,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
10,0.9036961141150641,0.9258200997725514,0.8856148855400954,0.8807048459279794,0.8728715609439697,0.9706476511819819,0.935913042362617,0.9281950744118013,0.9112335124958962,0.8888888888888891,1.0000000000000002,0.5773502691896258,0.8807048459279794,0.8660254037844388,0.993399267798783,0.9356014857063998,0.5773502691896258,0.9430225158385256,0.8164965809277261,0.9244734516419051,0.8660254037844388,0.8616404368553292,0.9365858115816941,0.9020122649532689,0.7921180343813395,0.9414120463518779,0.9373734158761149,0.9355923657307853,0.5773502691896258,0.8660254037844388,0.8886042349318386,0.9013749307581485,0.9105541889685009,0.6952103603844605,0.8767945989619057,0.8660254037844388,0.981980506061966,0.9058216273156767,0.7302967433402215,0.9134030148953184,0.914743803802214,0.9038259835005324,0.880450906325624,0.8358291964365187,0.8478829356914881,0.875037665999458,0.7630060404883977
11,0.5962847939999438,0.6681531047810609,0.6135719910778963,0.5547001962252291,0.5669467095138409,0.5965587590013044,0.5847730110448494,0.5873394689750633,0.5697843831055384,0.5773502691896257,0.5773502691896258,0.9999999999999998,0.5547001962252291,0.4999999999999999,0.5735393346764044,0.583383351196948,0.4999999999999999,0.66029564451407,0.7071067811865475,0.6099942813304186,0.4999999999999999,0.6396021490668312,0.5677749739576687,0.5514109665703558,0.6859943405700353,0.6065733401916482,0.6043287694241938,0.604890098392383,0.9999999999999998,0.4999999999999999,0.5432144762551111,0.5565872287850236,0.576677694239976,0.8490728415048528,0.5220368976638744,0.5,0.5669467095138409,0.588348405414552,0.6324555320336758,0.5668186571853727,0.5705319857079055,0.5758059860685357,0.6862435664967209,0.6970400833632492,0.691094740465088,0.6954745791387009,0.6607826143039301
12,0.9716054209487996,0.8524367141602663,0.9785019485664892,0.9615384615384617,0.9958705948858225,0.9325680982740896,0.9746892168439135,0.9762029147647763,0.9797844782556112,0.9785609399199771,0.8807048459279794,0.5547001962252291,1.0000000000000002,0.970725343394151,0.9226129063148778,0.9708085781504365,0.6933752452815365,0.9204846000462658,0.7844645405527362,0.9305008557631897,0.970725343394151,0.886968593983624,0.9673307319315723,0.9787768683434229,0.7610423906471906,0.9705064366662335,0.9721655744508377,0.9726530308301558,0.5547001962252291,0.970725343394151,0.9792938238560596,0.9787027727245241,0.9778248739923381,0.6764997976652387,0.9740215340114144,0.9707253433941511,0.9434563530497266,0.9790709277967582,0.7016464154456235,0.9773116643455628,0.9761518535134278,0.9719232859579892,0.7613188819880644,0.7732965420368889,0.7667007762924164,0.8479878615629225,0.7330724916332201
13,0.9689627902499087,0.8017837257372731,0.9203579866168444,0.970725343394151,0.944911182523068,0.9219544457292885,0.976506312642573,0.9774700651555798,0.9857269827725814,0.9943254636043555,0.8660254037844388,0.4999999999999999,0.970725343394151,0.9999999999999998,0.917662935482247,0.9723055853282466,0.4999999999999999,0.8861862597425676,0.7071067811865475,0.9149914219956279,0.9999999999999998,0.8528028654224417,0.973328526784575,0.9925397398266405,0.6859943405700353,0.9642124601254336,0.9669546858330687,0.9673534258337331,0.4999999999999999,0.9999999999999998,0.9958932064677037,0.9907252672373421,0.9829733424545044,0.6175075210944384,0.9966158955401239,1.0,0.944911182523068,0.9805806756909201,0.6324555320336758,0.9856428869072016,0.9830111915913237,0.9761710857568144,0.6862435664967209,0.6970400833632492,0.691094740465088,0.7676464694266794,0.6607826143039301
14,0.9404801560780579,0.9197090092274487,0.9149599460011228,0.9226129063148778,0.9104654680003261,0.982903388542043,0.9678141771492161,0.9619016581702693,0.9503162424344953,0.9345311630403366,0.993399267798783,0.5735393346764044,0.9226129063148778,0.917662935482247,1.0,0.9666028640862785,0.5735393346764044,0.9527433725262553,0.8111071056538127,0.9446104285307813,0.917662935482247,0.8804087784801333,0.9676198058342228,0.9445508916481045,0.7868894753646337,0.9693639391811435,0.9667834708582732,0.9654595129599224,0.5735393346764044,0.917662935482247,0.9346646078938439,0.9436281212292217,0.9491446424243379,0.6941631115001128,0.9254450571573523,0.9176629354822472,0.9971764649527382,0.94483466839828,0.7254762501100117,0.9520210951958827,0.9524828938583731,0.9422370622036776,0.8571464999631165,0.8241616516578835,0.832377037053889,0.8715195994968412,0.7579696419472226
15,0.9856107606091624,0.9008466072778082,0.9545271582816188,0.9708085781504365,0.9554921172225493,0.9702444005185078,0.9949592581246317,0.9970859001710131,0.9912987868873699,0.9855002316107411,0.9356014857063998,0.583383351196948,0.9708085781504365,0.9723055853282466,0.9666028640862785,1.0,0.583383351196948,0.9573820555431632,0.8250286473253902,0.9588463689219668,0.9723055853282466,0.9121034881575905,0.98843377463871,0.9888803754762475,0.8003953546077753,0.9947955149832842,0.9953684348366121,0.995486533898249,0.583383351196948,0.9723055853282466,0.9859182093488053,0.98962479059583,0.9911486366934859,0.7084790938559405,0.978243917866866,0.9723055853282467,0.9799919151000506,0.9915610305527969,0.7379280555217089,0.9932648002555793,0.9955180370575911,0.9873353376141145,0.8204561713456006,0.8202342976175072,0.8175455859766358,0.8812044216218666,0.7709791518906143
16,0.5962847939999438,0.6681531047810609,0.7669649888473704,0.5547001962252291,0.7559289460184544,0.5965587590013044,0.5847730110448494,0.5873394689750633,0.5754822269365938,0.5452752542346465,0.5773502691896258,0.4999999999999999,0.6933752452815365,0.4999999999999999,0.5735393346764044,0.583383351196948,0.9999999999999998,0.66029564451407,0.7071067811865475,0.6099942813304186,0.4999999999999999,0.6396021490668312,0.5677749739576687,0.5514109665703558,0.6859943405700353,0.6065733401916482,0.6043287694241938,0.604890098392383,0.4999999999999999,0.4999999999999999,0.5432144762551111,0.5565872287850236,0.576677694239976,0.5866321450397165,0.5220368976638744,0.5,0.5669467095138409,0.588348405414552,0.6324555320336758,0.5668186571853727,0.5705319857079055,0.5758059860685357,0.6862435664967209,0.6970400833632492,0.691094740465088,0.7545243075561378,0.6607826143039301
17,0.9558174284463216,0.979880857111662,0.9488779811606819,0.9204846000462658,0.9194621406122842,0.9630886688304217,0.9596095863669313,0.9593385042697754,0.9449216689404861,0.9229582069908971,0.9430225158385256,0.66029564451407,0.9204846000462658,0.8861862597425676,0.9527433725262553,0.9573820555431632,0.66029564451407,1.0,0.9337990556476818,0.9804429594878771,0.8861862597425676,0.940973108470786,0.9471141280884335,0.9325923139701776,0.905918150479392,0.9731122736973261,0.9710604496045532,0.9711961236780245,0.66029564451407,0.8861862597425676,0.9218760591536387,0.9356084940801238,0.9527035508229991,0.7886502159881668,0.903803263215767,0.8861862597425678,0.95230007420558,0.9541709567944525,0.8681842899711195,0.9495305477094228,0.9515791729764587,0.9562897877160297,0.9327457344317103,0.9419338237622248,0.9366708966290259,0.9615321892752496,0.8726237643910116
18,0.8432740427115678,0.944911182523068,0.8677218312746247,0.7844645405527362,0.8017837257372732,0.8436614877321075,0.8269939231293778,0.8306234427415463,0.8057968022162398,0.7711356597650746,0.8164965809277261,0.7071067811865475,0.7844645405527362,0.7071067811865475,0.8111071056538127,0.8250286473253902,0.7071067811865475,0.9337990556476818,1.0,0.8626621856275073,0.7071067811865475,0.9045340337332909,0.8029550685469661,0.7798128673650546,0.9701425001453319,0.8578242442729781,0.8546499418519379,0.8554437808917039,0.7071067811865475,0.7071067811865475,0.7682212795973759,0.7871332075914372,0.8155454163122189,0.8296231356391877,0.7382716607354267,0.7071067811865476,0.8017837257372732,0.8320502943378437,0.8944271909999159,0.8016026323976602,0.8068540719557729,0.8143126347937367,0.9704949588309457,0.9857635394099798,0.9773555548504418,0.9835495821036713,0.9344877349289681
19,0.9547920752586628,0.9374100178301056,0.9356885143550885,0.9305008557631897,0.922224668326776,0.9510955595195958,0.9614862401736048,0.9610627087471117,0.9540665159594081,0.9391476334139988,0.9244734516419051,0.6099942813304186,0.9305008557631897,0.9149914219956279,0.9446104285307813,0.9588463689219668,0.6099942813304186,0.9804429594878771,0.8626621856275073,1.0,0.9149914219956279,0.9103585242672971,0.9524335897909396,0.9474070604960745,0.8369052495455063,0.9676194402080195,0.9666454650224063,0.9671354718363124,0.6099942813304186,0.9149914219956279,0.9388468848126296,0.9506420745371477,0.9607054506395419,0.7345183102649541,0.9263695191809059,0.914991421995628,0.9510441892119877,0.9570377672873267,0.8198127976897006,0.9659505723103836,0.9664644133360892,0.9782537098550386,0.8604651162790697,0.8885390480471107,0.8826492890394578,0.9045021380686313,0.8061472318559223
20,0.9689627902499087,0.8017837257372731,0.9203579866168444,0.970725343394151,0.944911182523068,0.9219544457292885,0.976506312642573,0.9774700651555798,0.9857269827725814,0.9943254636043555,0.8660254037844388,0.4999999999999999,0.970725343394151,0.9999999999999998,0.917662935482247,0.9723055853282466,0.4999999999999999,0.8861862597425676,0.7071067811865475,0.9149914219956279,0.9999999999999998,0.8528028654224417,0.973328526784575,0.9925397398266405,0.6859943405700353,0.9642124601254336,0.9669546858330687,0.9673534258337331,0.4999999999999999,0.9999999999999998,0.9958932064677037,0.9907252672373421,0.9829733424545044,0.6175075210944384,0.9966158955401239,1.0,0.944911182523068,0.9805806756909201,0.6324555320336758,0.9856428869072016,0.9830111915913237,0.9761710857568144,0.6862435664967209,0.6970400833632492,0.691094740465088,0.7676464694266794,0.6607826143039301
21,0.921680502937406,0.9116846116771036,0.91569791623482,0.886968593983624,0.8864052604279185,0.9018697156226165,0.916457403737468,0.917679418332299,0.9062291523016992,0.8889941015174031,0.8616404368553292,0.6396021490668312,0.886968593983624,0.8528028654224417,0.8804087784801333,0.9121034881575905,0.6396021490668312,0.940973108470786,0.9045340337332909,0.9103585242672971,0.8528028654224417,1.0,0.8992288030258969,0.8934652194014596,0.8775269089525568,0.9288925762894404,0.9281729067607205,0.9288346974536436,0.6396021490668312,0.8528028654224417,0.8879051519545104,0.8971058569386143,0.9109336316125964,0.7635876659434067,0.8701530079050794,0.8528028654224418,0.8864052604279185,0.9198662110078,0.8090398349558905,0.9036641141414413,0.9057086926925624,0.9072897443846156,0.8778457198291794,0.8992776677944134,0.9208868358546967,0.9232259226081311,0.8452759603495859
22,0.9793929376485156,0.8887877187622228,0.9455779434075349,0.9673307319315723,0.9503659762016969,0.9677460967319567,0.9914725389160914,0.9903456767948233,0.9880898739871447,0.9834151021607785,0.9365858115816941,0.5677749739576687,0.9673307319315723,0.973328526784575,0.9676198058342228,0.98843377463871,0.5677749739576687,0.9471141280884335,0.8029550685469661,0.9524335897909396,0.973328526784575,0.8992288030258969,0.9999999999999999,0.9899207549070442,0.77898083770452,0.9885768011196459,0.98885731746479,0.9888975887076669,0.5677749739576687,0.973328526784575,0.9840181048721282,0.9864223057613779,0.9872304454997742,0.6911933386530313,0.9777333693235888,0.9733285267845753,0.9810229431759452,0.9862413826124555,0.7181848464596078,0.9881637786601658,0.9874352198336742,0.9807846862341981,0.8040023809923517,0.8002218944279089,0.7987863929064748,0.8589287338931757,0.7503516632561886
23,0.9863939238321439,0.8645752410810452,0.9473249090501296,0.9787768683434229,0.9587032747998566,0.9509617757234634,0.9927073388681896,0.9935024986567703,0.9961770399419427,0.9975194459483209,0.9020122649532689,0.5514109665703558,0.9787768683434229,0.9925397398266405,0.9445508916481045,0.9888803754762475,0.5514109665703558,0.9325923139701776,0.7798128673650546,0.9474070604960745,0.9925397398266405,0.8934652194014596,0.9899207549070442,1.0000000000000002,0.7565296047910341,0.98667003548418,0.988324139649028,0.9886890395589575,0.5514109665703558,0.9925397398266405,0.9984480646894682,0.9976565864010003,0.9966786000340122,0.6741908297608745,0.9944146429451477,0.9925397398266407,0.9656503999795657,0.994893406256615,0.7091105963372977,0.9968958456000443,0.9953754496118326,0.9905517472171554,0.762410415547137,0.7719961823488761,0.7653300811533498,0.8330707159887872,0.7287255600924337
24,0.8180959881038617,0.9166984970282113,0.8418138268234502,0.7610423906471906,0.7778444682625973,0.818471864984757,0.802301952189731,0.8058231034206067,0.7817377243111764,0.7481114769157095,0.7921180343813395,0.6859943405700353,0.7610423906471906,0.6859943405700353,0.7868894753646337,0.8003953546077753,0.6859943405700353,0.905918150479392,0.9701425001453319,0.8369052495455063,0.6859943405700353,0.8775269089525568,0.77898083770452,0.7565296047910341,1.0,0.8322117570242669,0.8293288013305062,0.8299023683280531,0.6859943405700353,0.6859943405700353,0.7452841128534442,0.7760403878520242,0.7941922209403349,0.8048526629874113,0.7162287147323131,0.6859943405700354,0.7778444682625973,0.807207352795575,0.8677218312746247,0.778176398615725,0.782763426619615,0.7899992954187283,0.9676716947869917,0.9624614322693817,0.9481741615135356,0.954183250598952,0.9065862675191373
25,0.9928662381410698,0.9221297299720509,0.9667915937354723,0.9720139023957555,0.9581392815874632,0.9759163902137125,0.9981444575497344,0.9979841623705908,0.9932682233312875,0.982694707940049,0.9414120463518779,0.6065733401916482,0.9705064366662335,0.9642124601254336,0.9693639391811435,0.9947955149832842,0.6065733401916482,0.9731122736973261,0.8578242442729781,0.9676194402080195,0.9642124601254336,0.9288925762894404,0.9885768011196459,0.98667003548418,0.8322117570242669,1.0,0.9998946027732103,0.9997526635131183,0.6065733401916482,0.9642124601254336,0.9827900839769894,0.9875665537140034,0.9923936375854971,0.7452338859259139,0.9727633597175633,0.9642124601254336,0.9807369061532054,0.9943081228400117,0.7672613291767054,0.9911676091630185,0.991601568739443,0.9869927353697183,0.8507491805974912,0.8543353198613789,0.8491046575066835,0.9042651946195102,0.8016262349978092
26,0.9937660504735532,0.9184988385506155,0.9669525533263803,0.9732384733067614,0.9593638413691277,0.9740456032108457,0.9984751544106585,0.9986458801425587,0.9943880594379954,0.9847255341507524,0.9373734158761149,0.6043287694241938,0.9721655744508377,0.9669546858330687,0.9667834708582732,0.9953684348366121,0.6043287694241938,0.9710604496045532,0.8546499418519379,0.9666454650224063,0.9669546858330687,0.9281729067607205,0.98885731746479,0.988324139649028,0.8293288013305062,0.9998946027732103,0.9999999999999998,0.9999370931893713,0.6043287694241938,0.9669546858330687,0.9848663507016131,0.9892374534768983,0.9935903563406763,0.742356157715434,0.9751531199450271,0.9669546858330689,0.9791294657820726,0.995578908581929,0.7645127610684362,0.9924095731505731,0.9928382917274906,0.9882177979754232,0.8454706594301123,0.8502519358058872,0.8446291025716294,0.9011868593976351,0.7986598883183917
27,0.9936429242819285,0.918086145444287,0.9668507975295674,0.973632211733676,0.9598774228852116,0.9732933176590625,0.9981981391088128,0.9986955016350626,0.9942883098337402,0.9851916705226134,0.9355923657307853,0.604890098392383,0.9726530308301558,0.9673534258337331,0.9654595129599224,0.995486533898249,0.604890098392383,0.9711961236780245,0.8554437808917039,0.9671354718363124,0.9673534258337331,0.9288346974536436,0.9888975887076669,0.9886890395589575,0.8299023683280531,0.9997526635131183,0.9999370931893713,1.0,0.604890098392383,0.9673534258337331,0.9853289936098052,0.9896122619813671,0.9939358400933208,0.7403627234912005,0.9755848661927244,0.9673534258337333,0.9781142043209363,0.9961118773089149,0.7651321780013143,0.992801734126343,0.9932639803380381,0.9888986507874554,0.8449199854157281,0.85037452965894,0.8450190346598493,0.901288430107608,0.7994017211645609
28,0.5962847939999438,0.6681531047810609,0.6135719910778963,0.5547001962252291,0.5669467095138409,0.5965587590013044,0.5847730110448494,0.5873394689750633,0.5697843831055384,0.5773502691896257,0.5773502691896258,0.9999999999999998,0.5547001962252291,0.4999999999999999,0.5735393346764044,0.583383351196948,0.4999999999999999,0.66029564451407,0.7071067811865475,0.6099942813304186,0.4999999999999999,0.6396021490668312,0.5677749739576687,0.5514109665703558,0.6859943405700353,0.6065733401916482,0.6043287694241938,0.604890098392383,0.9999999999999998,0.4999999999999999,0.5432144762551111,0.5565872287850236,0.576677694239976,0.8490728415048528,0.5220368976638744,0.5,0.5669467095138409,0.588348405414552,0.6324555320336758,0.5668186571853727,0.5705319857079055,0.5758059860685357,0.6862435664967209,0.6970400833632492,0.691094740465088,0.6954745791387009,0.6607826143039301
