,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
24,sah_yktdt-ud-test_Case=Dat,28.836945823794245,28.622043151505917,28.613453280525867,30.062435031114827,28.030117730755254,29.295904150580505
25,uk_iu-ud-dev_Case=Dat,7.122382560164354,6.895426725172433,6.932733304701156,8.489732360655166,6.465657137694685,7.581263453775733
26,uk_iu-ud-train_Case=Dat,2.84733896494368,2.6482439978087036,2.685123432601593,4.162123839315832,2.351144427073561,3.2649834546386796
27,uk_iu-ud-test_Case=Dat,4.468245783937465,4.242010768541542,4.284021331074195,5.847542709481503,3.8551674860206644,4.921794263224878
28,sa_vedic-ud-test_Case=Dat,1.9075278041092747,1.6733424543854678,1.7204595414765218,3.344574254420582,1.3648120863519233,2.3765868903590626
29,sa_vedic-ud-train_Case=Dat,1.8524978084797954,1.62770625676895,1.6743637333172146,3.268627846799917,1.358200654291666,2.307959786167847
30,sa_vedic-ud-dev_Case=Dat,1.3095151514865295,1.099816710662351,1.1433222547605817,2.7268048798195497,0.9324126897657932,1.7612868929491232
31,es_ancora-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
32,es_ancora-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
33,es_ancora-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
34,hr_set-ud-dev_Case=Dat,4.170863556204838,3.944990447848782,3.97989808232614,5.553167082786309,3.537424514602568,4.628452258554555
35,hr_set-ud-train_Case=Dat,3.3672746317580495,3.142380803548875,3.1771477234975407,4.7576712783229205,2.7472719363299207,3.8267602487269645
36,hr_set-ud-test_Case=Dat,4.4016606350478735,4.176281487564882,4.211562151885339,5.783442463408472,3.7659458995849935,4.859257744968244
37,orv_rnc-ud-dev_Case=Dat,2.6459824089527397,2.4003568774630453,2.4335207762460116,4.083079518090304,1.9514586578816961,3.1302806575635267
38,orv_rnc-ud-train_Case=Dat,3.108929494516876,2.8616170349730066,2.8949909899865522,4.539215744936601,2.4050164185020653,3.5916733850797216
39,orv_rnc-ud-test_Case=Dat,2.6781516567021177,2.4324881523064223,2.4673762732655247,4.107366462742187,1.9954568770454921,3.158658880905934
40,la_circse-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
41,is_pud-ud-test_Case=Dat,82.09945256279795,81.85519951414203,81.8804823267193,83.5211589957898,81.31990223801306,82.5923967444946
42,grc_perseus-ud-dev_Case=Dat,11.343947511183485,11.104604391072993,11.124780083647646,12.744876506370305,10.576832094849088,11.829280500631885
43,grc_perseus-ud-train_Case=Dat,8.877215466834958,8.641273655807066,8.65538476740472,10.262650648850979,8.09590993030559,9.362442612571504
44,grc_perseus-ud-test_Case=Dat,14.595231273989134,14.357380889290116,14.375809766096834,15.986689060580419,13.819557209372375,15.08054083805241
45,tr_atis-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
46,tr_atis-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
47,tr_atis-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
48,pt_pud-ud-test_Case=Dat,0.4438417114835059,0.6437246131312833,0.6314541247174429,1.3170777796132698,1.2294224627184647,0.4040610178208843
49,hi_pud-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
50,la_perseus-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
51,la_perseus-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
52,tr_kenet-ud-dev_Case=Dat,8.476737299391539,8.252009463081897,8.249969899633275,9.780679893265074,7.6709749898026525,8.949726063428821
53,tr_kenet-ud-test_Case=Dat,1110.8741240322615,1110.6376230289968,1110.6468018313985,1112.2288433591352,1110.056783457495,1111.3631269751575
54,tr_kenet-ud-train_Case=Dat,23.255014651693877,23.024663215185562,23.02550599244106,24.566461491594044,22.43406129921449,23.73531830108319
55,sk_snk-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
56,sk_snk-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
57,sk_snk-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
58,lt_hse-ud-train_Case=Dat,4.628283369073726,4.391635040999346,4.4291147453141475,6.020148461624514,3.9872844769341453,5.085979502514732
59,lt_hse-ud-test_Case=Dat,2.6977356760397746,2.4886896931696585,2.5253827629098566,4.06201920231798,2.155419526062927,3.13581462037113
60,lt_hse-ud-dev_Case=Dat,2.0783273188899876,1.8615589664886487,1.9045141308545461,3.4434202266268423,1.6229382525002518,2.5071326821120348
61,hit_hittb-ud-test_Case=Dat,3.6315659989787146,3.4088522877580196,3.4091467139217864,4.988257817052234,2.8530090244910125,4.10885824157791
62,sa_ufal-ud-test_Case=Dat,2.179449471770337,1.9469973320760128,1.9926735967939975,3.5433819375782165,1.6687486995417322,2.6246692913372702
63,be_hse-ud-train_Case=Dat,0.37362322476786103,0.3685306526724333,0.38426304172895576,1.7050530777470636,0.8827631150502759,0.7306031936500259
64,be_hse-ud-dev_Case=Dat,0.3230174573885718,0.41268935048047944,0.4155750094141029,1.5667442356683494,0.9834569131385471,0.5955564624785799
65,be_hse-ud-test_Case=Dat,1.3235433790518536,1.1109169944551047,1.1524503294132502,2.7172545072324215,0.9681690799750519,1.762841452913277
66,gub_tudet-ud-test_Case=Dat,28.708303096258874,28.49620771553062,28.486577277393692,29.905406423142512,27.907212329431974,29.160475533388226
67,cs_pud-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
68,orv_ruthenian-ud-test_Case=Dat,1.1986349614599399,0.9749901079993654,1.0111859933808554,2.607568198644489,0.7893543535458534,1.655594354482949
69,orv_ruthenian-ud-train_Case=Dat,2.250537682367165,2.008488052239706,2.0543298878571283,3.6603091299490744,1.675715169410483,2.7112784753443684
70,orv_ruthenian-ud-dev_Case=Dat,2.1952301828735896,1.9589378307180385,2.0009083033888073,3.6135327637321817,1.589301166195257,2.6654717131146053
71,ml_ufal-ud-test_Case=Dat,8.027570829587011,7.797572473506857,7.807496162413779,9.394961741404218,7.243663663182197,8.509298635334531
72,apu_ufpa-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
73,egy_ujaen-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
74,de_pud-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
75,gl_treegal-ud-train_Case=Dat,0.7054899357061842,0.6848870096953092,0.7022148459008638,1.873927676905276,1.0363903406881043,0.9777777777777777
76,gl_treegal-ud-test_Case=Dat,1.4460535059334074,1.3432255856885853,1.3674541161740776,2.579530817562435,1.3758451319060658,1.750926596016143
77,ro_nonstandard-ud-test_Case=Dat,1.357112463216747,1.1880539462577158,1.223483604632489,2.67852884899451,1.1075842280806967,1.7559022165207865
78,ro_nonstandard-ud-dev_Case=Dat,0.9661519628227413,0.840378801773887,0.8720920790274667,2.2558629061899005,0.9607270158020782,1.3331685955478867
79,ro_nonstandard-ud-train_Case=Dat,1.2194526118584048,1.0592332850424186,1.0934741372930974,2.540442797381302,1.0275041605225272,1.6142737182367397
80,ro_simonero-ud-test_Case=Dat,25.79217150825248,25.563085771609554,25.591626004223773,27.073972741361768,25.041216024786017,26.30589287593181
81,ro_simonero-ud-train_Case=Dat,9.834858638762656,9.593471087150885,9.627122250723994,11.229648258071132,9.072899205876809,10.358812673274867
82,ro_simonero-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
83,sq_tsa-ud-test_Case=Dat,4.024232155883212,3.801384068116945,3.8326734867702292,5.385164807134504,3.400367627183861,4.47213595499958
84,pt_petrogold-ud-train_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
85,pt_petrogold-ud-test_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
86,pt_petrogold-ud-dev_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
87,mr_ufal-ud-dev_Case=Dat,3.7509258116422997,3.549134284113052,3.566741386855458,5.049752469181039,3.132491021535417,4.183300132670378
88,mr_ufal-ud-test_Case=Dat,11.503018927413988,11.299543685476861,11.333465955846009,12.767145334803704,10.911576421397598,11.916375287812984
89,mr_ufal-ud-train_Case=Dat,4.006116018471651,3.79928558124436,3.829207432203702,5.323024851790458,3.4207369672141974,4.436487310895338
90,pt_gsd-ud-dev_Case=Dat,1.1486707293408518,1.086134199811423,1.1052801096136653,2.23606797749979,1.25,1.4142135623730951
91,pt_gsd-ud-test_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
92,pt_gsd-ud-train_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
93,si_stb-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
94,ro_tuecl-ud-test_Case=Dat,0.9839074824634017,0.8359354066527978,0.8713775621120939,2.317640087796107,0.9144011644803524,1.3759341216040577
95,lt_alksnis-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
96,lt_alksnis-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
97,lt_alksnis-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
98,cu_proiel-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
99,cu_proiel-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
100,cu_proiel-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
101,hy_bsut-ud-train_Case=Dat,52.730246379283635,52.50149364169408,52.52887103844549,54.06071794278907,52.021188775658075,53.18589846865771
102,hy_bsut-ud-test_Case=Dat,62.0086615813558,61.77834858724104,61.807901929242846,63.34357110236208,61.30294038624901,62.46509425271045
103,hy_bsut-ud-dev_Case=Dat,36.26741727511145,36.03826745070333,36.06681190362808,37.59549181723294,35.56750391532786,36.720273035315785
104,mdf_jr-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
105,mdf_jr-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
106,la_llct-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
107,la_llct-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
108,la_llct-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
109,es_pud-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
110,hsb_ufal-ud-test_Case=Dat,9.76921184128996,9.532428205866541,9.554824582091642,11.158579160846998,9.02042435562516,10.247628451934082
111,hsb_ufal-ud-train_Case=Dat,4.250816914952283,4.043062473752621,4.0634919344515446,5.5677643628300215,3.61420807370024,4.69041575982343
112,sr_set-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
113,sr_set-ud-train_Case=Dat,1117.7535071641591,1117.5097746123597,1117.5210739294264,1119.1349337769775,1116.9214665767688,1118.2557846932875
114,sr_set-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
115,myv_jr-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
116,myv_jr-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
117,tr_framenet-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
118,tr_framenet-ud-train_Case=Dat,903.1212927644019,902.8878970766526,902.9002886927991,904.4639296290372,902.3267492987227,903.6016821586821
119,tr_framenet-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
120,ky_ktmu-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
121,ky_ktmu-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
122,la_proiel-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
123,la_proiel-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
124,la_proiel-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
125,kpv_ikdp-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
126,kpv_lattice-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
127,kpv_lattice-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
128,tt_nmctt-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
129,tr_gb-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
130,grc_proiel-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
131,grc_proiel-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
132,grc_proiel-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
133,nds_lsdc-ud-train_Case=Dat,21.44703135137833,21.215042868242904,21.233403621760605,22.804343057490975,20.685615290118783,21.92184923879468
134,nds_lsdc-ud-test_Case=Dat,24.377813227969767,24.143505424164626,24.15876733780095,25.74332437739928,23.597536947740966,24.858977251689176
135,fo_oft-ud-test_Case=Dat,1167.1097789458843,1166.8674644909336,1166.8901857137578,1168.5114462426118,1166.3121634022343,1167.6086673196633
136,ru_taiga-ud-train_Case=Dat,0.9314080299256001,0.7367689271931082,0.7424211911795944,2.3376058713971717,0.5787328318378325,1.3929710638301642
137,ru_taiga-ud-dev_Case=Dat,1.108221937563105,0.8998440224683523,0.9105140806519317,2.5231931408918906,0.6399399243392823,1.5758764999602612
138,ru_taiga-ud-test_Case=Dat,1.058509298119441,0.8550812341315486,0.866003516167017,2.4699809551653717,0.6316154706684176,1.522890909906991
139,tpn_tudet-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
140,ga_idt-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
141,ga_idt-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
142,ga_idt-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
143,ro_art-ud-test_Case=Dat,0.7779194882240258,0.7326870799617373,0.7531707910714969,1.9639610121239315,1.0307764064044151,1.0690449676496976
144,ceb_gja-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
145,cs_cltt-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
146,cs_cltt-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
147,cs_cltt-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
148,tl_trg-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
149,hy_armtdp-ud-train_Case=Dat,44.340754199111295,44.10960533096135,44.136954580321806,45.68193833578501,43.624621892639425,44.80046233688147
150,hy_armtdp-ud-dev_Case=Dat,90.75038720456116,90.52725936147631,90.55311237196511,92.05205049318566,90.05188782030058,91.19747803530534
151,hy_armtdp-ud-test_Case=Dat,76.66436188162038,76.44029015581337,76.4657477099019,77.97348393864971,75.9603992425423,77.1144731895942
152,mk_mtb-ud-test_Case=Dat,0.408248290463863,0.5456583689045332,0.544074333675305,1.4907119849998596,1.1055415967851334,0.5527707983925666
153,is_gc-ud-test_Case=Dat,66.52389574905177,66.2660304994092,66.28349387950283,67.96806344367212,65.64759892834796,67.07443796952904
154,is_gc-ud-train_Case=Dat,70.40094018139338,70.14314434757729,70.16022557400859,71.84415737274374,69.52409219808618,70.95238433862818
155,is_gc-ud-dev_Case=Dat,90.86366083925472,90.60525167971471,90.62271307132362,92.3064040152265,89.98711327493263,91.4151093759791
156,ota_boun-ud-train_Case=Dat,16.8461502361156,16.604809167828456,16.61762663825522,18.23293722909175,16.03753409972992,17.338973441354593
157,ota_boun-ud-test_Case=Dat,26.47968298736054,26.238340664632997,26.24884969042507,27.85428353253968,25.659766388475,26.97272284693887
158,ru_syntagrus-ud-train_Case=Dat,1.9847624320040218,1.7567135657245405,1.7759345879638366,3.4032064577313363,1.3259250729237462,2.461765307649563
159,ru_syntagrus-ud-dev_Case=Dat,1.9070837543974446,1.6784495488001447,1.6981874862035238,3.325648091350144,1.2576277936509672,2.3833191438811134
160,ru_syntagrus-ud-test_Case=Dat,1.9133272754207664,1.685350892301947,1.7007454701558269,3.3291164768411137,1.2414296533981097,2.3917685860988764
161,grc_ptnk-ud-train_Case=Dat,1.8272847843123354,1.6212052016282195,1.6413075713968621,3.1942142649951766,1.2791085981207364,2.2752338300106634
162,grc_ptnk-ud-dev_Case=Dat,2.844405815709925,2.624785440966768,2.648908282377767,4.215590112902344,2.2114173433946536,3.300181813173329
163,grc_ptnk-ud-test_Case=Dat,1.3837388963721926,1.20639672394928,1.2280974440886725,2.713292382983367,1.0301078692167254,1.800543127935445
164,sjo_xdt-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
165,pt_bosque-ud-dev_Case=Dat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
166,pt_bosque-ud-test_Case=Dat,0.48615013254102085,0.737531984376162,0.7167662462347559,1.1102643741962626,1.3496306050483229,0.14886458551295745
167,pt_bosque-ud-train_Case=Dat,0.5266032262514471,0.7841907570212053,0.7615192590185329,1.0456862501692232,1.3973438743861502,0.05535570040187975
168,orv_birchbark-ud-train_Case=Dat,1.6070359044863753,1.3871260679454127,1.4427811102185597,3.0184696734521235,1.1635317908736755,2.067105192154605
169,orv_birchbark-ud-dev_Case=Dat,1.3969573125103785,1.1694394573416917,1.2193341303178309,2.8247730149215653,0.946518166694716,1.86457498726288
170,orv_birchbark-ud-test_Case=Dat,1.5238356815091196,1.2951764089389943,1.3469924379092189,2.9496059707447473,1.0550458810992485,1.9897497214679118
171,nl_lassysmall-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
172,is_icepahc-ud-dev_Case=Dat,14.317884437828122,14.076213626930839,14.087099732290692,15.704982868699611,13.500079862913973,14.81287785321024
173,is_icepahc-ud-train_Case=Dat,15.754710025037408,15.51399921586572,15.52411051961054,17.136150974622772,14.934495007943552,16.249406018440624
174,is_icepahc-ud-test_Case=Dat,18.263198068383698,18.021635288706847,18.03272511271164,19.64824848816855,17.44339843390868,18.75865686806374
175,de_lit-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
176,ltg_cairo-ud-test_Case=Dat,3.2892923926650917,3.0843185362950654,3.0789135481264536,4.58257569495584,2.5617376914898995,3.7416573867739413
177,ru_poetry-ud-test_Case=Dat,1.019845672338823,0.8170582250976203,0.8257305064377186,2.4288046297293984,0.5920142044612177,1.4873544441478206
178,ru_poetry-ud-dev_Case=Dat,0.7728219175860214,0.5924654339076748,0.6034296962923893,2.1838524190656767,0.5895628924313531,1.2309521251010347
179,ru_poetry-ud-train_Case=Dat,0.8921835359857301,0.7025729848554891,0.7070796446455178,2.2860071361732355,0.5877420315074255,1.3477187644365083
180,fo_farpahc-ud-test_Case=Dat,14.674619056195102,14.443394059030737,14.444962747622638,15.998263794688611,13.855754921491807,15.156223510858869
181,fo_farpahc-ud-train_Case=Dat,7.783298135067139,7.561216496802023,7.558207728526692,9.08649717608329,6.978758705024076,8.256113837789739
182,fo_farpahc-ud-dev_Case=Dat,17.626142473357117,17.39444177056574,17.39666721148015,18.95341194658655,16.806024888865238,18.108990256795472
183,is_modern-ud-dev_Case=Dat,79.2969541939944,79.05895633253002,79.06690292874993,80.65590492952144,78.47093410938855,79.78956698716945
184,is_modern-ud-train_Case=Dat,53.7324407949032,53.494458624235094,53.5021012140108,55.09109198409485,52.906700104996155,54.22497963116261
185,is_modern-ud-test_Case=Dat,44.31668819675572,44.082443082158186,44.08729171335126,45.65564444646998,43.49270921014084,44.80444029136493
186,wbp_ufal-ud-test_Case=Dat,1.092906420717,0.9560661587986472,0.9938677743873481,2.3717082451262845,1.0307764064044151,1.4577379737113252
187,koi_uh-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
188,koi_uh-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
189,cs_fictree-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
190,cs_fictree-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
191,cs_fictree-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
192,la_udante-ud-train_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
193,la_udante-ud-test_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
194,la_udante-ud-dev_Case=Dat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
195,hyw_armtdp-ud-test_Case=Dat,43.37912471529299,43.14139515651207,43.163356231676794,44.746964799031474,42.61792544519357,43.855940194057055
196,hyw_armtdp-ud-dev_Case=Dat,33.16650210961433,32.93199904386189,32.95281158399947,34.52141407861945,32.41133461646031,33.639042388936225
197,hyw_armtdp-ud-train_Case=Dat,40.09602686983508,39.859791862679046,39.88284965738855,41.46069538569125,39.34378010268065,40.56988640937712
198,ro_rrt-ud-test_Case=Dat,8.897615543406932,8.686425956054807,8.718436458583824,10.19066755494553,8.28209862271465,9.324427237672971
199,ro_rrt-ud-train_Case=Dat,10.061828932755187,9.849468107514673,9.88205511944613,11.358149620930822,9.440886440586695,10.49045146520735
