,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
10,mdf_jr-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
11,mdf_jr-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
12,vep_vwt-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
13,fi_tdt-ud-train_Case=Ine,167.50150077552317,167.6189328422888,167.6189328422888,168.5023815651686,168.5023815651686,168.5023815651686,167.6189328422888,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,166.4249193911022,165.43500772908635,168.5023815651686,168.5023815651686,161.66254651119726,168.5023815651686,168.5023815651686,168.5023815651686,165.00384483202166
14,fi_tdt-ud-test_Case=Ine,73.19440723170042,73.31057222529367,73.31057222529367,74.19460896857669,74.19460896857669,74.19460896857669,73.31057222529367,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,72.12362842909235,71.15785269385242,74.19460896857669,74.19460896857669,67.43415306801147,74.19460896857669,74.19460896857669,74.19460896857669,70.74065309282916
15,fi_tdt-ud-dev_Case=Ine,111.8339698193512,111.95187458109946,111.95187458109946,112.83714912307127,112.83714912307127,112.83714912307127,111.95187458109946,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,110.75598804980655,109.77578158329014,112.83714912307127,112.83714912307127,106.01107122476512,112.83714912307127,112.83714912307127,112.83714912307127,109.34908423129214
16,myv_jr-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
17,myv_jr-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
18,kpv_ikdp-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
19,kpv_lattice-ud-test_Case=Ine,260.5844992512026,260.7067317888052,260.7067317888052,261.627597932634,261.627597932634,261.627597932634,260.7067317888052,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,259.4348558780112,258.35150473724747,261.627597932634,261.627597932634,254.47372162956236,261.627597932634,261.627597932634,261.627597932634,257.8836947152728
20,kpv_lattice-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
21,fi_pud-ud-test_Case=Ine,80.83108253055396,80.94392112658578,80.94392112658578,81.8102583258783,81.8102583258783,81.8102583258783,80.94392112658578,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,79.78292544613643,78.83158229635467,81.8102583258783,81.8102583258783,75.18173559679863,81.8102583258783,81.8102583258783,81.8102583258783,78.42141523427729
22,et_edt-ud-dev_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
23,et_edt-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
24,et_edt-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
25,koi_uh-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
26,koi_uh-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
27,arr_tudet-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
28,krl_kkpp-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
29,eu_bdt-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
30,eu_bdt-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
31,eu_bdt-ud-dev_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
32,fi_ftb-ud-dev_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
33,fi_ftb-ud-train_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
34,fi_ftb-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
35,ab_abnc-ud-test_Case=Ine,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
