,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
18,la_perseus-ud-train_Case=Abl,1.4163998524064745,32.67918044079146,7.764616808858969,9.794741434475172,1.2569822612613837,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236
19,tr_kenet-ud-dev_Case=Abl,0.6703064653046633,33.286237430136275,8.333474743776392,10.375617877252928,0.537451417953289,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072
20,tr_kenet-ud-test_Case=Abl,1.0203470160886428,33.02158867407134,8.083559571715014,10.11867612441667,0.874100744873476,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738
21,tr_kenet-ud-train_Case=Abl,0.6985630677993511,33.26592373151148,8.316440999483358,10.358421626885523,0.5651519247246524,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177
22,ess_sli-ud-test_Case=Abl,116.73045875006231,99.45602043114333,111.51992743396147,110.31307813043551,116.59575597979543,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479
23,ky_tuecl-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,hit_hittb-ud-test_Case=Abl,0.1087856586440842,33.74981919741183,8.785304415390748,10.832851761873844,0.23086936929890328,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692
25,sa_ufal-ud-test_Case=Abl,1.616244071283537,32.59006359149916,7.699382166642867,9.720933207188512,1.4652109446236392,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979
26,et_ewt-ud-train_Case=Abl,0.30307070437746336,33.574339849002186,8.614306051452255,10.661096456525533,0.24082708565521688,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355
27,et_ewt-ud-test_Case=Abl,0.36080121229411,33.55041247905595,8.591705266350386,10.637073947675702,0.2917282972361167,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206
28,et_ewt-ud-dev_Case=Abl,0.24494897427831777,33.64164086366775,8.681727748220101,10.724599050472165,0.23518609652783473,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573
29,gub_tudet-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,ml_ufal-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,egy_ujaen-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,sq_tsa-ud-test_Case=Abl,1.699673171197595,32.681119251879295,7.816537294740776,9.83425545473291,1.568184105546568,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203
33,mr_ufal-ud-train_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,si_stb-ud-test_Case=Abl,0.816496580927726,33.24906013709259,8.302809110081798,10.342881929693013,0.6978389260185094,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774
35,olo_kkpp-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,olo_kkpp-ud-train_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,hy_bsut-ud-train_Case=Abl,0.6756366144362388,33.293649892023545,8.341642611117566,10.384827915154954,0.5471779580224209,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158
38,hy_bsut-ud-test_Case=Abl,0.590605591233093,33.353207399444734,8.397957579593834,10.44244865217825,0.4670080690531372,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198
39,hy_bsut-ud-dev_Case=Abl,0.6149239691939756,33.348364661637255,8.395099401287945,10.438891243754039,0.495482402733624,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876
40,mdf_jr-ud-test_Case=Abl,4.0674781742776265,30.48653791565779,6.07938099600096,7.932098505969053,3.8988754352714725,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163
41,mdf_jr-ud-train_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,vep_vwt-ud-test_Case=Abl,0.7071067811865476,33.391615714128,8.443051815957435,10.484739008011392,0.6187184335382291,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
43,la_llct-ud-dev_Case=Abl,3.2012830687745946,31.253101947077628,6.553597598715428,8.511576049482306,3.0315054350919963,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191
44,la_llct-ud-test_Case=Abl,3.320446069683141,31.156420342708948,6.477620580989011,8.427985720048298,3.1501272228610437,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964
45,la_llct-ud-train_Case=Abl,2.95881040312914,31.442876923488683,6.697447713128945,8.670308110955299,2.789264297173188,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476
46,fi_tdt-ud-train_Case=Abl,0.9338179035135449,33.076832093913005,8.139501301004431,10.17855565980657,0.7882830467664882,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462
47,fi_tdt-ud-test_Case=Abl,0.7186986956322287,33.250171501276256,8.302802244148872,10.344797449812269,0.5838995425235445,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203
48,fi_tdt-ud-dev_Case=Abl,1.333229162597338,32.80743056077388,7.8970009476346235,9.927600519063793,1.1862493414118296,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485
49,myv_jr-ud-test_Case=Abl,0.6902571934115808,33.24659389403453,8.298940072977446,10.33885422823714,0.5498958724927132,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404
50,myv_jr-ud-train_Case=Abl,1.1230944852859372,32.96548012215836,8.037054854709364,10.071710134691482,0.9805413888191445,2.0580816789521883,2.0580816789521883,2.0580816789521883,2.0580816789521883,2.0580816789521883,2.0580816789521883,2.0580816789521883
51,tr_framenet-ud-test_Case=Abl,0.2719641466102106,33.61657276548342,8.655751008833413,10.702274599267305,0.24028844229999616,1.2391541302759241,1.2391541302759241,1.2391541302759241,1.2391541302759241,1.2391541302759241,1.2391541302759241,1.2391541302759241
52,tr_framenet-ud-train_Case=Abl,1.3795724778374816,32.77347385680467,7.855944001217885,9.881254595617712,1.2307116407425747,2.31313394395121,2.31313394395121,2.31313394395121,2.31313394395121,2.31313394395121,2.31313394395121,2.31313394395121
53,tr_framenet-ud-dev_Case=Abl,1.7776388834631178,32.54934715167111,7.669279708008401,9.678877060745465,1.6333439625504482,2.6758176320519302,2.6758176320519302,2.6758176320519302,2.6758176320519302,2.6758176320519302,2.6758176320519302,2.6758176320519302
54,ky_ktmu-ud-train_Case=Abl,1.131370849898476,32.95421065660654,8.032413673453803,10.058046406766135,0.9875791107551841,2.06881608655772,2.06881608655772,2.06881608655772,2.06881608655772,2.06881608655772,2.06881608655772,2.06881608655772
55,ky_ktmu-ud-test_Case=Abl,1.3847506492806019,32.78391192794812,7.87774546053522,9.904290349002132,1.2394822501505016,2.307747305488443,2.307747305488443,2.307747305488443,2.307747305488443,2.307747305488443,2.307747305488443,2.307747305488443
56,la_proiel-ud-test_Case=Abl,1.646717170376281,32.47362374054859,7.569802181987042,9.59414663224518,1.4816031297040742,2.615626502506727,2.615626502506727,2.615626502506727,2.615626502506727,2.615626502506727,2.615626502506727,2.615626502506727
57,la_proiel-ud-dev_Case=Abl,1.6250649173880125,32.49436707402193,7.588065480110543,9.613730168296316,1.4604874137510764,2.59310032953965,2.59310032953965,2.59310032953965,2.59310032953965,2.59310032953965,2.59310032953965,2.59310032953965
58,la_proiel-ud-train_Case=Abl,1.5677670543941407,32.533189181549254,7.6235229670638045,9.650052136729604,1.4027638736617989,2.539096521469755,2.539096521469755,2.539096521469755,2.539096521469755,2.539096521469755,2.539096521469755,2.539096521469755
59,kpv_ikdp-ud-test_Case=Abl,4.69041575982343,30.47129797038518,6.2641575188917145,8.071990138335677,4.535450639131684,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215
60,kpv_lattice-ud-test_Case=Abl,2.0245407953653998,32.40265573630396,7.568211730189656,9.574969067821035,1.882572158537028,2.9038076323048845,2.9038076323048845,2.9038076323048845,2.9038076323048845,2.9038076323048845,2.9038076323048845,2.9038076323048845
61,tt_nmctt-ud-test_Case=Abl,0.5315528914927409,33.45214053496713,8.49997003672452,10.544703383314845,0.4415498155499426,1.457619202539603,1.457619202539603,1.457619202539603,1.457619202539603,1.457619202539603,1.457619202539603,1.457619202539603
62,tr_gb-ud-test_Case=Abl,1.5273088474063334,32.59683424119471,7.685647044296009,9.713364890880923,1.3667849481302574,2.4870435246815115,2.4870435246815115,2.4870435246815115,2.4870435246815115,2.4870435246815115,2.4870435246815115,2.4870435246815115
63,fi_pud-ud-test_Case=Abl,0.7991694907840263,33.19612058471592,8.252612557472956,10.293710186111767,0.6629126073623883,1.7539019000502851,1.7539019000502851,1.7539019000502851,1.7539019000502851,1.7539019000502851,1.7539019000502851,1.7539019000502851
64,hy_armtdp-ud-train_Case=Abl,0.5094081406735885,33.40923483682228,8.452324902689245,10.497127703622871,0.3914479325294872,1.4836590668344454,1.4836590668344454,1.4836590668344454,1.4836590668344454,1.4836590668344454,1.4836590668344454,1.4836590668344454
65,hy_armtdp-ud-dev_Case=Abl,0.34999890075894746,33.55970914918514,8.598994761992408,10.64538308945289,0.28455162144910306,1.3111027643181319,1.3111027643181319,1.3111027643181319,1.3111027643181319,1.3111027643181319,1.3111027643181319,1.3111027643181319
66,hy_armtdp-ud-test_Case=Abl,0.737259697875463,33.24377859118915,8.292507306234338,10.334613922012899,0.6032117058806293,1.6961383184884282,1.6961383184884282,1.6961383184884282,1.6961383184884282,1.6961383184884282,1.6961383184884282,1.6961383184884282
67,ota_boun-ud-train_Case=Abl,0.8270922757788645,33.14963600625109,8.202730643827067,10.244393585397574,0.681988576419977,1.7963682182420742,1.7963682182420742,1.7963682182420742,1.7963682182420742,1.7963682182420742,1.7963682182420742,1.7963682182420742
68,ota_boun-ud-test_Case=Abl,0.5467389605332817,33.368191116584754,8.412192007683146,10.45641041152917,0.4175919656656996,1.5290975041636563,1.5290975041636563,1.5290975041636563,1.5290975041636563,1.5290975041636563,1.5290975041636563,1.5290975041636563
69,et_edt-ud-dev_Case=Abl,0.437070031055995,33.47058516530504,8.513768191821432,10.559473278861022,0.3352165110903137,1.4090957242119833,1.4090957242119833,1.4090957242119833,1.4090957242119833,1.4090957242119833,1.4090957242119833,1.4090957242119833
70,et_edt-ud-train_Case=Abl,0.4439966880337181,33.46043688840133,8.504233514294965,10.549735484605018,0.33759937316690714,1.4197364464940068,1.4197364464940068,1.4197364464940068,1.4197364464940068,1.4197364464940068,1.4197364464940068,1.4197364464940068
71,et_edt-ud-test_Case=Abl,0.4560038470305008,33.448174887079006,8.493718920702948,10.538717618618406,0.3473374624978457,1.4312649016347547,1.4312649016347547,1.4312649016347547,1.4312649016347547,1.4312649016347547,1.4312649016347547,1.4312649016347547
72,sjo_xdt-ud-test_Case=Abl,14.000714267493642,27.66441757926597,11.178129472876789,11.376000546314687,13.870032894697834,14.724808997063425,14.724808997063425,14.724808997063425,14.724808997063425,14.724808997063425,14.724808997063425,14.724808997063425
73,la_udante-ud-train_Case=Abl,1.5255438587204564,32.556178964841344,7.6510633215048705,9.676234950256005,1.3605316866437698,2.498443095671545,2.498443095671545,2.498443095671545,2.498443095671545,2.498443095671545,2.498443095671545,2.498443095671545
74,la_udante-ud-test_Case=Abl,1.9497913088598344,32.24532197157411,7.370622506008655,9.384728385444866,1.7844701567842571,2.9101945505838316,2.9101945505838316,2.9101945505838316,2.9101945505838316,2.9101945505838316,2.9101945505838316,2.9101945505838316
75,la_udante-ud-dev_Case=Abl,1.4775338403664497,32.60469194572889,7.692401401927221,9.720189515500827,1.3135016173754726,2.4494512826049313,2.4494512826049313,2.4494512826049313,2.4494512826049313,2.4494512826049313,2.4494512826049313,2.4494512826049313
76,hyw_armtdp-ud-test_Case=Abl,0.33052721868725343,33.55989012178793,8.598888523358251,10.645592557503551,0.2614744381923693,1.3047112700161232,1.3047112700161232,1.3047112700161232,1.3047112700161232,1.3047112700161232,1.3047112700161232,1.3047112700161232
77,hyw_armtdp-ud-dev_Case=Abl,0.5762016576278494,33.36378528851397,8.408648381952528,10.452869923311757,0.4536483066010038,1.5427691637114966,1.5427691637114966,1.5427691637114966,1.5427691637114966,1.5427691637114966,1.5427691637114966,1.5427691637114966
78,hyw_armtdp-ud-train_Case=Abl,0.6027830343127235,33.34277127904612,8.388436729049829,10.43233964558703,0.47719730039516606,1.568983123616363,1.568983123616363,1.568983123616363,1.568983123616363,1.568983123616363,1.568983123616363,1.568983123616363
79,arr_tudet-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,aln_gps-ud-test_Case=Abl,0.5647624381722354,33.37528824897965,8.42116761794864,10.465347680135414,0.44441843788695845,1.5302561498969776,1.5302561498969776,1.5302561498969776,1.5302561498969776,1.5302561498969776,1.5302561498969776,1.5302561498969776
81,kk_ktb-ud-test_Case=Abl,0.9323935000250103,33.141027307134316,8.20667760810712,10.24555797357338,0.8041774610674494,1.8525273652199823,1.8525273652199823,1.8525273652199823,1.8525273652199823,1.8525273652199823,1.8525273652199823,1.8525273652199823
82,kk_ktb-ud-train_Case=Abl,0.8081220356417685,33.19869065527268,8.253877687471727,10.29523696666067,0.674919685320152,1.7554579610635008,1.7554579610635008,1.7554579610635008,1.7554579610635008,1.7554579610635008,1.7554579610635008,1.7554579610635008
83,gn_oldtudet-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,ta_mwtt-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,ota_dudu-ud-test_Case=Abl,0.6382847385042254,33.33611099538002,8.385931343963096,10.429115609811603,0.5190246372515221,1.5869840952317444,1.5869840952317444,1.5869840952317444,1.5869840952317444,1.5869840952317444,1.5869840952317444,1.5869840952317444
86,ug_udt-ud-test_Case=Abl,0.5792266156024102,33.37557869868659,8.423080134625092,10.46631093696566,0.4630439743936015,1.5350364183157206,1.5350364183157206,1.5350364183157206,1.5350364183157206,1.5350364183157206,1.5350364183157206,1.5350364183157206
87,ug_udt-ud-dev_Case=Abl,0.7570703768841809,33.20672354943933,8.258078183213904,10.299479174115305,0.6151975744064305,1.7281460843600258,1.7281460843600258,1.7281460843600258,1.7281460843600258,1.7281460843600258,1.7281460843600258,1.7281460843600258
88,ug_udt-ud-train_Case=Abl,0.7352160228214442,33.27667109096867,8.332401894836625,10.373308824489756,0.6140511411251395,1.6695676627379603,1.6695676627379603,1.6695676627379603,1.6695676627379603,1.6695676627379603,1.6695676627379603,1.6695676627379603
89,xum_ikuvina-ud-test_Case=Abl,1.623738241667633,32.681238580349834,7.806439447728262,9.829239532330279,1.4875940099467682,2.5041310307005324,2.5041310307005324,2.5041310307005324,2.5041310307005324,2.5041310307005324,2.5041310307005324,2.5041310307005324
90,la_ittb-ud-dev_Case=Abl,1.5125579561047746,32.57955071375094,7.663680525476101,9.69300783418175,1.3477032884637243,2.4854867652813493,2.4854867652813493,2.4854867652813493,2.4854867652813493,2.4854867652813493,2.4854867652813493,2.4854867652813493
91,la_ittb-ud-test_Case=Abl,1.5884201963539495,32.514466496474675,7.603283366611656,9.631348041246259,1.422297899360307,2.5623293212180593,2.5623293212180593,2.5623293212180593,2.5623293212180593,2.5623293212180593,2.5623293212180593,2.5623293212180593
92,la_ittb-ud-train_Case=Abl,1.4703182551689247,32.61264854922519,7.695360518778566,9.72531884624106,1.3059303829318296,2.443536577527555,2.443536577527555,2.443536577527555,2.443536577527555,2.443536577527555,2.443536577527555,2.443536577527555
93,qtd_sagt-ud-test_Case=Abl,0.4046988552428869,33.50853138978605,8.550531244093222,10.595780609392287,0.3176003451263502,1.3690534975757436,1.3690534975757436,1.3690534975757436,1.3690534975757436,1.3690534975757436,1.3690534975757436,1.3690534975757436
94,qtd_sagt-ud-dev_Case=Abl,0.3365943859240105,33.54893174981629,8.587365333162273,10.634043405472312,0.26005556943134817,1.3159986632464675,1.3159986632464675,1.3159986632464675,1.3159986632464675,1.3159986632464675,1.3159986632464675,1.3159986632464675
95,qtd_sagt-ud-train_Case=Abl,0.45816212899272757,33.46054201175045,8.506390119611353,10.546370725256343,0.3566003532714918,1.423460244283413,1.423460244283413,1.423460244283413,1.423460244283413,1.423460244283413,1.423460244283413,1.423460244283413
96,krl_kkpp-ud-test_Case=Abl,0.282842712474619,33.63896550133491,8.678690536105524,10.72637900745495,0.27443123000125186,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438
97,eu_bdt-ud-train_Case=Abl,0.8097317868014416,33.16192728630431,8.219008496443587,10.2528445405666,0.6652535042917829,1.779667587408437,1.779667587408437,1.779667587408437,1.779667587408437,1.779667587408437,1.779667587408437,1.779667587408437
98,eu_bdt-ud-test_Case=Abl,0.9309135298189625,33.063826154878086,8.125207486225499,10.156233521283514,0.7814489746618138,1.8991050523865183,1.8991050523865183,1.8991050523865183,1.8991050523865183,1.8991050523865183,1.8991050523865183,1.8991050523865183
99,eu_bdt-ud-dev_Case=Abl,0.8932407601955861,33.09986782212569,8.158714170403519,10.192521185591234,0.7459180939391401,1.8603226612578245,1.8603226612578245,1.8603226612578245,1.8603226612578245,1.8603226612578245,1.8603226612578245,1.8603226612578245
100,fi_ftb-ud-dev_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,fi_ftb-ud-train_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,fi_ftb-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,eme_tudet-ud-test_Case=Abl,0.05892556509887901,33.77874290470594,8.815058868540302,10.861799060643337,0.24116326880812966,1.042499666933067,1.042499666933067,1.042499666933067,1.042499666933067,1.042499666933067,1.042499666933067,1.042499666933067
104,tr_tourism-ud-train_Case=Abl,3.4328634643395466,31.310653383998766,6.683843194840456,8.618977166638102,3.275647121531456,4.334114853669353,4.334114853669353,4.334114853669353,4.334114853669353,4.334114853669353,4.334114853669353,4.334114853669353
105,tr_tourism-ud-dev_Case=Abl,18.26616797694534,24.063706769138342,13.344141624790982,12.74997974394761,18.1087755112412,19.119675297218684,19.119675297218684,19.119675297218684,19.119675297218684,19.119675297218684,19.119675297218684,19.119675297218684
106,tr_tourism-ud-test_Case=Abl,3.655505175757629,31.1717965460474,6.585455772523576,8.50711364405112,3.4985495239897633,4.552620613847279,4.552620613847279,4.552620613847279,4.552620613847279,4.552620613847279,4.552620613847279,4.552620613847279
107,aqz_tudet-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,tr_imst-ud-train_Case=Abl,1.4909703586443053,32.610615365055786,7.699320170207861,9.72690625499557,1.3291653627820228,2.45594317326027,2.45594317326027,2.45594317326027,2.45594317326027,2.45594317326027,2.45594317326027,2.45594317326027
109,tr_imst-ud-dev_Case=Abl,1.443137078762504,32.66362181514237,7.753031931588532,9.779807160633258,1.2845684952575571,2.40092957204441,2.40092957204441,2.40092957204441,2.40092957204441,2.40092957204441,2.40092957204441,2.40092957204441
110,tr_imst-ud-test_Case=Abl,1.2333317746802706,32.824451810779735,7.898238225215491,9.931963927687914,1.0765996587680655,2.1970411055274233,2.1970411055274233,2.1970411055274233,2.1970411055274233,2.1970411055274233,2.1970411055274233,2.1970411055274233
111,gu_gujtb-ud-test_Case=Abl,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,bxr_bdt-ud-train_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,bxr_bdt-ud-test_Case=Abl,50.73953093988946,36.91882988394946,45.25597536000217,44.084863690518205,50.59219616205645,51.53154373779229,51.53154373779229,51.53154373779229,51.53154373779229,51.53154373779229,51.53154373779229,51.53154373779229
114,bej_nsc-ud-test_Case=Abl,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
