,Treebank,egy_ujaen-ud-test_Case=Sub
54,tr_kenet-ud-train_Case=Dat,24.579343823640908
55,sk_snk-ud-dev_Case=Dat,0.894427190999916
56,sk_snk-ud-test_Case=Dat,0.894427190999916
57,sk_snk-ud-train_Case=Dat,0.894427190999916
58,lt_hse-ud-train_Case=Dat,6.061533428102166
59,lt_hse-ud-test_Case=Dat,4.029061098237818
60,lt_hse-ud-dev_Case=Dat,3.5254179083580186
61,hit_hittb-ud-test_Case=Dat,5.0590342122280445
62,sa_ufal-ud-test_Case=Dat,3.6545253529775326
63,be_hse-ud-train_Case=Dat,1.878189409926834
64,be_hse-ud-dev_Case=Dat,1.7563278452498556
65,be_hse-ud-test_Case=Dat,2.7948270543937888
66,gub_tudet-ud-test_Case=Dat,29.89202792273106
67,cs_pud-ud-test_Case=Dat,0.894427190999916
68,orv_ruthenian-ud-test_Case=Dat,2.6571752474125208
69,orv_ruthenian-ud-train_Case=Dat,3.6556097660307363
70,orv_ruthenian-ud-dev_Case=Dat,3.585606212922313
71,ml_ufal-ud-test_Case=Dat,9.437441714916654
72,apu_ufpa-ud-test_Case=Dat,0.894427190999916
73,egy_ujaen-ud-test_Case=Dat,0.894427190999916
74,de_pud-ud-test_Case=Dat,0.894427190999916
75,gl_treegal-ud-train_Case=Dat,2.0764404490068102
76,gl_treegal-ud-test_Case=Dat,2.7301976556202527
77,ro_nonstandard-ud-test_Case=Dat,2.8154978619102105
78,ro_nonstandard-ud-dev_Case=Dat,2.4228890060698345
79,ro_nonstandard-ud-train_Case=Dat,2.6863487084726287
80,ro_simonero-ud-test_Case=Dat,27.08874304946614
81,ro_simonero-ud-train_Case=Dat,11.263436420560113
82,ro_simonero-ud-dev_Case=Dat,0.894427190999916
83,sq_tsa-ud-test_Case=Dat,5.458937625582473
84,pt_petrogold-ud-train_Case=Dat,1.3416407864998738
85,pt_petrogold-ud-test_Case=Dat,1.3416407864998738
86,pt_petrogold-ud-dev_Case=Dat,1.3416407864998738
87,mr_ufal-ud-dev_Case=Dat,5.128352561983234
88,mr_ufal-ud-test_Case=Dat,12.798437404620925
89,mr_ufal-ud-train_Case=Dat,5.397647040403701
90,pt_gsd-ud-dev_Case=Dat,2.4083189157584592
91,pt_gsd-ud-test_Case=Dat,1.3416407864998738
92,pt_gsd-ud-train_Case=Dat,1.3416407864998738
93,si_stb-ud-test_Case=Dat,0.894427190999916
94,ro_tuecl-ud-test_Case=Dat,2.4737181859532966
95,lt_alksnis-ud-test_Case=Dat,0.894427190999916
96,lt_alksnis-ud-dev_Case=Dat,0.894427190999916
97,lt_alksnis-ud-train_Case=Dat,0.894427190999916
98,cu_proiel-ud-train_Case=Dat,0.894427190999916
99,cu_proiel-ud-test_Case=Dat,0.894427190999916
100,cu_proiel-ud-dev_Case=Dat,0.894427190999916
101,hy_bsut-ud-train_Case=Dat,54.06203919232656
102,hy_bsut-ud-test_Case=Dat,63.3448340435114
103,hy_bsut-ud-dev_Case=Dat,37.60182975234463
104,mdf_jr-ud-test_Case=Dat,0.894427190999916
105,mdf_jr-ud-train_Case=Dat,0.894427190999916
106,la_llct-ud-dev_Case=Dat,0.894427190999916
107,la_llct-ud-test_Case=Dat,0.894427190999916
108,la_llct-ud-train_Case=Dat,0.894427190999916
109,es_pud-ud-test_Case=Dat,0.894427190999916
110,hsb_ufal-ud-test_Case=Dat,11.086653637995953
111,hsb_ufal-ud-train_Case=Dat,5.495452665613635
112,sr_set-ud-test_Case=Dat,0.894427190999916
113,sr_set-ud-train_Case=Dat,1119.0566562958286
114,sr_set-ud-dev_Case=Dat,0.894427190999916
115,myv_jr-ud-test_Case=Dat,0.894427190999916
116,myv_jr-ud-train_Case=Dat,0.894427190999916
117,tr_framenet-ud-test_Case=Dat,0.894427190999916
118,tr_framenet-ud-train_Case=Dat,904.4639296290372
119,tr_framenet-ud-dev_Case=Dat,0.894427190999916
120,ky_ktmu-ud-train_Case=Dat,0.894427190999916
121,ky_ktmu-ud-test_Case=Dat,0.894427190999916
122,la_proiel-ud-test_Case=Dat,0.894427190999916
123,la_proiel-ud-dev_Case=Dat,0.894427190999916
124,la_proiel-ud-train_Case=Dat,0.894427190999916
125,kpv_ikdp-ud-test_Case=Dat,0.894427190999916
126,kpv_lattice-ud-test_Case=Dat,0.894427190999916
127,kpv_lattice-ud-train_Case=Dat,0.894427190999916
128,tt_nmctt-ud-test_Case=Dat,0.894427190999916
129,tr_gb-ud-test_Case=Dat,0.894427190999916
130,grc_proiel-ud-test_Case=Dat,0.894427190999916
131,grc_proiel-ud-train_Case=Dat,0.894427190999916
132,grc_proiel-ud-dev_Case=Dat,0.894427190999916
133,nds_lsdc-ud-train_Case=Dat,22.786795787993906
134,nds_lsdc-ud-test_Case=Dat,25.73361128951784
135,fo_oft-ud-test_Case=Dat,1168.4768718293058
136,ru_taiga-ud-train_Case=Dat,2.4705378220686867
137,ru_taiga-ud-dev_Case=Dat,2.649726227516598
138,ru_taiga-ud-test_Case=Dat,2.6023201737479833
139,tpn_tudet-ud-test_Case=Dat,0.894427190999916
140,ga_idt-ud-train_Case=Dat,0.894427190999916
141,ga_idt-ud-test_Case=Dat,0.894427190999916
142,ga_idt-ud-dev_Case=Dat,0.894427190999916
143,ro_art-ud-test_Case=Dat,2.1580414400893364
144,ceb_gja-ud-test_Case=Dat,0.894427190999916
145,cs_cltt-ud-dev_Case=Dat,0.894427190999916
146,cs_cltt-ud-train_Case=Dat,0.894427190999916
147,cs_cltt-ud-test_Case=Dat,0.894427190999916
148,tl_trg-ud-test_Case=Dat,0.894427190999916
149,hy_armtdp-ud-train_Case=Dat,45.68278570172033
150,hy_armtdp-ud-dev_Case=Dat,92.05465767683893
151,hy_armtdp-ud-test_Case=Dat,77.9763338582631
152,mk_mtb-ud-test_Case=Dat,1.7384539747207064
153,is_gc-ud-test_Case=Dat,67.94679775899961
154,is_gc-ud-train_Case=Dat,71.8272327857074
155,is_gc-ud-dev_Case=Dat,92.29105530271549
156,ota_boun-ud-train_Case=Dat,18.246095472730595
157,ota_boun-ud-test_Case=Dat,27.859069937414958
158,ru_syntagrus-ud-train_Case=Dat,3.4617592586962047
159,ru_syntagrus-ud-dev_Case=Dat,3.387688012917022
160,ru_syntagrus-ud-test_Case=Dat,3.3919055100145252
161,grc_ptnk-ud-train_Case=Dat,3.297184529766306
162,grc_ptnk-ud-dev_Case=Dat,4.288340782478309
163,grc_ptnk-ud-test_Case=Dat,2.838653828059271
164,sjo_xdt-ud-test_Case=Dat,0.894427190999916
165,pt_bosque-ud-dev_Case=Dat,1.3416407864998738
166,pt_bosque-ud-test_Case=Dat,1.4257233183929547
167,pt_bosque-ud-train_Case=Dat,1.376030426187216
168,orv_birchbark-ud-train_Case=Dat,3.1058739973149634
169,orv_birchbark-ud-dev_Case=Dat,2.9077514098534536
170,orv_birchbark-ud-test_Case=Dat,3.018425031099389
171,nl_lassysmall-ud-train_Case=Dat,0.894427190999916
172,is_icepahc-ud-dev_Case=Dat,15.690000139977279
173,is_icepahc-ud-train_Case=Dat,17.118841654045855
174,is_icepahc-ud-test_Case=Dat,19.622627332360576
175,de_lit-ud-test_Case=Dat,0.894427190999916
176,ltg_cairo-ud-test_Case=Dat,4.669047011971501
177,ru_poetry-ud-test_Case=Dat,2.542586969024172
178,ru_poetry-ud-dev_Case=Dat,2.331496955804505
179,ru_poetry-ud-train_Case=Dat,2.4079539903699168
180,fo_farpahc-ud-test_Case=Dat,15.988259581469286
181,fo_farpahc-ud-train_Case=Dat,9.11572326403128
182,fo_farpahc-ud-dev_Case=Dat,18.936599150321914
183,is_modern-ud-dev_Case=Dat,80.6129125306031
184,is_modern-ud-train_Case=Dat,55.058438190707875
185,is_modern-ud-test_Case=Dat,45.61755086307859
186,wbp_ufal-ud-test_Case=Dat,2.534758371127315
187,koi_uh-ud-train_Case=Dat,0.894427190999916
188,koi_uh-ud-test_Case=Dat,0.894427190999916
189,cs_fictree-ud-dev_Case=Dat,0.894427190999916
190,cs_fictree-ud-train_Case=Dat,0.894427190999916
191,cs_fictree-ud-test_Case=Dat,0.894427190999916
192,la_udante-ud-train_Case=Dat,0.894427190999916
193,la_udante-ud-test_Case=Dat,0.894427190999916
194,la_udante-ud-dev_Case=Dat,0.894427190999916
195,hyw_armtdp-ud-test_Case=Dat,44.75072849497564
196,hyw_armtdp-ud-dev_Case=Dat,34.52732531275499
197,hyw_armtdp-ud-train_Case=Dat,41.46463171511068
198,ro_rrt-ud-test_Case=Dat,10.206356118391103
199,ro_rrt-ud-train_Case=Dat,11.363840806696658
200,ro_rrt-ud-dev_Case=Dat,9.926261152821406
201,el_gdt-ud-test_Case=Dat,0.894427190999916
202,el_gdt-ud-train_Case=Dat,0.894427190999916
203,el_gdt-ud-dev_Case=Dat,0.894427190999916
204,ha_southernautogramm-ud-test_Case=Dat,1.4978036045690644
205,ca_ancora-ud-dev_Case=Dat,0.894427190999916
206,ca_ancora-ud-test_Case=Dat,0.894427190999916
207,ca_ancora-ud-train_Case=Dat,0.894427190999916
208,gd_arcosg-ud-test_Case=Dat,0.894427190999916
209,gd_arcosg-ud-train_Case=Dat,0.894427190999916
210,gd_arcosg-ud-dev_Case=Dat,0.894427190999916
211,got_proiel-ud-dev_Case=Dat,0.894427190999916
212,got_proiel-ud-train_Case=Dat,0.894427190999916
213,got_proiel-ud-test_Case=Dat,0.894427190999916
214,sl_sst-ud-train_Case=Dat,5.443715051133158
215,sl_sst-ud-test_Case=Dat,5.470362869788366
216,sl_sst-ud-dev_Case=Dat,7.062262778710202
217,de_gsd-ud-train_Case=Dat,0.894427190999916
218,de_gsd-ud-dev_Case=Dat,0.894427190999916
219,de_gsd-ud-test_Case=Dat,0.894427190999916
220,ka_glc-ud-test_Case=Dat,17.058504095713406
221,arr_tudet-ud-test_Case=Dat,0.894427190999916
222,aln_gps-ud-test_Case=Dat,3.330013687777579
223,kk_ktb-ud-test_Case=Dat,170.9645187361011
224,kk_ktb-ud-train_Case=Dat,0.894427190999916
225,ha_northernautogramm-ud-test_Case=Dat,1.8165902124584952
226,cs_pdt-ud-test_Case=Dat,0.894427190999916
227,cs_pdt-ud-dev_Case=Dat,0.894427190999916
228,cs_pdt-ud-train_Case=Dat,0.894427190999916
229,gl_pud-ud-test_Case=Dat,1.7024262921117794
230,gn_oldtudet-ud-test_Case=Dat,0.894427190999916
231,ta_mwtt-ud-test_Case=Dat,8.170067319184096
232,ota_dudu-ud-test_Case=Dat,29.663108400840258
233,ug_udt-ud-test_Case=Dat,0.894427190999916
234,ug_udt-ud-dev_Case=Dat,0.894427190999916
235,ug_udt-ud-train_Case=Dat,622.3601851018428
236,lv_lvtb-ud-test_Case=Dat,3.857654817480166
237,lv_lvtb-ud-train_Case=Dat,3.949891441890698
238,lv_lvtb-ud-dev_Case=Dat,3.965901024263724
239,ta_ttb-ud-train_Case=Dat,0.894427190999916
240,ta_ttb-ud-dev_Case=Dat,0.894427190999916
241,ta_ttb-ud-test_Case=Dat,0.894427190999916
242,sga_dipwbg-ud-test_Case=Dat,0.894427190999916
243,xum_ikuvina-ud-test_Case=Dat,2.70993542358485
244,ru_pud-ud-test_Case=Dat,4.195591201965518
245,la_ittb-ud-dev_Case=Dat,0.894427190999916
246,la_ittb-ud-test_Case=Dat,0.894427190999916
247,la_ittb-ud-train_Case=Dat,0.894427190999916
248,nl_alpino-ud-train_Case=Dat,0.894427190999916
249,qtd_sagt-ud-test_Case=Dat,42.59753717071423
250,qtd_sagt-ud-dev_Case=Dat,47.133050447053016
251,qtd_sagt-ud-train_Case=Dat,18.467846531989917
252,ga_cadhan-ud-test_Case=Dat,0.894427190999916
253,pl_pud-ud-test_Case=Dat,2.0352841710200407
254,orv_torot-ud-test_Case=Dat,0.894427190999916
255,orv_torot-ud-dev_Case=Dat,0.894427190999916
256,orv_torot-ud-train_Case=Dat,0.894427190999916
257,cs_cac-ud-dev_Case=Dat,0.894427190999916
258,cs_cac-ud-train_Case=Dat,0.894427190999916
259,cs_cac-ud-test_Case=Dat,0.894427190999916
260,yrl_complin-ud-test_Case=Dat,1.3416407864998738
261,eu_bdt-ud-train_Case=Dat,1.7737989405436199
262,eu_bdt-ud-test_Case=Dat,1.7996295915178395
263,eu_bdt-ud-dev_Case=Dat,1.7049509891315031
264,eme_tudet-ud-test_Case=Dat,0.894427190999916
265,pl_lfg-ud-test_Case=Dat,1.5945545299856183
266,pl_lfg-ud-train_Case=Dat,1.526935241393647
267,pl_lfg-ud-dev_Case=Dat,1.4545185653119381
268,tr_tourism-ud-train_Case=Dat,0.894427190999916
269,tr_tourism-ud-dev_Case=Dat,0.894427190999916
270,tr_tourism-ud-test_Case=Dat,0.894427190999916
271,cs_poetry-ud-test_Case=Dat,0.894427190999916
272,ru_gsd-ud-test_Case=Dat,5.633832033092014
273,ru_gsd-ud-dev_Case=Dat,5.185566773097006
274,ru_gsd-ud-train_Case=Dat,5.354619161694135
275,aqz_tudet-ud-test_Case=Dat,0.894427190999916
276,tr_imst-ud-train_Case=Dat,9.30556973407211
277,tr_imst-ud-dev_Case=Dat,12.438083867107384
278,tr_imst-ud-test_Case=Dat,9.182251123335035
279,lv_cairo-ud-test_Case=Dat,4.669047011971501
280,bg_btb-ud-train_Case=Dat,2.1323804336467784
281,bg_btb-ud-test_Case=Dat,1.982797995074979
282,bg_btb-ud-dev_Case=Dat,2.1811639082180485
283,gu_gujtb-ud-test_Case=Dat,1.949358868961793
284,bxr_bdt-ud-train_Case=Dat,0.894427190999916
285,bxr_bdt-ud-test_Case=Dat,33.5928233076319
286,bej_nsc-ud-test_Case=Dat,1.3416407864998738
287,es_coser-ud-test_Case=Dat,0.894427190999916
288,tr_boun-ud-dev_Case=Dat,39.02196169863438
289,tr_boun-ud-test_Case=Dat,27.386576541604963
290,tr_boun-ud-train_Case=Dat,30.75229517996136
291,tr_penn-ud-dev_Case=Dat,0.894427190999916
292,tr_penn-ud-test_Case=Dat,342.2873062209582
293,tr_penn-ud-train_Case=Dat,275.11488509348237
