,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
13,pl_pdb-ud-train_Case=Ins,3334.442555027419,3334.1935492907355,3334.2252273662343,3335.8910353906954,3333.6695340870256,3334.9403792771677
14,pl_pdb-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
15,sah_yktdt-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
16,uk_iu-ud-dev_Case=Ins,2.998052038842182,2.7591354605299854,2.7793999781000913,4.424265218622617,2.2588439851772337,3.4875727692199114
17,uk_iu-ud-train_Case=Ins,3.2944782238184835,3.0561225711449596,3.07596451404051,4.714933003721951,2.5519806865860986,3.78252776678633
18,uk_iu-ud-test_Case=Ins,3.3626540197491046,3.1245075726644176,3.1428421444296863,4.78021517915417,2.613045292892041,3.8511088900844883
19,sa_vedic-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
20,sa_vedic-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
21,sa_vedic-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
22,hr_set-ud-dev_Case=Ins,2.7741857973631805,2.5388686679811587,2.5580641872985,4.193132313244931,2.0575388675102824,3.2569425926894975
23,hr_set-ud-train_Case=Ins,2.550137334491681,2.3180487505823497,2.3377590636181544,3.9671141971867048,1.8512893627699438,3.0301671414331426
24,hr_set-ud-test_Case=Ins,2.440437862649087,2.205851673233808,2.2258575906958833,3.8596640789997627,1.7416418479499771,2.921489695483509
25,orv_rnc-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
26,orv_rnc-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
27,orv_rnc-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
28,tr_atis-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
29,tr_atis-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
30,tr_atis-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
31,hi_pud-ud-test_Case=Ins,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
32,tr_kenet-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
33,tr_kenet-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
34,tr_kenet-ud-train_Case=Ins,1989.1440963668547,1988.9192868710134,1988.915297430687,1990.392172412261,1988.3261962012168,1989.612022480765
35,sk_snk-ud-dev_Case=Ins,3.865184542170808,3.632107142265961,3.667590280682519,5.280498900582525,3.1955521047915756,4.34022059265418
36,sk_snk-ud-test_Case=Ins,4.304733832861224,4.0663969642022035,4.101757899703197,5.731899447851193,3.6113946447704683,4.786804237660924
37,sk_snk-ud-train_Case=Ins,2.2617708759749804,2.033443904210354,2.0592075869704805,3.685614975541244,1.5985457944722112,2.742283972220514
38,lt_hse-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
39,lt_hse-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
40,lt_hse-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
41,hit_hittb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
42,sa_ufal-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
43,be_hse-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
44,be_hse-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
45,be_hse-ud-test_Case=Ins,623.3207329385981,623.0714014895617,623.1039594038589,624.7535514104742,622.5608905962532,623.810868773541
46,cs_pud-ud-test_Case=Ins,3.0343797788641513,2.7999493346401043,2.8327393626544017,4.4629023437680875,2.3644970684300826,3.513121921012346
47,orv_ruthenian-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
48,orv_ruthenian-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
49,orv_ruthenian-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
50,ml_ufal-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
51,egy_ujaen-ud-test_Case=Ins,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
52,mr_ufal-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
53,mr_ufal-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
54,mr_ufal-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
55,si_stb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
56,lt_alksnis-ud-test_Case=Ins,7.617446658414013,7.3837520692634895,7.4139235695420345,9.001785162169785,6.920909183911249,8.08309865905069
57,lt_alksnis-ud-dev_Case=Ins,6.346116879319462,6.121369274907743,6.149984176105774,7.7073072736783805,5.67467422114775,6.80163469569652
58,lt_alksnis-ud-train_Case=Ins,6.623713811209357,6.389984274860217,6.418907246033914,8.00824668865855,5.9271575185005885,7.089949661700705
59,cu_proiel-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
60,cu_proiel-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
61,cu_proiel-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
62,olo_kkpp-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
63,hy_bsut-ud-train_Case=Ins,425.79864503202816,425.55107960639305,425.5642505210466,427.15687984626913,424.9724255760602,426.29098043472607
64,hy_bsut-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
65,hy_bsut-ud-dev_Case=Ins,174.2844498067583,174.03020720792506,174.05207516696595,175.65022060902743,173.47207988607272,174.7741399635541
66,hsb_ufal-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
67,hsb_ufal-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
68,fi_tdt-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
69,fi_tdt-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
70,fi_tdt-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
71,sr_set-ud-test_Case=Ins,2.4422580739647697,2.21088793251456,2.227399009895652,3.853968706702711,1.7319888332664146,2.923664076864685
72,sr_set-ud-train_Case=Ins,2.309882243402606,2.0798739170284963,2.095327835987243,3.7190209475349576,1.6073239331028866,2.789351877553531
73,sr_set-ud-dev_Case=Ins,2.7395571925242064,2.5043295842733375,2.5211566421497857,4.154854088894098,2.0140909860281884,3.223012953743748
74,tr_framenet-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
75,tr_framenet-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
76,tr_framenet-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
77,ky_ktmu-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
78,ky_ktmu-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
79,kpv_ikdp-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
80,kpv_lattice-ud-test_Case=Ins,100.4134508475389,100.16128919980348,100.17716096798002,101.81355508968342,99.59072496974807,100.91580649234291
81,abq_atb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
82,tr_gb-ud-test_Case=Ins,63.98665225394017,63.749502993705335,63.75715122472734,65.31717487256574,63.165622242904675,64.47221623821122
83,ru_taiga-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
84,ru_taiga-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
85,ru_taiga-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
86,fi_pud-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
87,cs_cltt-ud-dev_Case=Ins,4.532028655937928,4.301746534571604,4.332136883332899,5.927680194248629,3.856177544051221,4.9988454982200325
88,cs_cltt-ud-train_Case=Ins,4.045526419837774,3.8163884393434913,3.8526324045521,5.437023495424304,3.410667538946663,4.504155299940977
89,cs_cltt-ud-test_Case=Ins,8.264410684839648,8.02788779409022,8.058031800267077,9.657527429940018,7.555797530359327,8.734632796289599
90,hy_armtdp-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
91,hy_armtdp-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
92,hy_armtdp-ud-test_Case=Ins,109.87638255987702,109.61852650974043,109.64236156966122,111.26994203287786,109.06219555831434,110.37209792334292
93,ota_boun-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
94,ota_boun-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
95,ru_syntagrus-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
96,ru_syntagrus-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
97,ru_syntagrus-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
98,sjo_xdt-ud-test_Case=Ins,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
99,orv_birchbark-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
100,orv_birchbark-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
101,orv_birchbark-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
102,ru_poetry-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
103,ru_poetry-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
104,ru_poetry-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
105,myu_tudet-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
106,wbp_ufal-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
107,koi_uh-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
108,cs_fictree-ud-dev_Case=Ins,2.6951893205895883,2.4612937716497627,2.477565239772502,4.10936840909688,1.9648540213546934,3.1798994941175946
109,cs_fictree-ud-train_Case=Ins,2.527683773886871,2.2969363098624713,2.3136222834928524,3.9422742840411606,1.812286862908129,3.010474232083845
110,cs_fictree-ud-test_Case=Ins,2.333293270109748,2.1025038975808132,2.1215081547091543,3.7553579845843172,1.6350843663856813,2.8162817462301497
111,hyw_armtdp-ud-test_Case=Ins,295.0936056764211,294.843554031908,294.8590079128439,296.4338037403966,294.2737883332459,295.5807842198136
112,hyw_armtdp-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
113,hyw_armtdp-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
114,sl_sst-ud-train_Case=Ins,1.1873482259830113,0.9783253677963102,0.9857232035579314,2.592174266818801,0.6697268818139632,1.6551277143600513
115,sl_sst-ud-test_Case=Ins,1.2615996962415892,1.0540072752556848,1.0587750874009623,2.658997230571959,0.7057980501347142,1.7301280863757666
116,sl_sst-ud-dev_Case=Ins,1.2859544601229815,1.0702129473124289,1.0871188142869923,2.6972969617107383,0.7715334346808632,1.7520070053264063
117,ka_glc-ud-test_Case=Ins,5.626386167332329,5.39933588470543,5.40871230338592,6.983451513494049,4.8630522164073176,6.101076994750006
118,arr_tudet-ud-test_Case=Ins,0.565194165260439,0.6555055301063447,0.6567507442420107,1.5811388300841898,1.14564392373896,0.7071067811865476
119,kk_ktb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
120,kk_ktb-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
121,cs_pdt-ud-test_Case=Ins,3.03511488067873,2.7998509288211157,2.8295944547518532,4.463243263200861,2.3485834277119144,3.516671459029383
122,cs_pdt-ud-dev_Case=Ins,3.1736538983637135,2.9376196445107103,2.9685900217920245,4.602788150610228,2.487692420069749,3.655106835187326
123,cs_pdt-ud-train_Case=Ins,3.077456741572428,2.8424406421170674,2.872948452082205,4.5052627342499765,2.3946701210225583,3.5581028768091514
124,ta_mwtt-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
125,ota_dudu-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
126,ta_ttb-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
127,ta_ttb-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
128,ta_ttb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
129,ru_pud-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
130,qtd_sagt-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
131,qtd_sagt-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
132,qtd_sagt-ud-train_Case=Ins,17.690235850447117,17.471181628613447,17.465977035314314,18.934096228761486,16.883794004903045,18.152134860671346
133,krl_kkpp-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
134,pl_pud-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
135,orv_torot-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
136,orv_torot-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
137,orv_torot-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
138,cs_cac-ud-dev_Case=Ins,4.304243041041689,4.066387650218911,4.094383319058773,5.7065971337053645,3.6050203742899787,4.777908406525928
139,cs_cac-ud-train_Case=Ins,3.9373080471291817,3.6994342756054572,3.7292577733939853,5.3567190230188135,3.2351263328223876,4.417371231299064
140,cs_cac-ud-test_Case=Ins,4.1286512200658665,3.8904371614259863,3.9173674025016605,5.54516034258647,3.410679081417991,4.610503197366878
141,eu_bdt-ud-train_Case=Ins,24.02361030103284,23.776554727747282,23.79230503075194,25.362227196580882,23.212546386605183,24.506884664461005
142,eu_bdt-ud-test_Case=Ins,27.890908514743256,27.640879674255427,27.659687953212607,29.23931428744525,27.082051251705437,28.375825979167548
143,eu_bdt-ud-dev_Case=Ins,37.88013303115566,37.634241723263585,37.64706232616599,39.21812367375313,37.06146645666314,38.365588322700575
144,fi_ftb-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
145,fi_ftb-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
146,fi_ftb-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
147,am_att-ud-test_Case=Ins,6.731971809540236,6.571125284150349,6.598804798284981,7.810249675906654,6.289872812704562,7.0710678118654755
148,pl_lfg-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
149,pl_lfg-ud-train_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
150,pl_lfg-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
151,tr_tourism-ud-train_Case=Ins,169.34206834425729,169.10491227095287,169.12343945518896,170.7161386629864,168.5572973798524,169.82638193166574
152,tr_tourism-ud-dev_Case=Ins,55.97085054839806,55.728999220932245,55.756634486686856,57.33236433289665,55.2183167074115,56.444663166680336
153,tr_tourism-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
154,ab_abnc-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
155,cs_poetry-ud-test_Case=Ins,3.1670023094588853,2.932739363758219,2.943155794108664,4.564696183445896,2.405380637044851,3.6519106296794197
156,ru_gsd-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
157,ru_gsd-ud-dev_Case=Ins,467.4316200734012,467.18395344250285,467.2186015604695,468.86565239949067,466.68250717163164,467.91879637390076
158,ru_gsd-ud-train_Case=Ins,1582.8131426180553,1582.5652673810434,1582.5986680851106,1584.2496646677885,1582.057224786765,1583.302876900058
159,tr_imst-ud-train_Case=Ins,168.7430245471893,168.49867859274147,168.51121059363857,170.12250488006183,167.92427608895625,169.23750569342877
160,tr_imst-ud-dev_Case=Ins,53.4536403499955,53.21783555194004,53.22525469465291,54.80166258629589,52.63824391278857,53.94029621308689
161,tr_imst-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
162,tr_boun-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
163,tr_boun-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
164,tr_boun-ud-train_Case=Ins,737.9422026449256,737.7113203601392,737.7115961291888,739.2333866919162,737.1180790755304,738.420611846663
165,tr_penn-ud-dev_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
166,tr_penn-ud-test_Case=Ins,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
167,tr_penn-ud-train_Case=Ins,66.06291193501337,65.82950806397116,65.8362375488352,67.39320770259006,65.25059599557524,66.54555665941274
