,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,fi_tdt-ud-test_Case=Par,16.64288407927516,17.03068407316629,17.278534280087506,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974,18.668674296799974
11,fi_tdt-ud-dev_Case=Par,15.040861196947354,15.43929180853341,15.695036532029057,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677,17.107076434426677
12,ru_taiga-ud-train_Case=Par,44.48407954913008,44.94144634966703,45.22559635157456,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282,46.65833258915282
13,ru_taiga-ud-dev_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,ru_taiga-ud-test_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,fi_pud-ud-test_Case=Par,19.784009175488848,20.180377219109268,20.43432147652099,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195,21.823579013918195
16,et_edt-ud-dev_Case=Par,89.5524021100367,89.96115560037575,90.2188180966775,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852,91.58649739557852
17,et_edt-ud-train_Case=Par,78.2494272707833,78.65514586593407,78.91131021163947,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289,80.27025559877289
18,et_edt-ud-test_Case=Par,79.78809838219895,80.18904423221437,80.44226480298413,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359,81.79242650183359
19,ru_syntagrus-ud-train_Case=Par,81.83578213773751,82.39619894145603,82.75247556668245,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372,84.27039812413372
20,ru_syntagrus-ud-dev_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,ru_syntagrus-ud-test_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ru_poetry-ud-dev_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ru_poetry-ud-train_Case=Par,9.94628430262133,10.490643450236977,10.844660722949802,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298
24,krl_kkpp-ud-test_Case=Par,33.21143053476897,33.607065247770464,33.85685473059163,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656
25,eu_bdt-ud-train_Case=Par,27.043656834829125,27.44695748165906,27.701186744943676,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876
26,eu_bdt-ud-test_Case=Par,15.660322930441577,16.058692350250688,16.313172817461375,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625
27,eu_bdt-ud-dev_Case=Par,9.259517200001321,9.640723044896705,9.887245741656372,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854
28,fi_ftb-ud-dev_Case=Par,7.471867183807337,7.811911774666448,8.037786135808497,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175
29,fi_ftb-ud-train_Case=Par,9.357382812760116,9.711521028073276,9.942643210566146,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031
30,fi_ftb-ud-test_Case=Par,9.64221198992836,9.991576559694055,10.220203640296424,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762
31,ru_gsd-ud-dev_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,ru_gsd-ud-train_Case=Par,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
