,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
55,orv_ruthenian-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
56,lzh_tuecl-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
57,ml_ufal-ud-test_Case=Loc,58.185806661744145,58.19009668512059,58.177745946854884,58.105285298256966,58.082945289467006,58.048317321871245
58,apu_ufpa-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
59,egy_ujaen-ud-test_Case=Loc,0.6776709515698334,0.6838347383204759,0.6797317253371281,0.5921175591710327,0.5563836366124997,0.5186244608489181
60,nyq_aha-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
61,mr_ufal-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
62,mr_ufal-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
63,mr_ufal-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
64,si_stb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
65,lt_alksnis-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
66,lt_alksnis-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
67,lt_alksnis-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
68,cu_proiel-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
69,cu_proiel-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
70,cu_proiel-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
71,hy_bsut-ud-train_Case=Loc,401.18301035044783,401.1878062022503,401.1751835560552,401.1093953483696,401.0863147250918,401.05266771215446
72,hy_bsut-ud-test_Case=Loc,106.28378709807141,106.28843393257857,106.27592552257077,106.20935475152221,106.18577778585765,106.15167174458878
73,hy_bsut-ud-dev_Case=Loc,200.38626768991946,200.39074421220735,200.37868347237801,200.31159628978864,200.28805798083462,200.25399846359474
74,mdf_jr-ud-test_Case=Loc,13.37501877310458,13.380688759392639,13.366629721940262,13.297686464423895,13.273148877654306,13.237553383323261
75,mdf_jr-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
76,la_llct-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
77,la_llct-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
78,la_llct-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
79,hsb_ufal-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
80,hsb_ufal-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
81,sr_set-ud-test_Case=Loc,1.3732926119780606,1.3764115737224765,1.3643783749077285,1.2761789598339697,1.2494191454471006,1.210178785727787
82,sr_set-ud-train_Case=Loc,1.410170630840208,1.4138777153313962,1.4021464847810983,1.3126858000677932,1.2859831020283694,1.2470370465178227
83,sr_set-ud-dev_Case=Loc,1.4493649370633301,1.4536425833304554,1.4426248787159988,1.3544092770635905,1.327537650853187,1.2891478302633816
84,myv_jr-ud-test_Case=Loc,20.00274335933735,20.007343905409275,19.989305782818278,19.92232098600431,19.894244011326553,19.85586579449307
85,myv_jr-ud-train_Case=Loc,40.40625877748423,40.41081872508773,40.390697651688605,40.327027904270814,40.29835424871925,40.25989531689923
86,tr_framenet-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
87,tr_framenet-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
88,tr_framenet-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
89,kfm_aha-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
90,ky_ktmu-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
91,ky_ktmu-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
92,kpv_ikdp-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
93,kpv_lattice-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
94,kpv_lattice-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
95,tt_nmctt-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
96,tr_gb-ud-test_Case=Loc,763.9209196181312,763.9267955740651,763.9095169740044,763.8412502661554,763.816028517049,763.7793222455335
97,ru_taiga-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
98,ru_taiga-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
99,ru_taiga-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
100,tpn_tudet-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
101,cs_cltt-ud-dev_Case=Loc,1.6234256048032167,1.627741994523374,1.6182968143353746,1.5261355521531306,1.4944446132526958,1.4532215806715014
102,cs_cltt-ud-train_Case=Loc,1.4785746466996927,1.4820508373701322,1.4714335180631035,1.3781090272237928,1.3482594678394413,1.3068786192754527
103,cs_cltt-ud-test_Case=Loc,1.4199306436827213,1.4240163576308698,1.4138898068613432,1.3220044542503282,1.2913273567432193,1.2503281713558276
104,hy_armtdp-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
105,hy_armtdp-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
106,hy_armtdp-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
107,ota_boun-ud-train_Case=Loc,83.82515301922241,83.82980774934519,83.81709657947086,83.75579234309951,83.73301865565236,83.70081279664838
108,ota_boun-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
109,ru_syntagrus-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
110,ru_syntagrus-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
111,ru_syntagrus-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
112,sjo_xdt-ud-test_Case=Loc,0.08316362534670874,0.08394421456212289,0.10358575813579704,0.19452299963817168,0.2188361185254395,0.26149725284537517
113,orv_birchbark-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
114,orv_birchbark-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
115,orv_birchbark-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
116,ltg_cairo-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
117,ru_poetry-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
118,ru_poetry-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
119,ru_poetry-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
120,wbp_ufal-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
121,cs_fictree-ud-dev_Case=Loc,1.5106463153246596,1.5161357314710746,1.5051394291426583,1.4241686345881133,1.3952731422583926,1.3577151461651904
122,cs_fictree-ud-train_Case=Loc,1.4525083840001713,1.457815591963008,1.4460440782886668,1.365145756018522,1.3371490092376184,1.299863335707067
123,cs_fictree-ud-test_Case=Loc,1.4510877373499662,1.4565269004278736,1.4448533024531753,1.3648369366184725,1.337645710169998,1.3011793878758076
124,la_udante-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
125,hyw_armtdp-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
126,hyw_armtdp-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
127,sme_giella-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
128,sme_giella-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
129,ca_ancora-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
130,ca_ancora-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
131,ca_ancora-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
132,sl_sst-ud-train_Case=Loc,1.528757857721581,1.534242252309034,1.5229464961872698,1.4438878079881197,1.4162993396204575,1.3797854278974138
133,sl_sst-ud-test_Case=Loc,1.524276206109034,1.530085651529697,1.5182501802940873,1.438536605312036,1.411770089983202,1.375472711217354
134,sl_sst-ud-dev_Case=Loc,1.5817477494535825,1.5873328663400779,1.576280302652121,1.4970263628441014,1.4700828464034525,1.4341132674916601
135,arr_tudet-ud-test_Case=Loc,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
136,kk_ktb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
137,kk_ktb-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
138,cs_pdt-ud-test_Case=Loc,1.4671325512761402,1.4719657528599277,1.4611041949877024,1.3729189800478585,1.343405523406754,1.303744062882787
139,cs_pdt-ud-dev_Case=Loc,1.463379848743884,1.4680749599623235,1.4572812882761395,1.3685612154204332,1.3387073437854025,1.2987732020470593
140,cs_pdt-ud-train_Case=Loc,1.4616140831143225,1.4663041998408066,1.4554994973843474,1.3670408699405876,1.337310160354688,1.2974725824111295
141,gn_oldtudet-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
142,ta_mwtt-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
143,ota_dudu-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
144,ug_udt-ud-test_Case=Loc,19.27508115270922,19.27940894979704,19.266674676404847,19.193309976286137,19.170189395974017,19.13487013313047
145,ug_udt-ud-dev_Case=Loc,19.410252963580685,19.414567778495936,19.401439745481028,19.32765036109474,19.30463270082835,19.26922455034266
146,ug_udt-ud-train_Case=Loc,19.554626261176566,19.559002242817623,19.54639318687185,19.475553529050572,19.45266840133793,19.418283003116578
147,lzh_kyoto-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
148,lzh_kyoto-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
149,lzh_kyoto-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
150,lv_lvtb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
151,lv_lvtb-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
152,lv_lvtb-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
153,ta_ttb-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
154,ta_ttb-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
155,ta_ttb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
156,xum_ikuvina-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
157,ru_pud-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
158,la_ittb-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
159,la_ittb-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
160,la_ittb-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
161,qtd_sagt-ud-test_Case=Loc,237.7729632154838,237.7772318994355,237.76425091326425,237.69671830691638,237.6736920164715,237.63965250184563
162,qtd_sagt-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
163,qtd_sagt-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
164,pl_pud-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
165,orv_torot-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
166,orv_torot-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
167,orv_torot-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
168,cs_cac-ud-dev_Case=Loc,1.4776320464332333,1.480940257918648,1.470148929083839,1.377885558349304,1.3474248569418208,1.3061371042847942
169,cs_cac-ud-train_Case=Loc,1.5318133193002519,1.5362793815853617,1.5257104587164403,1.436892353323601,1.4063927127200462,1.3661457117700038
170,cs_cac-ud-test_Case=Loc,1.6330578418664785,1.6378535567591992,1.6281015735494444,1.542469637718196,1.5113047336715928,1.4717036168460773
171,eu_bdt-ud-train_Case=Loc,19.1940972877554,19.19419065042442,19.180122209583793,19.080079833712947,19.060193316238784,19.02059991607913
172,eu_bdt-ud-test_Case=Loc,15.283558602123273,15.28384146941934,15.269764524771668,15.17008967876189,15.150096616313977,15.110558935661674
173,eu_bdt-ud-dev_Case=Loc,24.211810292902932,24.21158224371919,24.197625595806866,24.096860403496656,24.077400930211542,24.037991494359954
174,am_att-ud-test_Case=Loc,1.1681660966595275,1.172796460921602,1.1634413087957405,1.114066370352781,1.0968732774723395,1.073898861868416
175,eme_tudet-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
176,pl_lfg-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
177,pl_lfg-ud-train_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
178,pl_lfg-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
179,tr_tourism-ud-train_Case=Loc,174.41167076749244,174.41411226647668,174.39903195166826,174.30977321061116,174.2867354347506,174.24733231695782
180,tr_tourism-ud-dev_Case=Loc,31.118526926735957,31.122328616686953,31.108994967713674,31.035956698050494,31.01243949256212,30.976948414746193
181,tr_tourism-ud-test_Case=Loc,114.86318042823815,114.86662168306864,114.85166815946708,114.76795798301822,114.7437269387157,114.70492865354204
182,ab_abnc-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
183,cs_poetry-ud-test_Case=Loc,1.5638375396184208,1.568972251226686,1.5592051982449815,1.483909171521764,1.4555557779000938,1.4197969035786622
184,ru_gsd-ud-test_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
185,ru_gsd-ud-dev_Case=Loc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
