,Treebank,si_stb-ud-test_Case=Cns,kpv_lattice-ud-test_Case=Cns,wbp_ufal-ud-test_Case=Cns
47,sa_ufal-ud-test_Case=Loc,4.58257569495584,0.0,0.0
48,be_hse-ud-train_Case=Loc,4.58257569495584,0.0,0.0
49,be_hse-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
50,be_hse-ud-test_Case=Loc,4.58257569495584,0.0,0.0
51,gub_tudet-ud-test_Case=Loc,4.58257569495584,0.0,0.0
52,cs_pud-ud-test_Case=Loc,2.8550368692353647,2.4551733023639652,2.4551733023639652
53,orv_ruthenian-ud-test_Case=Loc,4.58257569495584,0.0,0.0
54,orv_ruthenian-ud-train_Case=Loc,4.58257569495584,0.0,0.0
55,orv_ruthenian-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
56,lzh_tuecl-ud-test_Case=Loc,4.58257569495584,0.0,0.0
57,ml_ufal-ud-test_Case=Loc,55.915114235777075,59.07198997833068,59.07198997833068
58,apu_ufpa-ud-test_Case=Loc,4.58257569495584,0.0,0.0
59,egy_ujaen-ud-test_Case=Loc,3.2354876849100123,1.708928130064252,1.708928130064252
60,nyq_aha-ud-test_Case=Loc,4.58257569495584,0.0,0.0
61,mr_ufal-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
62,mr_ufal-ud-test_Case=Loc,4.58257569495584,0.0,0.0
63,mr_ufal-ud-train_Case=Loc,4.58257569495584,0.0,0.0
64,si_stb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
65,lt_alksnis-ud-test_Case=Loc,4.58257569495584,0.0,0.0
66,lt_alksnis-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
67,lt_alksnis-ud-train_Case=Loc,4.58257569495584,0.0,0.0
68,cu_proiel-ud-train_Case=Loc,4.58257569495584,0.0,0.0
69,cu_proiel-ud-test_Case=Loc,4.58257569495584,0.0,0.0
70,cu_proiel-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
71,hy_bsut-ud-train_Case=Loc,398.8834416217349,402.0634278319778,402.0634278319778
72,hy_bsut-ud-test_Case=Loc,103.98076745244767,107.17742299570372,107.17742299570372
73,hy_bsut-ud-dev_Case=Loc,198.06564568344507,201.2784141431962,201.2784141431962
74,mdf_jr-ud-test_Case=Loc,11.213830746002902,14.326548781894402,14.326548781894402
75,mdf_jr-ud-train_Case=Loc,4.58257569495584,0.0,0.0
76,la_llct-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
77,la_llct-ud-test_Case=Loc,4.58257569495584,0.0,0.0
78,la_llct-ud-train_Case=Loc,4.58257569495584,0.0,0.0
79,hsb_ufal-ud-test_Case=Loc,4.58257569495584,0.0,0.0
80,hsb_ufal-ud-train_Case=Loc,4.58257569495584,0.0,0.0
81,sr_set-ud-test_Case=Loc,2.882925089811686,2.4072032240162136,2.4072032240162136
82,sr_set-ud-train_Case=Loc,2.8695304255228087,2.442532244054897,2.442532244054897
83,sr_set-ud-dev_Case=Loc,2.8658794995816637,2.4753890644519223,2.4753890644519223
84,myv_jr-ud-test_Case=Loc,17.582458791160498,21.006801619611544,21.006801619611544
85,myv_jr-ud-train_Case=Loc,37.88964238416615,41.408030622090685,41.408030622090685
86,tr_framenet-ud-test_Case=Loc,4.58257569495584,0.0,0.0
87,tr_framenet-ud-train_Case=Loc,4.58257569495584,0.0,0.0
88,tr_framenet-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
89,kfm_aha-ud-test_Case=Loc,4.58257569495584,0.0,0.0
90,ky_ktmu-ud-train_Case=Loc,4.58257569495584,0.0,0.0
91,ky_ktmu-ud-test_Case=Loc,4.58257569495584,0.0,0.0
92,kpv_ikdp-ud-test_Case=Loc,4.58257569495584,0.0,0.0
93,kpv_lattice-ud-test_Case=Loc,4.58257569495584,0.0,0.0
94,kpv_lattice-ud-train_Case=Loc,4.58257569495584,0.0,0.0
95,tt_nmctt-ud-test_Case=Loc,4.58257569495584,0.0,0.0
96,tr_gb-ud-test_Case=Loc,761.426293215568,764.8771143131424,764.8771143131424
97,ru_taiga-ud-train_Case=Loc,4.58257569495584,0.0,0.0
98,ru_taiga-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
99,ru_taiga-ud-test_Case=Loc,4.58257569495584,0.0,0.0
100,tpn_tudet-ud-test_Case=Loc,4.58257569495584,0.0,0.0
101,cs_cltt-ud-dev_Case=Loc,2.7601306057338486,2.6658101317951184,2.6658101317951184
102,cs_cltt-ud-train_Case=Loc,2.805904513196094,2.5266996751266904,2.5266996751266904
103,cs_cltt-ud-test_Case=Loc,2.8279098530015863,2.469034374097906,2.469034374097906
104,hy_armtdp-ud-train_Case=Loc,4.58257569495584,0.0,0.0
105,hy_armtdp-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
106,hy_armtdp-ud-test_Case=Loc,4.58257569495584,0.0,0.0
107,ota_boun-ud-train_Case=Loc,81.67006795638167,84.66994744299774,84.66994744299774
108,ota_boun-ud-test_Case=Loc,4.58257569495584,0.0,0.0
109,ru_syntagrus-ud-train_Case=Loc,4.58257569495584,0.0,0.0
110,ru_syntagrus-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
111,ru_syntagrus-ud-test_Case=Loc,4.58257569495584,0.0,0.0
112,sjo_xdt-ud-test_Case=Loc,3.712914175903285,1.0363493454969024,1.0363493454969024
113,orv_birchbark-ud-train_Case=Loc,4.58257569495584,0.0,0.0
114,orv_birchbark-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
115,orv_birchbark-ud-test_Case=Loc,4.58257569495584,0.0,0.0
116,ltg_cairo-ud-test_Case=Loc,4.58257569495584,0.0,0.0
117,ru_poetry-ud-test_Case=Loc,4.58257569495584,0.0,0.0
118,ru_poetry-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
119,ru_poetry-ud-train_Case=Loc,4.58257569495584,0.0,0.0
120,wbp_ufal-ud-test_Case=Loc,4.58257569495584,0.0,0.0
121,cs_fictree-ud-dev_Case=Loc,2.8218763794203445,2.541765300296877,2.541765300296877
122,cs_fictree-ud-train_Case=Loc,2.8417006275765253,2.4857423386272837,2.4857423386272837
123,cs_fictree-ud-test_Case=Loc,2.859809059604704,2.4764260043399773,2.4764260043399773
124,la_udante-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
125,hyw_armtdp-ud-test_Case=Loc,4.58257569495584,0.0,0.0
126,hyw_armtdp-ud-train_Case=Loc,4.58257569495584,0.0,0.0
127,sme_giella-ud-train_Case=Loc,4.58257569495584,0.0,0.0
128,sme_giella-ud-test_Case=Loc,4.58257569495584,0.0,0.0
129,ca_ancora-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
130,ca_ancora-ud-test_Case=Loc,4.58257569495584,0.0,0.0
131,ca_ancora-ud-train_Case=Loc,4.58257569495584,0.0,0.0
132,sl_sst-ud-train_Case=Loc,2.835602841948757,2.5499473717385803,2.5499473717385803
133,sl_sst-ud-test_Case=Loc,2.83258877830675,2.546764570955609,2.546764570955609
134,sl_sst-ud-dev_Case=Loc,2.835158406043212,2.5949299114042117,2.5949299114042117
135,arr_tudet-ud-test_Case=Loc,3.7416573867739413,1.0,1.0
136,kk_ktb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
137,kk_ktb-ud-train_Case=Loc,4.58257569495584,0.0,0.0
138,cs_pdt-ud-test_Case=Loc,2.822180364863404,2.5085954080875332,2.5085954080875332
139,cs_pdt-ud-dev_Case=Loc,2.8202291316829506,2.506638747354438,2.506638747354438
140,cs_pdt-ud-train_Case=Loc,2.823164725611169,2.503910506327164,2.503910506327164
141,gn_oldtudet-ud-test_Case=Loc,4.58257569495584,0.0,0.0
142,ta_mwtt-ud-test_Case=Loc,4.58257569495584,0.0,0.0
143,ota_dudu-ud-test_Case=Loc,4.58257569495584,0.0,0.0
144,ug_udt-ud-test_Case=Loc,17.11440264156999,20.196603124728124,20.196603124728124
145,ug_udt-ud-dev_Case=Loc,17.24375893540101,20.330942482389304,20.330942482389304
146,ug_udt-ud-train_Case=Loc,17.472635910791407,20.45008677608333,20.45008677608333
147,lzh_kyoto-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
148,lzh_kyoto-ud-train_Case=Loc,4.58257569495584,0.0,0.0
149,lzh_kyoto-ud-test_Case=Loc,4.58257569495584,0.0,0.0
150,lv_lvtb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
151,lv_lvtb-ud-train_Case=Loc,4.58257569495584,0.0,0.0
152,lv_lvtb-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
153,ta_ttb-ud-train_Case=Loc,4.58257569495584,0.0,0.0
154,ta_ttb-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
155,ta_ttb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
156,xum_ikuvina-ud-test_Case=Loc,4.58257569495584,0.0,0.0
157,ru_pud-ud-test_Case=Loc,4.58257569495584,0.0,0.0
158,la_ittb-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
159,la_ittb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
160,la_ittb-ud-train_Case=Loc,4.58257569495584,0.0,0.0
161,qtd_sagt-ud-test_Case=Loc,235.47823678633233,238.65665714578338,238.65665714578338
162,qtd_sagt-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
163,qtd_sagt-ud-train_Case=Loc,4.58257569495584,0.0,0.0
164,pl_pud-ud-test_Case=Loc,4.58257569495584,0.0,0.0
165,orv_torot-ud-test_Case=Loc,4.58257569495584,0.0,0.0
166,orv_torot-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
167,orv_torot-ud-train_Case=Loc,4.58257569495584,0.0,0.0
168,cs_cac-ud-dev_Case=Loc,2.800992297604488,2.5280451729932,2.5280451729932
169,cs_cac-ud-train_Case=Loc,2.7871382992565223,2.5767098942376583,2.5767098942376583
170,cs_cac-ud-test_Case=Loc,2.7649608354226642,2.669565676845895,2.669565676845895
171,eu_bdt-ud-train_Case=Loc,17.058887231034568,20.124353176696278,20.124353176696278
172,eu_bdt-ud-test_Case=Loc,13.220361400338327,16.217417248816847,16.217417248816847
173,eu_bdt-ud-dev_Case=Loc,22.045879975682944,25.133676113255856,25.133676113255856
174,am_att-ud-test_Case=Loc,3.206438834595165,2.069118169655856,2.069118169655856
175,eme_tudet-ud-test_Case=Loc,4.58257569495584,0.0,0.0
176,pl_lfg-ud-test_Case=Loc,4.58257569495584,0.0,0.0
177,pl_lfg-ud-train_Case=Loc,4.58257569495584,0.0,0.0
178,pl_lfg-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
179,tr_tourism-ud-train_Case=Loc,171.9004072130139,175.37887558084068,175.37887558084068
180,tr_tourism-ud-dev_Case=Loc,28.894203570958656,32.02928347621907,32.02928347621907
181,tr_tourism-ud-test_Case=Loc,112.32987136109433,115.83177456984762,115.83177456984762
182,ab_abnc-ud-test_Case=Loc,4.58257569495584,0.0,0.0
183,cs_poetry-ud-test_Case=Loc,2.8603516524136094,2.5687929076904865,2.5687929076904865
184,ru_gsd-ud-test_Case=Loc,4.58257569495584,0.0,0.0
185,ru_gsd-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
186,ru_gsd-ud-train_Case=Loc,4.58257569495584,0.0,0.0
187,aqz_tudet-ud-test_Case=Loc,3.1622776601683795,3.605551275463989,3.605551275463989
188,tr_imst-ud-train_Case=Loc,1384.1264393110912,1387.5802679484889,1387.5802679484889
189,tr_imst-ud-dev_Case=Loc,4.58257569495584,0.0,0.0
190,tr_imst-ud-test_Case=Loc,4.58257569495584,0.0,0.0
191,lv_cairo-ud-test_Case=Loc,4.58257569495584,0.0,0.0
192,gu_gujtb-ud-test_Case=Loc,4.58257569495584,0.0,0.0
193,bej_nsc-ud-test_Case=Loc,6.284411441057454,8.784104611578831,8.784104611578831
194,tr_boun-ud-dev_Case=Loc,613.5193558478819,616.7422476205112,616.7422476205112
195,tr_boun-ud-test_Case=Loc,335.2528896221478,338.4663941959379,338.4663941959379
196,tr_boun-ud-train_Case=Loc,807.7068362551684,810.8953898828956,810.8953898828956
197,tr_penn-ud-dev_Case=Loc,40.972890766673736,44.14118761932493,44.14118761932493
198,tr_penn-ud-test_Case=Loc,84.63967745685235,88.0390538340798,88.0390538340798
199,tr_penn-ud-train_Case=Loc,60.686175574341036,64.04721655460867,64.04721655460867
