,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
26,orv_rnc-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,orv_rnc-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,tr_atis-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,tr_atis-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,tr_atis-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,hi_pud-ud-test_Case=Ins,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,tr_kenet-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,tr_kenet-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,tr_kenet-ud-train_Case=Ins,1987.962003804758,1988.5514058228416,1988.931906243801,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,3.1875683076565324,3.5453164370833328,3.810707534455941,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525
36,sk_snk-ud-test_Case=Ins,3.5846574898436954,3.968594444953038,4.244521094882959,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193
37,sk_snk-ud-train_Case=Ins,1.556039121594918,1.8923274564618404,2.1720259370221,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244
38,lt_hse-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,lt_hse-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,lt_hse-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,hit_hittb-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,sa_ufal-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,be_hse-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,be_hse-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,be_hse-ud-test_Case=Ins,622.4777104443178,622.9500891724794,623.2515253162667,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742
46,cs_pud-ud-test_Case=Ins,2.359135581160649,2.7047413243963785,2.971053718172572,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,orv_ruthenian-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,orv_ruthenian-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,ml_ufal-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,egy_ujaen-ud-test_Case=Ins,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,mr_ufal-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,mr_ufal-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,mr_ufal-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,si_stb-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,lt_alksnis-ud-test_Case=Ins,6.88052758990064,7.2875472418031215,7.556809613728563,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785
57,lt_alksnis-ud-dev_Case=Ins,5.644686453672081,6.028765211243441,6.288423141963971,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805
58,lt_alksnis-ud-train_Case=Ins,5.879576859873158,6.2866691429463275,6.557709374180019,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855
59,cu_proiel-ud-train_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,cu_proiel-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,cu_proiel-ud-dev_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,olo_kkpp-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,hy_bsut-ud-train_Case=Ins,424.694035523839,425.26275830361635,425.62897790712407,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913
64,hy_bsut-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,hy_bsut-ud-dev_Case=Ins,173.22947896057522,173.77955460870533,174.1326933734444,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743
66,hsb_ufal-ud-test_Case=Ins,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
