,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
10,mdf_jr-ud-test_Case=Ela,17.306068299876777,18.475208614068023,14.422205101855956,20.728402414722332,20.728402414722332,20.728402414722332,14.74545336914835,15.763227424705109,14.496888618401021,15.072049186048547,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,14.329456840136451,20.728402414722332,18.291851648608286,19.8158185969358,20.728402414722332,20.728402414722332,18.07392228230128,20.728402414722332,15.14375558880073,19.516374891072594,16.842795064599684,16.956256273371228,17.181087750044053,20.728402414722332,20.728402414722332,16.206994374857622,14.365032776386785,15.81210535434676,20.728402414722332,20.728402414722332,20.728402414722332,20.728402414722332,18.129166187849528,18.93849694845572,28.26929036565612,20.59260924592985,27.460577804069114,19.360612937955587,19.272186883773113,19.268627351215237,18.968002635146963,20.728402414722332
11,mdf_jr-ud-train_Case=Ela,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
12,vep_vwt-ud-test_Case=Ela,3.553167600887974,1.2747548783981961,7.929375763576853,1.541103500742244,1.541103500742244,1.541103500742244,8.500090776566832,6.28958538359411,10.093724013604193,9.918417212438687,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,9.68891118753805,1.541103500742244,1.5819453278821503,0.6123724356957945,1.541103500742244,1.541103500742244,2.091650066335189,1.541103500742244,18.086597247685923,0.5137011669140814,4.096692283367923,3.9675164233932834,3.6339930251683072,1.541103500742244,1.541103500742244,6.73609679265374,14.72773743655148,6.544176584226077,1.541103500742244,1.541103500742244,1.541103500742244,1.541103500742244,2.5248762345905194,1.1726039399558574,38.614907886865545,29.365276168366684,38.08214804865923,0.31180478223116176,0.2910400142235033,0.39370039370059057,0.5527915632466673,1.541103500742244
13,fi_tdt-ud-train_Case=Ela,3.162710552866095,0.9843511174982009,7.392209784383287,2.3139522010695543,2.3139522010695543,2.3139522010695543,7.988987742875531,5.800557871752863,9.587596849663287,9.432279213228947,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,9.16051815378676,2.3139522010695543,1.2049976504866968,1.3773675690615153,2.3139522010695543,2.3139522010695543,1.6641422742673144,2.3139522010695543,17.556864706913963,1.1358160853146346,3.6382666450355794,3.5187987024040406,3.199519418241041,2.3139522010695543,2.3139522010695543,6.293725016049033,14.196786205659139,6.049619683567693,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.3139522010695543,2.2321905571070797,1.1297049567752715,38.03580525867806,28.787591590505585,37.47462489483352,0.972268076404041,0.8426320039260597,0.836314717862865,0.7274535625722277,2.3139522010695543
14,fi_tdt-ud-test_Case=Ela,3.2350825765880766,1.0043545326943817,7.50474703286818,2.1435170928508476,2.1435170928508476,2.1435170928508476,8.098001750328992,5.901457480406534,9.694551151838244,9.530632024023577,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,9.272825379966116,2.1435170928508476,1.2598301095365083,1.202592211576206,2.1435170928508476,2.1435170928508476,1.7141807160692684,2.1435170928508476,17.667638404080602,0.9705090157056617,3.729502301013034,3.6066397550616607,3.2824130070470696,2.1435170928508476,2.1435170928508476,6.379971828099537,14.307703805418734,6.1475959937523905,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.1435170928508476,2.2692185939974467,1.068428999673703,38.16056292950601,28.91190905097393,37.6063717576868,0.8151956817635703,0.6913744598649701,0.6923532532918075,0.6121077175810336,2.1435170928508476
15,fi_tdt-ud-dev_Case=Ela,3.1703686993228395,0.9673949939199493,7.4088193530064625,2.2829522933712147,2.2829522933712147,2.2829522933712147,8.001268005629713,5.8122387345749305,9.60212487051954,9.447239422829847,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,9.173743648657016,2.2829522933712147,1.1947785925567636,1.3433656817130493,2.2829522933712147,2.2829522933712147,1.6597763702222827,2.2829522933712147,17.573739088849283,1.102447518147428,3.6456340321714404,3.526096162217638,3.2059230932520233,2.2829522933712147,2.2829522933712147,6.306221710325585,14.213308884786535,6.064164064671273,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2338647489933927,1.1272509495319376,38.05428491886461,28.80575810898991,37.49446858326212,0.9250200124765372,0.7985662593529836,0.785915408305824,0.6870414778253776,2.2829522933712147
16,myv_jr-ud-test_Case=Ela,3.365359413656056,1.10797327016366,7.695947294998658,1.8503197558178164,1.8503197558178164,1.8503197558178164,8.279078801329558,6.069868799795923,9.870491379257507,9.686363816370074,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,9.457446327730702,1.8503197558178164,1.3847312799880371,0.8812629433036954,1.8503197558178164,1.8503197558178164,1.8661475633458005,1.8503197558178164,17.850472528011114,0.6706914265289048,3.8832308073357806,3.7554575275199045,3.42444697470872,1.8503197558178164,1.8503197558178164,6.522371520972508,14.49043487292955,6.314364222709864,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,2.341475331533832,1.062810214342561,38.36737180400141,29.118119095665467,37.82657999062306,0.5382344012278746,0.4519024452041103,0.4868434369517959,0.4518546056052582,1.8503197558178164
17,myv_jr-ud-train_Case=Ela,3.1020730395748486,1.0528871870107588,7.318860176674663,2.383275057562597,2.383275057562597,2.383275057562597,7.938315984526819,5.748369719093475,9.528492040543773,9.362997078164357,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,9.111687941476987,2.383275057562597,1.251285053740468,1.4322808982279183,2.383275057562597,2.383275057562597,1.671611711578294,2.383275057562597,17.50004081627893,1.1821422577085714,3.593638026961222,3.473160768762556,3.156327454942601,2.383275057562597,2.383275057562597,6.237673558993884,14.142501799287746,5.999145819772464,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.189585740336677,1.192835756865606,37.99018565826187,28.74229779505603,37.44082950851536,1.0611464300612552,0.9535396255929851,0.9768754855587863,0.7656127794003377,2.383275057562597
18,kpv_ikdp-ud-test_Case=Ela,2.70801280154532,1.8708286933869707,6.137317546507322,4.123105625617661,4.123105625617661,4.123105625617661,6.802142001051518,4.781017331255252,8.421244288815094,8.366600265340756,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,7.937253933193772,4.123105625617661,1.837811475752658,3.1622776601683795,4.123105625617661,4.123105625617661,1.9148542155126762,4.123105625617661,16.32482771731451,2.867441755680876,2.883809565481306,2.828998990904798,2.6358757161222286,4.123105625617661,4.123105625617661,5.477225575051661,12.995191418367027,5.091899217553639,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,2.449489742783178,2.449489742783178,36.678217877463275,27.43983317085664,36.1178626167164,2.656229575084871,2.587682138073057,2.5716402029314547,2.2863832157725423,4.123105625617661
19,kpv_lattice-ud-test_Case=Ela,2.825908000324244,1.4516809731887335,6.696051625969435,3.336825538583822,3.336825538583822,3.336825538583822,7.362176211930305,5.242707257720604,8.955399499423027,8.814105668132148,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,8.518617088904609,3.336825538583822,1.4875240825363398,2.3991720022888807,3.336825538583822,3.336825538583822,1.7318399290379236,3.336825538583822,16.892324318789328,2.125744354180342,3.205362407883019,3.11061046514799,2.844921682638699,3.336825538583822,3.336825538583822,5.819289853983469,13.54762417884263,5.514465764166002,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,2.235904635669885,1.8378378378378377,37.317650010049434,28.074827982313746,36.75805591901203,1.9752650308787636,1.8803670460642163,1.891181333745492,1.6205439051507586,3.336825538583822
20,kpv_lattice-ud-train_Case=Ela,3.391164991562634,1.4142135623730951,7.615773105863909,2.23606797749979,2.23606797749979,2.23606797749979,8.212381498477967,6.024742373011233,9.79374062204533,9.617692030835672,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,9.38083151964686,2.23606797749979,1.6099182385120923,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.23606797749979,17.74823934929885,1.2472191289246473,3.890153917349783,3.767108666542833,3.4495584781343656,2.23606797749979,2.23606797749979,6.48074069840786,14.394009170484782,6.2658416014974945,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,1.4142135623730951,38.24464377893691,28.99904212977464,37.699469492288614,1.1785113019775793,1.113694991807531,1.131370849898476,1.0632866557973413,2.23606797749979
21,fi_pud-ud-test_Case=Ela,3.0095714996873775,1.1441829393320961,7.077673934574045,2.8276189821937745,2.8276189821937745,2.8276189821937745,7.692435894724544,5.536570711905712,9.292763119417904,9.16187063611504,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,8.853307292955286,2.8276189821937745,1.264675464996934,1.9068172393492644,2.8276189821937745,2.8276189821937745,1.6255731087810135,2.8276189821937745,17.241896960827976,1.6481996256722191,3.4248041946789067,3.3171217351642377,3.020135153714415,2.8276189821937745,2.8276189821937745,6.069478261215252,13.88664735852742,5.791081363954622,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.21743043541698,1.4423579405695366,37.686515880582476,28.440987405862774,37.116936804320396,1.4858827036869875,1.3755513567038282,1.3627650035379486,1.1924875825455474,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,3.329190010449907,1.058579484335698,7.636088582296364,1.96396624581025,1.96396624581025,1.96396624581025,8.219841215174252,6.014906233937921,9.813598758871008,9.639625553204146,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,9.393793305847964,1.96396624581025,1.3176402730779926,1.02044433321392,1.96396624581025,1.96396624581025,1.8312091900016387,1.96396624581025,17.788265255667465,0.803932869116943,3.8355655066688095,3.709710568972656,3.380253884693718,1.96396624581025,1.96396624581025,6.477810027294748,14.425626209897244,6.257090575625395,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,2.325853194464601,1.0378401918344013,38.28729019934459,29.0378429341201,37.73119358092559,0.659134357071717,0.512163156924069,0.533364783883528,0.5330460711908241,1.96396624581025
23,et_edt-ud-train_Case=Ela,3.3738180023917956,1.0967563082013339,7.698591025628501,1.8700246112386445,1.8700246112386445,1.8700246112386445,8.281593636753284,6.072976740846602,9.872963156773492,9.694377198453214,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,9.457873979865639,1.8700246112386445,1.3650224019647523,0.9208940422971585,1.8700246112386445,1.8700246112386445,1.8648870267674469,1.8700246112386445,17.849118935701878,0.7084879481745868,3.890655095296208,3.763110646627987,3.4315944927209485,1.8700246112386445,1.8700246112386445,6.5271214780819875,14.48605348552486,6.312576904469587,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,2.355876358839469,1.0234645188511768,38.35495720838859,29.10565658126031,37.80160951865377,0.5823814323610997,0.42912002991571246,0.46217673509665536,0.5052532203674899,1.8700246112386445
24,et_edt-ud-test_Case=Ela,3.3120087310070154,1.0249306880700666,7.614207679793313,1.9906393640009086,1.9906393640009086,1.9906393640009086,8.197069051809875,5.9938995992036475,9.792899722262824,9.621486654247892,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,9.371633259062946,1.9906393640009086,1.2970029645065189,1.04559825370004,1.9906393640009086,1.9906393640009086,1.806778038197206,1.9906393640009086,17.767480569800284,0.8275670968158199,3.8141573212203643,3.68906432684225,3.360485110537834,1.9906393640009086,1.9906393640009086,6.461147642740701,14.406241172392942,6.236879245889992,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,2.3139872448658476,1.0216291688235137,38.26578207106112,29.016527899177674,37.71112981261867,0.6668036138863708,0.5301028649964182,0.5455272976349553,0.5293406057393705,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,3.9370039370059056,1.7320508075688772,8.366600265340756,1.0,1.0,1.0,8.918077077791608,6.689698507085539,10.492815330201854,10.27131929208707,1.0,1.0,1.0,1.0,1.0,10.099504938362077,1.0,2.005095549659743,0.0,1.0,1.0,2.449489742783178,1.0,18.466185312619388,0.4714045207910316,4.503425194702186,4.365978718009279,4.023652106571074,1.0,1.0,7.0710678118654755,15.105876340020794,6.9160826734854215,1.0,1.0,1.0,1.0,2.8284271247461903,1.4142135623730951,39.019048054906605,29.770417830083908,38.48701079585163,0.6236095644623235,0.6511451483079109,0.692820323027551,0.9925341137422676,1.0
26,koi_uh-ud-train_Case=Ela,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
27,koi_uh-ud-test_Case=Ela,3.0,2.0,6.59545297913646,3.8078865529319543,3.8078865529319543,3.8078865529319543,7.267040425318266,5.207273996952614,8.839945028062877,8.74642784226795,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,8.396427811873332,3.8078865529319543,1.9872039633205079,2.9154759474226504,3.8078865529319543,3.8078865529319543,2.1213203435596424,3.8078865529319543,16.718253497300488,2.6562295750848715,3.303329536280331,3.222594298804984,2.9939889483932527,3.8078865529319543,3.8078865529319543,5.787918451395113,13.386093530227555,5.468420989455168,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,2.5495097567963922,2.345207879911715,37.09990266534101,27.86475272534182,36.53423052426313,2.5276251480171834,2.4422952996506266,2.445403852127497,2.2019900841235667,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,3.5722261966454476,1.2250714264890843,7.933523807237236,1.555892027102138,1.555892027102138,1.555892027102138,8.488685861446458,6.277387465214312,10.090858640332526,9.903575112049184,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,9.665443600787292,1.555892027102138,1.5458911966360165,0.6170899448216606,1.555892027102138,1.555892027102138,2.073837023490515,1.555892027102138,18.068226254948215,0.5063156678946007,4.080822698196344,3.9524572383251955,3.617376809843185,1.555892027102138,1.555892027102138,6.7216664600380165,14.710652602790946,6.5258204756044735,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,2.510139438357957,1.1579291860904102,38.595944231371135,29.34607147662377,38.06456094584568,0.19067132861433456,0.3330352130699142,0.3298484500494129,0.5408044207360025,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
30,fi_ftb-ud-train_Case=Ela,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
