,Treebank,hu_szeged-ud-dev_Case=Del,hu_szeged-ud-test_Case=Del,hu_szeged-ud-train_Case=Del
43,be_hse-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
44,be_hse-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
45,be_hse-ud-test_Case=Ins,623.5588966014872,623.7223553469495,623.5723879031583
46,cs_pud-ud-test_Case=Ins,3.2737980330320506,3.4274091043187624,3.2865134422780575
47,orv_ruthenian-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
48,orv_ruthenian-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
49,orv_ruthenian-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
50,ml_ufal-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
51,egy_ujaen-ud-test_Case=Ins,0.2939723678960656,0.10649955403405117,0.28019779169211134
52,mr_ufal-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
53,mr_ufal-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
54,mr_ufal-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
55,si_stb-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
56,lt_alksnis-ud-test_Case=Ins,7.844977796775042,7.998345764696885,7.857472491932081
57,lt_alksnis-ud-dev_Case=Ins,6.57315404443387,6.720226822232941,6.585367197479994
58,lt_alksnis-ud-train_Case=Ins,6.850740921922458,7.005165880789679,6.863192961659814
59,cu_proiel-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
60,cu_proiel-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
61,cu_proiel-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
62,olo_kkpp-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
63,hy_bsut-ud-train_Case=Ins,426.0628902166358,426.212044637794,426.07490950630086
64,hy_bsut-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
65,hy_bsut-ud-dev_Case=Ins,174.54584809275684,174.69504620406948,174.5579994657052
66,hsb_ufal-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
67,hsb_ufal-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
68,fi_tdt-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
69,fi_tdt-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
70,fi_tdt-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
71,sr_set-ud-test_Case=Ins,2.692477681578442,2.841322332898387,2.704664734436979
72,sr_set-ud-train_Case=Ins,2.559075160133888,2.707436703537972,2.5712067991357475
73,sr_set-ud-dev_Case=Ins,2.986996638724772,3.140240624020488,2.999306118314372
74,tr_framenet-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
75,tr_framenet-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
76,tr_framenet-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
77,ky_ktmu-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
78,ky_ktmu-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
79,kpv_ikdp-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
80,kpv_lattice-ud-test_Case=Ins,100.67868459045438,100.83375488775427,100.69112925577143
81,abq_atb-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
82,tr_gb-ud-test_Case=Ins,64.25753546625899,64.39763054970174,64.26921669435666
83,ru_taiga-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
84,ru_taiga-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
85,ru_taiga-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
86,fi_pud-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
87,cs_cltt-ud-dev_Case=Ins,4.764035522600151,4.916206481288331,4.7765253132270145
88,cs_cltt-ud-train_Case=Ins,4.263962288952905,4.419992619987889,4.276491490949003
89,cs_cltt-ud-test_Case=Ins,8.494884232403203,8.650384383506687,8.507467933714283
90,hy_armtdp-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
91,hy_armtdp-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
92,hy_armtdp-ud-test_Case=Ins,110.13414940061747,110.28978841720358,110.1465975654578
93,ota_boun-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
94,ota_boun-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
95,ru_syntagrus-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
96,ru_syntagrus-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
97,ru_syntagrus-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
98,sjo_xdt-ud-test_Case=Ins,0.2939723678960656,0.10649955403405117,0.28019779169211134
99,orv_birchbark-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
100,orv_birchbark-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
101,orv_birchbark-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
102,ru_poetry-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
103,ru_poetry-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
104,ru_poetry-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
105,myu_tudet-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
106,wbp_ufal-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
107,koi_uh-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
108,cs_fictree-ud-dev_Case=Ins,2.948766176877051,3.09520077803827,2.9610004058053603
109,cs_fictree-ud-train_Case=Ins,2.781880475885217,2.927235418434682,2.7941083195422736
110,cs_fictree-ud-test_Case=Ins,2.584970754135146,2.7312048111569664,2.597303997135613
111,hyw_armtdp-ud-test_Case=Ins,295.35313661554704,295.5020974596028,295.36497321058795
112,hyw_armtdp-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
113,hyw_armtdp-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
114,sl_sst-ud-train_Case=Ins,1.4319331095764576,1.571516913004824,1.4440973918319666
115,sl_sst-ud-test_Case=Ins,1.5121156429266451,1.6496182995536308,1.523587808333087
116,sl_sst-ud-dev_Case=Ins,1.520524268610406,1.6672491735135422,1.5329177195149297
117,ka_glc-ud-test_Case=Ins,5.884104992442394,6.025087246402872,5.895866964063289
118,arr_tudet-ud-test_Case=Ins,0.5800170282728083,0.6514488723378999,0.5851492898039138
119,kk_ktb-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
120,kk_ktb-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
121,cs_pdt-ud-test_Case=Ins,3.278145692585272,3.431753804042524,3.290798068777919
122,cs_pdt-ud-dev_Case=Ins,3.414986243394368,3.5696304427433687,3.42768516681845
123,cs_pdt-ud-train_Case=Ins,3.3192950641406354,3.4731548799437446,3.3319657024000597
124,ta_mwtt-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
125,ota_dudu-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
126,ta_ttb-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
127,ta_ttb-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
128,ta_ttb-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
129,ru_pud-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
130,qtd_sagt-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
131,qtd_sagt-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
132,qtd_sagt-ud-train_Case=Ins,17.960690959790117,18.08525807242777,17.97129376787765
133,krl_kkpp-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
134,pl_pud-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
135,orv_torot-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
136,orv_torot-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
137,orv_torot-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
138,cs_cac-ud-dev_Case=Ins,4.532438210893016,4.691384367177767,4.544934786571263
139,cs_cac-ud-train_Case=Ins,4.175554466676169,4.331720034993928,4.188194707138361
140,cs_cac-ud-test_Case=Ins,4.370732270397153,4.5259355861564865,4.383302060678961
141,eu_bdt-ud-train_Case=Ins,24.287972671191884,24.430464868160456,24.2997171092021
142,eu_bdt-ud-test_Case=Ins,28.15377471786328,28.298543033293843,28.1656564852821
143,eu_bdt-ud-dev_Case=Ins,38.14504515188975,38.2885970756789,38.156799165992055
144,fi_ftb-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
145,fi_ftb-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
146,fi_ftb-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
147,am_att-ud-test_Case=Ins,6.898291074830521,7.01011960936603,6.907778202241154
148,pl_lfg-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
149,pl_lfg-ud-train_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
150,pl_lfg-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
151,tr_tourism-ud-train_Case=Ins,169.6037957442704,169.7489528519364,169.6161373995942
152,tr_tourism-ud-dev_Case=Ins,56.213657670018016,56.36459761139203,56.225939641594664
153,tr_tourism-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
154,ab_abnc-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
155,cs_poetry-ud-test_Case=Ins,3.4222641868028125,3.569332283031162,3.4342773608771924
156,ru_gsd-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
157,ru_gsd-ud-dev_Case=Ins,467.66937250081776,467.83229347749807,467.68341103277004
158,ru_gsd-ud-train_Case=Ins,1583.054064065118,1583.2165149092164,1583.0679894010739
159,tr_imst-ud-train_Case=Ins,169.00474827137728,169.15693693481654,169.017024103279
160,tr_imst-ud-dev_Case=Ins,53.72161897857335,53.86431099679862,53.73352281179257
161,tr_imst-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
162,tr_boun-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
163,tr_boun-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
164,tr_boun-ud-train_Case=Ins,738.2096982849624,738.3475162959619,738.2209814138931
165,tr_penn-ud-dev_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
166,tr_penn-ud-test_Case=Ins,1.259531560972737,1.08869426309121,1.2452843148017878
167,tr_penn-ud-train_Case=Ins,66.33071835530552,66.47089907832309,66.3424392944909
