,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
63,fi_pud-ud-test_Case=Abl,0.486582113088611,0.4834500577446789,0.5064438276317581,1.7539019000502851,0.9509452534189337,0.7991694907840263
64,hy_armtdp-ud-train_Case=Abl,0.3240884620573151,0.4631061706623635,0.4689823103691551,1.4836590668344454,1.0676880718791728,0.5094081406735885
65,hy_armtdp-ud-dev_Case=Abl,0.3771419794158888,0.5932068213293343,0.5832510904791388,1.3111027643181319,1.199743804086836,0.34999890075894746
66,hy_armtdp-ud-test_Case=Abl,0.4313881335416421,0.44211037573624196,0.46684124491915685,1.6961383184884282,0.9601256874991051,0.737259697875463
67,ota_boun-ud-train_Case=Abl,0.45376979789146177,0.3756994610510023,0.421444129490869,1.7963682182420742,0.8722771044448981,0.8270922757788645
68,ota_boun-ud-test_Case=Abl,0.30098198888252453,0.4228172059623685,0.43124152884594613,1.5290975041636563,1.0211738539468298,0.5467389605332817
69,et_edt-ud-dev_Case=Abl,0.3364734499468422,0.50932930622955,0.5070784919574868,1.4090957242119833,1.1226662581176035,0.437070031055995
70,et_edt-ud-train_Case=Abl,0.3245182141738578,0.5006627123897919,0.4991827244174064,1.4197364464940068,1.1111404317119016,0.4439966880337181
71,et_edt-ud-test_Case=Abl,0.3235407840464612,0.48523509298394524,0.4877553432234351,1.4312649016347547,1.1044070222637379,0.4560038470305008
72,sjo_xdt-ud-test_Case=Abl,13.502386620314368,13.284848042036462,13.310911080693423,14.724808997063425,12.784072121198315,14.000714267493642
73,la_udante-ud-train_Case=Abl,1.089990878920295,0.8898012683059164,0.9394879233444199,2.498443095671545,0.8637805092112869,1.5255438587204564
74,la_udante-ud-test_Case=Abl,1.511819595893281,1.3003523769416978,1.3470826463751426,2.9101945505838316,1.1312618752646293,1.9497913088598344
75,la_udante-ud-dev_Case=Abl,1.0458543531756903,0.8501250160602903,0.8990206521696953,2.4494512826049313,0.851307570091084,1.4775338403664497
76,hyw_armtdp-ud-test_Case=Abl,0.3635671311196862,0.5800141053872484,0.569333535880987,1.3047112700161232,1.1960222291101823,0.33052721868725343
77,hyw_armtdp-ud-dev_Case=Abl,0.3537802419322781,0.45508881817483643,0.466493933864918,1.5427691637114966,1.0413202785145377,0.5762016576278494
78,hyw_armtdp-ud-train_Case=Abl,0.3608271088546395,0.4490830622922307,0.46212665697708377,1.568983123616363,1.024108493338174,0.6027830343127235
79,arr_tudet-ud-test_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
80,aln_gps-ud-test_Case=Abl,0.35375624412456186,0.47331057398819615,0.48084983940412235,1.5302561498969776,1.050260691762363,0.5647624381722354
81,kk_ktb-ud-test_Case=Abl,0.637036868809194,0.5874113408279868,0.6234715818382791,1.8525273652199823,0.9893091725486471,0.9323935000250103
82,kk_ktb-ud-train_Case=Abl,0.5081534754860249,0.4749798599382281,0.5116660232915027,1.7554579610635008,0.9642857142857144,0.8081220356417685
83,gn_oldtudet-ud-test_Case=Abl,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
84,ta_mwtt-ud-test_Case=Abl,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
85,ota_dudu-ud-test_Case=Abl,0.41387956738198173,0.48976799118070713,0.5027001512765819,1.5869840952317444,1.039720404011828,0.6382847385042254
86,ug_udt-ud-test_Case=Abl,0.38017265814363876,0.4899156673460353,0.49766634051159775,1.5350364183157206,1.05922698490718,0.5792266156024102
87,ug_udt-ud-dev_Case=Abl,0.4220847729491738,0.40628226367610215,0.4413611630662034,1.7281460843600258,0.9250165163690621,0.7570703768841809
88,ug_udt-ud-train_Case=Abl,0.4852849141999035,0.5194901518882291,0.5367241582748971,1.6695676627379603,1.0219592090219354,0.7352160228214442
89,xum_ikuvina-ud-test_Case=Abl,1.2801941849448595,1.1352419799600666,1.169617362186713,2.5041310307005324,1.1858933133400442,1.623738241667633
90,la_ittb-ud-dev_Case=Abl,1.07438979753985,0.8754782947161097,0.9283315566601775,2.4854867652813493,0.8591073613406773,1.5125579561047746
91,la_ittb-ud-test_Case=Abl,1.144163980792976,0.9398084292594593,0.995009497407467,2.5623293212180593,0.8845974691628223,1.5884201963539495
92,la_ittb-ud-train_Case=Abl,1.0348350587595614,0.8382645204642585,0.8905101047157362,2.443536577527555,0.8444179822178618,1.4703182551689247
93,qtd_sagt-ud-test_Case=Abl,0.3561824795754845,0.5428395746311983,0.5435460073178644,1.3690534975757436,1.1567727817934086,0.4046988552428869
94,qtd_sagt-ud-dev_Case=Abl,0.34019099900152505,0.5530550411791814,0.5513728922350205,1.3159986632464675,1.1799536541730724,0.3365943859240105
95,qtd_sagt-ud-train_Case=Abl,0.3481288778332971,0.5094094577320116,0.5011734500143933,1.423460244283413,1.1189300126361088,0.45816212899272757
96,krl_kkpp-ud-test_Case=Abl,0.4465920335658088,0.6593083497120297,0.6463537367151682,1.2165525060596438,1.2816005617976296,0.282842712474619
97,eu_bdt-ud-train_Case=Abl,0.37689747302219617,0.28160692728722003,0.3108407004725695,1.779667587408437,0.8024388704531213,0.8097317868014416
98,eu_bdt-ud-test_Case=Abl,0.4909627729720905,0.3373240281984075,0.37311105939529604,1.8991050523865183,0.7576938695805846,0.9309135298189625
99,eu_bdt-ud-dev_Case=Abl,0.4330683770726703,0.2983115429355212,0.3313204898507268,1.8603226612578245,0.7387640449438201,0.8932407601955861
100,fi_ftb-ud-dev_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
101,fi_ftb-ud-train_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
102,fi_ftb-ud-test_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
103,eme_tudet-ud-test_Case=Abl,0.5303300858899106,0.7867169828541335,0.7615478006056072,1.042499666933067,1.4006446928309675,0.05892556509887901
104,tr_tourism-ud-train_Case=Abl,3.004245927646873,2.797355753157765,2.8424010693157977,4.334114853669353,2.4962190480428204,3.4328634643395466
105,tr_tourism-ud-dev_Case=Abl,17.83007938697475,17.610667516167968,17.65274496269296,19.119675297218684,17.201663022620853,18.26616797694534
106,tr_tourism-ud-test_Case=Abl,3.2302767353526405,3.016910509831913,3.07049824517952,4.552620613847279,2.7277040904655205,3.655505175757629
107,aqz_tudet-ud-test_Case=Abl,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
108,tr_imst-ud-train_Case=Abl,1.05733083129643,0.8594013054082452,0.9123772442890118,2.45594317326027,0.8593958356972006,1.4909703586443053
109,tr_imst-ud-dev_Case=Abl,1.0227553307037867,0.8407939110307866,0.8879900255428893,2.40092957204441,0.8775788443776282,1.443137078762504
110,tr_imst-ud-test_Case=Abl,0.8203076569537194,0.6532803062949692,0.7048624571774761,2.1970411055274233,0.8232404955387033,1.2333317746802706
111,gu_gujtb-ud-test_Case=Abl,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
112,bxr_bdt-ud-train_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
113,bxr_bdt-ud-test_Case=Abl,50.3461628241032,50.14824377948511,50.18140349794865,51.53154373779229,49.76507309348596,50.73953093988946
114,bej_nsc-ud-test_Case=Abl,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
115,tr_boun-ud-dev_Case=Abl,0.3146092188401441,0.41192754610414695,0.4310442590794324,1.5505580865874455,1.0142850563338484,0.5691558741494286
116,tr_boun-ud-test_Case=Abl,0.32022398844836375,0.4076418464780083,0.43048929839216316,1.561174437723088,1.0092153511515765,0.5807457490158667
117,tr_boun-ud-train_Case=Abl,0.3376479272263367,0.39176630319228883,0.41798060206785387,1.606603082099346,0.9824275705357245,0.6263108795402875
118,tr_penn-ud-dev_Case=Abl,1.1817797041049205,1.0249151066076934,1.062784372399545,2.476170913018999,1.0211560114809426,1.5748839956592573
119,tr_penn-ud-test_Case=Abl,0.5073002951461343,0.42333953668511726,0.4582410803370987,1.8598483555317864,0.8224752172795723,0.9084234082589916
120,tr_penn-ud-train_Case=Abl,1.0768101767275204,0.9313014343946063,0.9675477386664584,2.3789509973157035,0.9839153109357995,1.4604461325328297
