,Treebank,sah_yktdt-ud-test_Case=Cmp,ml_ufal-ud-test_Case=Cmp,egy_ujaen-ud-test_Case=Cmp,mdf_jr-ud-test_Case=Cmp,myv_jr-ud-test_Case=Cmp,myv_jr-ud-train_Case=Cmp,kpv_lattice-ud-test_Case=Cmp,sjo_xdt-ud-test_Case=Cmp,koi_uh-ud-train_Case=Cmp,gu_gujtb-ud-test_Case=Cmp
42,vep_vwt-ud-test_Case=Abl,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,11.597413504743201,1.5811388300841898,9.565563234854496,1.5811388300841898,0.7071067811865476
43,la_llct-ud-dev_Case=Abl,3.2012830687745946,2.3741899770693053,4.155343916539191,4.155343916539191,4.155343916539191,9.56649142635778,4.155343916539191,8.131268341307413,4.155343916539191,3.2012830687745946
44,la_llct-ud-test_Case=Abl,3.320446069683141,2.479784072015743,4.275279936582964,4.275279936582964,4.275279936582964,9.463936501105216,4.275279936582964,8.07816607036225,4.275279936582964,3.320446069683141
45,la_llct-ud-train_Case=Abl,2.95881040312914,2.168764301048402,3.915000890586476,3.915000890586476,3.915000890586476,9.736828451290918,3.915000890586476,8.230786608840704,3.915000890586476,2.95881040312914
46,fi_tdt-ud-train_Case=Abl,0.9338179035135449,1.0771932957335157,1.8930626924303462,1.8930626924303462,1.8930626924303462,11.218759923865257,1.8930626924303462,9.318060382211172,1.8930626924303462,0.9338179035135449
47,fi_tdt-ud-test_Case=Abl,0.7186986956322287,1.097748789690702,1.6816667996186203,1.6816667996186203,1.6816667996186203,11.402838442090413,1.6816667996186203,9.45178289775273,1.6816667996186203,0.7186986956322287
48,fi_tdt-ud-dev_Case=Abl,1.333229162597338,1.194780314534852,2.26439837484485,2.26439837484485,2.26439837484485,10.893920322822266,2.26439837484485,9.128389781336026,2.26439837484485,1.333229162597338
49,myv_jr-ud-test_Case=Abl,0.6902571934115808,1.0726659761674269,1.6672809540006404,1.6672809540006404,1.6672809540006404,11.462888087548581,1.6672809540006404,9.427669350113998,1.6672809540006404,0.6902571934115808
50,myv_jr-ud-train_Case=Abl,1.1230944852859372,1.1116205275356599,2.0580816789521883,2.0580816789521883,2.0580816789521883,11.196602400971635,2.0580816789521883,9.194748093609252,2.0580816789521883,1.1230944852859372
51,tr_framenet-ud-test_Case=Abl,0.2719641466102106,1.2698133860937828,1.2391541302759241,1.2391541302759241,1.2391541302759241,11.789700650148772,1.2391541302759241,9.738747109678544,1.2391541302759241,0.2719641466102106
52,tr_framenet-ud-train_Case=Abl,1.3795724778374816,1.190116849869579,2.31313394395121,2.31313394395121,2.31313394395121,10.964442972412728,2.31313394395121,9.097892133578977,2.31313394395121,1.3795724778374816
53,tr_framenet-ud-dev_Case=Abl,1.7776388834631178,1.469693845669907,2.6758176320519302,2.6758176320519302,2.6758176320519302,10.787029248129441,2.6758176320519302,8.953211714239757,2.6758176320519302,1.7776388834631178
54,ky_ktmu-ud-train_Case=Abl,1.131370849898476,0.938083151964686,2.06881608655772,2.06881608655772,2.06881608655772,11.121151019566275,2.06881608655772,9.234717104492157,2.06881608655772,1.131370849898476
55,ky_ktmu-ud-test_Case=Abl,1.3847506492806019,1.1244879439964008,2.307747305488443,2.307747305488443,2.307747305488443,10.847701894940668,2.307747305488443,9.113747390812419,2.307747305488443,1.3847506492806019
56,la_proiel-ud-test_Case=Abl,1.646717170376281,1.2223475690502037,2.615626502506727,2.615626502506727,2.615626502506727,10.66800891831823,2.615626502506727,8.87710006192267,2.615626502506727,1.646717170376281
57,la_proiel-ud-dev_Case=Abl,1.6250649173880125,1.204102887424113,2.59310032953965,2.59310032953965,2.59310032953965,10.693417102080076,2.59310032953965,8.891428605819875,2.59310032953965,1.6250649173880125
58,la_proiel-ud-train_Case=Abl,1.5677670543941407,1.1702103059517117,2.539096521469755,2.539096521469755,2.539096521469755,10.730047201275024,2.539096521469755,8.918187611693911,2.539096521469755,1.5677670543941407
59,kpv_ikdp-ud-test_Case=Abl,4.69041575982343,4.0,5.5677643628300215,5.5677643628300215,5.5677643628300215,9.055385138137417,5.5677643628300215,8.0,5.5677643628300215,4.69041575982343
60,kpv_lattice-ud-test_Case=Abl,2.0245407953653998,1.6629588385661962,2.9038076323048845,2.9038076323048845,2.9038076323048845,10.524515765524106,2.9038076323048845,8.87498913231816,2.9038076323048845,2.0245407953653998
61,tt_nmctt-ud-test_Case=Abl,0.5315528914927409,1.2001846579990927,1.457619202539603,1.457619202539603,1.457619202539603,11.601652380162857,1.457619202539603,9.57345128619172,1.457619202539603,0.5315528914927409
62,tr_gb-ud-test_Case=Abl,1.5273088474063334,1.1972666825582814,2.4870435246815115,2.4870435246815115,2.4870435246815115,10.818056513716792,2.4870435246815115,8.964579190754224,2.4870435246815115,1.5273088474063334
63,fi_pud-ud-test_Case=Abl,0.7991694907840263,1.0959798697968863,1.7539019000502851,1.7539019000502851,1.7539019000502851,11.341898953658509,1.7539019000502851,9.41149147983464,1.7539019000502851,0.7991694907840263
64,hy_armtdp-ud-train_Case=Abl,0.5094081406735885,1.1458161772452637,1.4836590668344454,1.4836590668344454,1.4836590668344454,11.609641187325503,1.4836590668344454,9.570752451036817,1.4836590668344454,0.5094081406735885
65,hy_armtdp-ud-dev_Case=Abl,0.34999890075894746,1.235316964370803,1.3111027643181319,1.3111027643181319,1.3111027643181319,11.75404555673623,1.3111027643181319,9.692629190990505,1.3111027643181319,0.34999890075894746
66,hy_armtdp-ud-test_Case=Abl,0.737259697875463,1.1000993267783077,1.6961383184884282,1.6961383184884282,1.6961383184884282,11.451639318900225,1.6961383184884282,9.432104987418787,1.6961383184884282,0.737259697875463
67,ota_boun-ud-train_Case=Abl,0.8270922757788645,1.0682810911908525,1.7963682182420742,1.7963682182420742,1.7963682182420742,11.343900635700802,1.7963682182420742,9.331885213216731,1.7963682182420742,0.8270922757788645
68,ota_boun-ud-test_Case=Abl,0.5467389605332817,1.1223670543500925,1.5290975041636563,1.5290975041636563,1.5290975041636563,11.549760287843696,1.5290975041636563,9.526274396799721,1.5290975041636563,0.5467389605332817
69,et_edt-ud-dev_Case=Abl,0.437070031055995,1.181740100065189,1.4090957242119833,1.4090957242119833,1.4090957242119833,11.646591132454502,1.4090957242119833,9.624416157691376,1.4090957242119833,0.437070031055995
70,et_edt-ud-train_Case=Abl,0.4439966880337181,1.174144173628772,1.4197364464940068,1.4197364464940068,1.4197364464940068,11.62169521737907,1.4197364464940068,9.614654310136656,1.4197364464940068,0.4439966880337181
71,et_edt-ud-test_Case=Abl,0.4560038470305008,1.1693416089243078,1.4312649016347547,1.4312649016347547,1.4312649016347547,11.621037785785377,1.4312649016347547,9.608531705598526,1.4312649016347547,0.4560038470305008
72,sjo_xdt-ud-test_Case=Abl,14.000714267493642,13.34990636671284,14.724808997063425,14.724808997063425,14.724808997063425,11.917214439624724,14.724808997063425,4.101219330881976,14.724808997063425,14.000714267493642
73,la_udante-ud-train_Case=Abl,1.5255438587204564,1.1413629552830922,2.498443095671545,2.498443095671545,2.498443095671545,10.769726988860775,2.498443095671545,8.939952304284175,2.498443095671545,1.5255438587204564
74,la_udante-ud-test_Case=Abl,1.9497913088598344,1.4408651847272778,2.9101945505838316,2.9101945505838316,2.9101945505838316,10.481902867858432,2.9101945505838316,8.725185552703621,2.9101945505838316,1.9497913088598344
75,la_udante-ud-dev_Case=Abl,1.4775338403664497,1.1223512706448244,2.4494512826049313,2.4494512826049313,2.4494512826049313,10.800545529908549,2.4494512826049313,8.970293690534309,2.4494512826049313,1.4775338403664497
76,hyw_armtdp-ud-test_Case=Abl,0.33052721868725343,1.2313508787015899,1.3047112700161232,1.3047112700161232,1.3047112700161232,11.751989118540449,1.3047112700161232,9.693197896029744,1.3047112700161232,0.33052721868725343
77,hyw_armtdp-ud-dev_Case=Abl,0.5762016576278494,1.133084289895104,1.5427691637114966,1.5427691637114966,1.5427691637114966,11.566613757050874,1.5427691637114966,9.539135702700278,1.5427691637114966,0.5762016576278494
78,hyw_armtdp-ud-train_Case=Abl,0.6027830343127235,1.1247162889891607,1.568983123616363,1.568983123616363,1.568983123616363,11.545110518944893,1.568983123616363,9.51931960526124,1.568983123616363,0.6027830343127235
79,arr_tudet-ud-test_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
80,aln_gps-ud-test_Case=Abl,0.5647624381722354,1.1385206800242915,1.5302561498969776,1.5302561498969776,1.5302561498969776,11.544414323217776,1.5302561498969776,9.547767576898766,1.5302561498969776,0.5647624381722354
81,kk_ktb-ud-test_Case=Abl,0.9323935000250103,1.1431787431932456,1.8525273652199823,1.8525273652199823,1.8525273652199823,11.283957239028435,1.8525273652199823,9.37719881621846,1.8525273652199823,0.9323935000250103
82,kk_ktb-ud-train_Case=Abl,0.8081220356417685,1.1065666703449764,1.7554579610635008,1.7554579610635008,1.7554579610635008,11.367695008044436,1.7554579610635008,9.415575459019475,1.7554579610635008,0.8081220356417685
83,gn_oldtudet-ud-test_Case=Abl,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
84,ta_mwtt-ud-test_Case=Abl,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
85,ota_dudu-ud-test_Case=Abl,0.6382847385042254,1.1385500851066221,1.5869840952317444,1.5869840952317444,1.5869840952317444,11.497181619213693,1.5869840952317444,9.519959539285324,1.5869840952317444,0.6382847385042254
86,ug_udt-ud-test_Case=Abl,0.5792266156024102,1.1465906588180843,1.5350364183157206,1.5350364183157206,1.5350364183157206,11.530850075871346,1.5350364183157206,9.549328255897839,1.5350364183157206,0.5792266156024102
87,ug_udt-ud-dev_Case=Abl,0.7570703768841809,1.0644977949979773,1.7281460843600258,1.7281460843600258,1.7281460843600258,11.374232086411617,1.7281460843600258,9.407080075961698,1.7281460843600258,0.7570703768841809
88,ug_udt-ud-train_Case=Abl,0.7352160228214442,1.1373781341165603,1.6695676627379603,1.6695676627379603,1.6695676627379603,11.425434022399909,1.6695676627379603,9.476927114760617,1.6695676627379603,0.7352160228214442
89,xum_ikuvina-ud-test_Case=Abl,1.623738241667633,1.4150546053034425,2.5041310307005324,2.5041310307005324,2.5041310307005324,10.811125210470845,2.5041310307005324,9.066283774910755,2.5041310307005324,1.623738241667633
90,la_ittb-ud-dev_Case=Abl,1.5125579561047746,1.1682271386588015,2.4854867652813493,2.4854867652813493,2.4854867652813493,10.78387637052344,2.4854867652813493,8.947577400720578,2.4854867652813493,1.5125579561047746
91,la_ittb-ud-test_Case=Abl,1.5884201963539495,1.2129270084107655,2.5623293212180593,2.5623293212180593,2.5623293212180593,10.710797912748252,2.5623293212180593,8.900893714052785,2.5623293212180593,1.5884201963539495
92,la_ittb-ud-train_Case=Abl,1.4703182551689247,1.1445568712251368,2.443536577527555,2.443536577527555,2.443536577527555,10.807266369214627,2.443536577527555,8.972100597511064,2.443536577527555,1.4703182551689247
93,qtd_sagt-ud-test_Case=Abl,0.4046988552428869,1.205510202215406,1.3690534975757436,1.3690534975757436,1.3690534975757436,11.680194307380837,1.3690534975757436,9.653501797426081,1.3690534975757436,0.4046988552428869
94,qtd_sagt-ud-dev_Case=Abl,0.3365943859240105,1.2225952231235953,1.3159986632464675,1.3159986632464675,1.3159986632464675,11.7302102224602,1.3159986632464675,9.676728216526072,1.3159986632464675,0.3365943859240105
95,qtd_sagt-ud-train_Case=Abl,0.45816212899272757,1.1805024378758833,1.423460244283413,1.423460244283413,1.423460244283413,11.639382228404227,1.423460244283413,9.617464677458267,1.423460244283413,0.45816212899272757
96,krl_kkpp-ud-test_Case=Abl,0.282842712474619,1.2961481396815722,1.2165525060596438,1.2165525060596438,1.2165525060596438,11.835539700410793,1.2165525060596438,9.761147473529943,1.2165525060596438,0.282842712474619
97,eu_bdt-ud-train_Case=Abl,0.8097317868014416,1.066542897109693,1.779667587408437,1.779667587408437,1.779667587408437,11.357187088793465,1.779667587408437,9.245936877075978,1.779667587408437,0.8097317868014416
98,eu_bdt-ud-test_Case=Abl,0.9309135298189625,1.0614141510268271,1.8991050523865183,1.8991050523865183,1.8991050523865183,11.26350744661715,1.8991050523865183,9.174235662985772,1.8991050523865183,0.9309135298189625
99,eu_bdt-ud-dev_Case=Abl,0.8932407601955861,1.044037301601558,1.8603226612578245,1.8603226612578245,1.8603226612578245,11.289356245992648,1.8603226612578245,9.157186185229374,1.8603226612578245,0.8932407601955861
100,fi_ftb-ud-dev_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
101,fi_ftb-ud-train_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
102,fi_ftb-ud-test_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
103,eme_tudet-ud-test_Case=Abl,0.05892556509887901,1.3856907623596575,1.042499666933067,1.042499666933067,1.042499666933067,11.965372492692776,1.042499666933067,9.870164076087534,1.042499666933067,0.05892556509887901
104,tr_tourism-ud-train_Case=Abl,3.4328634643395466,2.783580370806516,4.334114853669353,4.334114853669353,4.334114853669353,9.67900316610316,4.334114853669353,8.133963557761996,4.334114853669353,3.4328634643395466
105,tr_tourism-ud-dev_Case=Abl,18.26616797694534,17.451704314223136,19.119675297218684,19.119675297218684,19.119675297218684,12.785580721272119,19.119675297218684,14.097652345440093,19.119675297218684,18.26616797694534
106,tr_tourism-ud-test_Case=Abl,3.655505175757629,2.9897283598595363,4.552620613847279,4.552620613847279,4.552620613847279,9.662438516750875,4.552620613847279,8.148191279068861,4.552620613847279,3.655505175757629
107,aqz_tudet-ud-test_Case=Abl,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
108,tr_imst-ud-train_Case=Abl,1.4909703586443053,1.177050331974864,2.45594317326027,2.45594317326027,2.45594317326027,10.769620488315336,2.45594317326027,8.947453695236788,2.45594317326027,1.4909703586443053
109,tr_imst-ud-dev_Case=Abl,1.443137078762504,1.1835651423901397,2.40092957204441,2.40092957204441,2.40092957204441,10.814170379263292,2.40092957204441,8.999540851465149,2.40092957204441,1.443137078762504
110,tr_imst-ud-test_Case=Abl,1.2333317746802706,1.0916480667917219,2.1970411055274233,2.1970411055274233,2.1970411055274233,10.985174028794745,2.1970411055274233,9.113205749413423,2.1970411055274233,1.2333317746802706
111,gu_gujtb-ud-test_Case=Abl,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
112,bxr_bdt-ud-train_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
113,bxr_bdt-ud-test_Case=Abl,50.73953093988946,49.95497973175447,51.53154373779229,51.53154373779229,51.53154373779229,42.36153915995027,51.53154373779229,45.96194077712559,51.53154373779229,50.73953093988946
114,bej_nsc-ud-test_Case=Abl,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
115,tr_boun-ud-dev_Case=Abl,0.5691558741494286,1.1151889697606772,1.5505580865874455,1.5505580865874455,1.5505580865874455,11.539959000687391,1.5505580865874455,9.521538994954359,1.5505580865874455,0.5691558741494286
116,tr_boun-ud-test_Case=Abl,0.5807457490158667,1.1123244243475012,1.561174437723088,1.561174437723088,1.561174437723088,11.529842393762369,1.561174437723088,9.515764058918233,1.561174437723088,0.5807457490158667
117,tr_boun-ud-train_Case=Abl,0.6263108795402875,1.0946039765553752,1.606603082099346,1.606603082099346,1.606603082099346,11.496238333491096,1.606603082099346,9.487959814189852,1.606603082099346,0.6263108795402875
118,tr_penn-ud-dev_Case=Abl,1.5748839956592573,1.35244105567895,2.476170913018999,2.476170913018999,2.476170913018999,10.803370665644984,2.476170913018999,8.906035532273002,2.476170913018999,1.5748839956592573
119,tr_penn-ud-test_Case=Abl,0.9084234082589916,1.0915265785914121,1.8598483555317864,1.8598483555317864,1.8598483555317864,11.260420244137798,1.8598483555317864,9.220760065594616,1.8598483555317864,0.9084234082589916
120,tr_penn-ud-train_Case=Abl,1.4604461325328297,1.2638881431776152,2.3789509973157035,2.3789509973157035,2.3789509973157035,10.851688269843104,2.3789509973157035,9.026561629752253,2.3789509973157035,1.4604461325328297
