,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
22,hr_set-ud-dev_Case=Ins,3.2569425926894975,4.193132313244931,4.193132313244931,3.2569425926894975,3.005006766707133,2.7278068568356124,2.8408952586638576,4.193132313244931,3.2569425926894975
23,hr_set-ud-train_Case=Ins,3.0301671414331426,3.9671141971867048,3.9671141971867048,3.0301671414331426,2.7772768458974495,2.495799214342902,2.615293927762834,3.9671141971867048,3.0301671414331426
24,hr_set-ud-test_Case=Ins,2.921489695483509,3.8596640789997627,3.8596640789997627,2.921489695483509,2.669632704232963,2.3919702744605216,2.50598671176136,3.8596640789997627,2.921489695483509
25,orv_rnc-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
26,orv_rnc-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
27,orv_rnc-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
28,tr_atis-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
29,tr_atis-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
30,tr_atis-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
31,hi_pud-ud-test_Case=Ins,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
32,tr_kenet-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
33,tr_kenet-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
34,tr_kenet-ud-train_Case=Ins,1989.612022480765,1990.392172412261,1990.392172412261,1989.612022480765,1989.4114266890517,1989.1751578586475,1989.282334816367,1990.392172412261,1989.612022480765
35,sk_snk-ud-dev_Case=Ins,4.34022059265418,5.280498900582525,5.280498900582525,4.34022059265418,4.0831865216585355,3.799573010063939,3.9112166824953096,5.280498900582525,4.34022059265418
36,sk_snk-ud-test_Case=Ins,4.786804237660924,5.731899447851193,5.731899447851193,4.786804237660924,4.528908432964853,4.242823181527025,4.357013198722357,5.731899447851193,4.786804237660924
37,sk_snk-ud-train_Case=Ins,2.742283972220514,3.685614975541244,3.685614975541244,2.742283972220514,2.492042258331085,2.2139025203714757,2.3292332266075517,3.685614975541244,2.742283972220514
38,lt_hse-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
39,lt_hse-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
40,lt_hse-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
41,hit_hittb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
42,sa_ufal-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
43,be_hse-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
44,be_hse-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
45,be_hse-ud-test_Case=Ins,623.810868773541,624.7535514104742,624.7535514104742,623.810868773541,623.5515145580468,623.2576850511421,623.3765517402107,624.7535514104742,623.810868773541
46,cs_pud-ud-test_Case=Ins,3.513121921012346,4.4629023437680875,4.4629023437680875,3.513121921012346,3.254319578583413,2.9622426375440796,3.0844970409152825,4.4629023437680875,3.513121921012346
47,orv_ruthenian-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
48,orv_ruthenian-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
49,orv_ruthenian-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
50,ml_ufal-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
51,egy_ujaen-ud-test_Case=Ins,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
52,mr_ufal-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
53,mr_ufal-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
54,mr_ufal-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
55,si_stb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
56,lt_alksnis-ud-test_Case=Ins,8.08309865905069,9.001785162169785,9.001785162169785,8.08309865905069,7.83796700004447,7.565987029045242,7.679937274623221,9.001785162169785,8.08309865905069
57,lt_alksnis-ud-dev_Case=Ins,6.80163469569652,7.7073072736783805,7.7073072736783805,6.80163469569652,6.562638017268736,6.298977244424324,6.409590477278975,7.7073072736783805,6.80163469569652
58,lt_alksnis-ud-train_Case=Ins,7.089949661700705,8.00824668865855,8.00824668865855,7.089949661700705,6.846208250557645,6.576710931509334,6.686921299325942,8.00824668865855,7.089949661700705
59,cu_proiel-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
60,cu_proiel-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
61,cu_proiel-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
62,olo_kkpp-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
63,hy_bsut-ud-train_Case=Ins,426.29098043472607,427.15687984626913,427.15687984626913,426.29098043472607,426.0670070332099,425.79954566253326,425.9191810530811,427.15687984626913,426.29098043472607
64,hy_bsut-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
65,hy_bsut-ud-dev_Case=Ins,174.7741399635541,175.65022060902743,175.65022060902743,174.7741399635541,174.5488039444207,174.28178899503138,174.40243006465462,175.65022060902743,174.7741399635541
66,hsb_ufal-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
67,hsb_ufal-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
68,fi_tdt-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
69,fi_tdt-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
70,fi_tdt-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
71,sr_set-ud-test_Case=Ins,2.923664076864685,3.853968706702711,3.853968706702711,2.923664076864685,2.673272795458756,2.4007230480664195,2.5170637357068193,3.853968706702711,2.923664076864685
72,sr_set-ud-train_Case=Ins,2.789351877553531,3.7190209475349576,3.7190209475349576,2.789351877553531,2.5394597905186327,2.2670648369185087,2.384606160293398,3.7190209475349576,2.789351877553531
73,sr_set-ud-dev_Case=Ins,3.223012953743748,4.154854088894098,4.154854088894098,3.223012953743748,2.9738531695171697,2.7017091355448355,2.8138023705080664,4.154854088894098,3.223012953743748
74,tr_framenet-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
75,tr_framenet-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
76,tr_framenet-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
77,ky_ktmu-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
78,ky_ktmu-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
79,kpv_ikdp-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
80,kpv_lattice-ud-test_Case=Ins,100.91580649234291,101.81355508968342,101.81355508968342,100.91580649234291,100.6851096619265,100.41678576910103,100.53548668527438,101.81355508968342,100.91580649234291
81,abq_atb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
82,tr_gb-ud-test_Case=Ins,64.47221623821122,65.31717487256574,65.31717487256574,64.47221623821122,64.2554778980695,63.99127062380761,64.1148767165493,65.31717487256574,64.47221623821122
83,ru_taiga-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
84,ru_taiga-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
85,ru_taiga-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
86,fi_pud-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
87,cs_cltt-ud-dev_Case=Ins,4.9988454982200325,5.927680194248629,5.927680194248629,4.9988454982200325,4.743098972199547,4.467289195750421,4.5722757810667956,5.927680194248629,4.9988454982200325
88,cs_cltt-ud-train_Case=Ins,4.504155299940977,5.437023495424304,5.437023495424304,4.504155299940977,4.24651384297686,3.967646778943289,4.0707072696074125,5.437023495424304,4.504155299940977
89,cs_cltt-ud-test_Case=Ins,8.734632796289599,9.657527429940018,9.657527429940018,8.734632796289599,8.477389453366763,8.202611001486154,8.30484695188169,9.657527429940018,8.734632796289599
90,hy_armtdp-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
91,hy_armtdp-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
92,hy_armtdp-ud-test_Case=Ins,110.37209792334292,111.26994203287786,111.26994203287786,110.37209792334292,110.14081552332041,109.86824320156181,109.98971326547522,111.26994203287786,110.37209792334292
93,ota_boun-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
94,ota_boun-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
95,ru_syntagrus-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
96,ru_syntagrus-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
97,ru_syntagrus-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
98,sjo_xdt-ud-test_Case=Ins,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
99,orv_birchbark-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
100,orv_birchbark-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
101,orv_birchbark-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
102,ru_poetry-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
103,ru_poetry-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
104,ru_poetry-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
105,myu_tudet-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
106,wbp_ufal-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
107,koi_uh-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
108,cs_fictree-ud-dev_Case=Ins,3.1798994941175946,4.10936840909688,4.10936840909688,3.1798994941175946,2.933803171034373,2.664685236511261,2.775480588584503,4.10936840909688,3.1798994941175946
109,cs_fictree-ud-train_Case=Ins,3.010474232083845,3.9422742840411606,3.9422742840411606,3.010474232083845,2.7654533306423192,2.496300805646245,2.6096903121203434,3.9422742840411606,3.010474232083845
110,cs_fictree-ud-test_Case=Ins,2.8162817462301497,3.7553579845843172,3.7553579845843172,2.8162817462301497,2.569674946306773,2.294814692953425,2.412584359809515,3.7553579845843172,2.8162817462301497
111,hyw_armtdp-ud-test_Case=Ins,295.5807842198136,296.4338037403966,296.4338037403966,295.5807842198136,295.3606069418043,295.104553558335,295.21612515855776,296.4338037403966,295.5807842198136
112,hyw_armtdp-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
113,hyw_armtdp-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
114,sl_sst-ud-train_Case=Ins,1.6551277143600513,2.592174266818801,2.592174266818801,1.6551277143600513,1.4165524173973645,1.1588991907676829,1.266507430781653,2.592174266818801,1.6551277143600513
115,sl_sst-ud-test_Case=Ins,1.7301280863757666,2.658997230571959,2.658997230571959,1.7301280863757666,1.4954873223342786,1.2500675706771514,1.3498134597030722,2.658997230571959,1.7301280863757666
116,sl_sst-ud-dev_Case=Ins,1.7520070053264063,2.6972969617107383,2.6972969617107383,1.7520070053264063,1.5057175655569626,1.2356631144769845,1.3434368851419338,2.6972969617107383,1.7520070053264063
117,ka_glc-ud-test_Case=Ins,6.101076994750006,6.983451513494049,6.983451513494049,6.101076994750006,5.863048933014904,5.604963947699824,5.707463357688171,6.983451513494049,6.101076994750006
118,arr_tudet-ud-test_Case=Ins,0.7071067811865476,1.5811388300841898,1.5811388300841898,0.7071067811865476,0.5697727331999227,0.5555555555555556,0.5439188826149096,1.5811388300841898,0.7071067811865476
119,kk_ktb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
120,kk_ktb-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
121,cs_pdt-ud-test_Case=Ins,3.516671459029383,4.463243263200861,4.463243263200861,3.516671459029383,3.2605343781523803,2.9783251188086033,3.093031189893936,4.463243263200861,3.516671459029383
122,cs_pdt-ud-dev_Case=Ins,3.655106835187326,4.602788150610228,4.602788150610228,3.655106835187326,3.3977982914401426,3.11480241193244,3.2295327697195524,4.602788150610228,3.655106835187326
123,cs_pdt-ud-train_Case=Ins,3.5581028768091514,4.5052627342499765,4.5052627342499765,3.5581028768091514,3.3013213983450957,3.018335002326607,3.1335355789383836,4.5052627342499765,3.5581028768091514
124,ta_mwtt-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
125,ota_dudu-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
126,ta_ttb-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
127,ta_ttb-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
128,ta_ttb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
129,ru_pud-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
130,qtd_sagt-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
131,qtd_sagt-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
132,qtd_sagt-ud-train_Case=Ins,18.152134860671346,18.934096228761486,18.934096228761486,18.152134860671346,17.9569380768126,17.724050759029154,17.83590135548607,18.934096228761486,18.152134860671346
133,krl_kkpp-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
134,pl_pud-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
135,orv_torot-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
136,orv_torot-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
137,orv_torot-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
138,cs_cac-ud-dev_Case=Ins,4.777908406525928,5.7065971337053645,5.7065971337053645,4.777908406525928,4.520663332485698,4.245696598362707,4.3443027636591,5.7065971337053645,4.777908406525928
139,cs_cac-ud-train_Case=Ins,4.417371231299064,5.3567190230188135,5.3567190230188135,4.417371231299064,4.160648403685189,3.881207542145647,3.9889765453743364,5.3567190230188135,4.417371231299064
140,cs_cac-ud-test_Case=Ins,4.610503197366878,5.54516034258647,5.54516034258647,4.610503197366878,4.355978969654995,4.081202106291859,4.1867383438645565,5.54516034258647,4.610503197366878
141,eu_bdt-ud-train_Case=Ins,24.506884664461005,25.362227196580882,25.362227196580882,24.506884664461005,24.285349719131517,24.029863755517795,24.14324808910842,25.362227196580882,24.506884664461005
142,eu_bdt-ud-test_Case=Ins,28.375825979167548,29.23931428744525,29.23931428744525,28.375825979167548,28.15243790535941,27.893329106472308,28.007317228522627,29.23931428744525,28.375825979167548
143,eu_bdt-ud-dev_Case=Ins,38.365588322700575,39.21812367375313,39.21812367375313,38.365588322700575,38.14314448101351,37.88784652212569,37.99900392288483,39.21812367375313,38.365588322700575
144,fi_ftb-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
145,fi_ftb-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
146,fi_ftb-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
147,am_att-ud-test_Case=Ins,7.0710678118654755,7.810249675906654,7.810249675906654,7.0710678118654755,6.894847836013774,6.693925752150873,6.788959080589886,7.810249675906654,7.0710678118654755
148,pl_lfg-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
149,pl_lfg-ud-train_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
150,pl_lfg-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
151,tr_tourism-ud-train_Case=Ins,169.82638193166574,170.7161386629864,170.7161386629864,169.82638193166574,169.59709268533086,169.31423047687196,169.44902572260222,170.7161386629864,169.82638193166574
152,tr_tourism-ud-dev_Case=Ins,56.444663166680336,57.33236433289665,57.33236433289665,56.444663166680336,56.216270646601444,55.95065065432193,56.06903801762122,57.33236433289665,56.444663166680336
153,tr_tourism-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
154,ab_abnc-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
155,cs_poetry-ud-test_Case=Ins,3.6519106296794197,4.564696183445896,4.564696183445896,3.6519106296794197,3.412675341376425,3.1511084965239946,3.2572826150712113,4.564696183445896,3.6519106296794197
156,ru_gsd-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
157,ru_gsd-ud-dev_Case=Ins,467.91879637390076,468.86565239949067,468.86565239949067,467.91879637390076,467.6595721618647,467.3648679063141,467.4857361404834,468.86565239949067,467.91879637390076
158,ru_gsd-ud-train_Case=Ins,1583.302876900058,1584.2496646677885,1584.2496646677885,1583.302876900058,1583.0441989256267,1582.747831314535,1582.8705964984993,1584.2496646677885,1583.302876900058
159,tr_imst-ud-train_Case=Ins,169.23750569342877,170.12250488006183,170.12250488006183,169.23750569342877,169.00334765700464,168.72318259705455,168.84768563942498,170.12250488006183,169.23750569342877
160,tr_imst-ud-dev_Case=Ins,53.94029621308689,54.80166258629589,54.80166258629589,53.94029621308689,53.71740956806228,53.44080606695992,53.570170505723645,54.80166258629589,53.94029621308689
161,tr_imst-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
162,tr_boun-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
163,tr_boun-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
164,tr_boun-ud-train_Case=Ins,738.420611846663,739.2333866919162,739.2333866919162,738.420611846663,738.2106202697593,737.9637357679861,738.0766550900573,739.2333866919162,738.420611846663
165,tr_penn-ud-dev_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
166,tr_penn-ud-test_Case=Ins,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
167,tr_penn-ud-train_Case=Ins,66.54555665941274,67.39320770259006,67.39320770259006,66.54555665941274,66.32611658688151,66.0517286995392,66.18074699327188,67.39320770259006,66.54555665941274
