,Treebank,hi_pud-ud-test_Case=Erg,ess_sli-ud-test_Case=Erg,mr_ufal-ud-dev_Case=Erg,mr_ufal-ud-test_Case=Erg,mr_ufal-ud-train_Case=Erg,wbp_ufal-ud-test_Case=Erg,ka_glc-ud-test_Case=Erg,eu_bdt-ud-train_Case=Erg,eu_bdt-ud-test_Case=Erg,eu_bdt-ud-dev_Case=Erg,gu_gujtb-ud-test_Case=Erg
16,es_pud-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,fi_tdt-ud-train_Case=Com,2.005095549659743,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,fi_tdt-ud-dev_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,myv_jr-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,myv_jr-ud-train_Case=Com,2.449489742783178,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,kpv_lattice-ud-test_Case=Com,18.466185312619388,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343,19.235384061671343
24,fi_pud-ud-test_Case=Com,0.4714045207910316,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3743685418725535
25,et_edt-ud-dev_Case=Com,4.503425194702186,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583,5.331827029066583
26,et_edt-ud-train_Case=Com,4.365978718009279,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866,5.189646676477866
27,et_edt-ud-test_Case=Com,4.023652106571074,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,wbp_ufal-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,koi_uh-ud-test_Case=Com,7.0710678118654755,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654,7.810249675906654
31,sme_giella-ud-train_Case=Com,15.105876340020794,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246,15.880412463157246
32,sme_giella-ud-test_Case=Com,6.9160826734854215,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497,7.707374917435497
33,arr_tudet-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,ta_mwtt-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ta_ttb-ud-train_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ta_ttb-ud-dev_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,ta_ttb-ud-test_Case=Com,2.8284271247461903,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
39,eu_bdt-ud-train_Case=Com,39.019048054906605,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234,39.816070178314234
40,eu_bdt-ud-test_Case=Com,29.770417830083908,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104,30.571410028180104
41,eu_bdt-ud-dev_Case=Com,38.48701079585163,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712,39.29694644625712
42,fi_ftb-ud-dev_Case=Com,0.6236095644623235,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.5456030825826172
43,fi_ftb-ud-train_Case=Com,0.6511451483079109,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763,1.614826143444763
44,fi_ftb-ud-test_Case=Com,0.692820323027551,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.6370705543744901
45,bxr_bdt-ud-test_Case=Com,0.9925341137422676,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762,1.959507443590762
46,bej_nsc-ud-test_Case=Com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
