,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
10,uk_iu-ud-train_Case=Voc,40.767387530726765,40.82597462500598,40.81391646438998,40.59648455952998,34.14674215792775,41.012193308819754,40.66868022457203,40.61103968211042,40.674220510758296,38.54867053479276,41.86884283091664,40.75551983098995,40.54626986542659,40.82967330535749,40.39005683274883,40.382048525562965,40.677268799462034,40.27750957765112,40.47612399812028,40.62792693875698,40.595302732478864,40.54180483782767,41.012193308819754,40.58940748520481,40.58940748520481,40.574183783671245,40.550646834269926,40.46705752716732,41.86884283091664,41.86884283091664,41.86884283091664,40.74199350304396,39.67569147257752,41.012193308819754
11,uk_iu-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
12,sa_vedic-ud-test_Case=Voc,346.0593098354909,346.117537102349,346.10564555121806,345.9003879376056,322.0558957696629,346.2975599105486,345.9723660563745,345.9105251455169,345.9784689139223,343.8139031511088,347.1296587732025,346.0685213763357,345.873531800281,346.13012325167864,345.705264856348,345.69198419743407,345.9788510056395,345.5993987906293,345.78491653888415,345.93080301510565,345.89956721662116,345.8451461469736,346.2975599105486,345.8822053821214,345.8822053821214,345.8729474359194,345.84952778306433,345.7706458068178,347.1296587732025,347.1296587732025,347.1296587732025,346.0489994705982,345.0016818710123,346.2975599105486
13,sa_vedic-ud-train_Case=Voc,158.1552438299497,158.21375811574964,158.20179694453194,157.99462793423686,136.13511700917766,158.3946821905975,158.0681765744688,158.00661341105595,158.07433038702482,155.91101233496312,159.23164714190312,158.16199130685845,157.9745368520788,158.2251250593962,157.79824209948757,157.7853219326179,158.07400544457485,157.69734103545372,157.87847095259082,158.02594114531513,157.99406739854544,157.9400168624189,158.3946821905975,157.9777018874145,157.97753530818824,157.96780598573113,157.94468148754243,157.86535835198862,159.23164714190312,159.23164714190312,159.23164714190312,158.14757459380374,157.09558919390804,158.3946821905975
14,sa_vedic-ud-dev_Case=Voc,414.0422782614926,414.1004789089878,414.08850904247737,413.8833894405227,389.89229281944006,414.28009848410534,413.9566222515301,413.8961218268758,413.96251645492225,411.8033511276954,415.10841957252563,414.05112073089765,413.86169187302175,414.112942189554,413.6887589835648,413.67522627819784,413.96206760204245,413.5874890650237,413.768575088815,413.91538120506976,413.8834209736018,413.8298115644987,414.28009848410534,413.8665243771233,413.8653162563879,413.85725313601654,413.8342283995384,413.7554516086744,415.10841957252563,415.10841957252563,415.10841957252563,414.0344167697852,412.9909125237025,414.28009848410534
15,kmr_mg-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
16,hr_set-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
17,hr_set-ud-train_Case=Voc,32.88557462103905,32.94681087660497,32.93313781946518,32.70143297926714,30.886890422961002,33.13608305156178,32.777647389585425,32.70552001535508,32.784882565557595,30.59411708155671,34.0147027033899,32.84071248761535,32.703210851535665,32.9331983802903,32.481460129865646,32.479124319942954,32.78705650369776,32.41313176956388,32.575365719344525,32.72258240886535,32.69260884593582,32.6387990033039,33.13608305156178,32.703210851535665,32.687918257362305,32.680029544969884,32.659196874630396,32.57184500837206,34.0147027033899,34.0147027033899,34.0147027033899,32.87987994488896,31.77602947793692,33.13608305156178
18,hr_set-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
19,orv_rnc-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
20,orv_rnc-ud-train_Case=Voc,58.746352858120225,58.79639577782455,58.786219786709594,58.60967191992821,49.839743177508446,58.95195784139262,58.67313634716199,58.626529828392876,58.67755656619064,56.86240703077327,59.679700624807644,58.755504987968436,58.587541337728105,58.80755809323227,58.442247134096895,58.43103656103588,58.676807022569015,58.349997619727645,58.509936848430314,58.64061597065999,58.61104760761415,58.56573079512009,58.95195784139262,58.59323055325304,58.59323055325304,58.585926823544334,58.56541632209845,58.49740257712672,59.679700624807644,59.679700624807644,59.679700624807644,58.73727008762983,57.83576150308713,58.95195784139262
21,orv_rnc-ud-test_Case=Voc,11.291639052659717,11.34095881919935,11.330632519967924,11.160057653813059,35.701890706235716,11.49456393257265,11.22167216632602,11.175862055600046,11.2259551275926,9.82980162566875,12.232129822725067,11.303705601729838,11.152354011597732,11.3528508411862,11.0004879319864,10.98908609434602,11.224802498740639,10.92334401382857,11.064926791542703,11.189938470223975,11.161405059799709,11.1184289019464,11.49456393257265,11.152354011597732,11.152354011597732,11.137804093882753,11.119309762155961,11.053538703964545,12.232129822725067,12.232129822725067,12.232129822725067,11.28793105680809,10.45397024231275,11.49456393257265
22,cpg_tuecl-ud-test_Case=Voc,24.34245997795968,24.398320868955096,24.387126060958497,24.17450350391625,31.906112267087632,24.576411454889016,24.248210880310243,24.193024110713832,24.253394929660907,22.22611077089287,25.39685019840059,24.334106935134862,24.155744658362327,24.403460592483373,23.976597861640244,23.968140267505667,24.253229565402386,23.8944437985998,24.060760950452337,24.20700817134347,24.173563889979572,24.121069275361062,24.576411454889016,24.176434807473164,24.176434807473164,24.158606954962984,24.138717570542422,24.05674310980631,25.39685019840059,25.39685019840059,25.39685019840059,24.329201273409616,23.322484250288138,24.576411454889016
23,la_circse-ud-test_Case=Voc,51.95851646506343,52.020870027012684,52.007430749707254,51.78340586981174,40.13311184877976,52.21110992882645,51.862195474523276,51.79455091326302,51.86983316725211,49.69909455915671,53.06913729592119,51.93320567074277,51.78159261101703,52.01768929892983,51.56726264948145,51.558830647369184,51.86818690650458,51.499190932156075,51.65952965621734,51.81028608517655,51.77767924863429,51.725178578027126,52.21110992882645,51.7864203564345,51.7864203564345,51.76503394823821,51.745754806514,51.6608265822889,53.06913729592119,53.06913729592119,53.06913729592119,51.95801694443461,50.887433263994865,52.21110992882645
24,grc_perseus-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
25,grc_perseus-ud-train_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
26,grc_perseus-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
27,qpm_philotis-ud-train_Case=Voc,88.22905801680808,88.2823768439913,88.27267556184312,88.07436427565982,72.0832851637604,88.45337754998393,88.1467567803603,88.0973170874511,88.15164548950465,86.06973916540005,89.23564310296643,88.24121710796047,88.05396072863503,88.29757766905173,87.88930826249425,87.87697596267984,88.14937726157554,87.79869652284772,87.96529537543648,88.1106791091823,88.07644911682192,88.02489707307755,88.45337754998393,88.06531666893613,88.06531666893613,88.05564517835099,88.03545491626684,87.95866579849431,89.23564310296643,89.23564310296643,89.23564310296643,88.21913577538048,87.22731761479086,88.45337754998393
28,qpm_philotis-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
29,qpm_philotis-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
30,la_perseus-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
31,la_perseus-ud-train_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
32,sk_snk-ud-train_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
33,lt_hse-ud-train_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
34,ess_sli-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
35,hit_hittb-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
36,sa_ufal-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
37,be_hse-ud-train_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
38,be_hse-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
39,be_hse-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
40,cs_pud-ud-test_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
41,orv_ruthenian-ud-test_Case=Voc,5.3903021973326215,5.4438225615492515,5.4325518191239475,5.244966453274361,37.46331538985838,5.612486080160912,5.311134791265996,5.2623496537631755,5.316121348937165,4.301162633521313,6.442049363362563,5.403167115316077,5.244044240850758,5.455476351540919,5.073731362016938,5.062767210568231,5.315195960150331,4.994441354590566,5.141812475463309,5.277361368426134,5.246429239152625,5.199906390025531,5.612486080160912,5.244044240850758,5.244044240850758,5.219003424913033,5.200127144027306,5.12825127341528,6.442049363362563,6.442049363362563,6.442049363362563,5.385004168632905,4.35819081276782,5.612486080160912
42,orv_ruthenian-ud-train_Case=Voc,7.120835707611523,7.175816813351322,7.16438474268036,6.970640269568438,36.46916505762094,7.3484692283495345,7.039449971126728,6.988826798916282,7.044517291236385,5.656854249492381,8.18535277187245,7.13274372579383,6.96419413859206,7.1876437183698965,6.791523206720736,6.779996056214368,7.043504611882171,6.704061787039588,6.862972948729456,7.004210966195281,6.972049525178372,6.923487462178392,7.3484692283495345,6.96419413859206,6.96419413859206,6.943140857018361,6.923310725726434,6.84887357390933,8.18535277187245,8.18535277187245,8.18535277187245,7.114486415407461,5.957669608202004,7.3484692283495345
43,orv_ruthenian-ud-dev_Case=Voc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
