,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
12,fi_tdt-ud-dev_Case=Abe,2.2124602640676554,2.271346209947347,2.257097829624616,2.07481047095282,39.191835884530846,2.449489742783178,2.1418940362825514,2.0867207262029033,2.1438511265794986,2.82842712474619,3.3166247903554,2.2489667048823603,2.1213203435596424,2.2548712700383686,1.918577283565777,1.8916458036708197,2.1477678029396494,1.90029237516523,1.9882782873242726,2.1091450635414666,2.079604353382672,2.041570956953182,2.449489742783178,2.1213203435596424,2.1213203435596424,1.9714409322750368,1.906636228542031,1.8648431038465745,3.3166247903554,3.3166247903554,3.3166247903554,2.2290935672348726,1.6139821162593277,2.449489742783178
13,myv_jr-ud-test_Case=Abe,0.49285388136871416,0.5353808486126719,0.5211205579210684,0.40744198830756706,40.215419928181774,0.692820323027551,0.401496757142687,0.41401261728206845,0.41848151589978083,3.298484500494128,1.6370705543744901,0.549078868019691,0.42426406871192857,0.5497474167490215,0.44856755035302015,0.4480261986350069,0.41853045757890384,0.5395471352079548,0.4183207974591799,0.42261897056064385,0.41410749598766344,0.4148131426187277,0.692820323027551,0.6164414002968976,0.6164414002968976,0.42755833919850667,0.44461888220499945,0.43666100695752463,1.6370705543744901,1.6370705543744901,1.6370705543744901,0.4222201987041497,1.1625854541802958,0.692820323027551
14,myv_jr-ud-train_Case=Abe,0.5564977089051761,0.5646924393157821,0.5789744918729656,0.3326009617530661,40.23806706113412,0.7284313590846835,0.4114481370300289,0.46163459948102364,0.42193306608816045,3.0639443699324596,1.6350747346085137,0.6063697418144807,0.5624291338579864,0.6035420768668518,0.3463707159616491,0.3836155695203179,0.3978415517067638,0.653787153225999,0.33518416016979397,0.41403544802931447,0.35728016050972927,0.2991897162735212,0.7284313590846835,0.6776309271789385,0.6776309271789385,0.4831339134403053,0.5325625509138411,0.4773890096245463,1.6350747346085137,1.6350747346085137,1.6350747346085137,0.5220915820843383,1.1921681098809775,0.7284313590846835
15,kpv_ikdp-ud-test_Case=Abe,0.3201992971410781,0.2525381361380526,0.2554424522554568,0.5188594036020282,40.66939881532551,0.0,0.4135739305083116,0.48805270012001417,0.41099049492265494,3.7416573867739413,1.0,0.385694607919935,0.7071067811865476,0.2494438257849294,0.7724230274778555,0.7882942006460393,0.4151634935508502,0.97182531580755,0.672122791120522,0.47461381660835733,0.5196223649859801,0.5933548207347986,0.0,0.7071067811865476,0.7071067811865476,0.5592645240894408,0.6071202857114182,0.6889388934884743,1.0,1.0,1.0,0.3812200410828154,1.681416216713506,0.0
16,kpv_lattice-ud-test_Case=Abe,1.4376676169726217,1.4881428563809769,1.4870943738793572,1.2076251167151792,39.541820336898446,1.699673171197595,1.3184527680397387,1.2857208914750409,1.3254550924189208,2.2852182001336816,2.6246692913372702,1.4897877034281037,1.3123346456686351,1.5333333333333332,0.9866417176986821,0.9724560582982303,1.3085571214213658,1.1055415967851334,1.0910947644830762,1.2795725293260867,1.2192430143762594,1.1444646835478405,1.699673171197595,1.3743685418725535,1.3743685418725535,1.2685780741542725,1.279168405253617,1.167701026740155,2.6246692913372702,2.6246692913372702,2.6246692913372702,1.4399421151166396,0.8240220541217403,1.699673171197595
17,fi_pud-ud-test_Case=Abe,1.2395522796722145,1.2787509849977257,1.2685071917561557,1.143408509517727,39.92492955535426,1.4142135623730951,1.1788949893845906,1.149245076314833,1.179921250673347,3.1622776601683795,2.23606797749979,1.2662171161076472,1.224744871391589,1.2364824660660938,1.0859559960811147,1.0733219422289555,1.1883294190790246,1.130388330520878,1.107485359324635,1.1640871194255997,1.148790241898438,1.1324772518235944,1.4142135623730951,1.224744871391589,1.224744871391589,1.0082604448358228,0.92709445701687,0.9332915918176482,2.23606797749979,2.23606797749979,2.23606797749979,1.2478354962115543,1.3099806802835106,1.4142135623730951
18,et_edt-ud-dev_Case=Abe,2.618878715479379,2.6755509130522244,2.6676315326357676,2.413094934416828,38.77913082644222,2.874966451763469,2.503611934183041,2.4463787991663795,2.511169885958746,2.2208328990340758,3.7916412290559007,2.6092397021514406,2.4695678634325406,2.65585772339438,2.1973187832631864,2.188454746300085,2.5081754767467572,2.208289657150199,2.292972238307654,2.4537079656443543,2.4127220930993953,2.3544827454403645,2.874966451763469,2.4919623880006445,2.4919623880006445,2.362237062803714,2.3191532041959175,2.2417301762281383,3.7916412290559007,3.7916412290559007,3.7916412290559007,2.6182446911877926,1.7195319489491292,2.874966451763469
19,et_edt-ud-train_Case=Abe,3.613700160908352,3.6734003268371964,3.663864808350957,3.4120495904498185,38.14224356014802,3.8746047519032274,3.500716888258731,3.4395116403327077,3.508382518720068,2.4778689857907743,4.787656304765619,3.599954086024932,3.439584829838173,3.652429157580998,3.191400653940964,3.1817476765033796,3.5073886935658827,3.1698447152541416,3.289862791774282,3.449863789068897,3.410725366551186,3.353337006760653,3.8746047519032274,3.4724654827551014,3.4724654827551014,3.3582800265102035,3.314231770924441,3.237964511795581,4.787656304765619,4.787656304765619,4.787656304765619,3.6081648063855365,2.6176026607221057,3.8746047519032274
20,et_edt-ud-test_Case=Abe,3.1758492023279974,3.2246855565737738,3.2199196302643407,2.982317065757136,38.56650100799916,3.409545424246464,3.0695706701623755,3.025637096838311,3.073963726647081,2.3717082451262845,4.286607049870562,3.189276971870864,3.0413812651491097,3.2086688136290347,2.792657962431064,2.7784972921625264,3.069943600269146,2.7888667551135855,2.8727033821853794,3.030929544106765,2.9882515976616637,2.9305186415558966,3.409545424246464,3.0413812651491097,3.0413812651491097,2.9131021102390458,2.8576777834545286,2.7926620137935503,4.286607049870562,4.286607049870562,4.286607049870562,3.1747680622582415,2.308064230871221,3.409545424246464
21,koi_uh-ud-test_Case=Abe,0.9608758020008479,1.0313949341566895,1.010639004438021,0.8638948531780206,39.91866731242415,1.224744871391589,0.9255216210311317,0.8645054945002038,0.9290252656404573,3.082207001484488,2.1213203435596424,1.050383637117395,1.0,1.0780641085864153,0.7456380010713538,0.7039583841649476,0.923930341576111,0.8819171036881969,0.8089819213346758,0.8946670429495841,0.8674271229440865,0.8456437911733844,1.224744871391589,1.0,1.0,0.8734548846225381,0.8818650409292927,0.8230063800869505,2.1213203435596424,2.1213203435596424,2.1213203435596424,1.028150487820502,1.1027462911821782,1.224744871391589
22,sme_giella-ud-train_Case=Abe,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
23,sme_giella-ud-test_Case=Abe,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
24,arr_tudet-ud-test_Case=Abe,0.3201992971410781,0.2525381361380526,0.2554424522554568,0.5188594036020282,40.66939881532551,0.0,0.4135739305083116,0.48805270012001417,0.41099049492265494,3.7416573867739413,1.0,0.385694607919935,0.7071067811865476,0.2494438257849294,0.7724230274778555,0.7882942006460393,0.4151634935508502,0.97182531580755,0.672122791120522,0.47461381660835733,0.5196223649859801,0.5933548207347986,0.0,0.7071067811865476,0.7071067811865476,0.5592645240894408,0.6071202857114182,0.6889388934884743,1.0,1.0,1.0,0.3812200410828154,1.681416216713506,0.0
25,krl_kkpp-ud-test_Case=Abe,1.2395522796722145,1.2787509849977257,1.2685071917561557,1.143408509517727,39.92492955535426,1.4142135623730951,1.1788949893845906,1.149245076314833,1.179921250673347,3.1622776601683795,2.23606797749979,1.2662171161076472,1.224744871391589,1.2364824660660938,1.0859559960811147,1.0733219422289555,1.1883294190790246,1.130388330520878,1.107485359324635,1.1640871194255997,1.148790241898438,1.1324772518235944,1.4142135623730951,1.224744871391589,1.224744871391589,1.0082604448358228,0.92709445701687,0.9332915918176482,2.23606797749979,2.23606797749979,2.23606797749979,1.2478354962115543,1.3099806802835106,1.4142135623730951
26,fi_ftb-ud-dev_Case=Abe,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
27,fi_ftb-ud-train_Case=Abe,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
28,fi_ftb-ud-test_Case=Abe,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
29,ab_abnc-ud-test_Case=Abe,0.3201992971410781,0.2525381361380526,0.2554424522554568,0.5188594036020282,40.66939881532551,0.0,0.4135739305083116,0.48805270012001417,0.41099049492265494,3.7416573867739413,1.0,0.385694607919935,0.7071067811865476,0.2494438257849294,0.7724230274778555,0.7882942006460393,0.4151634935508502,0.97182531580755,0.672122791120522,0.47461381660835733,0.5196223649859801,0.5933548207347986,0.0,0.7071067811865476,0.7071067811865476,0.5592645240894408,0.6071202857114182,0.6889388934884743,1.0,1.0,1.0,0.3812200410828154,1.681416216713506,0.0
