,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
36,tr_kenet-ud-test_Case=Loc,226.50250046312817,226.84355842738844,226.74752693738958,226.49179160990948,226.65125560355202,226.6840973690038,226.07815757682857,226.84355842738844,226.07963198837706,225.09218066365247,226.71643877133857,226.66632714706236,226.65103846696113,226.84355842738844,226.84355842738844
37,tr_kenet-ud-train_Case=Loc,338.49975180981835,338.84584498952717,338.7482888435666,338.48689536425684,338.6483402193688,338.6837659725269,338.05656331448444,338.84584498952717,338.0729309877777,337.07142988324813,338.71675397463235,338.6653247055509,338.64958492257625,338.84584498952717,338.84584498952717
38,sms_giellagas-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
39,sms_giellagas-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
40,sk_snk-ud-dev_Case=Loc,1.2090858611374626,1.5539135211382462,1.447011455196983,1.1538922651859318,1.3621648415619154,1.359084161464204,1.0868498149493757,1.5539135211382462,1.2953881768878404,1.5105041261645085,1.4018327991511859,1.343248735323462,1.3227591459926396,1.5539135211382462,1.5539135211382462
41,sk_snk-ud-test_Case=Loc,1.2070374390034733,1.5496023215427175,1.443083902439441,1.1546637982573333,1.3593989363458128,1.3580450003056264,1.087381915613037,1.5496023215427175,1.300704959883843,1.5262169589912444,1.3991012765280533,1.3408459582563297,1.3212182410893143,1.5496023215427175,1.5496023215427175
42,sk_snk-ud-train_Case=Loc,1.226453758003575,1.5678612433331869,1.4618957701029893,1.1819105430370231,1.3756170861862849,1.384597990383462,1.1187633803879649,1.5678612433331869,1.3100643127873632,1.5277872922948097,1.4205015873832127,1.3642359261535786,1.3473669257018657,1.5678612433331869,1.5678612433331869
43,lt_hse-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
44,lt_hse-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
45,lt_hse-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
46,ess_sli-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
47,sa_ufal-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
48,be_hse-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
49,be_hse-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
50,be_hse-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
51,gub_tudet-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
52,cs_pud-ud-test_Case=Loc,1.167125262636254,1.519445898890086,1.4105025551914405,1.1042577285183401,1.3218790162557073,1.315664492757052,1.0047403849894283,1.519445898890086,1.2607758463212344,1.484532280713168,1.3623104156001353,1.3013925661808368,1.2786758988937381,1.519445898890086,1.519445898890086
53,orv_ruthenian-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
54,orv_ruthenian-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
55,orv_ruthenian-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
56,lzh_tuecl-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
57,ml_ufal-ud-test_Case=Loc,57.91751265036283,58.27091899052219,58.17129279597932,57.892270641252274,58.07215339558195,58.09113529618783,57.47608198198621,58.27091899052219,57.4847805945191,56.45722599762531,58.13335548556282,58.079594423900915,58.059106992947804,58.27091899052219,58.27091899052219
58,apu_ufpa-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
59,egy_ujaen-ud-test_Case=Loc,0.5380081532566502,0.7780532504746809,0.6812835694294417,0.4642976847091436,0.6337189734310826,0.6017301632304465,0.7233084264352925,0.7780532504746809,1.1359130105001578,1.9381978536366606,0.6344426579576489,0.5837794185579752,0.5687185070641393,0.7780532504746809,0.7780532504746809
60,nyq_aha-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
61,mr_ufal-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
62,mr_ufal-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
63,mr_ufal-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
64,si_stb-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
65,lt_alksnis-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
66,lt_alksnis-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
67,lt_alksnis-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
68,cu_proiel-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
69,cu_proiel-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
70,cu_proiel-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
71,hy_bsut-ud-train_Case=Loc,400.90819736698995,401.26549814306236,401.16468892325116,400.9010663492927,401.06124843968655,401.1050735156563,400.4697241989711,401.26549814306236,400.4697241989711,399.44165112449303,401.13447962116277,401.0824207323024,401.0683828347687,401.26549814306236,401.26549814306236
72,hy_bsut-ud-test_Case=Loc,106.00390162863735,106.36728820459794,106.26452515094375,105.9984197995423,106.16202239972635,106.20583788097527,105.56514576317318,106.36728820459794,105.56514576317318,104.52643450440698,106.2344316211617,106.18155423596819,106.1679245229061,106.36728820459794,106.36728820459794
73,hy_bsut-ud-dev_Case=Loc,200.10565110695467,200.46944904398774,200.36659977540057,200.1016366749658,200.2676334308667,200.30796289713498,199.66471896657157,200.46944904398774,199.66471896657157,198.622912133746,200.33677702636913,200.28384744493127,200.270290290675,200.46944904398774,200.46944904398774
74,mdf_jr-ud-test_Case=Loc,13.088139008890813,13.46291201783626,13.356620289412872,13.079181931604133,13.242922638149027,13.29398360161468,12.658988901172163,13.46291201783626,12.658988901172163,11.5057660788504,13.323952780058749,13.269876113567035,13.255469278534433,13.46291201783626,13.46291201783626
75,mdf_jr-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
76,la_llct-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
77,la_llct-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
78,la_llct-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
79,hsb_ufal-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
80,hsb_ufal-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
81,sr_set-ud-test_Case=Loc,1.1215636967220475,1.4743760679188904,1.3645458560447552,1.0442450674181492,1.277254487048383,1.260747094997858,1.0925842959488132,1.4743760679188904,1.2461710226088087,1.5027083874435039,1.3133054405164624,1.2491631334424569,1.222865777962144,1.4743760679188904,1.4743760679188904
82,sr_set-ud-train_Case=Loc,1.1616807985310782,1.5111428674070653,1.4026776754840549,1.084310546250455,1.3146317652859913,1.2975668230662445,1.079242935664597,1.5111428674070653,1.2653623070815103,1.4955484159882604,1.3514954753964512,1.2883379687359906,1.2616064693958182,1.5111428674070653,1.5111428674070653
83,sr_set-ud-dev_Case=Loc,1.2041385341701423,1.548863968151088,1.441956146470714,1.1355420654088182,1.3562653804889826,1.3419703252089803,1.0774434341261245,1.548863968151088,1.292442711792405,1.5038499346179257,1.3926947679651929,1.3318948140281,1.3070431371280335,1.548863968151088,1.548863968151088
84,myv_jr-ud-test_Case=Loc,19.686072391620247,20.099751242241776,19.981551511172768,19.665615387559793,19.83458379411361,19.920413076612068,19.227955838161417,20.099751242241776,19.227955838161417,18.056600353514238,19.94977855839731,19.88518919645246,19.869986180457996,20.099751242241776,20.099751242241776
85,myv_jr-ud-train_Case=Loc,40.08819366852213,40.50462936504913,40.3856840009207,40.06107836791217,40.22126303337577,40.32499225046423,39.61849315660554,40.50462936504913,39.61849315660554,38.42767524180712,40.354336633466,40.28792270183818,40.27205685528299,40.50462936504913,40.50462936504913
86,tr_framenet-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
87,tr_framenet-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
88,tr_framenet-ud-dev_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
89,kfm_aha-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
90,ky_ktmu-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
91,ky_ktmu-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
92,kpv_ikdp-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
93,kpv_lattice-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
94,kpv_lattice-ud-train_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
95,tt_nmctt-ud-test_Case=Loc,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
96,tr_gb-ud-test_Case=Loc,763.6287961251886,764.0130888931158,763.9049510937572,763.6033427113844,763.7644433986175,763.8327565638959,763.1500507763857,764.0130888931158,763.1500507763857,762.0119448418329,763.8696382428832,763.8109833282357,763.7925550971885,764.0130888931158,764.0130888931158
