,Treebank,sah_yktdt-ud-test_Case=Cmp,ml_ufal-ud-test_Case=Cmp,egy_ujaen-ud-test_Case=Cmp,mdf_jr-ud-test_Case=Cmp,myv_jr-ud-test_Case=Cmp,myv_jr-ud-train_Case=Cmp,kpv_lattice-ud-test_Case=Cmp,sjo_xdt-ud-test_Case=Cmp,koi_uh-ud-train_Case=Cmp,gu_gujtb-ud-test_Case=Cmp
17,sa_vedic-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
18,sa_vedic-ud-train_Case=Loc,2097.877445843245,2096.8905020953707,2098.8328767304088,2098.8328767304088,2098.8328767304088,2088.2204013093165,2098.8328767304088,2091.2023123340095,2098.8328767304088,2097.877445843245
19,sa_vedic-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
20,bn_bru-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
21,hr_set-ud-dev_Case=Loc,1.6194512683318383,1.3189166975470104,2.5506280728351767,2.5506280728351767,2.5506280728351767,10.727245294060692,2.5506280728351767,8.968893706721502,2.5506280728351767,1.6194512683318383
22,hr_set-ud-train_Case=Loc,1.6071489192074304,1.3072743341916753,2.5407626679910997,2.5407626679910997,2.5407626679910997,10.736693230630095,2.5407626679910997,8.970791305268232,2.5407626679910997,1.6071489192074304
23,hr_set-ud-test_Case=Loc,1.5644958027481373,1.284671398455714,2.4989825192711765,2.4989825192711765,2.4989825192711765,10.763614262483202,2.4989825192711765,8.992595927382252,2.4989825192711765,1.5644958027481373
24,orv_rnc-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
25,orv_rnc-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
26,orv_rnc-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
27,la_circse-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
28,grc_perseus-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
29,tr_atis-ud-dev_Case=Loc,10.955205562910256,10.091318583009935,11.875038059965105,11.875038059965105,11.875038059965105,7.604913592132501,11.875038059965105,8.832696582902633,11.875038059965105,10.955205562910256
30,tr_atis-ud-train_Case=Loc,53.94909814178008,53.05856267054696,54.8514508550107,54.8514508550107,54.8514508550107,45.16022992392761,54.8514508550107,48.252149135492104,54.8514508550107,53.94909814178008
31,tr_atis-ud-test_Case=Loc,12.965338406690357,12.103718436910205,13.881642554107206,13.881642554107206,13.881642554107206,7.981227975693966,13.881642554107206,10.044899203078149,13.881642554107206,12.965338406690357
32,hi_pud-ud-test_Case=Loc,0.008657078970446205,1.4094298854721865,1.0068054866608844,1.0068054866608844,1.0068054866608844,11.994342479497353,1.0068054866608844,9.894695475068305,1.0068054866608844,0.008657078970446205
33,la_perseus-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
34,la_perseus-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
35,tr_kenet-ud-dev_Case=Loc,596.65567960089,595.8875732887874,597.4253091391425,597.4253091391425,597.4253091391425,588.9363293260146,597.4253091391425,591.3290116339634,597.4253091391425,596.65567960089
36,tr_kenet-ud-test_Case=Loc,226.84355842738844,226.07815757682857,227.6115111324557,227.6115111324557,227.6115111324557,219.29128269647808,227.6115111324557,221.6303228351211,227.6115111324557,226.84355842738844
37,tr_kenet-ud-train_Case=Loc,338.84584498952717,338.0719450057931,339.6214166784343,339.6214166784343,339.6214166784343,331.1136360828409,339.6214166784343,333.523772266186,339.6214166784343,338.84584498952717
38,sms_giellagas-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
39,sms_giellagas-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
40,sk_snk-ud-dev_Case=Loc,1.5539135211382462,1.2953881768878404,2.4801741740312764,2.4801741740312764,2.4801741740312764,10.811965005215416,2.4801741740312764,9.014340259535805,2.4801741740312764,1.5539135211382462
41,sk_snk-ud-test_Case=Loc,1.5496023215427175,1.300704959883843,2.4719832760750484,2.4719832760750484,2.4719832760750484,10.826999070119317,2.4719832760750484,9.024147030001313,2.4719832760750484,1.5496023215427175
42,sk_snk-ud-train_Case=Loc,1.5678612433331869,1.3100643127873632,2.4900018580421874,2.4900018580421874,2.4900018580421874,10.827327583572952,2.4900018580421874,9.014696126625427,2.4900018580421874,1.5678612433331869
43,lt_hse-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
44,lt_hse-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
45,lt_hse-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
46,ess_sli-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
47,sa_ufal-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
48,be_hse-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
49,be_hse-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
50,be_hse-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
51,gub_tudet-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
52,cs_pud-ud-test_Case=Loc,1.519445898890086,1.2607758463212344,2.4551733023639652,2.4551733023639652,2.4551733023639652,10.794382316415087,2.4551733023639652,9.015242376372683,2.4551733023639652,1.519445898890086
53,orv_ruthenian-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
54,orv_ruthenian-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
55,orv_ruthenian-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
56,lzh_tuecl-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
57,ml_ufal-ud-test_Case=Loc,58.27091899052219,57.467382052778426,59.07198997833068,59.07198997833068,59.07198997833068,50.82814181140208,59.07198997833068,53.3151010502653,59.07198997833068,58.27091899052219
58,apu_ufpa-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
59,egy_ujaen-ud-test_Case=Loc,0.7780532504746809,1.0991390205982199,1.708928130064252,1.708928130064252,1.708928130064252,11.371793861466955,1.708928130064252,9.455151368884552,1.708928130064252,0.7780532504746809
60,nyq_aha-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
61,mr_ufal-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
62,mr_ufal-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
63,mr_ufal-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
64,si_stb-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
65,lt_alksnis-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
66,lt_alksnis-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
67,lt_alksnis-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
68,cu_proiel-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
69,cu_proiel-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
70,cu_proiel-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
71,hy_bsut-ud-train_Case=Loc,401.26549814306236,400.4697241989711,402.0634278319778,402.0634278319778,402.0634278319778,393.38276525541886,402.0634278319778,395.76760857856976,402.0634278319778,401.26549814306236
72,hy_bsut-ud-test_Case=Loc,106.36728820459794,105.56514576317318,107.17742299570372,107.17742299570372,107.17742299570372,98.68130522039117,107.17742299570372,101.03464752252071,107.17742299570372,106.36728820459794
73,hy_bsut-ud-dev_Case=Loc,200.46944904398774,199.66471896657157,201.2784141431962,201.2784141431962,201.2784141431962,192.5928347576825,201.2784141431962,194.982050455933,201.2784141431962,200.46944904398774
74,mdf_jr-ud-test_Case=Loc,13.46291201783626,12.639224659764539,14.326548781894402,14.326548781894402,14.326548781894402,9.759610647971568,14.326548781894402,10.874281585465774,14.326548781894402,13.46291201783626
75,mdf_jr-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
76,la_llct-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
77,la_llct-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
78,la_llct-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
79,hsb_ufal-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
80,hsb_ufal-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
81,sr_set-ud-test_Case=Loc,1.4743760679188904,1.2461710226088087,2.4072032240162136,2.4072032240162136,2.4072032240162136,10.848316916075193,2.4072032240162136,9.045876783663227,2.4072032240162136,1.4743760679188904
82,sr_set-ud-train_Case=Loc,1.5111428674070653,1.2645263374348208,2.442532244054897,2.442532244054897,2.442532244054897,10.821759682288107,2.442532244054897,9.028104772486142,2.442532244054897,1.5111428674070653
83,sr_set-ud-dev_Case=Loc,1.548863968151088,1.292442711792405,2.4753890644519223,2.4753890644519223,2.4753890644519223,10.804713635015686,2.4753890644519223,9.016594678249474,2.4753890644519223,1.548863968151088
84,myv_jr-ud-test_Case=Loc,20.099751242241776,19.227955838161417,21.006801619611544,21.006801619611544,21.006801619611544,13.60672102833218,21.006801619611544,15.74801574802362,21.006801619611544,20.099751242241776
85,myv_jr-ud-train_Case=Loc,40.50462936504913,39.61849315660554,41.408030622090685,41.408030622090685,41.408030622090685,32.47499037721182,41.408030622090685,35.037479932209735,41.408030622090685,40.50462936504913
86,tr_framenet-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
87,tr_framenet-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
88,tr_framenet-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
89,kfm_aha-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
90,ky_ktmu-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
91,ky_ktmu-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
92,kpv_ikdp-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
93,kpv_lattice-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
94,kpv_lattice-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
95,tt_nmctt-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
96,tr_gb-ud-test_Case=Loc,764.0130888931158,763.1500507763857,764.8771143131424,764.8771143131424,764.8771143131424,755.3277434332728,764.8771143131424,758.0065962773675,764.8771143131424,764.0130888931158
97,ru_taiga-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
98,ru_taiga-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
99,ru_taiga-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
100,tpn_tudet-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
101,cs_cltt-ud-dev_Case=Loc,1.7275670708436488,1.364709606379725,2.6658101317951184,2.6658101317951184,2.6658101317951184,10.602992980616568,2.6658101317951184,8.89551000576335,2.6658101317951184,1.7275670708436488
102,cs_cltt-ud-train_Case=Loc,1.5831719649196498,1.2761879535279146,2.5266996751266904,2.5266996751266904,2.5266996751266904,10.717714142179316,2.5266996751266904,8.9644848723205,2.5266996751266904,1.5831719649196498
103,cs_cltt-ud-test_Case=Loc,1.5239901032541716,1.242676123543141,2.469034374097906,2.469034374097906,2.469034374097906,10.765594156057057,2.469034374097906,8.994856946899935,2.469034374097906,1.5239901032541716
104,hy_armtdp-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
105,hy_armtdp-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
106,hy_armtdp-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
107,ota_boun-ud-train_Case=Loc,83.90470785361212,83.15046602394962,84.66994744299774,84.66994744299774,84.66994744299774,76.81145747868608,84.66994744299774,79.00632886041473,84.66994744299774,83.90470785361212
108,ota_boun-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
109,ru_syntagrus-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
110,ru_syntagrus-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
111,ru_syntagrus-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
112,sjo_xdt-ud-test_Case=Loc,0.044134950320417685,1.389199705502313,1.0363493454969024,1.0363493454969024,1.0363493454969024,11.970013666371441,1.0363493454969024,9.87407936920376,1.0363493454969024,0.044134950320417685
113,orv_birchbark-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
114,orv_birchbark-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
115,orv_birchbark-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
116,ltg_cairo-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
117,ru_poetry-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
118,ru_poetry-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
119,ru_poetry-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
120,wbp_ufal-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
121,cs_fictree-ud-dev_Case=Loc,1.6081587939403168,1.3083495600419153,2.541765300296877,2.541765300296877,2.541765300296877,10.771975216683634,2.541765300296877,8.970250930696848,2.541765300296877,1.6081587939403168
122,cs_fictree-ud-train_Case=Loc,1.5501618769423346,1.275573876890918,2.4857423386272837,2.4857423386272837,2.4857423386272837,10.815736932144926,2.4857423386272837,8.998422636189822,2.4857423386272837,1.5501618769423346
123,cs_fictree-ud-test_Case=Loc,1.54730128952888,1.2866999674299382,2.4764260043399773,2.4764260043399773,2.4764260043399773,10.837220779267309,2.4764260043399773,9.012454158542111,2.4764260043399773,1.54730128952888
124,la_udante-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
125,hyw_armtdp-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
126,hyw_armtdp-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
127,sme_giella-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
128,sme_giella-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
129,ca_ancora-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
130,ca_ancora-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
131,ca_ancora-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
132,sl_sst-ud-train_Case=Loc,1.6243301735714466,1.3316809945811168,2.5499473717385803,2.5499473717385803,2.5499473717385803,10.785033647249179,2.5499473717385803,8.977302875125789,2.5499473717385803,1.6243301735714466
133,sl_sst-ud-test_Case=Loc,1.6199844754883679,1.3276632185053325,2.546764570955609,2.546764570955609,2.546764570955609,10.786457706723096,2.546764570955609,8.977345328517982,2.546764570955609,1.6199844754883679
134,sl_sst-ud-dev_Case=Loc,1.6762388644416322,1.3732779093209346,2.5949299114042117,2.5949299114042117,2.5949299114042117,10.756006066121575,2.5949299114042117,8.963402541982298,2.5949299114042117,1.6762388644416322
135,arr_tudet-ud-test_Case=Loc,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
136,kk_ktb-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
137,kk_ktb-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
138,cs_pdt-ud-test_Case=Loc,1.5687458985009424,1.276274448012338,2.5085954080875332,2.5085954080875332,2.5085954080875332,10.750000991928433,2.5085954080875332,8.979774668785582,2.5085954080875332,1.5687458985009424
139,cs_pdt-ud-dev_Case=Loc,1.5655729169865347,1.2720577258391097,2.506638747354438,2.506638747354438,2.506638747354438,10.747519417922241,2.506638747354438,8.979169438152029,2.506638747354438,1.5655729169865347
140,cs_pdt-ud-train_Case=Loc,1.5635776913755979,1.2727310483332321,2.503910506327164,2.503910506327164,2.503910506327164,10.752004682386211,2.503910506327164,8.981716250799213,2.503910506327164,1.5635776913755979
141,gn_oldtudet-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
142,ta_mwtt-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
143,ota_dudu-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
144,ug_udt-ud-test_Case=Loc,19.362406301329848,18.571558302355186,20.196603124728124,20.196603124728124,20.196603124728124,13.864923768672915,20.196603124728124,15.776652933299186,20.196603124728124,19.362406301329848
145,ug_udt-ud-dev_Case=Loc,19.4982192919137,18.7086581263566,20.330942482389304,20.330942482389304,20.330942482389304,13.934868336498754,20.330942482389304,15.906410308076705,20.330942482389304,19.4982192919137
146,ug_udt-ud-train_Case=Loc,19.639953876722142,18.8745735689633,20.45008677608333,20.45008677608333,20.45008677608333,14.39163272973568,20.45008677608333,16.22898524840098,20.45008677608333,19.639953876722142
147,lzh_kyoto-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
148,lzh_kyoto-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
149,lzh_kyoto-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
150,lv_lvtb-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
151,lv_lvtb-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
152,lv_lvtb-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
153,ta_ttb-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
154,ta_ttb-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
155,ta_ttb-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
156,xum_ikuvina-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
157,ru_pud-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
158,la_ittb-ud-dev_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
159,la_ittb-ud-test_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
160,la_ittb-ud-train_Case=Loc,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
161,qtd_sagt-ud-test_Case=Loc,237.8570999570961,237.0611735396583,238.65665714578338,238.65665714578338,238.65665714578338,229.95651762887695,238.65665714578338,232.40912202407202,238.65665714578338,237.8570999570961
