,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
15,fi_tdt-ud-dev_Case=Ela,1.3433656817130493,32.77706981355944,7.8673362397525395,9.898742510505413,1.1931413951166967,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147,2.2829522933712147
16,myv_jr-ud-test_Case=Ela,0.8812629433036954,33.0439718459454,8.140274297143495,10.16212404141754,0.7335620940510268,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164,1.8503197558178164
17,myv_jr-ud-train_Case=Ela,1.4322808982279183,32.47935608087961,7.714730845524697,9.689498203866856,1.2762773713309459,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597,2.383275057562597
18,kpv_ikdp-ud-test_Case=Ela,3.1622776601683795,31.069813860616115,6.45006246366064,8.379596103273384,2.9908715285013496,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661,4.123105625617661
19,kpv_lattice-ud-test_Case=Ela,2.3991720022888807,31.65757369481295,7.030514074410695,8.9656198089838,2.237273530577093,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822,3.336825538583822
20,kpv_lattice-ud-train_Case=Ela,1.4142135623730951,32.47306576225903,7.929440904493282,9.838363097068132,1.3020416659999787,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
21,fi_pud-ud-test_Case=Ela,1.9068172393492644,32.375634412599034,7.519658167613581,9.533958442689853,1.753956249025396,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,1.02044433321392,33.02973359750422,8.100859186542332,10.138233410011264,0.8781491851663646,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025
23,et_edt-ud-train_Case=Ela,0.9208940422971585,33.10252899923829,8.166805483077113,10.205990319792631,0.7805004310422772,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445
24,et_edt-ud-test_Case=Ela,1.04559825370004,33.0072478532106,8.078420208033009,10.115614097862624,0.9017102923798841,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,koi_uh-ud-train_Case=Ela,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,koi_uh-ud-test_Case=Ela,2.9154759474226504,31.176914536239792,6.80999508500933,8.661446828158953,2.762754513162543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,0.6170899448216606,33.359868105254854,8.41116770423467,10.455255628052997,0.5060755872396929,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,fi_ftb-ud-train_Case=Ela,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,fi_ftb-ud-test_Case=Ela,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
