,Treebank,sah_yktdt-ud-test_Case=Cmp,ml_ufal-ud-test_Case=Cmp,egy_ujaen-ud-test_Case=Cmp,mdf_jr-ud-test_Case=Cmp,myv_jr-ud-test_Case=Cmp,myv_jr-ud-train_Case=Cmp,kpv_lattice-ud-test_Case=Cmp,sjo_xdt-ud-test_Case=Cmp,koi_uh-ud-train_Case=Cmp,gu_gujtb-ud-test_Case=Cmp
13,vep_vwt-ud-test_Case=All,0.2494438257849294,1.2892719737209146,1.2092238098144703,1.2092238098144703,1.2092238098144703,11.81223471189465,1.2092238098144703,9.760236791298775,1.2092238098144703,0.2494438257849294
14,fi_tdt-ud-train_Case=All,0.7724230274778555,1.0884219566507431,1.734535185874498,1.734535185874498,1.734535185874498,11.354221820586051,1.734535185874498,9.416755225538326,1.734535185874498,0.7724230274778555
15,fi_tdt-ud-test_Case=All,0.7882942006460393,1.0859239734087645,1.7503098632872058,1.7503098632872058,1.7503098632872058,11.3591184082251,1.7503098632872058,9.408834659591701,1.7503098632872058,0.7882942006460393
16,fi_tdt-ud-dev_Case=All,0.4151634935508502,1.1883294190790246,1.3901779182917564,1.3901779182917564,1.3901779182917564,11.653243828244966,1.3901779182917564,9.631658837108358,1.3901779182917564,0.4151634935508502
17,tpn_tudet-ud-test_Case=All,0.97182531580755,1.130388330520878,1.9002923751652299,1.9002923751652299,1.9002923751652299,11.32597800535467,1.9002923751652299,9.342257638161012,1.9002923751652299,0.97182531580755
18,fi_pud-ud-test_Case=All,0.672122791120522,1.107485359324635,1.6361461644880222,1.6361461644880222,1.6361461644880222,11.444399135335424,1.6361461644880222,9.480251709198816,1.6361461644880222,0.672122791120522
19,et_edt-ud-dev_Case=All,0.47461381660835733,1.16799419473072,1.4444051062310876,1.4444051062310876,1.4444051062310876,11.598335477022465,1.4444051062310876,9.601974975127739,1.4444051062310876,0.47461381660835733
20,et_edt-ud-train_Case=All,0.5196223649859801,1.1516555976491123,1.487667600355589,1.487667600355589,1.487667600355589,11.559657387699998,1.487667600355589,9.574339402460865,1.487667600355589,0.5196223649859801
21,et_edt-ud-test_Case=All,0.5933548207347986,1.1324772518235944,1.5561603904098478,1.5561603904098478,1.5561603904098478,11.4972541309647,1.5561603904098478,9.532319414578495,1.5561603904098478,0.5933548207347986
22,wbp_ufal-ud-test_Case=All,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
23,arr_tudet-ud-test_Case=All,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,11.597413504743201,1.5811388300841898,9.192388155425117,1.5811388300841898,0.7071067811865476
24,gn_oldtudet-ud-test_Case=All,0.7071067811865476,1.224744871391589,1.5811388300841898,1.5811388300841898,1.5811388300841898,11.597413504743201,1.5811388300841898,9.565563234854496,1.5811388300841898,0.7071067811865476
25,eu_bdt-ud-train_Case=All,0.5592645240894408,1.136771282478341,1.5255948231765961,1.5255948231765961,1.5255948231765961,11.568317651622616,1.5255948231765961,9.422730502443969,1.5255948231765961,0.5592645240894408
26,eu_bdt-ud-test_Case=All,0.6071202857114182,1.1383618794544383,1.5624731402650052,1.5624731402650052,1.5624731402650052,11.55561471341783,1.5624731402650052,9.404324660178933,1.5624731402650052,0.6071202857114182
27,eu_bdt-ud-dev_Case=All,0.6889388934884743,1.1015332667240976,1.6540550354272934,1.6540550354272934,1.6540550354272934,11.465846143654296,1.6540550354272934,9.333985507145902,1.6540550354272934,0.6889388934884743
28,fi_ftb-ud-dev_Case=All,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
29,fi_ftb-ud-train_Case=All,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
30,fi_ftb-ud-test_Case=All,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
31,eme_tudet-ud-test_Case=All,0.3812200410828154,1.2478354962115543,1.3166487815058465,1.3166487815058465,1.3166487815058465,11.758527789589422,1.3166487815058465,9.696787182407359,1.3166487815058465,0.3812200410828154
32,aqz_tudet-ud-test_Case=All,1.681416216713506,0.909483641319161,2.634059909139933,2.634059909139933,2.634059909139933,10.736461471931598,2.634059909139933,8.71425680164053,2.634059909139933,1.681416216713506
33,gu_gujtb-ud-test_Case=All,0.0,1.4142135623730951,1.0,1.0,1.0,12.0,1.0,9.899494936611665,1.0,0.0
