,Treebank,kmr_mg-ud-train_Case=Con,kmr_mg-ud-test_Case=Con
42,vep_vwt-ud-test_Case=Abl,10.62426468043789,8.56303159807991
43,la_llct-ud-dev_Case=Abl,8.225532565242942,6.220880033261242
44,la_llct-ud-test_Case=Abl,8.095512093549733,6.080966785271164
45,la_llct-ud-train_Case=Abl,8.44909165785765,6.4333513863016085
46,fi_tdt-ud-train_Case=Abl,10.208013402031408,8.124885629039428
47,fi_tdt-ud-test_Case=Abl,10.406794121182433,8.32666216276149
48,fi_tdt-ud-dev_Case=Abl,9.854060076942904,7.73769915749538
49,myv_jr-ud-test_Case=Abl,10.462764095646346,8.41020546072221
50,myv_jr-ud-train_Case=Abl,10.175154894168225,8.126227250164284
51,tr_framenet-ud-test_Case=Abl,10.823182165580931,8.750839033996574
52,tr_framenet-ud-train_Case=Abl,9.8999234027088,7.822693848899576
53,tr_framenet-ud-dev_Case=Abl,9.70231931035049,7.647629703164389
54,ky_ktmu-ud-train_Case=Abl,10.012741882221873,7.922735873822709
55,ky_ktmu-ud-test_Case=Abl,9.77954360572073,7.658772352784772
56,la_proiel-ud-test_Case=Abl,9.609243187275181,7.565335835117217
57,la_proiel-ud-dev_Case=Abl,9.629789710819972,7.587139350501191
58,la_proiel-ud-train_Case=Abl,9.673491418002822,7.628809428878681
59,kpv_ikdp-ud-test_Case=Abl,7.3739406018763125,5.437162534547521
60,kpv_lattice-ud-test_Case=Abl,9.200023483598585,7.081762773779181
61,tt_nmctt-ud-test_Case=Abl,10.594172730556897,8.503536508744961
62,tr_gb-ud-test_Case=Abl,9.73457425269627,7.671358801860332
63,fi_pud-ud-test_Case=Abl,10.353799876132435,8.276100247664143
64,hy_armtdp-ud-train_Case=Abl,10.62562535239751,8.56948335669372
65,hy_armtdp-ud-dev_Case=Abl,10.793400725931216,8.734234321363147
66,hy_armtdp-ud-test_Case=Abl,10.44984466949138,8.396530798302193
67,ota_boun-ud-train_Case=Abl,10.306818626718995,8.250907525481477
68,ota_boun-ud-test_Case=Abl,10.548552635629747,8.490419405164975
69,et_edt-ud-dev_Case=Abl,10.67279232279313,8.608573125824753
70,et_edt-ud-train_Case=Abl,10.652329935698804,8.582439889704414
71,et_edt-ud-test_Case=Abl,10.645964620310947,8.58297316140182
72,sjo_xdt-ud-test_Case=Abl,10.972465538793003,10.825097525061253
73,la_udante-ud-train_Case=Abl,9.730538550008283,7.690234046037741
74,la_udante-ud-test_Case=Abl,9.418160760528885,7.393799859252321
75,la_udante-ud-dev_Case=Abl,9.765884056256253,7.719894752176129
76,hyw_armtdp-ud-test_Case=Abl,10.786320658990823,8.726557331882395
77,hyw_armtdp-ud-dev_Case=Abl,10.57547626302595,8.521415555345897
78,hyw_armtdp-ud-train_Case=Abl,10.553781422053806,8.498048487727614
79,arr_tudet-ud-test_Case=Abl,11.973930014828047,9.907268912419791
80,aln_gps-ud-test_Case=Abl,10.555625483070294,8.482297871410452
81,kk_ktb-ud-test_Case=Abl,10.224286004682947,8.118874731925073
82,kk_ktb-ud-train_Case=Abl,10.331618795657123,8.24917918297122
83,gn_oldtudet-ud-test_Case=Abl,11.062323444918793,9.000443983578798
84,ta_mwtt-ud-test_Case=Abl,11.062323444918793,9.000443983578798
85,ota_dudu-ud-test_Case=Abl,10.459135648729225,8.381814562929756
86,ug_udt-ud-test_Case=Abl,10.534767999607563,8.450071854834382
87,ug_udt-ud-dev_Case=Abl,10.351883349849384,8.278182212404294
88,ug_udt-ud-train_Case=Abl,10.394774892673203,8.29865228532452
89,xum_ikuvina-ud-test_Case=Abl,9.891450559454707,7.868322315412252
90,la_ittb-ud-dev_Case=Abl,9.72862783510315,7.683416294097592
91,la_ittb-ud-test_Case=Abl,9.638609635280247,7.585544632307521
92,la_ittb-ud-train_Case=Abl,9.761730849576816,7.71348055028399
93,qtd_sagt-ud-test_Case=Abl,10.698590271386873,8.6227353903524
94,qtd_sagt-ud-dev_Case=Abl,10.754699136312198,8.688767415980362
95,qtd_sagt-ud-train_Case=Abl,10.654749553445509,8.581309845652388
96,krl_kkpp-ud-test_Case=Abl,10.86531177647471,8.81184293114361
97,eu_bdt-ud-train_Case=Abl,10.354331640350905,8.290055168616792
98,eu_bdt-ud-test_Case=Abl,10.249956097466955,8.188009343609032
99,eu_bdt-ud-dev_Case=Abl,10.27836510190382,8.211532221647573
100,fi_ftb-ud-dev_Case=Abl,11.973930014828047,9.907268912419791
101,fi_ftb-ud-train_Case=Abl,11.973930014828047,9.907268912419791
102,fi_ftb-ud-test_Case=Abl,11.973930014828047,9.907268912419791
103,eme_tudet-ud-test_Case=Abl,11.02475119396755,8.963152707587238
104,tr_tourism-ud-train_Case=Abl,8.365958505140032,6.355339731805287
105,tr_tourism-ud-dev_Case=Abl,11.752395570814171,12.550097430377336
106,tr_tourism-ud-test_Case=Abl,8.341834506778211,6.431370457487949
107,aqz_tudet-ud-test_Case=Abl,11.062323444918793,9.000443983578798
108,tr_imst-ud-train_Case=Abl,9.663964840430179,7.590098676176311
109,tr_imst-ud-dev_Case=Abl,9.711329329982169,7.621144548363521
110,tr_imst-ud-test_Case=Abl,9.898109812215223,7.82341258279435
111,gu_gujtb-ud-test_Case=Abl,11.062323444918793,9.000443983578798
112,bxr_bdt-ud-train_Case=Abl,11.973930014828047,9.907268912419791
113,bxr_bdt-ud-test_Case=Abl,41.25984730946056,42.37688004920205
114,bej_nsc-ud-test_Case=Abl,11.973930014828047,9.907268912419791
115,tr_boun-ud-dev_Case=Abl,10.539378561038333,8.484355166636911
116,tr_boun-ud-test_Case=Abl,10.532972781935781,8.480392921078765
117,tr_boun-ud-train_Case=Abl,10.502637457676869,8.442494549266746
118,tr_penn-ud-dev_Case=Abl,9.66265426819983,7.519152138849582
119,tr_penn-ud-test_Case=Abl,10.236097785650802,8.14317356911194
120,tr_penn-ud-train_Case=Abl,9.739938063050907,7.608745075729371
