,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
22,hr_set-ud-train_Case=Loc,1.6071489192074304,32.56240014306657,7.381938325991323,9.44120691822468,1.3813084363417172,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997,2.5407626679910997
23,hr_set-ud-test_Case=Loc,1.5644958027481373,32.59548849689847,7.428377578491655,9.486439632053902,1.3408419411406318,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765,2.4989825192711765
24,orv_rnc-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,orv_rnc-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,orv_rnc-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,la_circse-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,grc_perseus-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,tr_atis-ud-dev_Case=Loc,10.955205562910256,25.908373195800863,4.90909090909091,5.020618644176028,10.73844095541306,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105,11.875038059965105
30,tr_atis-ud-train_Case=Loc,53.94909814178008,34.12613991657328,45.81480324776373,44.07861439735111,53.71680016957895,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107,54.8514508550107
31,tr_atis-ud-test_Case=Loc,12.965338406690357,24.75883680627989,6.399832125897478,5.917825711950699,12.749325962575433,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206,13.881642554107206
32,hi_pud-ud-test_Case=Loc,0.008657078970446205,33.809853401033045,8.844564227159868,10.893405493893056,0.26046258025366253,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844,1.0068054866608844
33,la_perseus-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,la_perseus-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,tr_kenet-ud-dev_Case=Loc,596.65567960089,573.8854415299277,588.1307551250546,586.3904010804908,596.3920231798041,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425,597.4253091391425
36,tr_kenet-ud-test_Case=Loc,226.84355842738844,205.10038192715942,218.34257966247424,216.61250011624804,226.58016310458424,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557,227.6115111324557
37,tr_kenet-ud-train_Case=Loc,338.84584498952717,316.3211553679794,330.30962651183995,328.56806415470317,338.58245226113934,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343,339.6214166784343
38,sms_giellagas-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,sms_giellagas-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,sk_snk-ud-dev_Case=Loc,1.5539135211382462,32.619739568914554,7.391762940085175,9.457276442444527,1.3165689254493738,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764,2.4801741740312764
41,sk_snk-ud-test_Case=Loc,1.5496023215427175,32.63033869275627,7.39183478647568,9.458266581571852,1.3102011390400716,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484,2.4719832760750484
42,sk_snk-ud-train_Case=Loc,1.5678612433331869,32.61740267139965,7.362745072022876,9.430993376575428,1.3254137161133912,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874,2.4900018580421874
43,lt_hse-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,lt_hse-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,lt_hse-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,ess_sli-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,sa_ufal-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,be_hse-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,be_hse-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,be_hse-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,gub_tudet-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,cs_pud-ud-test_Case=Loc,1.519445898890086,32.62895356662204,7.450869584076912,9.511159841731976,1.2916649791621893,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652,2.4551733023639652
53,orv_ruthenian-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,orv_ruthenian-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,orv_ruthenian-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,lzh_tuecl-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,ml_ufal-ud-test_Case=Loc,58.27091899052219,41.617304093369626,49.77050638465641,48.071185162997665,58.01030350291231,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068,59.07198997833068
58,apu_ufpa-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,egy_ujaen-ud-test_Case=Loc,0.7780532504746809,33.24683356656751,8.307115896247819,10.347823932939397,0.6550603163896154,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252,1.708928130064252
60,nyq_aha-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,mr_ufal-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,mr_ufal-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,mr_ufal-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,si_stb-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,lt_alksnis-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,lt_alksnis-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,lt_alksnis-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,cu_proiel-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,cu_proiel-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,cu_proiel-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,hy_bsut-ud-train_Case=Loc,401.26549814306236,377.94377888781287,392.686277321597,390.92486226113107,401.00382830155127,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778,402.0634278319778
72,hy_bsut-ud-test_Case=Loc,106.36728820459794,85.25549835641101,97.78484562066788,96.03490240188117,106.10641032708627,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372,107.17742299570372
73,hy_bsut-ud-dev_Case=Loc,200.46944904398774,177.68370775059822,191.9445081654488,190.18668514544223,200.2113141470781,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962,201.2784141431962
74,mdf_jr-ud-test_Case=Loc,13.46291201783626,24.591665254715874,8.838893203215617,8.596919494411265,13.30090457450169,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402,14.326548781894402
75,mdf_jr-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,la_llct-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,la_llct-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,la_llct-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,hsb_ufal-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,hsb_ufal-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,sr_set-ud-test_Case=Loc,1.4743760679188904,32.669679079095886,7.490020860163273,9.550765562316881,1.2455801038854168,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136,2.4072032240162136
82,sr_set-ud-train_Case=Loc,1.5111428674070653,32.64411090001853,7.461171951982047,9.521587280673268,1.282822957587121,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897,2.442532244054897
83,sr_set-ud-dev_Case=Loc,1.548863968151088,32.623777898240746,7.417432351762841,9.479948538818396,1.3166540191418734,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223,2.4753890644519223
84,myv_jr-ud-test_Case=Loc,20.099751242241776,21.796133339916707,14.123506492909394,13.200300522499385,19.92617513114704,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544,21.006801619611544
85,myv_jr-ud-train_Case=Loc,40.50462936504913,24.746211831308646,33.82308432206991,32.38139515317578,40.326886967629925,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685,41.408030622090685
86,tr_framenet-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,tr_framenet-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,tr_framenet-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,kfm_aha-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,ky_ktmu-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,ky_ktmu-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,kpv_ikdp-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,kpv_lattice-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,kpv_lattice-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,tt_nmctt-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,tr_gb-ud-test_Case=Loc,764.0130888931158,738.496106963334,755.525442466947,753.7205129026594,763.7652259120599,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424,764.8771143131424
97,ru_taiga-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,ru_taiga-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,ru_taiga-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,tpn_tudet-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,cs_cltt-ud-dev_Case=Loc,1.7275670708436488,32.45996565326655,7.359236390270166,9.408565871873767,1.5213272029932854,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184,2.6658101317951184
102,cs_cltt-ud-train_Case=Loc,1.5831719649196498,32.56300087619536,7.461888026877994,9.513670317514718,1.3744984432539546,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904,2.5266996751266904
103,cs_cltt-ud-test_Case=Loc,1.5239901032541716,32.609964887833904,7.513597906910714,9.566602290053716,1.316461392889136,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906,2.469034374097906
104,hy_armtdp-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,hy_armtdp-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,hy_armtdp-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ota_boun-ud-train_Case=Loc,83.90470785361212,65.59344479443048,75.42584339097355,73.74694278577203,83.6410205132625,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774,84.66994744299774
108,ota_boun-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,ru_syntagrus-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ru_syntagrus-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,ru_syntagrus-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,sjo_xdt-ud-test_Case=Loc,0.044134950320417685,33.775186293418145,8.808640625309886,10.855959072329949,0.22801342848506848,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024,1.0363493454969024
113,orv_birchbark-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,orv_birchbark-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,orv_birchbark-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,ltg_cairo-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,ru_poetry-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,ru_poetry-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,ru_poetry-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,wbp_ufal-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,cs_fictree-ud-dev_Case=Loc,1.6081587939403168,32.560485385248064,7.3353227352905055,9.399849213913834,1.37154106306993,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877,2.541765300296877
122,cs_fictree-ud-train_Case=Loc,1.5501618769423346,32.60410073695418,7.383627779748386,9.448377307860742,1.312656677512282,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837,2.4857423386272837
123,cs_fictree-ud-test_Case=Loc,1.54730128952888,32.61978656448236,7.379840044165152,9.446742718533367,1.3062800339928888,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773,2.4764260043399773
124,la_udante-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,hyw_armtdp-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,hyw_armtdp-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,sme_giella-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,sme_giella-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,ca_ancora-ud-dev_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,ca_ancora-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ca_ancora-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,sl_sst-ud-train_Case=Loc,1.6243301735714466,32.56377223143524,7.303259084517262,9.371439522774317,1.3816259002830946,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803,2.5499473717385803
133,sl_sst-ud-test_Case=Loc,1.6199844754883679,32.56574138195167,7.307268892163173,9.375344098941147,1.3774002217161854,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609,2.546764570955609
134,sl_sst-ud-dev_Case=Loc,1.6762388644416322,32.537965909834654,7.25397773574027,9.32417911659547,1.4315657753827626,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117,2.5949299114042117
135,arr_tudet-ud-test_Case=Loc,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136,kk_ktb-ud-test_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,kk_ktb-ud-train_Case=Loc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
