,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
113,orv_birchbark-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
114,orv_birchbark-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
115,orv_birchbark-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
116,ltg_cairo-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
117,ru_poetry-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
118,ru_poetry-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
119,ru_poetry-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
120,wbp_ufal-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
121,cs_fictree-ud-dev_Case=Loc,1.6081587939403168,2.541765300296877,2.541765300296877,1.6081587939403168,1.3712250732243874,1.1257593556428607,1.2241457550706427,2.541765300296877,1.6081587939403168
122,cs_fictree-ud-train_Case=Loc,1.5501618769423346,2.4857423386272837,2.4857423386272837,1.5501618769423346,1.3146416403632757,1.067597044782942,1.1695423590601906,2.4857423386272837,1.5501618769423346
123,cs_fictree-ud-test_Case=Loc,1.54730128952888,2.4764260043399773,2.4764260043399773,1.54730128952888,1.3156248871621394,1.0726937332176412,1.1751119234152398,2.4764260043399773,1.54730128952888
124,la_udante-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
125,hyw_armtdp-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
126,hyw_armtdp-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
127,sme_giella-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
128,sme_giella-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
129,ca_ancora-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
130,ca_ancora-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
131,ca_ancora-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
132,sl_sst-ud-train_Case=Loc,1.6243301735714466,2.5499473717385803,2.5499473717385803,1.6243301735714466,1.3928856663725815,1.1512442003480532,1.2515485946919562,2.5499473717385803,1.6243301735714466
133,sl_sst-ud-test_Case=Loc,1.6199844754883679,2.546764570955609,2.546764570955609,1.6199844754883679,1.3887970616770562,1.1436026345500794,1.2496239136362852,2.546764570955609,1.6199844754883679
134,sl_sst-ud-dev_Case=Loc,1.6762388644416322,2.5949299114042117,2.5949299114042117,1.6762388644416322,1.4471472699667896,1.2066402435661816,1.3086115037541954,2.5949299114042117,1.6762388644416322
135,arr_tudet-ud-test_Case=Loc,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
136,kk_ktb-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
137,kk_ktb-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
138,cs_pdt-ud-test_Case=Loc,1.5687458985009424,2.5085954080875332,2.5085954080875332,1.5687458985009424,1.326704018582502,1.0675101770613364,1.1717710834671202,2.5085954080875332,1.5687458985009424
139,cs_pdt-ud-dev_Case=Loc,1.5655729169865347,2.506638747354438,2.506638747354438,1.5655729169865347,1.3222613687512426,1.0620097144245508,1.165039788624423,2.506638747354438,1.5655729169865347
140,cs_pdt-ud-train_Case=Loc,1.5635776913755979,2.503910506327164,2.503910506327164,1.5635776913755979,1.3210047862382355,1.0617551423524771,1.1645851714051596,2.503910506327164,1.5635776913755979
141,gn_oldtudet-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
142,ta_mwtt-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
143,ota_dudu-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
144,ug_udt-ud-test_Case=Loc,19.362406301329848,20.196603124728124,20.196603124728124,19.362406301329848,19.151578898378887,18.89709788941083,19.017860491798377,20.196603124728124,19.362406301329848
145,ug_udt-ud-dev_Case=Loc,19.4982192919137,20.330942482389304,20.330942482389304,19.4982192919137,19.287367653995922,19.031609508757455,19.153045408092673,20.330942482389304,19.4982192919137
146,ug_udt-ud-train_Case=Loc,19.639953876722142,20.45008677608333,20.45008677608333,19.639953876722142,19.434579435441933,19.187863649049156,19.30405134107801,20.45008677608333,19.639953876722142
147,lzh_kyoto-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
148,lzh_kyoto-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
149,lzh_kyoto-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
150,lv_lvtb-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
151,lv_lvtb-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
152,lv_lvtb-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
153,ta_ttb-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
154,ta_ttb-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
155,ta_ttb-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
156,xum_ikuvina-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
157,ru_pud-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
158,la_ittb-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
159,la_ittb-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
160,la_ittb-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
161,qtd_sagt-ud-test_Case=Loc,237.8570999570961,238.65665714578338,238.65665714578338,237.8570999570961,237.65230546275194,237.4089949100445,237.52096246954025,238.65665714578338,237.8570999570961
162,qtd_sagt-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
163,qtd_sagt-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
164,pl_pud-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
165,orv_torot-ud-test_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
166,orv_torot-ud-dev_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
167,orv_torot-ud-train_Case=Loc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
168,cs_cac-ud-dev_Case=Loc,1.5826082144139715,2.5280451729932,2.5280451729932,1.5826082144139715,1.3345761423135216,1.0661967848967044,1.1664720052376385,2.5280451729932,1.5826082144139715
169,cs_cac-ud-train_Case=Loc,1.6345143004086566,2.5767098942376583,2.5767098942376583,1.6345143004086566,1.3884894093019773,1.1263905356737647,1.22702228376368,2.5767098942376583,1.6345143004086566
170,cs_cac-ud-test_Case=Loc,1.7338361464107728,2.669565676845895,2.669565676845895,1.7338361464107728,1.4894724360652187,1.2363059781186512,1.3295252908717368,2.669565676845895,1.7338361464107728
171,eu_bdt-ud-train_Case=Loc,19.295624933713462,20.124353176696278,20.124353176696278,19.295624933713462,19.076188864638542,18.778336492004087,18.923804677773262,20.124353176696278,19.295624933713462
