,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
10,vep_vwt-ud-test_Case=Tra,77.28356875817782,51.247764178872565,30.487906870986752,507.91140959817,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,165.85242104385043,71.56842879370764,110.18418922674684,3.605551275463989,3.605551275463989,3.605551275463989,258.87448696231155,3.605551275463989,79.23151300499836,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989
11,fi_tdt-ud-train_Case=Tra,76.43512117054873,50.436417922578215,29.667576097195994,506.88205626612256,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,164.81543468667277,70.52574413782746,109.14852872086749,4.293306195252593,4.293306195252593,4.293306195252593,257.85368005115623,4.293306195252593,78.22105392965224,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593,4.293306195252593
12,fi_tdt-ud-test_Case=Tra,75.47169225186981,49.53723720417284,28.790372659424037,505.7112046269165,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,163.64062288050346,69.36465088861478,107.97218820315742,5.606948352043668,5.606948352043668,5.606948352043668,256.6702002881837,5.606948352043668,77.0914554338267,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668,5.606948352043668
13,fi_tdt-ud-dev_Case=Tra,76.16422519792347,50.183056901707374,29.420563558688052,506.5558401597992,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,164.4808455410247,70.19609105926057,108.80944240071979,4.688197948039311,4.688197948039311,4.688197948039311,257.5203665732091,4.688197948039311,77.89909496212627,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311,4.688197948039311
14,myv_jr-ud-test_Case=Tra,75.55985258266489,49.62201479804181,28.894937689007865,505.83319695379413,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,163.81582532825828,69.55161232393901,108.15640988439718,5.756060406646084,5.756060406646084,5.756060406646084,256.76297073467555,5.756060406646084,77.26324508011776,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084,5.756060406646084
15,myv_jr-ud-train_Case=Tra,71.31121931365358,45.80072779625524,25.509231396233652,500.3137415662296,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,158.53488199557185,64.42887551401157,102.92940407008204,12.167168939404103,12.167168939404103,12.167168939404103,251.2819929879577,12.167168939404103,72.25619950804871,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103,12.167168939404103
16,kpv_ikdp-ud-test_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,kpv_lattice-ud-test_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,tpn_tudet-ud-test_Case=Tra,78.4713616364563,52.372480274498734,31.592512244127153,509.3256074109384,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,167.23122471654125,72.92267610354655,111.56347516030665,1.4281039179389805,1.4281039179389805,1.4281039179389805,260.3149567160957,1.4281039179389805,80.56676957514976,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805
19,fi_pud-ud-test_Case=Tra,73.01758816763385,47.294371501877215,26.740656398233963,502.5930940450915,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,160.63667403560785,66.4361894807888,105.01144718745685,9.375984796760866,9.375984796760866,9.375984796760866,253.56584226515284,9.375984796760866,74.21990091627893,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866
20,et_edt-ud-dev_Case=Tra,76.25563574891416,50.273321274369,29.51381963290256,506.62078716084187,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,164.58667576539727,70.30052490311074,108.91445889875433,4.6850033295982945,4.6850033295982945,4.6850033295982945,257.6117307143696,4.6850033295982945,78.00046678290126,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945
21,et_edt-ud-train_Case=Tra,76.46773477463404,50.47071945457404,29.703971953260424,506.88936459617037,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,164.84306353906018,70.55300083247441,109.17078703934057,4.346730359605627,4.346730359605627,4.346730359605627,257.8778442778614,4.346730359605627,78.24796843448155,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627
22,et_edt-ud-test_Case=Tra,76.960781211153,50.93554393586079,30.160466804372952,507.50437775424456,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,165.4396369507883,71.14454959204886,109.76848437016298,3.641976368707614,3.641976368707614,3.641976368707614,258.4870922798773,3.641976368707614,78.82530453106007,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614
23,krl_kkpp-ud-test_Case=Tra,78.53824656076495,52.4367932271856,31.657726081789384,509.4142121164003,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,167.30913170762665,73.00024014842963,111.64140123240931,1.3562839573037448,1.3562839573037448,1.3562839573037448,260.40002465342855,1.3562839573037448,80.63849823334573,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448
24,fi_ftb-ud-dev_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,fi_ftb-ud-train_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,fi_ftb-ud-test_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,eme_tudet-ud-test_Case=Tra,77.7981040900098,51.7276843994909,30.94631756182178,508.47578113416574,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,166.43636767553406,72.12655544249982,110.76789045366692,2.453568829277059,2.453568829277059,2.453568829277059,259.48048096147807,2.453568829277059,79.78942695032484,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059
28,aqz_tudet-ud-test_Case=Tra,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
