,Treebank,hu_szeged-ud-dev_Case=Cau,hu_szeged-ud-test_Case=Cau,hu_szeged-ud-train_Case=Cau,egy_ujaen-ud-test_Case=Cau,mdf_jr-ud-test_Case=Cau,wbp_ufal-ud-test_Case=Cau,eu_bdt-ud-train_Case=Cau,eu_bdt-ud-test_Case=Cau,eu_bdt-ud-dev_Case=Cau
80,ro_simonero-ud-test_Case=Dat,21.77154105707724,22.67156809750927,20.174241001832016,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768
81,ro_simonero-ud-train_Case=Dat,11.554436377426637,16.195832797358708,13.313714733311661,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132
82,ro_simonero-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
83,sq_tsa-ud-test_Case=Dat,12.0,17.549928774784245,15.280706789936126,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504
84,pt_petrogold-ud-train_Case=Dat,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
85,pt_petrogold-ud-test_Case=Dat,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
86,pt_petrogold-ud-dev_Case=Dat,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
87,mr_ufal-ud-dev_Case=Dat,11.937336386313323,17.507141400011598,15.572411502397436,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039
88,mr_ufal-ud-test_Case=Dat,12.0,16.24807680927192,13.30413469565007,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704
89,mr_ufal-ud-train_Case=Dat,12.16319403877751,17.701259660622426,15.572684630989517,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458
90,pt_gsd-ud-dev_Case=Dat,14.212670403551895,19.849433241279208,18.027756377319946,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
91,pt_gsd-ud-test_Case=Dat,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
92,pt_gsd-ud-train_Case=Dat,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
93,si_stb-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
94,ro_tuecl-ud-test_Case=Dat,14.00705331370882,19.649696842733785,17.77277287247433,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107
95,lt_alksnis-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
96,lt_alksnis-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
97,lt_alksnis-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
98,cu_proiel-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
99,cu_proiel-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
100,cu_proiel-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
101,hy_bsut-ud-train_Case=Dat,43.11186209225048,40.22868303555947,38.91805231404017,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907,54.06071794278907
102,hy_bsut-ud-test_Case=Dat,52.337061438334494,49.2557407821667,47.930032338816545,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208,63.34357110236208
103,hy_bsut-ud-dev_Case=Dat,27.55180313597385,25.68706406537691,23.534396391032995,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294,37.59549181723294
104,mdf_jr-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
105,mdf_jr-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
106,la_llct-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
107,la_llct-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
108,la_llct-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
109,es_pud-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
110,hsb_ufal-ud-test_Case=Dat,8.476274076634274,13.310918659339615,10.492722345617567,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998,11.158579160846998
111,hsb_ufal-ud-train_Case=Dat,11.661903789690601,17.204650534085253,15.165750888103101,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215,5.5677643628300215
112,sr_set-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
113,sr_set-ud-train_Case=Dat,1104.3513933526774,1099.1487615423127,1100.1304468107408,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775,1119.1349337769775
114,sr_set-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
115,myv_jr-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
116,myv_jr-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
117,tr_framenet-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
118,tr_framenet-ud-train_Case=Dat,890.1909907429978,885.1847264836871,886.2612481655733,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372,904.4639296290372
119,tr_framenet-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
120,ky_ktmu-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
121,ky_ktmu-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
122,la_proiel-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
123,la_proiel-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
124,la_proiel-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
125,kpv_ikdp-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
126,kpv_lattice-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
127,kpv_lattice-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
128,tt_nmctt-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
129,tr_gb-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
130,grc_proiel-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
131,grc_proiel-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
132,grc_proiel-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
133,nds_lsdc-ud-train_Case=Dat,12.10164563146762,11.791440212448054,9.745729257183644,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975,22.804343057490975
134,nds_lsdc-ud-test_Case=Dat,13.737494313010652,12.061042658078945,10.69316370397461,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928,25.74332437739928
135,fo_oft-ud-test_Case=Dat,1154.332707671406,1149.2606318846913,1149.8256389557505,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118,1168.5114462426118
136,ru_taiga-ud-train_Case=Dat,13.635178548840479,19.278733347264748,17.504668083885207,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717,2.3376058713971717
137,ru_taiga-ud-dev_Case=Dat,13.495175077763559,19.13968501797464,17.338951262950456,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906,2.5231931408918906
138,ru_taiga-ud-test_Case=Dat,13.55014955804239,19.194039458812878,17.397902540692407,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717,2.4699809551653717
139,tpn_tudet-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
140,ga_idt-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
141,ga_idt-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
142,ga_idt-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
143,ro_art-ud-test_Case=Dat,14.292855358035156,19.935610635959247,18.12259836305411,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315,1.9639610121239315
144,ceb_gja-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
145,cs_cltt-ud-dev_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
146,cs_cltt-ud-train_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
147,cs_cltt-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
148,tl_trg-ud-test_Case=Dat,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
149,hy_armtdp-ud-train_Case=Dat,34.798973007439876,32.16666486945984,30.607965542168813,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501,45.68193833578501
150,hy_armtdp-ud-dev_Case=Dat,80.76744393627918,77.31610440264046,76.60600498655442,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566,92.05205049318566
151,hy_armtdp-ud-test_Case=Dat,66.67314783310677,63.30330672228196,62.54489745399591,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971,77.97348393864971
152,mk_mtb-ud-test_Case=Dat,14.567848922274772,20.212757247727374,18.456405091157077,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596,1.4907119849998596
153,is_gc-ud-test_Case=Dat,54.636743838879134,50.36332097763155,50.420293884306275,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212,67.96806344367212
154,is_gc-ud-train_Case=Dat,58.53837069253304,54.249137444864964,54.34066166328009,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374,71.84415737274374
155,is_gc-ud-dev_Case=Dat,78.91539069718206,74.49645778305316,74.63168823555372,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265,92.3064040152265
156,ota_boun-ud-train_Case=Dat,6.621178142898739,8.01498596380555,5.2,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175,18.23293722909175
157,ota_boun-ud-test_Case=Dat,13.742674816465357,10.166666666666666,9.87983355685262,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968,27.85428353253968
158,ru_syntagrus-ud-train_Case=Dat,12.80888076715243,18.44568246657456,16.550012572037794,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363,3.4032064577313363
159,ru_syntagrus-ud-dev_Case=Dat,12.875352882923375,18.51310867897284,16.615439260682788,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144,3.325648091350144
160,ru_syntagrus-ud-test_Case=Dat,12.804561801332444,18.443928154599778,16.5789668776425,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137,3.3291164768411137
161,grc_ptnk-ud-train_Case=Dat,13.095178751169632,18.72917382425396,16.868854967916267,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766,3.1942142649951766
