,Treebank,hu_szeged-ud-dev_Case=Cau,hu_szeged-ud-test_Case=Cau,hu_szeged-ud-train_Case=Cau,egy_ujaen-ud-test_Case=Cau,mdf_jr-ud-test_Case=Cau,wbp_ufal-ud-test_Case=Cau,eu_bdt-ud-train_Case=Cau,eu_bdt-ud-test_Case=Cau,eu_bdt-ud-dev_Case=Cau
20,ru_syntagrus-ud-dev_Case=Par,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
21,ru_syntagrus-ud-test_Case=Par,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
22,ru_poetry-ud-dev_Case=Par,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
23,ru_poetry-ud-train_Case=Par,5.830951894845301,10.677078252031311,8.426149773176359,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298,12.36931687685298
24,krl_kkpp-ud-test_Case=Par,26.514379979154942,25.453904112491294,22.39571167064284,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656,35.21696420620656
25,eu_bdt-ud-train_Case=Par,20.85028477023755,20.548342390567665,17.58328396517556,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876,29.085810543974876
26,eu_bdt-ud-test_Case=Par,12.32720568498798,14.938540758722052,11.347246362003427,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625,17.713271860387625
27,eu_bdt-ud-dev_Case=Par,10.600323764174632,15.263756042360939,12.21842628280755,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854,11.285692885477854
28,fi_ftb-ud-dev_Case=Par,11.250375421978413,16.298305952542737,13.383461675748771,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175,9.401034930993175
29,fi_ftb-ud-train_Case=Par,11.156207336934807,15.799934350985874,12.564564934274884,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031,11.310617670681031
30,fi_ftb-ud-test_Case=Par,11.26432731313329,15.838402527699273,12.60466385987378,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762,11.574769776600762
31,ru_gsd-ud-dev_Case=Par,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
32,ru_gsd-ud-train_Case=Par,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
