,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
10,si_stb-ud-test_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,lt_alksnis-ud-test_Case=Ill,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,lt_alksnis-ud-dev_Case=Ill,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,lt_alksnis-ud-train_Case=Ill,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,olo_kkpp-ud-test_Case=Ill,78.16888294171171,52.08335187376396,31.3011861770982,508.9734098680035,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,166.87904147443538,72.57252891185978,111.21099291039404,1.842143079204315,1.842143079204315,1.842143079204315,259.9443898198547,1.842143079204315,80.22101195802819,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315
15,olo_kkpp-ud-train_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mdf_jr-ud-test_Case=Ill,73.6942585959042,47.91431153632493,27.330896909912727,503.5804615451239,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,161.58541814361587,67.38301900330677,105.94398742836812,8.705242673240075,8.705242673240075,8.705242673240075,253.20205617253586,8.705242673240075,75.13692008729186,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075
17,mdf_jr-ud-train_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,vep_vwt-ud-test_Case=Ill,78.32863461084969,52.23703985998186,31.455952362918083,509.1650763750397,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,167.06736147078323,72.76094419398363,111.39739923155997,1.635542723379613,1.635542723379613,1.635542723379613,260.1458725407728,1.635542723379613,80.40704799547699,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613
19,fi_tdt-ud-train_Case=Ill,78.07407883965114,51.99283597974437,31.209037057110933,508.8644088408716,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,166.7588534024884,72.45249559942546,111.0881178568369,1.960920608682236,1.960920608682236,1.960920608682236,259.84243288436755,1.960920608682236,80.10673589282048,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236
20,fi_tdt-ud-test_Case=Ill,78.07214252717182,51.99136385277905,31.20762961250454,508.86086904667127,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,166.75655182919897,72.45023091170385,111.0859674422141,1.9640267731056948,1.9640267731056948,1.9640267731056948,259.8398561000475,1.9640267731056948,80.1043326919772,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948
21,fi_tdt-ud-dev_Case=Ill,78.11514994418877,52.03279081303098,31.24899969208031,508.9148393973367,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,166.80969844687655,72.50350294986926,111.13909460841055,1.9045597042899167,1.9045597042899167,1.9045597042899167,259.8922454865545,1.9045597042899167,80.1567290703845,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167
22,myv_jr-ud-test_Case=Ill,78.26365875795872,52.172470476534194,31.390919704225563,509.1069240525489,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,167.00981215100302,72.70241469067132,111.34185452909522,1.7104654390763518,1.7104654390763518,1.7104654390763518,259.9958848102173,1.7104654390763518,80.3480632777167,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518
23,myv_jr-ud-train_Case=Ill,78.41989811617634,52.32282554615756,31.54260069096169,509.2875209663994,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,167.18841233087946,72.88057468921572,111.52075667155104,1.5026261478525773,1.5026261478525773,1.5026261478525773,260.1901609538131,1.5026261478525773,80.52278377835381,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773
24,kpv_ikdp-ud-test_Case=Ill,77.84401068804202,51.77221477030148,30.989129538992984,508.6156440115987,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,166.52633311329683,72.2213726445757,110.85829794030856,2.3108440016582685,2.3108440016582685,2.3108440016582685,259.37117547381143,2.3108440016582685,79.8774137318541,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685
25,kpv_lattice-ud-test_Case=Ill,73.19029223572632,47.460232189231675,26.927474105863958,502.95831723667817,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,160.99495136940655,66.81302497359665,105.36351204853517,9.44519638196462,9.44519638196462,9.44519638196462,252.2661525744068,9.44519638196462,74.5745586371007,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462
26,kpv_lattice-ud-train_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,fi_pud-ud-test_Case=Ill,78.05964519763968,51.97884850630613,31.194945855435744,508.8482182230508,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,166.74052663749345,72.43412810453195,111.06956855077179,1.983108213213122,1.983108213213122,1.983108213213122,259.8261699685739,1.983108213213122,80.08858256656218,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122
28,et_edt-ud-dev_Case=Ill,76.41913789875026,50.42550802332518,29.66069899662152,506.8315655399379,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,164.80140969365002,70.51249209856446,109.131899744988,4.410228268319544,4.410228268319544,4.410228268319544,257.81517488133426,4.410228268319544,78.20823706407913,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544
29,et_edt-ud-train_Case=Ill,76.45283543235612,50.45686543935906,29.69022511968821,506.8750300700756,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,164.84327966974303,70.55370233780404,109.17335899380738,4.347833450101511,4.347833450101511,4.347833450101511,257.8574405181138,4.347833450101511,78.24944741823941,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511
30,et_edt-ud-test_Case=Ill,75.75559218581444,49.80602039013099,29.061199496204583,506.01421189428044,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,164.009173483073,69.73245593032007,108.34069070676236,5.3714540403661655,5.3714540403661655,5.3714540403661655,256.991907402383,5.3714540403661655,77.44736577759846,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655
31,koi_uh-ud-train_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,koi_uh-ud-test_Case=Ill,61.90516941257814,39.63584236521283,25.198931516722837,485.7818440411292,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,144.8725391271019,52.77916255493261,89.94566260927884,31.25699921617557,31.25699921617557,31.25699921617557,230.95454098155335,31.25699921617557,60.64819932720717,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557
33,sme_giella-ud-train_Case=Ill,78.68012925597078,52.57347062993651,31.795754016944453,509.5840510316972,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,167.4775297497658,73.16916263590412,111.8095983397818,1.152010514482039,1.152010514482039,1.152010514482039,260.56865692164916,1.152010514482039,80.80606375065497,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039
34,sme_giella-ud-test_Case=Ill,78.63530527422998,52.53153528842146,31.75335835877844,509.53382810111145,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,167.42816845690206,73.1205672247817,111.76026148558012,1.2072765064707807,1.2072765064707807,1.2072765064707807,260.51454741988886,1.2072765064707807,80.75885931181588,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807
35,krl_kkpp-ud-test_Case=Ill,78.5218869385795,52.42337147249507,31.642852276648064,509.40175211882456,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,167.29682508909752,72.98969908719658,111.62862812596036,1.3562839573037448,1.3562839573037448,1.3562839573037448,260.3802359703029,1.3562839573037448,80.63214983990872,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448
36,fi_ftb-ud-dev_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,fi_ftb-ud-train_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,fi_ftb-ud-test_Case=Ill,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
