,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,mdf_jr-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mdf_jr-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,vep_vwt-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,fi_tdt-ud-train_Case=Ine,166.03595602615647,166.59711631990103,166.96254087822604,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686
14,fi_tdt-ud-test_Case=Ine,71.72906696464864,72.28898671305333,72.65467726430808,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669
15,fi_tdt-ud-dev_Case=Ine,110.37127099167364,110.93134132826884,111.29620701147365,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127
16,myv_jr-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,myv_jr-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,kpv_ikdp-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,kpv_lattice-ud-test_Case=Ine,259.47093607313064,259.9073173267732,260.1873144466675,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634,261.627597932634
20,kpv_lattice-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,fi_pud-ud-test_Case=Ine,79.34058590298267,79.90909457576383,80.28010950367582,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783,81.8102583258783
22,et_edt-ud-dev_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,et_edt-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,et_edt-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,koi_uh-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,koi_uh-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,arr_tudet-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,krl_kkpp-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,eu_bdt-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,eu_bdt-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,eu_bdt-ud-dev_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,fi_ftb-ud-dev_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,fi_ftb-ud-train_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,fi_ftb-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ab_abnc-ud-test_Case=Ine,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
