,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
10,vep_vwt-ud-test_Case=Tra,2.8284271247461903,3.605551275463989,3.605551275463989,2.8284271247461903,2.6575808935182668,2.478300891466162,2.5613577714208517,3.605551275463989,2.8284271247461903
11,fi_tdt-ud-train_Case=Tra,3.3571291193566175,4.293306195252593,4.293306195252593,3.3571291193566175,3.1182091045664944,2.8438031151257714,2.963977409676408,4.293306195252593,3.3571291193566175
12,fi_tdt-ud-test_Case=Tra,4.6632137126854385,5.606948352043668,5.606948352043668,4.6632137126854385,4.414013141233784,4.12967360762157,4.246719033645364,5.606948352043668,4.6632137126854385
13,fi_tdt-ud-dev_Case=Tra,3.7548901448644276,4.688197948039311,4.688197948039311,3.7548901448644276,3.5141482314915145,3.236777852154444,3.3552050149046817,4.688197948039311,3.7548901448644276
14,myv_jr-ud-test_Case=Tra,4.856621959706575,5.756060406646084,5.756060406646084,4.856621959706575,4.635036990052217,4.382179782128248,4.498098708348709,5.756060406646084,4.856621959706575
15,myv_jr-ud-train_Case=Tra,11.253443917308159,12.167168939404103,12.167168939404103,11.253443917308159,11.021531870707534,10.754005857135684,10.87471273931545,12.167168939404103,11.253443917308159
16,kpv_ikdp-ud-test_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
17,kpv_lattice-ud-test_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
18,tpn_tudet-ud-test_Case=Tra,0.4497460373445051,1.4281039179389805,1.4281039179389805,0.4497460373445051,0.25554454723913067,0.28404386153584094,0.23282353891246996,1.4281039179389805,0.4497460373445051
19,fi_pud-ud-test_Case=Tra,8.453079051715147,9.375984796760866,9.375984796760866,8.453079051715147,8.212410644052435,7.939197956817228,8.056891138006554,9.375984796760866,8.453079051715147
20,et_edt-ud-dev_Case=Tra,3.780834662320167,4.6850033295982945,4.6850033295982945,3.780834662320167,3.5484506173046615,3.2934460770664877,3.398752868555115,4.6850033295982945,3.780834662320167
21,et_edt-ud-train_Case=Tra,3.4357739953751767,4.346730359605627,4.346730359605627,3.4357739953751767,3.202589546544306,2.944032535457106,3.05318708022222,4.346730359605627,3.4357739953751767
22,et_edt-ud-test_Case=Tra,2.7347240805253215,3.641976368707614,3.641976368707614,2.7347240805253215,2.5060870604820775,2.2575411534622356,2.3613341156006933,3.641976368707614,2.7347240805253215
23,krl_kkpp-ud-test_Case=Tra,0.41573970964154894,1.3562839573037448,1.3562839573037448,0.41573970964154894,0.23220220378298081,0.3767961101736261,0.23163457708064514,1.3562839573037448,0.41573970964154894
24,fi_ftb-ud-dev_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
25,fi_ftb-ud-train_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
26,fi_ftb-ud-test_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
27,eme_tudet-ud-test_Case=Tra,1.5556349186104044,2.453568829277059,2.453568829277059,1.5556349186104044,1.355836185218887,1.1574770349427037,1.2478077662257463,2.453568829277059,1.5556349186104044
28,aqz_tudet-ud-test_Case=Tra,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
