,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
21,fi_pud-ud-test_Case=Ela,1.678605418197182,1.8352789563982184,1.7975557443914927,2.8276189821937745,2.8276189821937745,2.8276189821937745,2.8276189821937745,84.75170581326839,2.8276189821937745,19.201445303156316,5.048988574838379,38.19191072083932,38.102477730951236,29.495934519067028,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,0.8032723848846319,0.9534838821253607,0.9110884664615289,1.96396624581025,1.96396624581025,1.96396624581025,1.96396624581025,85.43538487946104,1.96396624581025,19.944817641830834,5.774051490977793,38.92304760075013,38.833706493218635,30.224425666699165,1.96396624581025
23,et_edt-ud-train_Case=Ela,0.7053416110414462,0.8529201437781192,0.8137994486553406,1.8700246112386445,1.8700246112386445,1.8700246112386445,1.8700246112386445,85.5138235022666,1.8700246112386445,20.02486386026374,5.855001378193332,39.005441749303735,38.91598781130379,30.306679850985237,1.8700246112386445
24,et_edt-ud-test_Case=Ela,0.8262089639017307,0.9769249597279974,0.9326858673076824,1.9906393640009086,1.9906393640009086,1.9906393640009086,1.9906393640009086,85.4127421345983,1.9906393640009086,19.919522747435106,5.743831700743631,38.89815776712091,38.80883776442383,30.199475225460883,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
26,koi_uh-ud-train_Case=Ela,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
27,koi_uh-ud-test_Case=Ela,2.6898953864569983,2.850827763108681,2.8195219704786543,3.8078865529319543,3.8078865529319543,3.8078865529319543,3.8078865529319543,84.12787885118702,3.8078865529319543,18.69260763636025,4.694305905723224,37.5115674701819,37.42411312842108,28.824399583376497,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,0.4348154353400042,0.559137120505004,0.4621483150339914,1.555892027102138,1.555892027102138,1.555892027102138,1.555892027102138,85.82296196240257,1.555892027102138,20.311270604771305,6.127624672496197,39.282506060474006,39.19465916658955,30.584051442647407,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
30,fi_ftb-ud-train_Case=Ela,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
31,fi_ftb-ud-test_Case=Ela,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
