,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,sa_vedic-ud-train_Case=Abl,4.247791662685467,4.546099960633401,4.7616059316118475,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317,6.156303355579317
11,sa_vedic-ud-dev_Case=Abl,6.916543978845786,7.248850350569992,7.470929159098158,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305,8.84095777816305
12,la_circse-ud-test_Case=Abl,1.5000303733592237,1.5418387978566275,1.6723506012078144,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435,3.0524509968820435
13,tr_atis-ud-dev_Case=Abl,18.02772026398975,18.36285329816693,18.59276904851099,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517,19.847563609924517
14,tr_atis-ud-train_Case=Abl,16.220857909887805,16.548382605677972,16.774593887565878,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857,18.015411712519857
15,tr_atis-ud-test_Case=Abl,22.9152488738914,23.255784585058976,23.487852875954854,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046,24.740949523681046
16,hi_pud-ud-test_Case=Abl,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,la_perseus-ud-test_Case=Abl,1.196298993626907,0.8979873275172964,0.8718721149624539,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675,2.1645814420642675
18,la_perseus-ud-train_Case=Abl,1.2023298385728525,1.0063761852319513,1.0381850370269834,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236,2.37784999625236
19,tr_kenet-ud-dev_Case=Abl,1.2833614301505998,0.7652867396384695,0.513795351162357,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072,1.6370949844766072
20,tr_kenet-ud-test_Case=Abl,1.207227716737004,0.8189676631229083,0.7263954777680202,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738,1.9732560939189738
21,tr_kenet-ud-train_Case=Abl,1.2736640386063205,0.7631246003262802,0.5255975330114487,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177,1.661973692717177
22,ess_sli-ud-test_Case=Abl,115.84790932614233,116.15822657048446,116.35692672672447,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479,117.45211790342479
23,ky_tuecl-ud-test_Case=Abl,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,hit_hittb-ud-test_Case=Abl,1.599829168113169,1.0111169054316638,0.6278498297831259,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692,1.0796668344321692
25,sa_ufal-ud-test_Case=Abl,1.3209458577790663,1.1892923637737745,1.2446056189293186,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979,2.543499116394979
26,et_ewt-ud-train_Case=Abl,1.4601587215311533,0.8797137581601736,0.5104993153863642,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355,1.2835136958394355
27,et_ewt-ud-test_Case=Abl,1.446276590535628,0.87129910488736,0.5166254811756973,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206,1.3211972336398206
28,et_ewt-ud-dev_Case=Abl,1.5175167685588,0.9346657156438338,0.5616099106038284,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573,1.2083045973594573
29,gub_tudet-ud-test_Case=Abl,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,ml_ufal-ud-test_Case=Abl,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,egy_ujaen-ud-test_Case=Abl,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,sq_tsa-ud-test_Case=Abl,1.4933715981492115,1.3450485327881503,1.389146772031954,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203,2.560381915956203
33,mr_ufal-ud-train_Case=Abl,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,si_stb-ud-test_Case=Abl,1.3123346456686353,0.8565045242145543,0.6558929849105163,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774,1.7320508075688774
35,olo_kkpp-ud-test_Case=Abl,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,olo_kkpp-ud-train_Case=Abl,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,hy_bsut-ud-train_Case=Abl,1.2988384382468716,0.7859671807619882,0.530527690787901,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158,1.6337841938927158
38,hy_bsut-ud-test_Case=Abl,1.3232997691657926,0.7877558595736996,0.49428151824917205,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198,1.555949842652198
39,hy_bsut-ud-dev_Case=Abl,1.3297847819555786,0.8030616156170761,0.5189659069707571,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876,1.5685931368795876
40,mdf_jr-ud-test_Case=Abl,3.144921707193789,3.403773054408469,3.6131329127030942,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163,5.008277172510163
41,mdf_jr-ud-train_Case=Abl,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,vep_vwt-ud-test_Case=Abl,1.4142135623730951,0.9130169768410662,0.6654326785420396,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898
43,la_llct-ud-dev_Case=Abl,2.333903928309251,2.556300470645913,2.744410030914229,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191,4.155343916539191
44,la_llct-ud-test_Case=Abl,2.4340934939905026,2.668191420173007,2.8607242436838805,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964,4.275279936582964
45,la_llct-ud-train_Case=Abl,2.1260211337785857,2.32420246326918,2.5055183931603096,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476,3.915000890586476
46,fi_tdt-ud-train_Case=Abl,1.2081950070944867,0.7820265556060129,0.655796838029198,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462,1.8930626924303462
47,fi_tdt-ud-test_Case=Abl,1.2678613448065206,0.7624141630944911,0.5361006969471118,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203,1.6816667996186203
48,fi_tdt-ud-dev_Case=Abl,1.2450377695552242,0.9915139938498093,0.9981738675399694,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485,2.26439837484485
49,myv_jr-ud-test_Case=Abl,1.26228460744342,0.7526350293724406,0.5047537695471485,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404,1.6672809540006404
