,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
10,tr_pud-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
11,fi_ood-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
12,pl_pdb-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
13,pl_pdb-ud-train_Case=Ins,3334.456903867556,3334.7819414801666,3334.826303682598,3332.6831923248096,3332.2490627794555,3332.198095801008,3331.341389068499,3335.8910353906954,3334.0792077071765,3332.3871558163833,3333.0293528060433,3331.910485634314,3330.613980807724,3331.5304299775908,3330.841664330124,3325.0991925053913,3335.8910353906954,3335.8910353906954,3334.5274877578363,3327.362327821553,3331.63502641814,3331.919797350671,3332.571448029421,3334.586990177604,3335.8910353906954,3335.8910353906954,3335.8910353906954,3333.6721074514817,3335.8910353906954
14,pl_pdb-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
15,sah_yktdt-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
16,uk_iu-ud-dev_Case=Ins,3.0380119420980347,3.3371151218658874,3.378793978938505,1.7941664867789315,2.0581426268583276,1.959356882324498,2.809360933531115,4.424265218622617,2.7146789799716795,2.0650954699616912,2.6942632075510264,1.701571544249899,2.1309552831166263,1.7694227791257724,2.8512745104438166,8.507394816295424,4.424265218622617,4.424265218622617,3.0942558186903097,5.687045924062642,2.018307638236254,1.8737693135722897,1.8975066810873913,3.154507824197976,4.424265218622617,4.424265218622617,4.424265218622617,2.457086365931271,4.424265218622617
17,uk_iu-ud-train_Case=Ins,3.3336577225624127,3.6325386191106204,3.674118544051124,2.0188884304520576,2.211880082623946,2.107189110214805,2.8343054345272374,4.714933003721951,2.9958644861698036,2.243476029067647,2.892023769740833,1.826328657781681,2.054207671305103,1.8301722775250968,2.8388775588885435,8.316874750308898,4.714933003721951,4.714933003721951,3.3912249912940413,5.493518238902147,2.0830839683100435,1.9851935769945743,2.0968917622598116,3.4428012296904593,4.714933003721951,4.714933003721951,4.714933003721951,2.7448454818564114,4.714933003721951
18,uk_iu-ud-test_Case=Ins,3.4043851466861232,3.701729789886491,3.743141673273989,2.0940509994454213,2.2790478930687286,2.1770620624154837,2.8750979719544025,4.78021517915417,3.0683146257627474,2.3109402898157274,2.9553260910848738,1.8939608492876858,2.088424269270133,1.8907405632350867,2.8653800092682093,8.294176859723642,4.78021517915417,4.78021517915417,3.462032730994962,5.477029619423587,2.1433975129230047,2.0535770007958276,2.1740279043108974,3.5142790877522407,4.78021517915417,4.78021517915417,4.78021517915417,2.818381218536008,4.78021517915417
19,sa_vedic-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
20,sa_vedic-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
21,sa_vedic-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
22,hr_set-ud-dev_Case=Ins,2.8094271210119546,3.1070180443673565,3.148509651685783,1.5732888414994584,1.8714941478083433,1.767817012464481,2.70375767960993,4.193132313244931,2.472755715464062,1.8745466257404715,2.459819714279592,1.5417685176041098,2.127799624641031,1.644642737988799,2.8210899621263343,8.629626866916178,4.193132313244931,4.193132313244931,2.866081137465874,5.789962905674184,1.8856167035849745,1.7051048746620114,1.6577902808378955,2.9090638343433435,4.193132313244931,4.193132313244931,4.193132313244931,2.2682071465520792,4.193132313244931
23,hr_set-ud-train_Case=Ins,2.5872590420208663,2.8805495795544354,2.921914277866686,1.4569528426122216,1.8548155875672305,1.745885251141601,2.7852170002271697,3.9671141971867048,2.2570376735248496,1.8270099705987461,2.3828477622256297,1.530133351762238,2.250442282846325,1.681713030991673,2.9240318405526033,8.821655000579817,3.9671141971867048,3.9671141971867048,2.636167262179578,5.970433874418984,1.9386886389437619,1.7183741201225575,1.5779896563224884,2.6861134155365596,3.9671141971867048,3.9671141971867048,3.9671141971867048,2.063835471753545,3.9671141971867048
24,hr_set-ud-test_Case=Ins,2.4754113930063926,2.771843775148989,2.8131963083630964,1.4127401490223166,1.8547053601014678,1.7585747166423171,2.830094061680492,3.8596640789997627,2.156243899725177,1.818468650071405,2.3587440449077457,1.5557671836884952,2.324594823635027,1.7339240228472539,2.974024650749247,8.909056769210016,3.8596640789997627,3.8596640789997627,2.5288694802012834,6.0586629228824656,1.9774341164880516,1.7450088891837718,1.559389909831171,2.581784945471083,3.8596640789997627,3.8596640789997627,3.8596640789997627,1.9540817214614286,3.8596640789997627
25,orv_rnc-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
26,orv_rnc-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
27,orv_rnc-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
28,tr_atis-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
29,tr_atis-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
30,tr_atis-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
31,hi_pud-ud-test_Case=Ins,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
32,tr_kenet-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
33,tr_kenet-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
34,tr_kenet-ud-train_Case=Ins,1989.215132596271,1989.4820201080815,1989.5184197187018,1987.800279218074,1987.4434181138545,1987.4217941230045,1986.7097780469849,1990.392172412261,1988.942832722131,1987.5387810681834,1988.0472831399156,1987.1823016637536,1986.1692098553724,1986.8919495533721,1986.2631761573484,1981.6125352853417,1990.392172412261,1990.392172412261,1989.2807786295493,1983.5333487124801,1986.9868106305678,1987.2111335701766,1987.7258841128569,1989.3511380893228,1990.392172412261,1990.392172412261,1990.392172412261,1988.5800763358764,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,3.8827175485901853,4.187858142122346,4.230174503653596,2.3935786613908743,2.450033454766917,2.3182258289134223,2.83502991176314,5.280498900582525,3.5077167505827145,2.525164767018524,3.2638779708016084,2.0083979480578913,1.7821269122486612,1.8715952123932287,2.7801414995101683,7.838797456378764,5.280498900582525,5.280498900582525,3.933944871000696,5.014499685969849,2.099597450175861,2.106010683045453,2.4112850753412514,3.977083341584616,5.280498900582525,5.280498900582525,5.280498900582525,3.1976877740942307,5.280498900582525
36,sk_snk-ud-test_Case=Ins,4.3216157229382866,4.633029829164051,4.675783745343447,2.786424731082909,2.748819713202556,2.6351673674714746,2.9560789735600563,5.731899447851193,3.9552480335078015,2.838787663409131,3.6017104740803845,2.322876297810323,1.8315999282955215,2.1330151507239683,2.8242180330260838,7.500232983693811,5.731899447851193,5.731899447851193,4.378801872964726,4.73146455569247,2.3362516695875604,2.3997134819520722,2.7827195008293257,4.430073363064762,5.731899447851193,5.731899447851193,5.731899447851193,3.6119239761778736,5.731899447851193
37,sk_snk-ud-train_Case=Ins,2.302409019568076,2.5918812968623377,2.6334169857166856,1.3108693029789944,1.8443580549235397,1.7328481901120767,2.8909305316529097,3.685614975541244,1.9687354210133055,1.8055176852000783,2.3134259370283936,1.588451090235144,2.4529563190742354,1.8137238245031269,3.0564045850645014,9.034259718262742,3.685614975541244,3.685614975541244,2.344234902877185,6.195579394126559,2.0012592884654956,1.7473155327609953,1.5025151000794381,2.3988173183537747,3.685614975541244,3.685614975541244,3.685614975541244,1.7545093908210747,3.685614975541244
38,lt_hse-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
39,lt_hse-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
40,lt_hse-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
41,hit_hittb-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
42,sa_ufal-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
43,be_hse-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
44,be_hse-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
45,be_hse-ud-test_Case=Ins,623.3254316566909,623.6537834942291,623.6977652677617,621.5246701271756,621.0227602717232,620.9783426503828,620.0577531065151,624.7535514104742,622.9472739505719,621.1665688444606,621.7877451349456,620.7130327007584,619.3953436344,620.3141939372337,619.627560756933,613.8193871164383,624.7535514104742,624.7535514104742,623.3994332964129,616.1181999938294,620.3995663952958,620.6965026390261,621.3609791786558,623.4454048587623,624.7535514104742,624.7535514104742,624.7535514104742,622.5604548957475,624.7535514104742
46,cs_pud-ud-test_Case=Ins,3.055797485666697,3.359729207671149,3.4022594004754976,1.6596232210574104,1.867517215211051,1.7322442731349725,2.601458393556758,4.4629023437680875,2.7004356931112223,1.8838745125584355,2.5812362055570595,1.4398844065130063,1.8258139199677073,1.4520314883700793,2.6803688375794077,8.35728961941854,4.4629023437680875,4.4629023437680875,3.102600726452614,5.509293713997714,1.7400377093331991,1.6033622732346444,1.7014182545621233,3.1553391146478553,4.4629023437680875,4.4629023437680875,4.4629023437680875,2.436117226516704,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
48,orv_ruthenian-ud-train_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
49,orv_ruthenian-ud-dev_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
50,ml_ufal-ud-test_Case=Ins,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
51,egy_ujaen-ud-test_Case=Ins,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
