,Treebank,kmr_mg-ud-train_Case=Con,kmr_mg-ud-test_Case=Con
64,hy_bsut-ud-test_Case=Ins,11.973930014828047,9.907268912419791
65,hy_bsut-ud-dev_Case=Ins,165.9047166297571,167.54613908362245
66,hsb_ufal-ud-test_Case=Ins,11.973930014828047,9.907268912419791
67,hsb_ufal-ud-train_Case=Ins,11.973930014828047,9.907268912419791
68,fi_tdt-ud-train_Case=Ins,11.973930014828047,9.907268912419791
69,fi_tdt-ud-test_Case=Ins,11.973930014828047,9.907268912419791
70,fi_tdt-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
71,sr_set-ud-test_Case=Ins,8.666734409139325,6.620442288143091
72,sr_set-ud-train_Case=Ins,8.768404317580153,6.712685201840682
73,sr_set-ud-dev_Case=Ins,8.428393233588476,6.394568979277403
74,tr_framenet-ud-test_Case=Ins,11.973930014828047,9.907268912419791
75,tr_framenet-ud-train_Case=Ins,11.973930014828047,9.907268912419791
76,tr_framenet-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
77,ky_ktmu-ud-train_Case=Ins,11.973930014828047,9.907268912419791
78,ky_ktmu-ud-test_Case=Ins,11.973930014828047,9.907268912419791
79,kpv_ikdp-ud-test_Case=Ins,11.973930014828047,9.907268912419791
80,kpv_lattice-ud-test_Case=Ins,91.99932064966566,93.71267996414426
81,abq_atb-ud-test_Case=Ins,11.973930014828047,9.907268912419791
82,tr_gb-ud-test_Case=Ins,55.761770057988656,57.303271514007896
83,ru_taiga-ud-train_Case=Ins,11.973930014828047,9.907268912419791
84,ru_taiga-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
85,ru_taiga-ud-test_Case=Ins,11.973930014828047,9.907268912419791
86,fi_pud-ud-test_Case=Ins,11.973930014828047,9.907268912419791
87,cs_cltt-ud-dev_Case=Ins,7.194978223332134,5.2866302498354285
88,cs_cltt-ud-train_Case=Ins,7.40948785032283,5.4284580001372085
89,cs_cltt-ud-test_Case=Ins,5.785672380217592,4.797745595486383
90,hy_armtdp-ud-train_Case=Ins,11.973930014828047,9.907268912419791
91,hy_armtdp-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
92,hy_armtdp-ud-test_Case=Ins,101.4119075848591,103.09658482277925
93,ota_boun-ud-train_Case=Ins,11.973930014828047,9.907268912419791
94,ota_boun-ud-test_Case=Ins,11.973930014828047,9.907268912419791
95,ru_syntagrus-ud-train_Case=Ins,11.973930014828047,9.907268912419791
96,ru_syntagrus-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
97,ru_syntagrus-ud-test_Case=Ins,11.973930014828047,9.907268912419791
98,sjo_xdt-ud-test_Case=Ins,11.062323444918793,9.000443983578798
99,orv_birchbark-ud-train_Case=Ins,11.973930014828047,9.907268912419791
100,orv_birchbark-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
101,orv_birchbark-ud-test_Case=Ins,11.973930014828047,9.907268912419791
102,ru_poetry-ud-test_Case=Ins,11.973930014828047,9.907268912419791
103,ru_poetry-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
104,ru_poetry-ud-train_Case=Ins,11.973930014828047,9.907268912419791
105,myu_tudet-ud-test_Case=Ins,11.973930014828047,9.907268912419791
106,wbp_ufal-ud-test_Case=Ins,11.973930014828047,9.907268912419791
107,koi_uh-ud-test_Case=Ins,11.973930014828047,9.907268912419791
108,cs_fictree-ud-dev_Case=Ins,8.539591946643267,6.537069687473514
109,cs_fictree-ud-train_Case=Ins,8.655515877291245,6.639660136819117
110,cs_fictree-ud-test_Case=Ins,8.753678361871621,6.723684629538326
111,hyw_armtdp-ud-test_Case=Ins,286.94664138128536,288.5956949526209
112,hyw_armtdp-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
113,hyw_armtdp-ud-train_Case=Ins,11.973930014828047,9.907268912419791
114,sl_sst-ud-train_Case=Ins,9.689247443632302,7.6282830146682
115,sl_sst-ud-test_Case=Ins,9.672675477217975,7.62400306191222
116,sl_sst-ud-dev_Case=Ins,9.554201371168102,7.480862807193541
117,ka_glc-ud-test_Case=Ins,7.106843983440095,5.391649551463361
118,arr_tudet-ud-test_Case=Ins,10.62426468043789,8.568144571060346
119,kk_ktb-ud-test_Case=Ins,11.973930014828047,9.907268912419791
120,kk_ktb-ud-train_Case=Ins,11.973930014828047,9.907268912419791
121,cs_pdt-ud-test_Case=Ins,8.110955294090546,6.0909750659716195
122,cs_pdt-ud-dev_Case=Ins,7.99629106075303,5.9852401976413585
123,cs_pdt-ud-train_Case=Ins,8.072683404811771,6.052500269834281
124,ta_mwtt-ud-test_Case=Ins,11.973930014828047,9.907268912419791
125,ota_dudu-ud-test_Case=Ins,11.973930014828047,9.907268912419791
126,ta_ttb-ud-train_Case=Ins,11.973930014828047,9.907268912419791
127,ta_ttb-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
128,ta_ttb-ud-test_Case=Ins,11.973930014828047,9.907268912419791
129,ru_pud-ud-test_Case=Ins,11.973930014828047,9.907268912419791
130,qtd_sagt-ud-test_Case=Ins,11.973930014828047,9.907268912419791
131,qtd_sagt-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
132,qtd_sagt-ud-train_Case=Ins,12.995191418367027,13.435597908973488
133,krl_kkpp-ud-test_Case=Ins,11.973930014828047,9.907268912419791
134,pl_pud-ud-test_Case=Ins,11.973930014828047,9.907268912419791
135,orv_torot-ud-test_Case=Ins,11.973930014828047,9.907268912419791
136,orv_torot-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
137,orv_torot-ud-train_Case=Ins,11.973930014828047,9.907268912419791
138,cs_cac-ud-dev_Case=Ins,7.272387453062915,5.347406510268686
139,cs_cac-ud-train_Case=Ins,7.479601506201492,5.5259600352165394
140,cs_cac-ud-test_Case=Ins,7.432019532812385,5.5186237256173
141,eu_bdt-ud-train_Case=Ins,17.308468609682553,18.401173618189212
142,eu_bdt-ud-test_Case=Ins,20.73191983391794,21.966261852776668
143,eu_bdt-ud-dev_Case=Ins,30.524120606096258,31.88395241831932
144,fi_ftb-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
145,fi_ftb-ud-train_Case=Ins,11.973930014828047,9.907268912419791
146,fi_ftb-ud-test_Case=Ins,11.973930014828047,9.907268912419791
147,am_att-ud-test_Case=Ins,8.507349763586777,7.075244645385112
148,pl_lfg-ud-test_Case=Ins,11.973930014828047,9.907268912419791
149,pl_lfg-ud-train_Case=Ins,11.973930014828047,9.907268912419791
150,pl_lfg-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
151,tr_tourism-ud-train_Case=Ins,159.8073058405028,161.69971030607763
152,tr_tourism-ud-dev_Case=Ins,46.76938100937407,48.79557348675738
153,tr_tourism-ud-test_Case=Ins,11.973930014828047,9.907268912419791
154,ab_abnc-ud-test_Case=Ins,11.973930014828047,9.907268912419791
155,cs_poetry-ud-test_Case=Ins,8.2849274393767,6.31561732723976
156,ru_gsd-ud-test_Case=Ins,11.973930014828047,9.907268912419791
157,ru_gsd-ud-dev_Case=Ins,457.9829418220727,459.78586014467845
158,ru_gsd-ud-train_Case=Ins,1573.3030143618234,1575.1084033946543
159,tr_imst-ud-train_Case=Ins,159.79896224110257,161.46757212626076
160,tr_imst-ud-dev_Case=Ins,45.069545026424315,46.50572572876683
161,tr_imst-ud-test_Case=Ins,11.973930014828047,9.907268912419791
162,tr_boun-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
163,tr_boun-ud-test_Case=Ins,11.973930014828047,9.907268912419791
164,tr_boun-ud-train_Case=Ins,730.1098376271888,731.6885335863084
165,tr_penn-ud-dev_Case=Ins,11.973930014828047,9.907268912419791
166,tr_penn-ud-test_Case=Ins,11.973930014828047,9.907268912419791
167,tr_penn-ud-train_Case=Ins,57.72768929301701,59.142266337109
