,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
16,kpv_ikdp-ud-test_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
17,kpv_lattice-ud-test_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
18,tpn_tudet-ud-test_Case=Tra,0.26246316368437206,0.3775572367305309,0.3637274304980816,1.4281039179389805,1.4281039179389805,1.4281039179389805,1.4281039179389805,85.9140589619188,1.4281039179389805,20.409935427338358,6.242543089051783,39.394477675895224,39.3046898441954,30.695475004836087,1.4281039179389805
19,fi_pud-ud-test_Case=Tra,8.20602479737946,8.382337536229072,8.340988056842514,9.375984796760866,9.375984796760866,9.375984796760866,9.375984796760866,79.54758438707101,9.375984796760866,14.683339161572965,4.251474576548245,32.59043733697353,32.49220774475289,23.96650667436109,9.375984796760866
20,et_edt-ud-dev_Case=Tra,3.5466897615188744,3.713174375712399,3.6718084268621265,4.6850033295982945,4.6850033295982945,4.6850033295982945,4.6850033295982945,83.31836085880678,4.6850033295982945,17.95781274168607,3.928082661926084,36.60697202490792,36.51393495230488,27.920243742193694,4.6850033295982945
21,et_edt-ud-train_Case=Tra,3.2004589996905928,3.3671851856174104,3.3279134171737526,4.346730359605627,4.346730359605627,4.346730359605627,4.346730359605627,83.56661602611504,4.346730359605627,18.176104472912723,4.096485127326801,36.87904404451658,36.78604371028957,28.1894611500726,4.346730359605627
22,et_edt-ud-test_Case=Tra,2.504558655236231,2.66720028938787,2.6293638842924225,3.641976368707614,3.641976368707614,3.641976368707614,3.641976368707614,84.14415875147202,3.641976368707614,18.727360761769393,4.602121690532372,37.502418788878224,37.40987030779845,28.80941922209529,3.641976368707614
23,krl_kkpp-ud-test_Case=Tra,0.3003246211579496,0.3652283866533589,0.3500623489961092,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,85.95060309759035,1.3562839573037448,20.518585372267076,6.366524001836576,39.47209150816228,39.3825229600779,30.773082701677293,1.3562839573037448
24,fi_ftb-ud-dev_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
25,fi_ftb-ud-train_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
26,fi_ftb-ud-test_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
27,eme_tudet-ud-test_Case=Tra,1.3077012826437462,1.4939325016635212,1.4651372696559564,2.453568829277059,2.453568829277059,2.453568829277059,2.453568829277059,85.15526994848881,2.453568829277059,19.5188006866947,5.288832199242668,38.40678487880681,38.31532935039289,29.70672465289677,2.453568829277059
28,aqz_tudet-ud-test_Case=Tra,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
