,Treebank,si_stb-ud-test_Case=Cns,kpv_lattice-ud-test_Case=Cns,wbp_ufal-ud-test_Case=Cns
98,cu_proiel-ud-train_Case=Dat,4.58257569495584,0.0,0.0
99,cu_proiel-ud-test_Case=Dat,4.58257569495584,0.0,0.0
100,cu_proiel-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
101,hy_bsut-ud-train_Case=Dat,50.48575268815743,54.06071794278907,54.06071794278907
102,hy_bsut-ud-test_Case=Dat,59.73916638186375,63.34357110236208,63.34357110236208
103,hy_bsut-ud-dev_Case=Dat,34.086806343243076,37.59549181723294,37.59549181723294
104,mdf_jr-ud-test_Case=Dat,4.58257569495584,0.0,0.0
105,mdf_jr-ud-train_Case=Dat,4.58257569495584,0.0,0.0
106,la_llct-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
107,la_llct-ud-test_Case=Dat,4.58257569495584,0.0,0.0
108,la_llct-ud-train_Case=Dat,4.58257569495584,0.0,0.0
109,es_pud-ud-test_Case=Dat,4.58257569495584,0.0,0.0
110,hsb_ufal-ud-test_Case=Dat,7.779067353409976,11.158579160846998,11.158579160846998
111,hsb_ufal-ud-train_Case=Dat,3.4641016151377544,5.5677643628300215,5.5677643628300215
112,sr_set-ud-test_Case=Dat,4.58257569495584,0.0,0.0
113,sr_set-ud-train_Case=Dat,1115.6101469599494,1119.1349337769775,1119.1349337769775
114,sr_set-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
115,myv_jr-ud-test_Case=Dat,4.58257569495584,0.0,0.0
116,myv_jr-ud-train_Case=Dat,4.58257569495584,0.0,0.0
117,tr_framenet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
118,tr_framenet-ud-train_Case=Dat,900.862919649821,904.4639296290372,904.4639296290372
119,tr_framenet-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
120,ky_ktmu-ud-train_Case=Dat,4.58257569495584,0.0,0.0
121,ky_ktmu-ud-test_Case=Dat,4.58257569495584,0.0,0.0
122,la_proiel-ud-test_Case=Dat,4.58257569495584,0.0,0.0
123,la_proiel-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
124,la_proiel-ud-train_Case=Dat,4.58257569495584,0.0,0.0
125,kpv_ikdp-ud-test_Case=Dat,4.58257569495584,0.0,0.0
126,kpv_lattice-ud-test_Case=Dat,4.58257569495584,0.0,0.0
127,kpv_lattice-ud-train_Case=Dat,4.58257569495584,0.0,0.0
128,tt_nmctt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
129,tr_gb-ud-test_Case=Dat,4.58257569495584,0.0,0.0
130,grc_proiel-ud-test_Case=Dat,4.58257569495584,0.0,0.0
131,grc_proiel-ud-train_Case=Dat,4.58257569495584,0.0,0.0
132,grc_proiel-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
133,nds_lsdc-ud-train_Case=Dat,19.393217520905313,22.804343057490975,22.804343057490975
134,nds_lsdc-ud-test_Case=Dat,22.25351095894758,25.74332437739928,25.74332437739928
135,fo_oft-ud-test_Case=Dat,1164.8673744250889,1168.5114462426118,1168.5114462426118
136,ru_taiga-ud-train_Case=Dat,2.8865078533552855,2.3376058713971717,2.3376058713971717
137,ru_taiga-ud-dev_Case=Dat,2.761565477403016,2.5231931408918906,2.5231931408918906
138,ru_taiga-ud-test_Case=Dat,2.799363874666472,2.4699809551653717,2.4699809551653717
139,tpn_tudet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
140,ga_idt-ud-train_Case=Dat,4.58257569495584,0.0,0.0
141,ga_idt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
142,ga_idt-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
143,ro_art-ud-test_Case=Dat,3.1622776601683795,1.9639610121239315,1.9639610121239315
144,ceb_gja-ud-test_Case=Dat,4.58257569495584,0.0,0.0
145,cs_cltt-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
146,cs_cltt-ud-train_Case=Dat,4.58257569495584,0.0,0.0
147,cs_cltt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
148,tl_trg-ud-test_Case=Dat,4.58257569495584,0.0,0.0
149,hy_armtdp-ud-train_Case=Dat,42.04951926906687,45.68193833578501,45.68193833578501
150,hy_armtdp-ud-dev_Case=Dat,88.51768184944746,92.05205049318566,92.05205049318566
151,hy_armtdp-ud-test_Case=Dat,74.48174853074767,77.97348393864971,77.97348393864971
152,mk_mtb-ud-test_Case=Dat,3.39934634239519,1.4907119849998596,1.4907119849998596
153,is_gc-ud-test_Case=Dat,64.34794206719464,67.96806344367212,67.96806344367212
154,is_gc-ud-train_Case=Dat,68.23228233108094,71.84415737274374,71.84415737274374
155,is_gc-ud-dev_Case=Dat,88.68045005649341,92.3064040152265,92.3064040152265
156,ota_boun-ud-train_Case=Dat,14.527215837867901,18.23293722909175,18.23293722909175
157,ota_boun-ud-test_Case=Dat,24.170114696551284,27.85428353253968,27.85428353253968
158,ru_syntagrus-ud-train_Case=Dat,2.547968229661576,3.4032064577313363,3.4032064577313363
159,ru_syntagrus-ud-dev_Case=Dat,2.5568727887287244,3.325648091350144,3.325648091350144
160,ru_syntagrus-ud-test_Case=Dat,2.5754957442544373,3.3291164768411137,3.3291164768411137
161,grc_ptnk-ud-train_Case=Dat,2.6310269888985767,3.1942142649951766,3.1942142649951766
162,grc_ptnk-ud-dev_Case=Dat,2.6352482489005347,4.215590112902344,4.215590112902344
163,grc_ptnk-ud-test_Case=Dat,2.7619960576043954,2.713292382983367,2.713292382983367
164,sjo_xdt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
165,pt_bosque-ud-dev_Case=Dat,3.7416573867739413,1.0,1.0
166,pt_bosque-ud-test_Case=Dat,3.659314378056567,1.1102643741962626,1.1102643741962626
167,pt_bosque-ud-train_Case=Dat,3.6934377391074333,1.0456862501692232,1.0456862501692232
168,orv_birchbark-ud-train_Case=Dat,2.5883188489186995,3.0184696734521235,3.0184696734521235
169,orv_birchbark-ud-dev_Case=Dat,2.6089019937238156,2.8247730149215653,2.8247730149215653
170,orv_birchbark-ud-test_Case=Dat,2.588469699002301,2.9496059707447473,2.9496059707447473
171,nl_lassysmall-ud-train_Case=Dat,4.58257569495584,0.0,0.0
172,is_icepahc-ud-dev_Case=Dat,12.184489626266517,15.704982868699611,15.704982868699611
173,is_icepahc-ud-train_Case=Dat,13.619329975159149,17.136150974622772,17.136150974622772
174,is_icepahc-ud-test_Case=Dat,16.11987022668217,19.64824848816855,19.64824848816855
175,de_lit-ud-test_Case=Dat,4.58257569495584,0.0,0.0
176,ltg_cairo-ud-test_Case=Dat,3.1622776601683795,4.58257569495584,4.58257569495584
177,ru_poetry-ud-test_Case=Dat,2.8551037077346617,2.4288046297293984,2.4288046297293984
178,ru_poetry-ud-dev_Case=Dat,2.9586041256623017,2.1838524190656767,2.1838524190656767
179,ru_poetry-ud-train_Case=Dat,2.929040269866057,2.2860071361732355,2.2860071361732355
180,fo_farpahc-ud-test_Case=Dat,12.881942572626398,15.998263794688611,15.998263794688611
181,fo_farpahc-ud-train_Case=Dat,6.332653629953201,9.08649717608329,9.08649717608329
182,fo_farpahc-ud-dev_Case=Dat,15.775343230707827,18.95341194658655,18.95341194658655
183,is_modern-ud-dev_Case=Dat,77.06734068332707,80.65590492952144,80.65590492952144
184,is_modern-ud-train_Case=Dat,51.53108203793124,55.09109198409485,55.09109198409485
185,is_modern-ud-test_Case=Dat,42.21346149465768,45.65564444646998,45.65564444646998
186,wbp_ufal-ud-test_Case=Dat,2.318404623873926,2.3717082451262845,2.3717082451262845
187,koi_uh-ud-train_Case=Dat,4.58257569495584,0.0,0.0
188,koi_uh-ud-test_Case=Dat,4.58257569495584,0.0,0.0
189,cs_fictree-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
190,cs_fictree-ud-train_Case=Dat,4.58257569495584,0.0,0.0
191,cs_fictree-ud-test_Case=Dat,4.58257569495584,0.0,0.0
192,la_udante-ud-train_Case=Dat,4.58257569495584,0.0,0.0
193,la_udante-ud-test_Case=Dat,4.58257569495584,0.0,0.0
194,la_udante-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
195,hyw_armtdp-ud-test_Case=Dat,41.12978579786665,44.746964799031474,44.746964799031474
196,hyw_armtdp-ud-dev_Case=Dat,30.985076549252152,34.52141407861945,34.52141407861945
197,hyw_armtdp-ud-train_Case=Dat,37.85250327706209,41.46069538569125,41.46069538569125
198,ro_rrt-ud-test_Case=Dat,7.292017192740911,10.19066755494553,10.19066755494553
199,ro_rrt-ud-train_Case=Dat,8.369125761260731,11.358149620930822,11.358149620930822
200,ro_rrt-ud-dev_Case=Dat,7.0246378203484054,9.92026472477164,9.92026472477164
201,el_gdt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
202,el_gdt-ud-train_Case=Dat,4.58257569495584,0.0,0.0
203,el_gdt-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
204,ha_southernautogramm-ud-test_Case=Dat,3.589966585123673,1.2014223395043402,1.2014223395043402
205,ca_ancora-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
206,ca_ancora-ud-test_Case=Dat,4.58257569495584,0.0,0.0
207,ca_ancora-ud-train_Case=Dat,4.58257569495584,0.0,0.0
208,gd_arcosg-ud-test_Case=Dat,4.58257569495584,0.0,0.0
209,gd_arcosg-ud-train_Case=Dat,4.58257569495584,0.0,0.0
210,gd_arcosg-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
211,got_proiel-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
212,got_proiel-ud-train_Case=Dat,4.58257569495584,0.0,0.0
213,got_proiel-ud-test_Case=Dat,4.58257569495584,0.0,0.0
214,sl_sst-ud-train_Case=Dat,1.4627989213731527,5.386403614914246,5.386403614914246
215,sl_sst-ud-test_Case=Dat,1.6643410760663782,5.432491758056588,5.432491758056588
216,sl_sst-ud-dev_Case=Dat,3.07607253201582,7.02819717676984,7.02819717676984
217,de_gsd-ud-train_Case=Dat,4.58257569495584,0.0,0.0
218,de_gsd-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
219,de_gsd-ud-test_Case=Dat,4.58257569495584,0.0,0.0
220,ka_glc-ud-test_Case=Dat,13.140216484373397,17.107462969598924,17.107462969598924
221,arr_tudet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
222,aln_gps-ud-test_Case=Dat,2.093563530156925,3.2103092028463625,3.2103092028463625
223,kk_ktb-ud-test_Case=Dat,167.44153208408798,170.96295895115213,170.96295895115213
224,kk_ktb-ud-train_Case=Dat,4.58257569495584,0.0,0.0
225,ha_northernautogramm-ud-test_Case=Dat,3.391164991562634,1.5811388300841898,1.5811388300841898
226,cs_pdt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
227,cs_pdt-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
228,cs_pdt-ud-train_Case=Dat,4.58257569495584,0.0,0.0
229,gl_pud-ud-test_Case=Dat,3.456405666086999,1.4485355639657116,1.4485355639657116
230,gn_oldtudet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
231,ta_mwtt-ud-test_Case=Dat,5.267826876426369,8.120960534321048,8.120960534321048
232,ota_dudu-ud-test_Case=Dat,26.542418879973994,29.656365252673833,29.656365252673833
233,ug_udt-ud-test_Case=Dat,4.58257569495584,0.0,0.0
234,ug_udt-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
235,ug_udt-ud-train_Case=Dat,619.2527755287012,622.3608278161472,622.3608278161472
236,lv_lvtb-ud-test_Case=Dat,2.5005268867673647,3.7940615114522855,3.7940615114522855
237,lv_lvtb-ud-train_Case=Dat,2.488030500075294,3.894192428738988,3.894192428738988
238,lv_lvtb-ud-dev_Case=Dat,2.501932263652059,3.9039520389588995,3.9039520389588995
239,ta_ttb-ud-train_Case=Dat,4.58257569495584,0.0,0.0
240,ta_ttb-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
241,ta_ttb-ud-test_Case=Dat,4.58257569495584,0.0,0.0
242,sga_dipwbg-ud-test_Case=Dat,4.58257569495584,0.0,0.0
243,xum_ikuvina-ud-test_Case=Dat,2.888555002072836,2.70993542358485,2.70993542358485
244,ru_pud-ud-test_Case=Dat,2.5668950984197165,4.160318340212105,4.160318340212105
245,la_ittb-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
246,la_ittb-ud-test_Case=Dat,4.58257569495584,0.0,0.0
247,la_ittb-ud-train_Case=Dat,4.58257569495584,0.0,0.0
248,nl_alpino-ud-train_Case=Dat,4.58257569495584,0.0,0.0
249,qtd_sagt-ud-test_Case=Dat,39.21010744631487,42.60029890890471,42.60029890890471
250,qtd_sagt-ud-dev_Case=Dat,43.62771799874225,47.13361621791583,47.13361621791583
251,qtd_sagt-ud-train_Case=Dat,15.146843657030045,18.454397952926943,18.454397952926943
252,ga_cadhan-ud-test_Case=Dat,4.58257569495584,0.0,0.0
253,pl_pud-ud-test_Case=Dat,3.1052184555687434,1.888242193120802,1.888242193120802
254,orv_torot-ud-test_Case=Dat,4.58257569495584,0.0,0.0
255,orv_torot-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
256,orv_torot-ud-train_Case=Dat,4.58257569495584,0.0,0.0
257,cs_cac-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
258,cs_cac-ud-train_Case=Dat,4.58257569495584,0.0,0.0
259,cs_cac-ud-test_Case=Dat,4.58257569495584,0.0,0.0
260,yrl_complin-ud-test_Case=Dat,3.7416573867739413,1.0,1.0
261,eu_bdt-ud-train_Case=Dat,3.3187352410299384,1.5700137124422033,1.5700137124422033
262,eu_bdt-ud-test_Case=Dat,3.2942373927815223,1.6120380475245197,1.6120380475245197
263,eu_bdt-ud-dev_Case=Dat,3.3824599170618956,1.479145203679591,1.479145203679591
264,eme_tudet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
265,pl_lfg-ud-test_Case=Dat,3.475294100383821,1.3531133867526934,1.3531133867526934
266,pl_lfg-ud-train_Case=Dat,3.5481935647415415,1.2538407383968402,1.2538407383968402
267,pl_lfg-ud-dev_Case=Dat,3.6165953862537044,1.1613473662573834,1.1613473662573834
268,tr_tourism-ud-train_Case=Dat,4.58257569495584,0.0,0.0
269,tr_tourism-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
270,tr_tourism-ud-test_Case=Dat,4.58257569495584,0.0,0.0
271,cs_poetry-ud-test_Case=Dat,4.58257569495584,0.0,0.0
272,ru_gsd-ud-test_Case=Dat,3.2367010349829446,5.651930528256928,5.651930528256928
273,ru_gsd-ud-dev_Case=Dat,3.041092286191167,5.1729943166514465,5.1729943166514465
274,ru_gsd-ud-train_Case=Dat,3.049427026559484,5.363181059097703,5.363181059097703
275,aqz_tudet-ud-test_Case=Dat,4.58257569495584,0.0,0.0
276,tr_imst-ud-train_Case=Dat,6.020884803602633,9.275943780886875,9.275943780886875
277,tr_imst-ud-dev_Case=Dat,9.058883876819902,12.42165124477817,12.42165124477817
278,tr_imst-ud-test_Case=Dat,6.068761383037364,9.157626482269395,9.157626482269395
279,lv_cairo-ud-test_Case=Dat,3.1622776601683795,4.58257569495584,4.58257569495584
280,bg_btb-ud-train_Case=Dat,3.241591565730793,1.9357288843739513,1.9357288843739513
281,bg_btb-ud-test_Case=Dat,3.3098364462671053,1.7696010537048614,1.7696010537048614
282,bg_btb-ud-dev_Case=Dat,3.2309375537132428,1.9893405928882644,1.9893405928882644
283,gu_gujtb-ud-test_Case=Dat,2.943920288775949,1.7320508075688774,1.7320508075688774
284,bxr_bdt-ud-train_Case=Dat,4.58257569495584,0.0,0.0
285,bxr_bdt-ud-test_Case=Dat,30.24621188402497,33.581575636384635,33.581575636384635
286,bej_nsc-ud-test_Case=Dat,3.7416573867739413,1.0,1.0
287,es_coser-ud-test_Case=Dat,4.58257569495584,0.0,0.0
288,tr_boun-ud-dev_Case=Dat,35.62676572446844,39.017740619428274,39.017740619428274
289,tr_boun-ud-test_Case=Dat,23.950642378052432,27.380225502764414,27.380225502764414
290,tr_boun-ud-train_Case=Dat,27.296543590197818,30.744135760947092,30.744135760947092
291,tr_penn-ud-dev_Case=Dat,4.58257569495584,0.0,0.0
292,tr_penn-ud-test_Case=Dat,338.63254421274985,342.2966549646666,342.2966549646666
293,tr_penn-ud-train_Case=Dat,271.2808005135504,275.12261729173514,275.12261729173514
