,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
15,de_hdt-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
16,de_hdt-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
17,sga_dipsgg-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
18,pt_porttinari-ud-train_Case=Dat,1.1485458127259056,1.153481093246457,1.1412290902107385,1.0714988581606948,1.0494544982503375,1.017054204644716
19,pt_porttinari-ud-test_Case=Dat,1.0914302292306124,1.096409228602188,1.0844232554340476,1.0170465443967585,0.995217080445568,0.9637820483257947
20,pt_porttinari-ud-dev_Case=Dat,0.9120217906149357,0.9156930578491664,0.9037644181183446,0.8317443353914603,0.8118393665966817,0.7809267592803545
21,pl_pdb-ud-test_Case=Dat,0.46092656302087376,0.466397361977804,0.45670752552204386,0.3835635419360385,0.35145281910755244,0.3158905303072091
22,pl_pdb-ud-train_Case=Dat,0.543113111365143,0.5492492571146014,0.5400357168536772,0.4630626928128361,0.4310264623645413,0.3943239892117991
23,pl_pdb-ud-dev_Case=Dat,0.5388090701950548,0.5454106409032554,0.5367262900876093,0.46035043348335025,0.4275067479754509,0.3906444186802199
24,sah_yktdt-ud-test_Case=Dat,29.217818192126746,29.222487754807016,29.210920924109324,29.147063702009156,29.12553505985036,29.09375075664612
25,uk_iu-ud-dev_Case=Dat,7.484496832617779,7.48995577153848,7.477505360730481,7.397974105231648,7.369346902416066,7.330400502584088
26,uk_iu-ud-train_Case=Dat,3.1730641519388425,3.1783151069186317,3.1665076393843425,3.0915449106166495,3.0648736512315726,3.028650386580038
27,uk_iu-ud-test_Case=Dat,4.8206528350151086,4.825587719433138,4.812278110224078,4.7297543301621605,4.699969005805158,4.6601450681196726
28,sa_vedic-ud-test_Case=Dat,2.2727565084191155,2.279267964124161,2.26347187933298,2.1860224256883782,2.1554340169814052,2.112792326415679
29,sa_vedic-ud-train_Case=Dat,2.2061764305115967,2.213179044411033,2.1981868019296846,2.1224428337325723,2.0921436388686807,2.0496602276446088
30,sa_vedic-ud-dev_Case=Dat,1.6607050430033696,1.668592216695729,1.653593474279849,1.5785374556424732,1.549133765878649,1.5075814417331403
31,es_ancora-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
32,es_ancora-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
33,es_ancora-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
34,hr_set-ud-dev_Case=Dat,4.527765615624938,4.5331663181328175,4.522613789125317,4.437151478581,4.40611931242348,4.365537092774198
35,hr_set-ud-train_Case=Dat,3.7248058931371273,3.7296235440425467,3.718599695018707,3.630968496167488,3.600578249421551,3.559664284994611
36,hr_set-ud-test_Case=Dat,4.757020913816716,4.761430066800036,4.749791494273485,4.660538230352637,4.6314436910925725,4.590215061096424
37,orv_rnc-ud-dev_Case=Dat,3.0288013371903793,3.034035768597219,3.0220166437385227,2.936046125880332,2.905896696048965,2.8649766703749964
38,orv_rnc-ud-train_Case=Dat,3.4895851680582672,3.4944806411619003,3.4829969720812635,3.396271430921127,3.365453884342334,3.3245478052303996
39,orv_rnc-ud-test_Case=Dat,3.057271055284277,3.062341138498815,3.0505437685682555,2.9660680177663883,2.935233773240946,2.894558347102635
40,la_circse-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
41,is_pud-ud-test_Case=Dat,82.48725690325338,82.49078891811662,82.47709925327496,82.3831609503014,82.3558008912233,82.31399544793923
42,grc_perseus-ud-dev_Case=Dat,11.73035576281211,11.73498195591157,11.720937105559939,11.631658029669389,11.607557131517188,11.569822888334148
43,grc_perseus-ud-train_Case=Dat,9.26414048815575,9.267279032188515,9.253301055097282,9.165294451169727,9.141677862958508,9.103055216167919
44,grc_perseus-ud-test_Case=Dat,14.982581586455535,14.987355649945588,14.97339939764773,14.88455797674818,14.860829258375347,14.82351046397008
45,tr_atis-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
46,tr_atis-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
47,tr_atis-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
48,pt_pud-ud-test_Case=Dat,0.33911435774443077,0.3471030733122664,0.34141377547951346,0.29845862530744216,0.2962683669674199,0.3020904295559262
49,hi_pud-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
50,la_perseus-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
51,la_perseus-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
52,tr_kenet-ud-dev_Case=Dat,8.86595422995955,8.870651684254364,8.858540566024113,8.791265139149223,8.767767961874245,8.73394010673555
53,tr_kenet-ud-test_Case=Dat,1111.2738821403034,1111.279177016303,1111.2659923164267,1111.193100697055,1111.168179445996,1111.1316992552443
54,tr_kenet-ud-train_Case=Dat,23.64965286718236,23.65425470673596,23.641834870192195,23.572131629613608,23.54819295921122,23.51337371150895
55,sk_snk-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
56,sk_snk-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
57,sk_snk-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
58,lt_hse-ud-train_Case=Dat,4.980861126320206,4.983268443623722,4.970812571748889,4.882030749052476,4.852582926219297,4.809268253111604
59,lt_hse-ud-test_Case=Dat,3.0307291367081666,3.03640779787662,3.026753139570724,2.930202101176896,2.899363943522042,2.8575693271058142
60,lt_hse-ud-dev_Case=Dat,2.4074652823377973,2.4100803416143513,2.3992650256149965,2.318535780026978,2.2884969220085702,2.249453189900418
61,hit_hittb-ud-test_Case=Dat,4.019190681633944,4.024248203119374,4.011803572114986,3.9355006647806943,3.9118929415188526,3.876944775319991
62,sa_ufal-ud-test_Case=Dat,2.525819380822048,2.526839312591402,2.5096357514464667,2.4490468320323173,2.418028803381139,2.3796427160842804
63,be_hse-ud-train_Case=Dat,0.6253446562362025,0.6305808238358361,0.6200417454007491,0.5326882050431434,0.500223833160057,0.4606800683059266
64,be_hse-ud-dev_Case=Dat,0.4895501791130355,0.49336557104791995,0.48514586708090074,0.39804336498447407,0.36256270355503023,0.3222707366244122
65,be_hse-ud-test_Case=Dat,1.655329719226393,1.6575267417320425,1.6466248181182048,1.5538499536532784,1.5216623385456705,1.4792856524719307
66,gub_tudet-ud-test_Case=Dat,29.08466335257149,29.08918973656052,29.077962467039672,29.015765641842247,28.994894465217694,28.963862692998248
67,cs_pud-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
68,orv_ruthenian-ud-test_Case=Dat,1.554646801911709,1.5594426384949263,1.5481372525425854,1.4670720459591966,1.4353626912219626,1.3962722339024856
69,orv_ruthenian-ud-train_Case=Dat,2.609153339753423,2.612669005541057,2.60013606076329,2.51596070328199,2.4858070596940007,2.445979938924404
70,orv_ruthenian-ud-dev_Case=Dat,2.56347925519409,2.5696192325596585,2.5560282852317258,2.47227026070369,2.442153880702138,2.4026299108769633
71,ml_ufal-ud-test_Case=Dat,8.41506742161198,8.419610462617426,8.405942780181384,8.32459449278989,8.300544944476917,8.262457438247974
72,apu_ufpa-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
73,egy_ujaen-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
74,de_pud-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
75,gl_treegal-ud-train_Case=Dat,0.8996097908188692,0.9049288807153507,0.8944271909999157,0.838880824697315,0.8192578930264653,0.7934479502398565
76,gl_treegal-ud-test_Case=Dat,1.67731254225197,1.6821316109489513,1.6718111043856188,1.6164098116908827,1.597082944077205,1.5702654655368073
77,ro_nonstandard-ud-test_Case=Dat,1.652038713206092,1.6534535980488632,1.6393911109460546,1.5369639002163333,1.516268115620592,1.4780259997671468
78,ro_nonstandard-ud-dev_Case=Dat,1.230084075736448,1.230935670137018,1.2169466039924017,1.1138212582097629,1.0946244185081755,1.0570572497642268
79,ro_nonstandard-ud-train_Case=Dat,1.5106772721801205,1.5122661813439717,1.4982853716010922,1.3958825108557418,1.3753510355922656,1.33728105762971
80,ro_simonero-ud-test_Case=Dat,26.22811191171845,26.23311634784499,26.221600745931063,26.15784301161715,26.13636212671846,26.10496707645538
81,ro_simonero-ud-train_Case=Dat,10.270300955977604,10.275613978475478,10.262640504444107,10.19010904990617,10.165808074649656,10.130005368484376
82,ro_simonero-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
83,sq_tsa-ud-test_Case=Dat,4.376355883296461,4.3790858999992395,4.365917379875762,4.286677986887435,4.261001566354418,4.222732317467179
84,pt_petrogold-ud-train_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
85,pt_petrogold-ud-test_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
86,pt_petrogold-ud-dev_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
87,mr_ufal-ud-dev_Case=Dat,4.098344813604992,4.103751561829247,4.091333810101421,4.023666720486554,3.9998334921461143,3.966291495210827
88,mr_ufal-ud-test_Case=Dat,11.830760108997962,11.836139638359722,11.823475288646506,11.754325994791735,11.730206645093054,11.69564983152875
89,mr_ufal-ud-train_Case=Dat,4.348052742425272,4.353289541780847,4.339981758861448,4.270963991075407,4.245896460020849,4.2108525489578605
90,pt_gsd-ud-dev_Case=Dat,1.344542244619549,1.3491586029857678,1.339614833164581,1.288922980235666,1.2712782947712427,1.2473141341723273
91,pt_gsd-ud-test_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
92,pt_gsd-ud-train_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
93,si_stb-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
94,ro_tuecl-ud-test_Case=Dat,1.2722591573732378,1.274629492606284,1.2614056646222003,1.1625557145850232,1.1395605572993783,1.100949358039616
95,lt_alksnis-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
96,lt_alksnis-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
97,lt_alksnis-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
98,cu_proiel-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
99,cu_proiel-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
100,cu_proiel-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
101,hy_bsut-ud-train_Case=Dat,53.09563395588369,53.100197402542825,53.08710495992365,53.014875617459424,52.989175157585144,52.952244362843274
102,hy_bsut-ud-test_Case=Dat,62.37371756062336,62.378041086250285,62.36441213732851,62.29244629412239,62.266360252809235,62.22916938445375
103,hy_bsut-ud-dev_Case=Dat,36.62983643780484,36.633913575939545,36.6210027495754,36.54911695963272,36.523107491755916,36.4861908456926
104,mdf_jr-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
105,mdf_jr-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
106,la_llct-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
107,la_llct-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
108,la_llct-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
109,es_pud-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
110,hsb_ufal-ud-test_Case=Dat,10.143619724747861,10.147917842905537,10.1378066393471,10.045608939079607,10.01422353050362,9.972364805630272
111,hsb_ufal-ud-train_Case=Dat,4.588877188111115,4.594333484727379,4.586830315771341,4.494270275152847,4.46164894147844,4.420970678312089
112,sr_set-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
113,sr_set-ud-train_Case=Dat,1118.1586481082645,1118.1636172866013,1118.1525115172553,1118.0687960725047,1118.0400267874227,1118.0006184343445
114,sr_set-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
115,myv_jr-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
116,myv_jr-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
117,tr_framenet-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
118,tr_framenet-ud-train_Case=Dat,903.5126511699493,903.5179409087594,903.5047654741883,903.4316314757971,903.4070000821758,903.3706127059135
119,tr_framenet-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
120,ky_ktmu-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
121,ky_ktmu-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
122,la_proiel-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
123,la_proiel-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
124,la_proiel-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
125,kpv_ikdp-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
126,kpv_lattice-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
127,kpv_lattice-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
128,tt_nmctt-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
129,tr_gb-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
130,grc_proiel-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
131,grc_proiel-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
132,grc_proiel-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
133,nds_lsdc-ud-train_Case=Dat,21.827717309434185,21.834280600704194,21.82164668790831,21.73678035098193,21.712036920613755,21.676767496784954
134,nds_lsdc-ud-test_Case=Dat,24.765587192697083,24.772207544085433,24.75966671179183,24.677058481636795,24.651813993715482,24.61633059045347
135,fo_oft-ud-test_Case=Dat,1167.5053034361015,1167.5094372134045,1167.4922864894422,1167.4084968276125,1167.3813866613814,1167.3407057753604
136,ru_taiga-ud-train_Case=Dat,1.2936663204878638,1.2985725560580241,1.2864412444935343,1.2021428954441828,1.175420608534056,1.1377445387437386
137,ru_taiga-ud-dev_Case=Dat,1.4755170894330984,1.4799029507764243,1.4676023031678052,1.3797893513407034,1.3538741432954324,1.3152481830938054
138,ru_taiga-ud-test_Case=Dat,1.4226044876218062,1.4271526411774818,1.4145195363477154,1.326437118228591,1.301014976398424,1.2629928003098834
139,tpn_tudet-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
140,ga_idt-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
141,ga_idt-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
142,ga_idt-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
143,ro_art-ud-test_Case=Dat,0.9810992571235999,0.9833615678846234,0.9714804426445841,0.8949381463063723,0.8768772107785475,0.8459539639670841
144,ceb_gja-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
145,cs_cltt-ud-dev_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
146,cs_cltt-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
147,cs_cltt-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
148,tl_trg-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
149,hy_armtdp-ud-train_Case=Dat,44.709260730923816,44.7138441501972,44.70068124641765,44.62788161196696,44.60183025212502,44.564410143655145
150,hy_armtdp-ud-dev_Case=Dat,91.10910828248394,91.11376425741167,91.10075686422462,91.02986107955601,91.00492181550246,90.96880135286128
151,hy_armtdp-ud-test_Case=Dat,77.02559986880644,77.03058030196276,77.01747116205212,76.94652727487046,76.92128072595796,76.88471648981877
152,mk_mtb-ud-test_Case=Dat,0.47277219095064354,0.479234566892745,0.46956770242478746,0.41658693114620626,0.40032821612848923,0.3827312895449672
153,is_gc-ud-test_Case=Dat,66.9801505247655,66.98561534315984,66.97252869421027,66.89580923580088,66.86835717684745,66.82979471580393
154,is_gc-ud-train_Case=Dat,70.85841491971982,70.8637683544918,70.85048455532942,70.7739177165097,70.74691673411498,70.70856315405537
155,is_gc-ud-dev_Case=Dat,91.32102896773752,91.32600785883618,91.31276194392086,91.23577630515639,91.20894873424291,91.17061570442904
156,ota_boun-ud-train_Case=Dat,17.246630937549845,17.251562054479937,17.238429649771565,17.165269159151638,17.138310384249944,17.100627714355447
157,ota_boun-ud-test_Case=Dat,26.88166813511309,26.88659708115178,26.87378133900755,26.800525141231937,26.77417555052409,26.737070851431564
158,ru_syntagrus-ud-train_Case=Dat,2.3585259660027234,2.363196272971729,2.3517658255410505,2.2612393158914577,2.2323141201123153,2.191837133743661
159,ru_syntagrus-ud-dev_Case=Dat,2.2798202612496334,2.283999009846399,2.2725299556770286,2.1818686382402617,2.1528230750036492,2.1121421181772098
160,ru_syntagrus-ud-test_Case=Dat,2.290439028340006,2.295243618183301,2.2839875569949566,2.1961241424882108,2.1673735165928005,2.1276709444908035
161,grc_ptnk-ud-train_Case=Dat,2.181598005354806,2.1880294952870987,2.1752886392697346,2.092106276772849,2.068665874509033,2.035158437624742
162,grc_ptnk-ud-dev_Case=Dat,3.2050235047107525,3.2109991737777475,3.1982618736347526,3.1131286622989434,3.0887879604598076,3.0540361316543407
163,grc_ptnk-ud-test_Case=Dat,1.709229819199075,1.7159184923497919,1.7035706872389396,1.6213462674027597,1.5994192080449563,1.5681918193700335
164,sjo_xdt-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
165,pt_bosque-ud-dev_Case=Dat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
166,pt_bosque-ud-test_Case=Dat,0.11388093103546829,0.11824959961684733,0.12473562206217453,0.17650010405625052,0.1929674118038079,0.22786381826358543
167,pt_bosque-ud-train_Case=Dat,0.0784765148510833,0.08003718977826414,0.09904763892410923,0.18813713262962398,0.21194520585712853,0.2542517373555668
168,orv_birchbark-ud-train_Case=Dat,1.9599380617930389,1.9637329477936778,1.9416761201992623,1.8650597859276217,1.8377379064084511,1.7973273884058483
169,orv_birchbark-ud-dev_Case=Dat,1.7577938263910102,1.7612012788565505,1.7421399565490658,1.6607160431938401,1.6328131778691086,1.5918804202771168
170,orv_birchbark-ud-test_Case=Dat,1.8823865524426802,1.885767378119013,1.8670868017201212,1.7840328869829545,1.7557662284864968,1.71437336658828
171,nl_lassysmall-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
172,is_icepahc-ud-dev_Case=Dat,14.719450706107617,14.724930691558546,14.712748794508846,14.636624893664676,14.608714663170087,14.571082416866835
173,is_icepahc-ud-train_Case=Dat,16.156695231252137,16.16226408103439,16.149876610579362,16.07449665333459,16.04698739266604,16.00961662832208
174,is_icepahc-ud-test_Case=Dat,18.66502785931204,18.670778388324386,18.658565261708414,18.58180000054709,18.55384725724677,18.51628664374026
175,de_lit-ud-test_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
176,ltg_cairo-ud-test_Case=Dat,3.659388908123856,3.6656059924894944,3.6537820757114297,3.583080421386387,3.562168307836961,3.5319557568328888
177,ru_poetry-ud-test_Case=Dat,1.389198771674418,1.3949310225493536,1.3822877104118658,1.3043423780852985,1.2755819447357364,1.2381507003728185
178,ru_poetry-ud-dev_Case=Dat,1.1298230769994617,1.1352192638325982,1.1214305372993025,1.039738130102341,1.0116618123332901,0.9738283015515072
179,ru_poetry-ud-train_Case=Dat,1.2500216122732963,1.255244804109147,1.244141048806551,1.16738659821981,1.1371545425733984,1.099893887021424
180,fo_farpahc-ud-test_Case=Dat,15.068973271717226,15.074164215806872,15.062528110726292,14.991021288570584,14.965491117677919,14.930320533330312
181,fo_farpahc-ud-train_Case=Dat,8.171842408557227,8.177056377093276,8.164907263412992,8.096692397620746,8.07298358806106,8.039340341917196
182,fo_farpahc-ud-dev_Case=Dat,18.021406708302706,18.026850107238356,18.015312797698037,17.943179682836025,17.91740989906395,17.882102755221425
183,is_modern-ud-dev_Case=Dat,79.69795626765786,79.70383979615461,79.6917855177831,79.6168990112229,79.58933428685864,79.55229556390088
184,is_modern-ud-train_Case=Dat,54.1336849494952,54.139526375550126,54.1271495391598,54.052733205827884,54.02561124744327,53.98889288080699
185,is_modern-ud-test_Case=Dat,44.71474310652628,44.720593009448876,44.70882006461223,44.63556292896675,44.608525945168005,44.57224628020521
186,wbp_ufal-ud-test_Case=Dat,1.3713899934858944,1.3774192283146975,1.3652883745491324,1.2996844200946376,1.2760360913534508,1.243788070984072
187,koi_uh-ud-train_Case=Dat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
