,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
10,tr_pud-ud-test_Case=Loc,1033.6996702079223,1033.7537318245697,1033.742831022031,1033.552264997884,1010.5909162465294,1033.9206932835807,1033.621188292474,1033.5693918342988,1033.6260210721568,1031.6055447698989,1034.690775062772,1033.7078731160698,1033.5315670070268,1033.7633169906715,1033.3711188155605,1033.358724771223,1033.6251978128769,1033.2729283419965,1033.4449175911566,1033.5848191287669,1033.5532885107655,1033.5046306791087,1033.9206932835807,1033.5359210012973,1033.5349534486002,1033.5241771725846,1033.500400428539,1033.4285135677344,1034.690775062772,1034.690775062772,1034.690775062772,1033.692253400636,1032.72097148178,1033.9206932835807
11,pl_pdb-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
12,pl_pdb-ud-train_Case=Loc,18055.9242686955,18055.983574690406,18055.97516191543,18055.71244305987,18027.807964364387,18056.1882466926,18055.806254367657,18055.743650945373,18055.81432303573,18053.137068110904,18057.104502106642,18055.8970362905,18055.729381556426,18055.984767630063,18055.476474960025,18055.471505936363,18055.808242645016,18055.423920374855,18055.575803748332,18055.75132993872,18055.709216473097,18055.64441085392,18056.1882466926,18055.73012924152,18055.73010154948,18055.70843411149,18055.69083810759,18055.591577496856,18057.104502106642,18057.104502106642,18057.104502106642,18055.918411278348,18054.74583791212,18056.1882466926
13,pl_pdb-ud-dev_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
14,uk_iu-ud-dev_Case=Loc,1.3704166510325784,1.421571766047327,1.4129220945471925,1.1742144144844526,39.61276504691692,1.608509785660613,1.2529520185860328,1.2007862286267754,1.2612478958380189,2.673258300603605,2.5312407050621375,1.348309574332431,1.2879178164753067,1.4182491722870614,0.9867196867409714,0.9951200178068597,1.2569999009593444,1.0785259173086483,1.0686500268421344,1.2049729650180356,1.1696909248613765,1.118003881954958,1.608509785660613,1.2951315926836133,1.2951315926836133,1.189395362925661,1.1898774842184778,1.1010430753587443,2.5312407050621375,2.5312407050621375,2.5312407050621375,1.3762714606933282,0.9817375412117246,1.608509785660613
15,uk_iu-ud-train_Case=Loc,1.398884101205462,1.451915299075008,1.4417235112547653,1.206446448836289,39.589188639332995,1.6390674756400339,1.2833839991983953,1.2283731991711941,1.2908915342795306,2.6867335504065926,2.5631727626677683,1.3765747515792033,1.3149118020167136,1.4477318067170764,1.0185639888228788,1.0250691090817705,1.288252914616398,1.0983979517128348,1.1014863204038459,1.235579024461544,1.201748319106713,1.151673734545169,1.6390674756400339,1.320941323038434,1.320941323038434,1.2175602003214636,1.2162006095969842,1.1278163989281902,2.5631727626677683,2.5631727626677683,2.5631727626677683,1.4058302947051873,0.9864401543030331,1.6390674756400339
16,uk_iu-ud-test_Case=Loc,1.3644301166059147,1.417203415914585,1.4079053650965792,1.1695624636129343,39.605054244420934,1.6067778252627123,1.2496224014055917,1.196709812600332,1.2570412685258272,2.6685856817392635,2.533995936859706,1.3510357967850863,1.2850401268083331,1.4182918519407592,0.980699238395154,0.9853664620522881,1.2527182001442476,1.0670516034450013,1.0634582125366434,1.2027920788341562,1.1664726757144277,1.1144077922971798,1.6067778252627123,1.2891992730463389,1.2891992730463389,1.1843419216688806,1.184239284167065,1.0940771989256084,2.533995936859706,2.533995936859706,2.533995936859706,1.3736475197528348,0.9669272428667192,1.6067778252627123
17,sa_vedic-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
18,sa_vedic-ud-train_Case=Loc,2097.5980347829973,2097.6667726720407,2097.6519303274317,2097.4094675274478,2068.4127032850843,2097.877445843245,2097.4973724577117,2097.428713600003,2097.5027867010026,2094.996207898981,2098.8328767304088,2097.6064972837967,2097.382720863738,2097.6798124488764,2097.1807072708157,2097.164448896685,2097.502898729222,2097.0691055216403,2097.2789395422687,2097.4504590680704,2097.411743765061,2097.3505911772327,2097.877445843245,2097.3998055793854,2097.3995671889616,2097.383015526609,2097.355853610886,2097.26290814195,2098.8328767304088,2098.8328767304088,2098.8328767304088,2097.588400896869,2096.3683972026774,2097.877445843245
19,sa_vedic-ud-dev_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
20,bn_bru-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
21,hr_set-ud-dev_Case=Loc,1.3763873940765965,1.4261873713679432,1.4202139441733865,1.1600408228014543,39.588471890085245,1.6194512683318383,1.2490426409914464,1.196882472349136,1.2588542835931196,2.557898061501386,2.5506280728351767,1.3504730241930452,1.293910450414864,1.424236105485363,0.9535466302704662,0.9646371533778326,1.250619572241424,1.0761413251050977,1.0438812247396712,1.1957433708575396,1.1550637555294236,1.0956533955226944,1.6194512683318383,1.2965653985761598,1.2944418756789462,1.1869842592769617,1.1910930941005555,1.0937873196358707,2.5506280728351767,2.5506280728351767,2.5506280728351767,1.3844672537481828,0.9364598141390464,1.6194512683318383
22,hr_set-ud-train_Case=Loc,1.3612807416708976,1.4117722178232723,1.4056731999533238,1.1438701209437572,39.5920768284313,1.6071489192074304,1.2343742370782822,1.1829301230219118,1.2436133062064871,2.550934960418526,2.5407626679910997,1.3421686009965965,1.276729189769308,1.41357256812295,0.9351716397884795,0.9436420005880887,1.2350837503778833,1.0583704478129021,1.027326067449669,1.1822894705148943,1.1401161072746349,1.079629530743739,1.6071489192074304,1.2832201702107837,1.2818418632661286,1.1729100814029814,1.1772425621518106,1.0782255256375926,2.5407626679910997,2.5407626679910997,2.5407626679910997,1.3695069020963782,0.9196482500350827,1.6071489192074304
23,hr_set-ud-test_Case=Loc,1.3196986886837454,1.3689768214003923,1.363912897378966,1.0990047498760032,39.61984837373584,1.5644958027481373,1.1910237051022927,1.1420704563533675,1.200649720294769,2.551303692952493,2.4989825192711765,1.3023905226177657,1.2354087647953478,1.3722208524753388,0.8909353880221591,0.9010805166748643,1.1913434273320984,1.0215538160440665,0.9824505731818544,1.1394668540935613,1.096019068968576,1.0341089482330559,1.5644958027481373,1.2445938531960332,1.2413868028399873,1.1318046846872953,1.1377239089657056,1.038002019107317,2.4989825192711765,2.4989825192711765,2.4989825192711765,1.3264730834922829,0.9028716062352382,1.5644958027481373
24,orv_rnc-ud-dev_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
25,orv_rnc-ud-train_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
26,orv_rnc-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
27,la_circse-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
28,grc_perseus-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
29,tr_atis-ud-dev_Case=Loc,10.697574302926078,10.755357131830932,10.74729860476319,10.502560974924293,33.96814258601435,10.955205562910256,10.59146116427489,10.534245141156983,10.598010850744648,8.25822905394601,11.875038059965105,10.707995004892062,10.512684192232726,10.772859821031723,10.285009340411053,10.27402966659825,10.592879290929318,10.212458406446393,10.373364406516076,10.54601284422792,10.504116938562289,10.43916226286056,10.955205562910256,10.512684192232726,10.512684192232726,10.49021361364698,10.470501657450692,10.376125235240279,11.875038059965105,11.875038059965105,11.875038059965105,10.690159245968534,9.556596564901936,10.955205562910256
30,tr_atis-ud-train_Case=Loc,53.69393215747679,53.74912209036989,53.74342552233777,53.48991822724176,39.394377200525724,53.94909814178008,53.58230502709115,53.527411227538266,53.589053085841265,50.90971722528497,54.8514508550107,53.70160618446835,53.4944132516186,53.76793600228118,53.26864805343898,53.25900445972854,53.582588475249146,53.197363080113576,53.35904791075041,53.53603809356306,53.4919329556678,53.423516301478124,53.94909814178008,53.501560304511685,53.501560304511685,53.48458940038436,53.465726832996,53.3686468960896,54.8514508550107,54.8514508550107,54.8514508550107,53.68149049854455,52.53059175146891,53.94909814178008
31,tr_atis-ud-test_Case=Loc,12.709181024238768,12.762648787835253,12.758636083299164,12.495974061771335,33.022719451916736,12.965338406690357,12.592701120927,12.543525433484788,12.599390514713663,9.944847912361457,13.881642554107206,12.720550172622838,12.509996003196804,12.784452363015877,12.272397488009778,12.263614380709505,12.590856629630006,12.213835506415574,12.363869239031008,12.548002444071287,12.500041163913405,12.429151583021428,12.965338406690357,12.521980673998822,12.521980673998822,12.498088638794105,12.481530156247763,12.38059535335299,13.881642554107206,13.881642554107206,13.881642554107206,12.694998061384126,11.549624546299928,12.965338406690357
32,hi_pud-ud-test_Case=Loc,0.3142586125777494,0.24686018949757063,0.24945553529669268,0.5126245992590516,40.664222878513705,0.008657078970446205,0.40721738948959046,0.48180224890630596,0.4047780911160012,3.736218397812663,1.0068054866608844,0.38096062820674587,0.7023416359146172,0.2440915784038663,0.7661327901567502,0.7819280214229534,0.4088442847022523,0.966023172771895,0.6658225976807463,0.4684352171768466,0.513406151492349,0.5871653771964631,0.008657078970446205,0.7023416359146172,0.7023416359146172,0.5531374188660755,0.6011529850889734,0.6827490772419986,1.0068054866608844,1.0068054866608844,1.0068054866608844,0.3760436915948206,1.6751439788279863,0.008657078970446205
33,la_perseus-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
34,la_perseus-ud-train_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
35,tr_kenet-ud-dev_Case=Loc,596.4374334006477,596.4892462721917,596.4798156802997,596.28403541808,573.7543028161097,596.65567960089,596.3543697539626,596.3055214340094,596.3594195304553,594.2777128582226,597.4253091391425,596.4423035697613,596.2646224622084,596.4988367316588,596.1019066763183,596.0915292164997,596.3577729965109,596.0105796972996,596.1758019948323,596.3182003771976,596.2853055714772,596.2349331833922,596.65567960089,596.2713308553414,596.2679766682091,596.2606415482292,596.2385317780623,596.1644875857842,597.4253091391425,597.4253091391425,597.4253091391425,596.4263413220758,595.4502912777153,596.65567960089
36,tr_kenet-ud-test_Case=Loc,226.6260919366034,226.6778539906268,226.66830698445094,226.47509005649718,205.72635546602515,226.84355842738844,226.54529061458328,226.49682805502044,226.55005229471988,224.4935039891652,227.6115111324557,226.63419391442162,226.459341457431,226.68954786471983,226.2948041184865,226.28362012427004,226.54799275980002,226.20455344665365,226.36755856099646,226.5097641297745,226.47673957133847,226.42678033428817,226.84355842738844,226.46081338721717,226.45786951807762,226.4520258474949,226.43081515020603,226.356903163504,227.6115111324557,227.6115111324557,227.6115111324557,226.61747210233605,225.64642395122354,226.84355842738844
37,tr_kenet-ud-train_Case=Loc,338.6246624574844,338.6773418325299,338.66765953279264,338.4702937473714,316.5258915160022,338.84584498952717,338.5415315666297,338.49189172599904,338.54665371984134,336.45124461056764,339.6214166784343,338.6301830633866,338.45108952402563,338.68780773909054,338.2860726693135,338.27524209182366,338.5448010843369,338.19541688201514,338.3612172969414,338.50480374778294,338.4715375172861,338.42090191439416,338.84584498952717,338.45886997782566,338.453748686582,338.4481407529874,338.42657695426453,338.35152737683984,339.6214166784343,339.6214166784343,339.6214166784343,338.6143752598836,337.6308971584938,338.84584498952717
38,sms_giellagas-ud-test_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
39,sms_giellagas-ud-train_Case=Loc,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
40,sk_snk-ud-dev_Case=Loc,1.3168812225654094,1.3670805128648205,1.3587274323600427,1.1184096287370193,39.64315236529705,1.5539135211382462,1.1977485384364002,1.1468047770505414,1.2054483604829025,2.683776405829434,2.4801741740312764,1.2967536054786344,1.2435187493554463,1.3650302970210413,0.932144288855146,0.9406497189221508,1.2007021670703861,1.036482079799214,1.013074852051762,1.1505115293351198,1.1143200455901021,1.0616859678824313,1.5539135211382462,1.2435187493554463,1.2435187493554463,1.135697257115691,1.1369453141754784,1.0466280232981315,2.4801741740312764,2.4801741740312764,2.4801741740312764,1.3247976017115903,0.9639366639084633,1.5539135211382462
41,sk_snk-ud-test_Case=Loc,1.3133430856100619,1.3637894160515116,1.3552100704597108,1.1192706333922915,39.6536103592692,1.5496023215427175,1.197189622195545,1.145769631447722,1.2052592495276788,2.7059235155324903,2.4719832760750484,1.2931181752582368,1.2428449546687932,1.3614985333808058,0.9364566229241202,0.9447761324053179,1.2005272711962822,1.0411899823035364,1.015810379597668,1.149730213834321,1.1146756568516043,1.063812299764572,1.5496023215427175,1.2436037848923205,1.2436037848923205,1.1358389132228184,1.1377732284638198,1.0498005879253671,2.4719832760750484,2.4719832760750484,2.4719832760750484,1.322428005783537,0.9798387792101891,1.5496023215427175
42,sk_snk-ud-train_Case=Loc,1.333232011110898,1.3845381857310488,1.3742718709156205,1.1470652620039412,39.64162783315565,1.5678612433331869,1.2197842410032977,1.168069325570761,1.2263800397582798,2.7396159712476806,2.4900018580421874,1.316219419640456,1.2555699332450594,1.3820547837603256,0.9707689055079646,0.9765822182371832,1.2243944831487357,1.053070039362264,1.047464482968939,1.1759837125673147,1.1431907656791493,1.0947129696064144,1.5678612433331869,1.2598526465395294,1.2598526465395294,1.1560063114865469,1.1541857685434167,1.0685429566471387,2.4900018580421874,2.4900018580421874,2.4900018580421874,1.3386563637568798,0.9874041009192965,1.5678612433331869
