,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
13,lt_alksnis-ud-train_Case=Ill,0.1767766952966369,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5634719199411433,3.5355339059327378,1.0,1.0,7.3739406018763125,1.0,1.0,1.0,4.242640687119285
14,olo_kkpp-ud-test_Case=Ill,0.7669437154849719,0.8821034570138243,0.8821034570138243,1.842143079204315,1.842143079204315,1.842143079204315,0.8821034570138243,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.842143079204315,1.0086737570651765,3.0396784320737287,1.842143079204315,1.842143079204315,6.649120153566789,1.842143079204315,1.842143079204315,1.842143079204315,3.732553102465107
15,olo_kkpp-ud-train_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
16,mdf_jr-ud-test_Case=Ill,7.7034894690653015,7.812249995999872,7.812249995999872,8.705242673240075,8.705242673240075,8.705242673240075,7.812249995999872,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,8.705242673240075,6.706392058658995,6.207354508967568,8.705242673240075,8.705242673240075,4.713676908741201,8.705242673240075,8.705242673240075,8.705242673240075,6.085330722319043
17,mdf_jr-ud-train_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
18,vep_vwt-ud-test_Case=Ill,0.575543221661067,0.6892024376045112,0.6892024376045112,1.635542723379613,1.635542723379613,1.635542723379613,0.6892024376045112,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.635542723379613,1.119275559358721,3.158322339470751,1.635542723379613,1.635542723379613,6.830080526611674,1.635542723379613,1.635542723379613,1.635542723379613,3.856812155135378
19,fi_tdt-ud-train_Case=Ill,0.8713708396989898,0.9932698373077208,0.9932698373077208,1.960920608682236,1.960920608682236,1.960920608682236,0.9932698373077208,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,1.960920608682236,0.9351428155241758,2.973217669475579,1.960920608682236,1.960920608682236,6.519576762827587,1.960920608682236,1.960920608682236,1.960920608682236,3.662063759433619
20,fi_tdt-ud-test_Case=Ill,0.8736471346866468,0.9976633700596244,0.9976633700596244,1.9640267731056948,1.9640267731056948,1.9640267731056948,0.9976633700596244,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,1.9640267731056948,0.9334525125583515,2.9732406202938946,1.9640267731056948,1.9640267731056948,6.522600201697272,1.9640267731056948,1.9640267731056948,1.9640267731056948,3.661847252877569
21,fi_tdt-ud-dev_Case=Ill,0.811540305348351,0.937133260184627,0.937133260184627,1.9045597042899167,1.9045597042899167,1.9045597042899167,0.937133260184627,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,1.9045597042899167,0.951075562134659,3.000899273166745,1.9045597042899167,1.9045597042899167,6.577645009370412,1.9045597042899167,1.9045597042899167,1.9045597042899167,3.6919956646456646
22,myv_jr-ud-test_Case=Ill,0.6369556578584855,0.7407042850873679,0.7407042850873679,1.7104654390763518,1.7104654390763518,1.7104654390763518,0.7407042850873679,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.7104654390763518,1.0473358673335191,3.0794592167221477,1.7104654390763518,1.7104654390763518,6.736056896291624,1.7104654390763518,1.7104654390763518,1.7104654390763518,3.7775593063983286
23,myv_jr-ud-train_Case=Ill,0.4405279987413564,0.5348404942548599,0.5348404942548599,1.5026261478525773,1.5026261478525773,1.5026261478525773,0.5348404942548599,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.5026261478525773,1.1660217750796442,3.185154514913248,1.5026261478525773,1.5026261478525773,6.928899328435258,1.5026261478525773,1.5026261478525773,1.5026261478525773,3.888063820179363
24,kpv_ikdp-ud-test_Case=Ill,1.2568147569683186,1.3686976778431874,1.3686976778431874,2.3108440016582685,2.3108440016582685,2.3108440016582685,1.3686976778431874,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,2.3108440016582685,0.992191737742481,2.8647280266487196,2.3108440016582685,2.3108440016582685,6.2927206622678975,2.3108440016582685,2.3108440016582685,2.3108440016582685,3.5317606562921746
25,kpv_lattice-ud-test_Case=Ill,8.436323614137201,8.548033548777191,8.548033548777191,9.44519638196462,9.44519638196462,9.44519638196462,8.548033548777191,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,9.44519638196462,7.399420060623676,6.803173029205278,9.44519638196462,9.44519638196462,4.976475270957244,9.44519638196462,9.44519638196462,9.44519638196462,6.627670813201518
26,kpv_lattice-ud-train_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
27,fi_pud-ud-test_Case=Ill,0.8978446681127193,1.017191707411669,1.017191707411669,1.983108213213122,1.983108213213122,1.983108213213122,1.017191707411669,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,1.983108213213122,0.9397047316572168,2.9647227409002985,1.983108213213122,1.983108213213122,6.499914972974768,1.983108213213122,1.983108213213122,1.983108213213122,3.6524733157914024
28,et_edt-ud-dev_Case=Ill,3.3796212168172035,3.497974794706087,3.497974794706087,4.410228268319544,4.410228268319544,4.410228268319544,3.497974794706087,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,4.410228268319544,2.4923920519431864,3.0331688674857533,4.410228268319544,4.410228268319544,4.95192305575454,4.410228268319544,4.410228268319544,4.410228268319544,3.4048451538274027
29,et_edt-ud-train_Case=Ill,3.3133995233967033,3.4326230484631535,3.4326230484631535,4.347833450101511,4.347833450101511,4.347833450101511,3.4326230484631535,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,4.347833450101511,2.422658489853434,2.996834029503076,4.347833450101511,4.347833450101511,4.962251377015228,4.347833450101511,4.347833450101511,4.347833450101511,3.379443273957573
30,et_edt-ud-test_Case=Ill,4.335831080469858,4.458319738792651,4.458319738792651,5.3714540403661655,5.3714540403661655,5.3714540403661655,4.458319738792651,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,5.3714540403661655,3.374808502733465,3.5265926695839984,5.3714540403661655,5.3714540403661655,4.496161731409906,5.3714540403661655,5.3714540403661655,5.3714540403661655,3.7348231618022667
31,koi_uh-ud-train_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
32,koi_uh-ud-test_Case=Ill,30.253615486417488,30.364452901377952,30.364452901377952,31.25699921617557,31.25699921617557,31.25699921617557,30.364452901377952,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,31.25699921617557,29.139511168019123,28.098042636454235,31.25699921617557,31.25699921617557,24.67539260072674,31.25699921617557,31.25699921617557,31.25699921617557,27.676705006196094
33,sme_giella-ud-train_Case=Ill,0.14645057132589348,0.1725285923127573,0.1725285923127573,1.152010514482039,1.152010514482039,1.152010514482039,0.1725285923127573,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.152010514482039,1.438657061549054,3.4331269768807045,1.152010514482039,1.152010514482039,7.232982586622123,1.152010514482039,1.152010514482039,1.152010514482039,4.13976808338706
34,sme_giella-ud-test_Case=Ill,0.10720930838115385,0.22925506622611905,0.22925506622611905,1.2072765064707807,1.2072765064707807,1.2072765064707807,0.22925506622611905,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.2072765064707807,1.3751151674584134,3.3970812753267277,1.2072765064707807,1.2072765064707807,7.184254192232725,1.2072765064707807,1.2072765064707807,1.2072765064707807,4.1033744470048665
35,krl_kkpp-ud-test_Case=Ill,0.24845199749997673,0.3808697000222803,0.3808697000222803,1.3562839573037448,1.3562839573037448,1.3562839573037448,0.3808697000222803,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.3562839573037448,1.260756190878913,3.3028700575838505,1.3562839573037448,1.3562839573037448,7.057250452592517,1.3562839573037448,1.3562839573037448,1.3562839573037448,4.0077086215269855
36,fi_ftb-ud-dev_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
37,fi_ftb-ud-train_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
38,fi_ftb-ud-test_Case=Ill,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
