,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
23,la_circse-ud-test_Case=Voc,52.21110992882645,53.06913729592119,53.06913729592119,52.21110992882645,51.9792824593478,51.724280899476035,51.8267453543571,53.06913729592119,52.21110992882645
24,grc_perseus-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
25,grc_perseus-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
26,grc_perseus-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
27,qpm_philotis-ud-train_Case=Voc,88.45337754998393,89.23564310296643,89.23564310296643,88.45337754998393,88.25278918933756,88.01469433994012,88.1260892838026,89.23564310296643,88.45337754998393
28,qpm_philotis-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
29,qpm_philotis-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
30,la_perseus-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
31,la_perseus-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
32,sk_snk-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
33,lt_hse-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
34,ess_sli-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
35,hit_hittb-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
36,sa_ufal-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
37,be_hse-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
38,be_hse-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
39,be_hse-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
40,cs_pud-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
41,orv_ruthenian-ud-test_Case=Voc,5.612486080160912,6.442049363362563,6.442049363362563,5.612486080160912,5.412291098578501,5.183068350973601,5.291666099047277,6.442049363362563,5.612486080160912
42,orv_ruthenian-ud-train_Case=Voc,7.3484692283495345,8.18535277187245,8.18535277187245,7.3484692283495345,7.143597845193087,6.906339903610126,7.019005341653415,8.18535277187245,7.3484692283495345
43,orv_ruthenian-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
44,ml_ufal-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
45,egy_ujaen-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
46,ro_nonstandard-ud-test_Case=Voc,21.24983660067897,21.99747460252856,21.99747460252856,21.24983660067897,21.063378428181174,20.843182856870452,20.948078468960222,21.99747460252856,21.24983660067897
47,ro_nonstandard-ud-dev_Case=Voc,70.92249290598858,71.67286794875729,71.67286794875729,70.92249290598858,70.72918981411529,70.50474986188108,70.61058469719873,71.67286794875729,70.92249290598858
48,ro_nonstandard-ud-train_Case=Voc,34.82881948425278,35.61385498182788,35.61385498182788,34.82881948425278,34.623506186549584,34.38970201874787,34.494093906312884,35.61385498182788,34.82881948425278
49,ro_simonero-ud-train_Case=Voc,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.227672859534572,1.1194134266449938,1.0718157151934469,2.23606797749979,1.4142135623730951
50,mr_ufal-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
51,mr_ufal-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
52,ro_tuecl-ud-test_Case=Voc,5.0990195135927845,5.916079783099616,5.916079783099616,5.0990195135927845,4.900522131158506,4.658060848056574,4.7744997382830645,5.916079783099616,5.0990195135927845
53,lt_alksnis-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
54,lt_alksnis-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
55,lt_alksnis-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
56,vi_tuecl-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
57,cu_proiel-ud-train_Case=Voc,16.27104901384912,17.047292861502005,17.047292861502005,16.27104901384912,16.073626996777804,15.848260910674766,15.949528701666674,17.047292861502005,16.27104901384912
58,cu_proiel-ud-test_Case=Voc,16.995867266257154,17.792885568662104,17.792885568662104,16.995867266257154,16.78933698206754,16.554820612180592,16.658178894333254,17.792885568662104,16.995867266257154
59,cu_proiel-ud-dev_Case=Voc,20.836236712289928,21.63884630523281,21.63884630523281,20.836236712289928,20.631221073217123,20.39404320544318,20.502072637004154,21.63884630523281,20.836236712289928
60,la_llct-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
61,la_llct-ud-train_Case=Voc,4.993823345387607,5.920251913225432,5.920251913225432,4.993823345387607,4.740268306013991,4.460388069259788,4.616905749764505,5.920251913225432,4.993823345387607
62,sr_set-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
63,la_proiel-ud-test_Case=Voc,10.434983894999018,11.220021786471223,11.220021786471223,10.434983894999018,10.237615344972925,10.012646324511472,10.114948720589052,11.220021786471223,10.434983894999018
64,la_proiel-ud-dev_Case=Voc,14.922019523732928,15.69500982265807,15.69500982265807,14.922019523732928,14.728379750265375,14.505214047641669,14.607672061111677,15.69500982265807,14.922019523732928
65,la_proiel-ud-train_Case=Voc,15.308573759679756,16.103129009260556,16.103129009260556,15.308573759679756,15.104655457725562,14.871952172453792,14.976738298812812,16.103129009260556,15.308573759679756
66,grc_proiel-ud-test_Case=Voc,11.163556780883054,11.984364814206884,11.984364814206884,11.163556780883054,10.956137209564314,10.716823626521775,10.822510342051249,11.984364814206884,11.163556780883054
67,grc_proiel-ud-train_Case=Voc,20.420372301656784,21.18994636992963,21.18994636992963,20.420372301656784,20.223670427324414,19.997536885363694,20.09966673892714,21.18994636992963,20.420372301656784
68,grc_proiel-ud-dev_Case=Voc,14.049021318227117,14.828182626336917,14.828182626336917,14.049021318227117,13.853873093747353,13.622500903439041,13.733609293315915,14.828182626336917,14.049021318227117
69,ru_taiga-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
70,ru_taiga-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
71,ru_taiga-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
72,tpn_tudet-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
73,ga_idt-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
74,ga_idt-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
75,ga_idt-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
76,ro_art-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
77,ru_syntagrus-ud-train_Case=Voc,32.61901286060018,33.36165463522455,33.36165463522455,32.61901286060018,32.4308672240507,32.21331294456063,32.310560477018974,33.36165463522455,32.61901286060018
78,ru_syntagrus-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
79,ru_syntagrus-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
80,grc_ptnk-ud-train_Case=Voc,34.02939905434711,34.77067730142742,34.77067730142742,34.02939905434711,33.841589980319625,33.62419396436272,33.72163680676452,34.77067730142742,34.02939905434711
81,grc_ptnk-ud-dev_Case=Voc,8.12403840463596,9.0,9.0,8.12403840463596,7.907152057846796,7.654176621497992,7.774503622379661,9.0,8.12403840463596
82,grc_ptnk-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
83,orv_birchbark-ud-train_Case=Voc,13.615248804190102,14.348344852281743,14.348344852281743,13.615248804190102,13.435074553908715,13.225198077818376,13.324909031285786,14.348344852281743,13.615248804190102
84,orv_birchbark-ud-dev_Case=Voc,37.535168694024655,38.27822125206737,38.27822125206737,37.535168694024655,37.34742202579435,37.127823914713545,37.23005363281793,38.27822125206737,37.535168694024655
85,orv_birchbark-ud-test_Case=Voc,22.646743695286524,23.385358667337133,23.385358667337133,22.646743695286524,22.461988131257836,22.245855488601762,22.348054806475172,23.385358667337133,22.646743695286524
86,ltg_cairo-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
87,ru_poetry-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
88,ru_poetry-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
89,ru_poetry-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
90,cs_fictree-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
91,cs_fictree-ud-train_Case=Voc,420.76121494263225,421.5934060205401,421.5934060205401,420.76121494263225,420.5397694116937,420.2831423612972,420.4004763955831,421.5934060205401,420.76121494263225
92,cs_fictree-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
93,la_udante-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
94,la_udante-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
95,la_udante-ud-dev_Case=Voc,11.59202311936963,12.484990989183773,12.484990989183773,11.59202311936963,11.352628799094852,11.088797038141083,11.202427288879395,12.484990989183773,11.59202311936963
96,ro_rrt-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
97,ro_rrt-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
98,el_gdt-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
99,el_gdt-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
100,el_gdt-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
101,gd_arcosg-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
102,gd_arcosg-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
103,gd_arcosg-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
104,got_proiel-ud-dev_Case=Voc,13.629380029920656,14.393053880257655,14.393053880257655,13.629380029920656,13.436406585091085,13.215806099674642,13.31750155813263,14.393053880257655,13.629380029920656
105,got_proiel-ud-train_Case=Voc,82.72847151978574,83.48652585896721,83.48652585896721,82.72847151978574,82.53320182128076,82.30585086383442,82.41092496528125,83.48652585896721,82.72847151978574
106,got_proiel-ud-test_Case=Voc,43.08131845707603,43.8520238985614,43.8520238985614,43.08131845707603,42.88355447187303,42.6566105047399,42.75616874087205,43.8520238985614,43.08131845707603
107,cs_pdt-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
108,cs_pdt-ud-dev_Case=Voc,44.429719783046124,45.332107826572546,45.332107826572546,44.429719783046124,44.182692937995675,43.88656815242599,44.01839816670559,45.332107826572546,44.429719783046124
109,cs_pdt-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
110,lv_lvtb-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
111,lv_lvtb-ud-train_Case=Voc,81.3142054010245,82.16446920658588,82.16446920658588,81.3142054010245,81.08832656097647,80.83678877685016,80.9406207231263,82.16446920658588,81.3142054010245
112,lv_lvtb-ud-dev_Case=Voc,18.275666882497067,19.157244060668017,19.157244060668017,18.275666882497067,18.04885450392922,17.789752911211984,17.904204914857793,19.157244060668017,18.275666882497067
113,la_ittb-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
114,la_ittb-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
115,la_ittb-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
116,ga_cadhan-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
117,pl_pud-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
118,orv_torot-ud-test_Case=Voc,6.13043409737208,6.883474574822095,6.883474574822095,6.13043409737208,5.951966969730927,5.749567884997753,5.845195058097285,6.883474574822095,6.13043409737208
119,orv_torot-ud-dev_Case=Voc,7.641756977563603,8.417718703168957,8.417718703168957,7.641756977563603,7.452664892021071,7.238309600140411,7.3350635432499045,8.417718703168957,7.641756977563603
120,orv_torot-ud-train_Case=Voc,10.511490311627014,11.284882428655225,11.284882428655225,10.511490311627014,10.319893241843817,10.101472817684545,10.19926916246179,11.284882428655225,10.511490311627014
121,cs_cac-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
122,cs_cac-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
123,cs_cac-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
124,pl_lfg-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
125,pl_lfg-ud-train_Case=Voc,93.7683315410912,94.57536677169166,94.57536677169166,93.7683315410912,93.54512130695315,93.29509798827576,93.43353391323467,94.57536677169166,93.7683315410912
126,pl_lfg-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
127,cs_poetry-ud-test_Case=Voc,46.389654018972806,47.275786614291256,47.275786614291256,46.389654018972806,46.149335302948906,45.88182619849216,46.01120669867844,47.275786614291256,46.389654018972806
128,ru_gsd-ud-train_Case=Voc,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
129,lv_cairo-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
130,bg_btb-ud-train_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
131,bg_btb-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
132,bg_btb-ud-dev_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
133,bej_nsc-ud-test_Case=Voc,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
