,Treebank,ess_sli-ud-test_Case=Equ,gub_tudet-ud-test_Case=Equ,egy_ujaen-ud-test_Case=Equ,ky_ktmu-ud-test_Case=Equ,tt_nmctt-ud-test_Case=Equ,tr_gb-ud-test_Case=Equ,ota_boun-ud-train_Case=Equ,ota_boun-ud-test_Case=Equ,qtd_sagt-ud-test_Case=Equ,qtd_sagt-ud-dev_Case=Equ,qtd_sagt-ud-train_Case=Equ,tr_imst-ud-train_Case=Equ,tr_imst-ud-dev_Case=Equ,tr_imst-ud-test_Case=Equ,tr_boun-ud-dev_Case=Equ,tr_boun-ud-test_Case=Equ,tr_boun-ud-train_Case=Equ
10,tr_pud-ud-test_Case=Dat,5.418819642596533,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542,6.339143832598542
11,es_gsd-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,es_gsd-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,es_gsd-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,de_hdt-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,de_hdt-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,de_hdt-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,sga_dipsgg-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pt_porttinari-ud-train_Case=Dat,1.2366829652976885,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323,2.1565242585859323
19,pt_porttinari-ud-test_Case=Dat,1.178030178747903,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687,2.0946968998021687
20,pt_porttinari-ud-dev_Case=Dat,0.9999999999999999,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676,1.914854215512676
21,pl_pdb-ud-test_Case=Dat,0.5616610525897442,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694,1.541535826120694
22,pl_pdb-ud-train_Case=Dat,0.6435400880868297,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157,1.6189288728823157
23,pl_pdb-ud-dev_Case=Dat,0.6392517636155841,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499,1.6141540233157499
24,sah_yktdt-ud-test_Case=Dat,29.295904150580505,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827,30.062435031114827
25,uk_iu-ud-dev_Case=Dat,7.581263453775733,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166,8.489732360655166
26,uk_iu-ud-train_Case=Dat,3.2649834546386796,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832,4.162123839315832
27,uk_iu-ud-test_Case=Dat,4.921794263224878,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503,5.847542709481503
28,sa_vedic-ud-test_Case=Dat,2.3765868903590626,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582,3.344574254420582
29,sa_vedic-ud-train_Case=Dat,2.307959786167847,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917,3.268627846799917
30,sa_vedic-ud-dev_Case=Dat,1.7612868929491232,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497,2.7268048798195497
31,es_ancora-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,es_ancora-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,es_ancora-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,hr_set-ud-dev_Case=Dat,4.628452258554555,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309,5.553167082786309
35,hr_set-ud-train_Case=Dat,3.8267602487269645,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205,4.7576712783229205
36,hr_set-ud-test_Case=Dat,4.859257744968244,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472,5.783442463408472
37,orv_rnc-ud-dev_Case=Dat,3.1302806575635267,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304,4.083079518090304
38,orv_rnc-ud-train_Case=Dat,3.5916733850797216,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601,4.539215744936601
39,orv_rnc-ud-test_Case=Dat,3.158658880905934,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187,4.107366462742187
40,la_circse-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,is_pud-ud-test_Case=Dat,82.5923967444946,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898,83.5211589957898
42,grc_perseus-ud-dev_Case=Dat,11.829280500631885,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305,12.744876506370305
43,grc_perseus-ud-train_Case=Dat,9.362442612571504,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979,10.262650648850979
44,grc_perseus-ud-test_Case=Dat,15.08054083805241,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419,15.986689060580419
45,tr_atis-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,tr_atis-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,tr_atis-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,pt_pud-ud-test_Case=Dat,0.4040610178208843,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698,1.3170777796132698
49,hi_pud-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,la_perseus-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,la_perseus-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,tr_kenet-ud-dev_Case=Dat,8.949726063428821,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074,9.780679893265074
53,tr_kenet-ud-test_Case=Dat,1111.3631269751575,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352,1112.2288433591352
54,tr_kenet-ud-train_Case=Dat,23.73531830108319,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044,24.566461491594044
55,sk_snk-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,sk_snk-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,sk_snk-ud-train_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,lt_hse-ud-train_Case=Dat,5.085979502514732,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514,6.020148461624514
59,lt_hse-ud-test_Case=Dat,3.13581462037113,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798,4.06201920231798
60,lt_hse-ud-dev_Case=Dat,2.5071326821120348,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423,3.4434202266268423
61,hit_hittb-ud-test_Case=Dat,4.10885824157791,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234,4.988257817052234
62,sa_ufal-ud-test_Case=Dat,2.6246692913372702,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165,3.5433819375782165
63,be_hse-ud-train_Case=Dat,0.7306031936500259,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636,1.7050530777470636
64,be_hse-ud-dev_Case=Dat,0.5955564624785799,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494,1.5667442356683494
65,be_hse-ud-test_Case=Dat,1.762841452913277,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215,2.7172545072324215
66,gub_tudet-ud-test_Case=Dat,29.160475533388226,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512,29.905406423142512
67,cs_pud-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,orv_ruthenian-ud-test_Case=Dat,1.655594354482949,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489,2.607568198644489
69,orv_ruthenian-ud-train_Case=Dat,2.7112784753443684,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744,3.6603091299490744
70,orv_ruthenian-ud-dev_Case=Dat,2.6654717131146053,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817,3.6135327637321817
71,ml_ufal-ud-test_Case=Dat,8.509298635334531,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218,9.394961741404218
72,apu_ufpa-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,egy_ujaen-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,de_pud-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,gl_treegal-ud-train_Case=Dat,0.9777777777777777,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276,1.873927676905276
76,gl_treegal-ud-test_Case=Dat,1.750926596016143,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435,2.579530817562435
77,ro_nonstandard-ud-test_Case=Dat,1.7559022165207865,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451,2.67852884899451
78,ro_nonstandard-ud-dev_Case=Dat,1.3331685955478867,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005,2.2558629061899005
79,ro_nonstandard-ud-train_Case=Dat,1.6142737182367397,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302,2.540442797381302
80,ro_simonero-ud-test_Case=Dat,26.30589287593181,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768,27.073972741361768
81,ro_simonero-ud-train_Case=Dat,10.358812673274867,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132,11.229648258071132
82,ro_simonero-ud-dev_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,sq_tsa-ud-test_Case=Dat,4.47213595499958,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504,5.385164807134504
84,pt_petrogold-ud-train_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,pt_petrogold-ud-test_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,pt_petrogold-ud-dev_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,mr_ufal-ud-dev_Case=Dat,4.183300132670378,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039,5.049752469181039
88,mr_ufal-ud-test_Case=Dat,11.916375287812984,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704,12.767145334803704
89,mr_ufal-ud-train_Case=Dat,4.436487310895338,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458,5.323024851790458
90,pt_gsd-ud-dev_Case=Dat,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
91,pt_gsd-ud-test_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,pt_gsd-ud-train_Case=Dat,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,si_stb-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,ro_tuecl-ud-test_Case=Dat,1.3759341216040577,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107,2.317640087796107
95,lt_alksnis-ud-test_Case=Dat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
