,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
10,nyq_aha-ud-test_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
11,mdf_jr-ud-test_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
12,mdf_jr-ud-train_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
13,myv_jr-ud-test_Case=Tem,1.4349312798102138,1.5634719199411433,1.5634719199411433,2.472066162365221,2.472066162365221,2.472066162365221,1.5634719199411433,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,0.0,2.223610677354389,2.472066162365221,2.472066162365221,6.149751575831696,2.472066162365221,2.472066162365221,2.472066162365221,2.9059326290271157
14,myv_jr-ud-train_Case=Tem,3.450543435460565,3.5355339059327378,3.5355339059327378,4.301162633521313,4.301162633521313,4.301162633521313,3.5355339059327378,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,2.223610677354389,0.0,4.301162633521313,4.301162633521313,5.755432216610669,4.301162633521313,4.301162633521313,4.301162633521313,0.7071067811865476
15,kfm_aha-ud-test_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
16,soj_aha-ud-test_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
17,he_htb-ud-train_Case=Tem,7.260767865728803,7.3739406018763125,7.3739406018763125,8.299096336348915,8.299096336348915,8.299096336348915,7.3739406018763125,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,6.149751575831696,5.755432216610669,8.299096336348915,8.299096336348915,0.0,8.299096336348915,8.299096336348915,8.299096336348915,5.645794895318107
18,lzh_kyoto-ud-dev_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
19,lzh_kyoto-ud-train_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
20,lzh_kyoto-ud-test_Case=Tem,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
21,gu_gujtb-ud-test_Case=Tem,4.1570722870789725,4.242640687119285,4.242640687119285,5.0,5.0,5.0,4.242640687119285,5.0,5.0,5.0,5.0,5.0,5.0,2.9059326290271157,0.7071067811865476,5.0,5.0,5.645794895318107,5.0,5.0,5.0,0.0
