,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
17,uk_iu-ud-train_Case=Ins,3.660181369461609,3.78252776678633,3.78252776678633,4.714933003721951,4.714933003721951,4.714933003721951,3.78252776678633,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,2.7013518077025416,3.0821784501902667,4.714933003721951,4.714933003721951,4.616895554554928,4.714933003721951,4.714933003721951,4.714933003721951,3.396805195662361
18,uk_iu-ud-test_Case=Ins,3.7295602663551577,3.8511088900844883,3.8511088900844883,4.78021517915417,4.78021517915417,4.78021517915417,3.8511088900844883,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,2.774785099390031,3.127698194194476,4.78021517915417,4.78021517915417,4.615005167168993,4.78021517915417,4.78021517915417,4.78021517915417,3.4311495531531864
19,sa_vedic-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
20,sa_vedic-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
21,sa_vedic-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
22,hr_set-ud-dev_Case=Ins,3.1338294588875515,3.2569425926894975,3.2569425926894975,4.193132313244931,4.193132313244931,4.193132313244931,3.2569425926894975,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,2.211737313465778,2.8584901943710586,4.193132313244931,4.193132313244931,4.907216758805115,4.193132313244931,4.193132313244931,4.193132313244931,3.2685814077614155
23,hr_set-ud-train_Case=Ins,2.9094570208555988,3.0301671414331426,3.0301671414331426,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.0301671414331426,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,2.0160562191035583,2.791363024361589,3.9671141971867048,3.9671141971867048,5.04067591647296,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.2424784439566396
24,hr_set-ud-test_Case=Ins,2.7974766934400246,2.921489695483509,2.921489695483509,3.8596640789997627,3.8596640789997627,3.8596640789997627,2.921489695483509,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,1.9028442728007489,2.7623070314601925,3.8596640789997627,3.8596640789997627,5.104209947060708,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.232551276484573
25,orv_rnc-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
26,orv_rnc-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
27,orv_rnc-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
28,tr_atis-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
29,tr_atis-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
30,tr_atis-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
31,hi_pud-ud-test_Case=Ins,0.1767766952966369,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5634719199411433,3.5355339059327378,1.0,1.0,7.3739406018763125,1.0,1.0,1.0,4.242640687119285
32,tr_kenet-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
33,tr_kenet-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
34,tr_kenet-ud-train_Case=Ins,1989.5076102518433,1989.612022480765,1989.612022480765,1990.392172412261,1990.392172412261,1990.392172412261,1989.612022480765,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1988.5536899409526,1987.6640812773169,1990.392172412261,1990.392172412261,1984.336507500681,1990.392172412261,1990.392172412261,1990.392172412261,1987.2750187128102
35,sk_snk-ud-dev_Case=Ins,4.216669687613422,4.34022059265418,4.34022059265418,5.280498900582525,5.280498900582525,5.280498900582525,4.34022059265418,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,3.2129402232798374,3.3499448021594014,5.280498900582525,5.280498900582525,4.255428138161101,5.280498900582525,5.280498900582525,5.280498900582525,3.5635731021599475
36,sk_snk-ud-test_Case=Ins,4.660129143405577,4.786804237660924,4.786804237660924,5.731899447851193,5.731899447851193,5.731899447851193,4.786804237660924,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,3.623195702314502,3.6139387976580335,5.731899447851193,5.731899447851193,4.024041075137587,5.731899447851193,5.731899447851193,5.731899447851193,3.7536602667161922
37,sk_snk-ud-train_Case=Ins,2.6243953455514406,2.742283972220514,2.742283972220514,3.685614975541244,3.685614975541244,3.685614975541244,2.742283972220514,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,1.7673869802148237,2.713121905703209,3.685614975541244,3.685614975541244,5.218161773401476,3.685614975541244,3.685614975541244,3.685614975541244,3.2139091918391895
38,lt_hse-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
39,lt_hse-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
40,lt_hse-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
41,hit_hittb-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
42,sa_ufal-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
43,be_hse-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
44,be_hse-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
45,be_hse-ud-test_Case=Ins,623.6788286049158,623.810868773541,623.810868773541,624.7535514104742,624.7535514104742,624.7535514104742,623.810868773541,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,622.5119365209883,621.459974575998,624.7535514104742,624.7535514104742,617.3676983775553,624.7535514104742,624.7535514104742,624.7535514104742,620.9911432540725
46,cs_pud-ud-test_Case=Ins,3.389867277667278,3.513121921012346,3.513121921012346,4.4629023437680875,4.4629023437680875,4.4629023437680875,3.513121921012346,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,2.415943820073373,2.8988525982903055,4.4629023437680875,4.4629023437680875,4.637068361625483,4.4629023437680875,4.4629023437680875,4.4629023437680875,3.2581606064707507
47,orv_ruthenian-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
48,orv_ruthenian-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
49,orv_ruthenian-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
50,ml_ufal-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
51,egy_ujaen-ud-test_Case=Ins,0.1767766952966369,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5634719199411433,3.5355339059327378,1.0,1.0,7.3739406018763125,1.0,1.0,1.0,4.242640687119285
52,mr_ufal-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
53,mr_ufal-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
54,mr_ufal-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
55,si_stb-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
56,lt_alksnis-ud-test_Case=Ins,7.959019713602442,8.08309865905069,8.08309865905069,9.001785162169785,9.001785162169785,9.001785162169785,8.08309865905069,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,9.001785162169785,6.902933694725947,6.410721761016029,9.001785162169785,9.001785162169785,4.470259842825901,9.001785162169785,9.001785162169785,9.001785162169785,6.264944326185823
57,lt_alksnis-ud-dev_Case=Ins,6.684268804138818,6.80163469569652,6.80163469569652,7.7073072736783805,7.7073072736783805,7.7073072736783805,6.80163469569652,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,7.7073072736783805,5.679985434286137,5.33023051478266,7.7073072736783805,7.7073072736783805,4.284452448016749,7.7073072736783805,7.7073072736783805,7.7073072736783805,5.2764743818314646
58,lt_alksnis-ud-train_Case=Ins,6.9646291922999,7.089949661700705,7.089949661700705,8.00824668865855,8.00824668865855,8.00824668865855,7.089949661700705,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,8.00824668865855,5.9214936322022425,5.5322521772826105,8.00824668865855,8.00824668865855,4.1558641900510445,8.00824668865855,8.00824668865855,8.00824668865855,5.447338776188594
59,cu_proiel-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
60,cu_proiel-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
61,cu_proiel-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
62,olo_kkpp-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
63,hy_bsut-ud-train_Case=Ins,426.1722436409955,426.29098043472607,426.29098043472607,427.15687984626913,427.15687984626913,427.15687984626913,426.29098043472607,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,427.15687984626913,425.10599985310853,424.1361809607853,427.15687984626913,427.15687984626913,420.40144504984755,427.15687984626913,427.15687984626913,427.15687984626913,423.70744624091753
64,hy_bsut-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
65,hy_bsut-ud-dev_Case=Ins,174.65618010823437,174.7741399635541,174.7741399635541,175.65022060902743,175.65022060902743,175.65022060902743,174.7741399635541,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,175.65022060902743,173.5850736030543,172.60793724507573,175.65022060902743,175.65022060902743,168.87680420945915,175.65022060902743,175.65022060902743,175.65022060902743,172.18013822738092
66,hsb_ufal-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
67,hsb_ufal-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
68,fi_tdt-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
69,fi_tdt-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
70,fi_tdt-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
71,sr_set-ud-test_Case=Ins,2.8041526635803584,2.923664076864685,2.923664076864685,3.853968706702711,3.853968706702711,3.853968706702711,2.923664076864685,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,3.853968706702711,1.9383416519012402,2.790099234724849,3.853968706702711,3.853968706702711,5.136215179603668,3.853968706702711,3.853968706702711,3.853968706702711,3.2606781749606664
72,sr_set-ud-train_Case=Ins,2.6703114070713663,2.789351877553531,2.789351877553531,3.7190209475349576,3.7190209475349576,3.7190209475349576,2.789351877553531,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.7190209475349576,1.8260977472758857,2.766568563822411,3.7190209475349576,3.7190209475349576,5.242500041165621,3.7190209475349576,3.7190209475349576,3.7190209475349576,3.260151095062036
73,sr_set-ud-dev_Case=Ins,3.0999495963644312,3.223012953743748,3.223012953743748,4.154854088894098,4.154854088894098,4.154854088894098,3.223012953743748,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,4.154854088894098,2.190644565216163,2.8636187770022743,4.154854088894098,4.154854088894098,4.933336852476223,4.154854088894098,4.154854088894098,4.154854088894098,3.2806725682396287
74,tr_framenet-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
75,tr_framenet-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
76,tr_framenet-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
77,ky_ktmu-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
78,ky_ktmu-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
79,kpv_ikdp-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
80,kpv_lattice-ud-test_Case=Ins,100.79201977339278,100.91580649234291,100.91580649234291,101.81355508968342,101.81355508968342,101.81355508968342,100.91580649234291,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,101.81355508968342,99.66833889344088,98.63569333664158,101.81355508968342,101.81355508968342,94.92957916266141,101.81355508968342,101.81355508968342,101.81355508968342,98.18859404228171
81,abq_atb-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
82,tr_gb-ud-test_Case=Ins,64.36314615782337,64.47221623821122,64.47221623821122,65.31717487256574,65.31717487256574,65.31717487256574,64.47221623821122,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,65.31717487256574,63.34561284466878,62.42996075603444,65.31717487256574,65.31717487256574,58.8943262688917,65.31717487256574,65.31717487256574,65.31717487256574,62.03762299336321
83,ru_taiga-ud-train_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
84,ru_taiga-ud-dev_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
85,ru_taiga-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
86,fi_pud-ud-test_Case=Ins,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
