,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
14,mdf_jr-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
15,vep_vwt-ud-test_Case=Com,9.882598261237838,9.82277927655513,9.9668818879277,9.43980338778303,7.224785869781716,10.099504938362077,7.217377069032628,7.406375631845849,7.534283781406526,10.908712114635714,10.908712114635714,10.099504938362077,10.099504938362077,10.099504938362077,9.471070870390141,10.908712114635714,7.282255831814754,10.908712114635714,9.626785548665765,9.375876563986996,9.373060672439806,9.414209880133589,9.566392002876576,9.720973303117779,9.165515079179494,7.323954268183887,10.908712114635714,9.363224502663286,7.998370015352775,8.015818189331194,7.558414313961689,10.908712114635714,24.331050121192877,9.981326986795077,9.93173372301606,9.816683958986216,10.908712114635714,10.908712114635714,10.908712114635714
16,es_pud-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
17,fi_tdt-ud-train_Case=Com,1.7758628955577889,1.722855296382659,1.8617963337350834,1.342496243296534,3.7853731835281375,2.005095549659743,4.296494539823788,3.050144191974657,9.267204452113313,2.9067128499108295,2.9067128499108295,2.005095549659743,2.005095549659743,2.005095549659743,1.3814502459484945,2.9067128499108295,6.440514699295138,2.9067128499108295,1.531472547343016,1.2815241074479786,1.2773033743093543,1.308041039335038,1.4840958400893145,1.6234027105491846,1.2718297922317134,7.142321408480636,2.9067128499108295,1.2731509978885402,2.3066993037681645,2.2407407746097854,3.1374618363099707,2.9067128499108295,28.8695164419468,1.8726552056549628,1.8153556747236284,1.68584020394807,2.9067128499108295,2.9067128499108295,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
19,fi_tdt-ud-dev_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
20,myv_jr-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
21,myv_jr-ud-train_Case=Com,2.2358626358420266,2.1783152278882754,2.3165734060631475,1.8368146340880454,3.708515392950808,2.449489742783178,4.224067251592775,3.042104534693047,9.03627804948776,3.3166247903554,3.3166247903554,2.449489742783178,2.449489742783178,2.449489742783178,1.8834376225685068,3.3166247903554,6.2873881699796454,3.3166247903554,2.018662923818635,1.774026186760259,1.785970203203258,1.804030312260115,1.947959054315837,2.0838407766582834,1.7146428199482249,6.9844944888879485,3.3166247903554,1.7820929942669383,2.3749925408642856,2.326064046584985,3.108013420728529,3.3166247903554,28.635642126552707,2.3313176305561454,2.2896813162574485,2.1808651584878356,3.3166247903554,3.3166247903554,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
23,kpv_lattice-ud-test_Case=Com,18.25905312770336,18.19880958016968,18.33878286010616,17.833280348830947,15.288985787806629,18.466185312619388,15.194674803235081,15.646545944712525,13.295316171447952,19.235384061671343,19.235384061671343,18.466185312619388,18.466185312619388,18.466185312619388,17.862972843750505,19.235384061671343,14.475194299214087,19.235384061671343,18.015965142062193,17.770586106567634,17.769202247171904,17.809879494188568,17.951650553418343,18.101556177423962,17.556765077883796,14.207554041309669,19.235384061671343,17.755953780518283,16.3076119838798,16.332681528104956,15.771622769164441,19.235384061671343,22.494443758403985,18.353536664130765,18.310986519215124,18.199681180222044,19.235384061671343,19.235384061671343,19.235384061671343
24,fi_pud-ud-test_Case=Com,0.36110228144887835,0.38739534483122195,0.37985539808825947,0.6957802973800152,4.888888888888889,0.4714045207910316,5.400760243332311,4.167727864863006,10.524515765524104,1.3743685418725535,1.3743685418725535,0.4714045207910316,0.4714045207910316,0.4714045207910316,0.6796081169589011,1.3743685418725535,7.5279571524344435,1.3743685418725535,0.5451809077932043,0.7580680029951632,0.7657776741420366,0.7160672004332362,0.558434120309986,0.429340091937818,1.1284207253207172,8.260961247071892,1.3743685418725535,0.7784091467168317,3.2228281547722557,3.156187153044276,4.176146857735943,1.3743685418725535,30.07028803025043,0.38893304427267705,0.37389020008185236,0.3685138655950444,1.3743685418725535,1.3743685418725535,1.3743685418725535
25,et_edt-ud-dev_Case=Com,4.288843379980779,4.231593344285313,4.371395596813129,3.8684989157718013,3.5849373134762446,4.503425194702186,3.9541998392636057,3.1695517279908163,8.015058976757095,5.331827029066583,5.331827029066583,4.503425194702186,4.503425194702186,4.503425194702186,3.8972042521615275,5.331827029066583,5.670837677071022,5.331827029066583,4.044944522387971,3.8104689186481187,3.8076807739802594,3.8449308409297087,3.9869951182013175,4.133137366950198,3.6426536914689556,6.24908962869982,5.331827029066583,3.800868414833485,3.149055263512976,3.1292995445642258,3.325758982954735,5.331827029066583,27.367604142801124,4.386028601384975,4.336466872965035,4.224127121601508,5.331827029066583,5.331827029066583,5.331827029066583
26,et_edt-ud-train_Case=Com,4.1538756538315145,4.097117712066209,4.235370069262081,3.741127733051338,3.6022665152671633,4.365978718009279,3.990063103600874,3.1705330032472254,8.124520345409953,5.189646676477866,5.189646676477866,4.365978718009279,4.365978718009279,4.365978718009279,3.7690484724713413,5.189646676477866,5.731181171575381,5.189646676477866,3.9145269132748948,3.6842649819040107,3.681805697087168,3.7182067307768807,3.856157412298124,4.000015660730898,3.5215052247566905,6.321118988642751,5.189646676477866,3.6747496604469427,3.099499364947362,3.077507410844471,3.3196688514525357,5.189646676477866,27.483170329199968,4.249845681892089,4.201728807693409,4.090888547344717,5.189646676477866,5.189646676477866,5.189646676477866
27,et_edt-ud-test_Case=Com,3.81368397606553,3.7577356909997164,3.894189461166592,3.409604993279678,3.5908878564629014,4.023652106571074,4.014102994092697,3.1109041550344507,8.322036027457251,4.845626776316869,4.845626776316869,4.023652106571074,4.023652106571074,4.023652106571074,3.437696716423756,4.845626776316869,5.8284668888751385,4.845626776316869,3.579547928368614,3.35410449328185,3.351927340825488,3.38694396538616,3.5212094802988667,3.6622236992908315,3.2021820409060036,6.442631585928341,4.845626776316869,3.3448217969645357,2.933483840319745,2.9055821165380036,3.2497615372063895,4.845626776316869,27.716818618651565,3.908379863976022,3.861185886161687,3.7517832332948284,4.845626776316869,4.845626776316869,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
29,wbp_ufal-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
30,koi_uh-ud-test_Case=Com,6.882057693015281,6.827592912145937,6.954603679986302,6.510751723111549,5.393182710894043,7.0710678118654755,5.630377538462635,5.356715411518517,8.19816299808743,7.810249675906654,7.810249675906654,7.0710678118654755,7.0710678118654755,7.0710678118654755,6.534614252727751,7.810249675906654,6.502403401819977,7.810249675906654,6.668957939588463,6.457047440623174,6.456391203479892,6.490960957211277,6.6078284584504345,6.739948028339486,6.288083968904996,6.881467273535107,7.810249675906654,6.445500980621731,5.5825083155307995,5.583827308212067,5.47696054587022,7.810249675906654,26.49528259898354,6.967277485762044,6.930206670580653,6.831752301289387,7.810249675906654,7.810249675906654,7.810249675906654
31,sme_giella-ud-train_Case=Com,14.899188707798718,14.838685571509172,14.97904271570825,14.472124515771691,12.040857655766045,15.105876340020794,11.98373439974692,12.364946421234505,10.69761857657472,15.880412463157246,15.880412463157246,15.105876340020794,15.105876340020794,15.105876340020794,14.500471834804294,15.880412463157246,11.449617897554486,15.880412463157246,14.65520385392165,14.40778056033132,14.40663634433633,14.448317274252002,14.59077982675021,14.740775276855201,14.200440134024014,11.268918333547512,15.880412463157246,14.393272616631906,12.988059774732257,13.011507668615904,12.489487886394402,15.880412463157246,23.00135865552294,14.99187229601778,14.950015756129853,14.839977184601942,15.880412463157246,15.880412463157246,15.880412463157246
32,sme_giella-ud-test_Case=Com,6.710255544246278,6.65126417685172,6.788395228311487,6.29566683361013,4.900933421308719,6.9160826734854215,5.1303547620099135,4.87920070774766,7.658364165940449,7.707374917435497,7.707374917435497,6.9160826734854215,6.9160826734854215,6.9160826734854215,6.327917547471319,7.707374917435497,6.015386780408541,7.707374917435497,6.475048043492254,6.236030936991021,6.235436953933767,6.273080047026973,6.410365526110275,6.555511121728905,6.0532669539948865,6.385814600966257,7.707374917435497,6.223027842477528,5.205199737607581,5.205775258975627,5.035642528916854,7.707374917435497,26.157468377643845,6.80301837116745,6.760540435445813,6.647174830900139,7.707374917435497,7.707374917435497,7.707374917435497
33,arr_tudet-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
34,ta_mwtt-ud-test_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
35,ta_ttb-ud-train_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
36,ta_ttb-ud-dev_Case=Com,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
37,ta_ttb-ud-test_Case=Com,2.645577767965715,2.5971248010155286,2.714131969097857,2.3353560756338636,3.969015799887056,2.8284271247461903,4.480271491947085,3.3785203862045883,9.230919593583831,3.605551275463989,3.605551275463989,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.3552785988299787,3.605551275463989,6.444474377325121,3.605551275463989,2.4647515087732472,2.2955033526454494,2.2959081577720486,2.3194742739730945,2.4071860080374035,2.51841068582227,2.222611077089287,7.1262306491795595,3.605551275463989,2.2887989291885207,2.794146781367733,2.746159419785787,3.453231481437714,3.605551275463989,28.6705423736629,2.7267273231003353,2.6912154373105177,2.5992639033976856,3.605551275463989,3.605551275463989,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,1.2427937366309019,1.2061238126348335,1.2930846458119314,1.0069200564096437,4.3688007225194445,1.4142135623730951,4.900993296916556,3.6516297731287053,9.938079899999066,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0782958283750912,2.23606797749979,7.020060541049486,2.23606797749979,1.1291589790636214,1.0009754512821487,1.0101537357574255,0.9983414477517056,1.0824018004507012,1.1463958166267398,1.1860297916438132,7.741189857390353,2.23606797749979,0.9977290630990744,2.823813538903433,2.7484486852096057,3.721897165125066,2.23606797749979,29.49576240750525,1.3125592096033545,1.2803650826598147,1.133115447465063,2.23606797749979,2.23606797749979,2.23606797749979
