,Treebank,sah_yktdt-ud-test_Case=Cmp,ml_ufal-ud-test_Case=Cmp,egy_ujaen-ud-test_Case=Cmp,mdf_jr-ud-test_Case=Cmp,myv_jr-ud-test_Case=Cmp,myv_jr-ud-train_Case=Cmp,kpv_lattice-ud-test_Case=Cmp,sjo_xdt-ud-test_Case=Cmp,koi_uh-ud-train_Case=Cmp,gu_gujtb-ud-test_Case=Cmp
11,fi_tdt-ud-dev_Case=Par,16.189549170238305,15.270973313154252,17.107076434426677,17.107076434426677,17.107076434426677,9.958923336433358,17.107076434426677,12.379320245930069,17.107076434426677,16.189549170238305
12,ru_taiga-ud-train_Case=Par,45.760244754590204,44.654227123532216,46.65833258915282,46.65833258915282,46.65833258915282,37.656340767525464,46.65833258915282,40.22437072223753,46.65833258915282,45.760244754590204
13,ru_taiga-ud-dev_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
14,ru_taiga-ud-test_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
15,fi_pud-ud-test_Case=Par,20.92150278882548,20.018147469118485,21.823579013918195,21.823579013918195,21.823579013918195,13.746400118975444,21.823579013918195,16.516477369752433,21.823579013918195,20.92150278882548
16,et_edt-ud-dev_Case=Par,90.70458532680671,89.77700170200647,91.58649739557852,91.58649739557852,91.58649739557852,81.98366788152356,91.58649739557852,84.89386820101606,91.58649739557852,90.70458532680671
17,et_edt-ud-train_Case=Par,79.39432365368505,78.47861308679823,80.27025559877289,80.27025559877289,80.27025559877289,70.77993687789609,80.27025559877289,73.68494751414585,80.27025559877289,79.39432365368505
18,et_edt-ud-test_Case=Par,80.92028140181397,80.0179021808338,81.79242650183359,81.79242650183359,81.79242650183359,72.36901104983112,81.79242650183359,75.23116578775796,81.79242650183359,80.92028140181397
19,ru_syntagrus-ud-train_Case=Par,83.39964028699404,82.40449016892222,84.27039812413372,84.27039812413372,84.27039812413372,75.0299940023988,84.27039812413372,77.70778596768795,84.27039812413372,83.39964028699404
20,ru_syntagrus-ud-dev_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
21,ru_syntagrus-ud-test_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
22,ru_poetry-ud-dev_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
23,ru_poetry-ud-train_Case=Par,11.489125293076057,10.677078252031311,12.36931687685298,12.36931687685298,12.36931687685298,8.48528137423857,12.36931687685298,9.486832980505138,12.36931687685298,11.489125293076057
24,krl_kkpp-ud-test_Case=Par,34.33674920080543,33.468245499131314,35.21696420620656,35.21696420620656,35.21696420620656,26.346222818273656,35.21696420620656,29.248192937743298,35.21696420620656,34.33674920080543
25,eu_bdt-ud-train_Case=Par,28.186599209553464,27.17276899765646,29.085810543974876,29.085810543974876,29.085810543974876,20.47521367409874,29.085810543974876,23.216037021851943,29.085810543974876,28.186599209553464
26,eu_bdt-ud-test_Case=Par,16.803571049035977,15.822768405054786,17.713271860387625,17.713271860387625,17.713271860387625,10.69392350823588,17.713271860387625,12.944496900227525,17.713271860387625,16.803571049035977
27,eu_bdt-ud-dev_Case=Par,10.372927896023123,9.375783990887749,11.285692885477854,11.285692885477854,11.285692885477854,7.739853063449395,11.285692885477854,8.614697774819456,11.285692885477854,10.372927896023123
28,fi_ftb-ud-dev_Case=Par,8.493845726204494,7.54490272068063,9.401034930993175,9.401034930993175,9.401034930993175,7.502483534949847,9.401034930993175,7.969135294887515,9.401034930993175,8.493845726204494
29,fi_ftb-ud-train_Case=Par,10.403091508297827,9.436934170724292,11.310617670681031,11.310617670681031,11.310617670681031,7.482350531385239,11.310617670681031,8.676635223051196,11.310617670681031,10.403091508297827
30,fi_ftb-ud-test_Case=Par,10.675569145685767,9.746298424288852,11.574769776600762,11.574769776600762,11.574769776600762,7.723469887986469,11.574769776600762,8.883419668425585,11.574769776600762,10.675569145685767
31,ru_gsd-ud-dev_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
32,ru_gsd-ud-train_Case=Par,1.0,2.23606797749979,0.0,0.0,0.0,12.84523257866513,0.0,10.63014581273465,0.0,1.0
