,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
11,mdf_jr-ud-train_Case=Ela,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
12,vep_vwt-ud-test_Case=Ela,9.485082430508342,5.186038950875707,1.541103500742244,47.85149927561081,42.780567306408784,30.34913507828518,138.3704267536962,1.541103500742244,1.541103500742244,17.332263997421897,17.28726120587064,15.717094646699705,45.30314558615108,1.541103500742244,1.541103500742244,20.45933231908687,90.25033667469718,78.9436234682948,80.47092154856954,82.95706720949096,1.541103500742244,1.541103500742244,1.541103500742244,11.062323444918793,33.86818584373363,27.732821259294916,16.345794566187354,9.919461177865037,8.042827978219416,9.946340001335413,10.223292469412435,1.541103500742244,1.541103500742244
13,fi_tdt-ud-train_Case=Ela,8.804559774636202,4.697415871084885,2.3139522010695543,47.19283786710062,42.130232448162815,29.695373172984635,137.68993061798324,2.3139522010695543,2.3139522010695543,16.6368197436176,16.6002561883078,15.018833689606344,44.6593535497025,2.3139522010695543,2.3139522010695543,19.765016362189993,89.57795832251317,78.27523916519948,79.80826884293954,82.29765812697082,2.3139522010695543,2.3139522010695543,2.3139522010695543,10.403150816523171,33.20020150683937,27.051718155678433,15.663030711577935,9.253376859978944,7.334902882244696,9.2312738679797,9.527575370507996,2.3139522010695543,2.3139522010695543
14,fi_tdt-ud-test_Case=Ela,8.952335256780714,4.787089724179373,2.1435170928508476,47.33317069123745,42.26910743558829,29.83481570292238,137.83964067178695,2.1435170928508476,2.1435170928508476,16.786157274195403,16.74828125218656,15.168424015186298,44.79555268692801,2.1435170928508476,2.1435170928508476,19.91541763871432,89.72364056497238,78.42002550409406,79.95167771602998,82.4344728968248,2.1435170928508476,2.1435170928508476,2.1435170928508476,10.53532643193099,33.34989532443543,27.197303144610565,15.807236571499264,9.392387241086015,7.478689350440247,9.378496698085511,9.671480553494595,2.1435170928508476,2.1435170928508476
15,fi_tdt-ud-dev_Case=Ela,8.823222461626566,4.713100798583644,2.2829522933712147,47.2148713026231,42.15187752114694,29.717249247667876,137.71051057146124,2.2829522933712147,2.2829522933712147,16.657914894469876,16.6203863981704,15.040098831410727,44.68030347068642,2.2829522933712147,2.2829522933712147,19.7861135358684,89.59926606937327,78.29641202438407,79.82912275642603,82.32081386903731,2.2829522933712147,2.2829522933712147,2.2829522933712147,10.426823989313602,33.218376186997546,27.07404547683078,15.685279078521171,9.27468260996633,7.359211834386141,9.255407896406478,9.550575865121742,2.2829522933712147,2.2829522933712147
16,myv_jr-ud-test_Case=Ela,9.208062802903855,4.957323445952393,1.8503197558178164,47.57663980272325,42.50754959919163,30.07529043855563,138.09478187548572,1.8503197558178164,1.8503197558178164,17.050737005077714,17.0100415805288,15.433943538887398,45.02147806458978,1.8503197558178164,1.8503197558178164,20.17972654928411,89.97507557817309,78.67016814650648,80.19914513415645,82.68183856383945,1.8503197558178164,1.8503197558178164,1.8503197558178164,10.781800063557775,33.60679129334791,27.437629259380998,16.04806985104027,9.622366849473407,7.761654106743752,9.665294464291415,9.944474118249175,1.8503197558178164,1.8503197558178164
17,myv_jr-ud-train_Case=Ela,8.793490426552639,4.6604720790924175,2.383275057562597,47.15660582272329,42.09287956990759,29.660483571821377,137.66873283356685,2.383275057562597,2.383275057562597,16.625831686383044,16.58819631975873,15.00700082508611,44.59013343779092,2.383275057562597,2.383275057562597,19.75596714364055,89.55019784323058,78.24866489102031,79.77975278938743,82.25991907189238,2.383275057562597,2.383275057562597,2.383275057562597,10.37827401009298,33.19395091616911,27.01243265344947,15.624797141540293,9.208252757737505,7.354952347578604,9.251743306884414,9.53615315370925,2.383275057562597,2.383275057562597
18,kpv_ikdp-ud-test_Case=Ela,7.303364620893914,3.922584182228173,4.123105625617661,45.67760615457226,40.64290588414286,28.21264491913747,136.1004530974579,4.123105625617661,4.123105625617661,15.099222849246724,15.054215356503974,13.470887061204008,43.08131845707603,4.123105625617661,4.123105625617661,18.245739750852163,88.04003231203424,76.75150881502036,78.28798508593401,80.77231373847518,4.123105625617661,4.123105625617661,4.123105625617661,9.018499505645789,31.67738609992082,25.510312457252784,14.128930131707307,7.774560243656777,5.945479367825083,7.789119733862592,8.09872400252223,4.123105625617661,4.123105625617661
19,kpv_lattice-ud-test_Case=Ela,8.054144726188538,4.24140776276938,3.336825538583822,46.39879221826918,41.34870190047116,28.917572966910047,136.88019746745326,3.336825538583822,3.336825538583822,15.857995911451106,15.821718542810645,14.236291073747863,43.81070243579973,3.336825538583822,3.336825538583822,18.991484473794383,88.77853290686762,77.4836403659974,79.0188625998755,81.48959027749412,3.336825538583822,3.336825538583822,3.336825538583822,9.666007550806201,32.43361748474491,26.25017109235001,14.872151531013651,8.486642333814958,6.638648528359265,8.510580379418842,8.809654072229506,3.336825538583822,3.336825538583822
20,kpv_lattice-ud-train_Case=Ela,9.112849061237716,4.931531202375181,2.23606797749979,47.437586957951076,42.37100351724245,29.94277876216568,137.95651488784426,2.23606797749979,2.23606797749979,16.92972854506712,16.891400178789205,15.315056008314528,44.87761134463375,2.23606797749979,2.23606797749979,20.05367689250363,89.83071353064943,78.5277232763045,80.05737224790525,82.53787009609589,2.23606797749979,2.23606797749979,2.23606797749979,10.677078252031311,33.478203707140416,27.31271453004992,15.93612248948909,9.5303936102799,7.6753744317375725,9.566533006670424,9.846839989932072,2.23606797749979,2.23606797749979
21,fi_pud-ud-test_Case=Ela,8.408925438521248,4.456368471988797,2.8276189821937745,46.79357733371079,41.738420978509644,29.303684955723224,137.2710286199878,2.8276189821937745,2.8276189821937745,16.224789012155913,16.19017471224563,14.605489675737834,44.260983323856884,2.8276189821937745,2.8276189821937745,19.354881356467278,89.17088103766334,77.87099404682323,79.40679707158637,81.89159902700622,2.8276189821937745,2.8276189821937745,2.8276189821937745,10.016424633660252,32.796955792920095,26.645108936768363,15.259322802026189,8.867144114557291,6.931666234616126,8.817948167751185,9.125797202743485,2.8276189821937745,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,9.095996727745623,4.896334788489608,1.96396624581025,47.47769205695883,42.41033706897795,29.975715699564653,137.9877042494312,1.96396624581025,1.96396624581025,16.9342210386637,16.89707190959448,15.317692461064645,44.9455240281677,1.96396624581025,1.96396624581025,20.05959872282979,89.86815356736864,78.56331634048905,80.0950255255193,82.5851130496897,1.96396624581025,1.96396624581025,1.96396624581025,10.679132182998083,33.48905146338463,27.342833448130914,15.954451703006978,9.537171970602808,7.628532186712831,9.529579385372811,9.819307999214965,1.96396624581025,1.96396624581025
23,et_edt-ud-train_Case=Ela,9.177074360830535,4.949128364520409,1.8700246112386445,47.55391473476678,42.4854599637766,30.051382900872962,138.0693963420748,1.8700246112386445,1.8700246112386445,17.015569286137463,16.97821773389059,15.399235563321488,45.02063396673786,1.8700246112386445,1.8700246112386445,20.141060546924383,89.9468814395172,78.64158240813478,80.1725487762443,82.66054362693806,1.8700246112386445,1.8700246112386445,1.8700246112386445,10.752966008763012,33.57076790995378,27.42151510530407,16.033046025889163,9.613516064388492,7.7077423925768,9.610536703774244,9.8983222005874,1.8700246112386445,1.8700246112386445
24,et_edt-ud-test_Case=Ela,9.07140030087072,4.878776987865889,1.9906393640009086,47.45386207731047,42.387415422764086,29.952642591775827,137.9627137774017,1.9906393640009086,1.9906393640009086,16.910177630343025,16.87212424708405,15.293015554787058,44.92053580456718,1.9906393640009086,1.9906393640009086,20.03703027237533,89.84487528232623,78.5404331742041,80.07180643594766,82.56067130831309,1.9906393640009086,1.9906393640009086,1.9906393640009086,10.657169309442473,33.46592272371278,27.320517976604002,15.93155789524056,9.51438643197109,7.604458604446396,9.505515881024433,9.795384491629632,1.9906393640009086,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
26,koi_uh-ud-train_Case=Ela,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
27,koi_uh-ud-test_Case=Ela,7.891546241981621,4.268489194082608,3.8078865529319543,46.15422419990624,41.107840744037134,28.684839201222655,136.62540027388758,3.8078865529319543,3.8078865529319543,15.644353291538568,15.60991351673673,14.025872444920555,43.560303029249006,3.8078865529319543,3.8078865529319543,18.769948690875175,88.52349990032067,77.23224951249638,78.76750100692564,81.24961538370505,3.8078865529319543,3.8078865529319543,3.8078865529319543,9.513148795220223,32.201813460168,26.014118762702687,14.658103560829415,8.317124275434255,6.5238262421361,8.364204386805667,8.657307872071822,3.8078865529319543,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,9.439237941558615,5.139338478831688,1.555892027102138,47.808855674267775,42.73805899226815,30.30654714743994,138.3250548526911,1.555892027102138,1.555892027102138,17.28854059719716,17.24227943167608,15.673911950075189,45.266110944060564,1.555892027102138,1.555892027102138,20.416790472062953,90.20763766680516,78.90073991805022,80.42803681419262,82.92889002030596,1.555892027102138,1.555892027102138,1.555892027102138,11.0299954669075,33.822376404963215,27.68962215343503,16.303275744463136,9.875375867313105,7.99455326376834,9.89802470368358,10.175970769199179,1.555892027102138,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
30,fi_ftb-ud-train_Case=Ela,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
31,fi_ftb-ud-test_Case=Ela,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
