,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
10,tr_pud-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,fi_ood-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pl_pdb-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pl_pdb-ud-train_Case=Ins,3268.817433976188,3291.819507000144,3308.5274357585636,2862.110876026061,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3178.00405353814,3266.1598205435907,3229.7767036678497,3335.8910353906954,3335.8910353906954,3335.8910353906954,3103.327783740116,3335.8910353906954,3260.046832016187,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954,3335.8910353906954
14,pl_pdb-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,sah_yktdt-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,uk_iu-ud-dev_Case=Ins,75.61622741681914,49.56991892721575,28.786401020285496,506.3233564097279,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,164.19441497429167,69.88808381770826,108.52221117149097,4.424265218622617,4.424265218622617,4.424265218622617,257.63531917104956,4.424265218622617,77.54586626385556,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617,4.424265218622617
17,uk_iu-ud-train_Case=Ins,75.36086923590594,49.32096902281688,28.539085601665253,506.0469779714677,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,163.91232419725105,69.6059968383201,108.23998494736375,4.714933003721951,4.714933003721951,4.714933003721951,257.3913399626893,4.714933003721951,77.26492134684834,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951,4.714933003721951
18,uk_iu-ud-test_Case=Ins,75.26789353346379,49.225746126945445,28.44372690244165,505.96957386829104,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,163.8325752301748,69.52598292594797,108.16059852923914,4.78021517915417,4.78021517915417,4.78021517915417,257.34015864857844,4.78021517915417,77.18196632474597,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417,4.78021517915417
19,sa_vedic-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,sa_vedic-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,sa_vedic-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,hr_set-ud-dev_Case=Ins,75.87483500110217,49.8272339656972,29.044835780725304,506.5886155418133,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,164.45146170911477,70.1464351096788,108.7787051335106,4.193132313244931,4.193132313244931,4.193132313244931,257.8546594432047,4.193132313244931,77.80261924502513,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931,4.193132313244931
23,hr_set-ud-train_Case=Ins,76.0994080567379,50.04696821162787,29.264650112399387,506.8174577374061,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,164.68081691579718,70.3752116310504,109.00733812182467,3.9671141971867048,3.9671141971867048,3.9671141971867048,258.0581885435113,3.9671141971867048,78.03218691053823,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048,3.9671141971867048
24,hr_set-ud-test_Case=Ins,76.17684223251189,50.12215418491163,29.33944368739727,506.9115935480953,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,164.77685640161727,70.47151303654452,109.10399956504085,3.8596640789997627,3.8596640789997627,3.8596640789997627,258.144259884981,3.8596640789997627,78.12671810355695,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627,3.8596640789997627
25,orv_rnc-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,orv_rnc-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,orv_rnc-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,tr_atis-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,tr_atis-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,tr_atis-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,hi_pud-ud-test_Case=Ins,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,tr_kenet-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,tr_kenet-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,tr_kenet-ud-train_Case=Ins,1911.0720159114883,1937.1063471064256,1957.8015427735331,1509.315076450242,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1827.3559095481924,1918.585948035688,1881.254427827938,1990.392172412261,1990.392172412261,1990.392172412261,1794.6403539428172,1990.392172412261,1910.3416085152128,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261,1990.392172412261
35,sk_snk-ud-dev_Case=Ins,75.31198581302044,49.32554419025394,28.559976319551428,505.7155545661785,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,163.61808213737643,69.31650247086115,107.94366167584587,5.280498900582525,5.280498900582525,5.280498900582525,256.91089261758077,5.280498900582525,77.01221433555273,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525,5.280498900582525
36,sk_snk-ud-test_Case=Ins,74.88610151885356,48.91528556061342,28.15243970089346,505.2508858106601,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,163.1594320570632,68.85951573003106,107.48502372365672,5.731899447851193,5.731899447851193,5.731899447851193,256.47930536993624,5.731899447851193,76.5624500190069,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193,5.731899447851193
37,sk_snk-ud-train_Case=Ins,76.40218945293701,50.3470046672099,29.56330775988416,507.0962317974789,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,164.98383358229557,70.67543860057961,109.3121187851717,3.685614975541244,3.685614975541244,3.685614975541244,258.29722068247924,3.685614975541244,78.33490071832236,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244,3.685614975541244
38,lt_hse-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,lt_hse-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,lt_hse-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,hit_hittb-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,sa_ufal-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,be_hse-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,be_hse-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,be_hse-ud-test_Case=Ins,560.5374652955858,582.3810322002827,598.2244226323388,244.81013050933984,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,471.95172525536134,556.3215257384887,520.9362298358174,624.7535514104742,624.7535514104742,624.7535514104742,409.6071288442134,624.7535514104742,550.6639406300399,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742,624.7535514104742
46,cs_pud-ud-test_Case=Ins,75.89014246755046,49.87086355700297,29.09278674787956,506.4334992824263,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,164.31908602882976,70.0153079432392,108.64332664252669,4.4629023437680875,4.4629023437680875,4.4629023437680875,257.6026495292698,4.4629023437680875,77.69742449420538,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875,4.4629023437680875
47,orv_ruthenian-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,orv_ruthenian-ud-train_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,orv_ruthenian-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,ml_ufal-ud-test_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,egy_ujaen-ud-test_Case=Ins,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,mr_ufal-ud-dev_Case=Ins,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
