,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
25,sa_ufal-ud-test_Case=Abl,1.5506064631960212,1.466907361889232,1.435458725794042,2.543499116394979
26,et_ewt-ud-train_Case=Abl,0.24100712861417203,0.16675923355337358,0.1478709594443212,1.2835136958394355
27,et_ewt-ud-test_Case=Abl,0.30319303461481983,0.24990866912346366,0.23080474192290248,1.3211972336398206
28,et_ewt-ud-dev_Case=Abl,0.19614002516773518,0.16657404833961054,0.17047082617946135,1.2083045973594573
29,gub_tudet-ud-test_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
30,ml_ufal-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
31,egy_ujaen-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
32,sq_tsa-ud-test_Case=Abl,1.6441133144136446,1.5779636040804201,1.5516915809262484,2.560381915956203
33,mr_ufal-ud-train_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
34,si_stb-ud-test_Case=Abl,0.7599373170847189,0.6966631224435806,0.6768523683117608,1.7320508075688774
35,olo_kkpp-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
36,olo_kkpp-ud-train_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
37,hy_bsut-ud-train_Case=Abl,0.6113484987437171,0.5274806967680893,0.5040753460245955,1.6337841938927158
38,hy_bsut-ud-test_Case=Abl,0.5255356425681463,0.4375469465540928,0.4124392820995302,1.555949842652198
39,hy_bsut-ud-dev_Case=Abl,0.5514412737100757,0.46543531823063056,0.4431636057546222,1.5685931368795876
40,mdf_jr-ud-test_Case=Abl,4.000417494670579,3.9177098409823414,3.8902353475531397,5.008277172510163
41,mdf_jr-ud-train_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
42,vep_vwt-ud-test_Case=Abl,0.6595397248105943,0.6098471777805596,0.5957266672665227,1.5811388300841898
43,la_llct-ud-dev_Case=Abl,3.13233703395199,3.0397710806608034,3.0069339884749535,4.155343916539191
44,la_llct-ud-test_Case=Abl,3.251412838838629,3.15938795666121,3.12676697786552,4.275279936582964
45,la_llct-ud-train_Case=Abl,2.8898962640637857,2.798180876232591,2.7650396324960655,3.915000890586476
46,fi_tdt-ud-train_Case=Abl,0.8680713344420184,0.7861852356644521,0.7587736311650755,1.8930626924303462
47,fi_tdt-ud-test_Case=Abl,0.6533081253970365,0.5752829762981903,0.5496009502906486,1.6816667996186203
48,fi_tdt-ud-dev_Case=Abl,1.270267532894143,1.1949417569359333,1.1687572463770546,2.26439837484485
49,myv_jr-ud-test_Case=Abl,0.6226339310706603,0.5361241671634511,0.5097851918366014,1.6672809540006404
50,myv_jr-ud-train_Case=Abl,1.0607406540254742,0.9865873089728617,0.9623698373303602,2.0580816789521883
51,tr_framenet-ud-test_Case=Abl,0.21903446693861914,0.1785562958638177,0.176960594137768,1.2391541302759241
52,tr_framenet-ud-train_Case=Abl,1.3164879059230916,1.2419354003713992,1.2169835260269242,2.31313394395121
53,tr_framenet-ud-dev_Case=Abl,1.717575358571306,1.6465358322592254,1.6228104460699824,2.6758176320519302
54,ky_ktmu-ud-train_Case=Abl,1.0688914259583584,0.9960880272469352,0.9719088749891945,2.06881608655772
55,ky_ktmu-ud-test_Case=Abl,1.3230594064363672,1.2506996155078762,1.226368126991694,2.307747305488443
56,la_proiel-ud-test_Case=Abl,1.5773918757772298,1.4872474103574445,1.4546023778860446,2.615626502506727
57,la_proiel-ud-dev_Case=Abl,1.555992756151161,1.466057174889948,1.433044089212873,2.59310032953965
58,la_proiel-ud-train_Case=Abl,1.4983051572601773,1.4083186990821248,1.3760448164984744,2.539096521469755
59,kpv_ikdp-ud-test_Case=Abl,4.625879458497082,4.531184812217345,4.503331153342754,5.5677643628300215
60,kpv_lattice-ud-test_Case=Abl,1.9658779095096761,1.8968378494643376,1.8734089495627764,2.9038076323048845
61,tt_nmctt-ud-test_Case=Abl,0.47852144429981625,0.42302524841287475,0.40872646037648463,1.457619202539603
62,tr_gb-ud-test_Case=Abl,1.4603890934500092,1.37955625965838,1.3524270715822084,2.4870435246815115
63,fi_pud-ud-test_Case=Abl,0.7358727651583427,0.6605805819481174,0.6359978861455021,1.7539019000502851
64,hy_armtdp-ud-train_Case=Abl,0.4439112447321342,0.35947047977955904,0.33587892258350277,1.4836590668344454
65,hy_armtdp-ud-dev_Case=Abl,0.29450236878092756,0.2405981497201938,0.2309072990227972,1.3111027643181319
66,hy_armtdp-ud-test_Case=Abl,0.6725740484576523,0.5916430222272087,0.5663998318875388,1.6961383184884282
67,ota_boun-ud-train_Case=Abl,0.75949868756409,0.6683336113608066,0.6412116233142994,1.7963682182420742
68,ota_boun-ud-test_Case=Abl,0.4799624923599431,0.39890704626580714,0.37469702478753825,1.5290975041636563
69,et_edt-ud-dev_Case=Abl,0.3732618772985104,0.2868014219147363,0.25743797156131526,1.4090957242119833
70,et_edt-ud-train_Case=Abl,0.379705364515041,0.2988116610494802,0.2747273429242774,1.4197364464940068
71,et_edt-ud-test_Case=Abl,0.3906328107809726,0.2980107643116928,0.27424481772766857,1.4312649016347547
72,sjo_xdt-ud-test_Case=Abl,13.949647802293201,13.888453326503608,13.867139659167993,14.724808997063425
73,la_udante-ud-train_Case=Abl,1.4563487969145932,1.368553992789456,1.3362565492601353,2.498443095671545
74,la_udante-ud-test_Case=Abl,1.8812077430396712,1.793458681116067,1.7608873117620711,2.9101945505838316
75,la_udante-ud-dev_Case=Abl,1.4085210835879325,1.3212410302799236,1.2889469959066389,2.4494512826049313
76,hyw_armtdp-ud-test_Case=Abl,0.2691989160145151,0.19783796075514828,0.1861697370399055,1.3047112700161232
77,hyw_armtdp-ud-dev_Case=Abl,0.5113691451005631,0.42667175592406187,0.40354091033102135,1.5427691637114966
78,hyw_armtdp-ud-train_Case=Abl,0.5381668831307261,0.4560652190272318,0.43299347694444235,1.568983123616363
79,arr_tudet-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
80,aln_gps-ud-test_Case=Abl,0.5019690982406211,0.4275756651084333,0.4001710876942963,1.5302561498969776
81,kk_ktb-ud-test_Case=Abl,0.873144712208868,0.800631502296241,0.7789445735222075,1.8525273652199823
82,kk_ktb-ud-train_Case=Abl,0.7449346139743884,0.6638142872154172,0.6395704712392335,1.7554579610635008
83,gn_oldtudet-ud-test_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
84,ta_mwtt-ud-test_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
85,ota_dudu-ud-test_Case=Abl,0.5775321404397471,0.5053723721850069,0.48415641179615854,1.5869840952317444
86,ug_udt-ud-test_Case=Abl,0.5184934838608226,0.4504798538951904,0.43030723281348243,1.5350364183157206
87,ug_udt-ud-dev_Case=Abl,0.690818593961291,0.6093216223852334,0.5840224780734021,1.7281460843600258
88,ug_udt-ud-train_Case=Abl,0.6758977788200382,0.6053239511287241,0.5844242643024163,1.6695676627379603
89,xum_ikuvina-ud-test_Case=Abl,1.5643186804405047,1.483697918008026,1.4594878532003592,2.5041310307005324
90,la_ittb-ud-dev_Case=Abl,1.4434180800182828,1.35513399336219,1.3223159497089318,2.4854867652813493
91,la_ittb-ud-test_Case=Abl,1.5191539367447957,1.4314323102099362,1.3993623379209876,2.5623293212180593
92,la_ittb-ud-train_Case=Abl,1.401159502098001,1.313121154519837,1.2811325863221756,2.443536577527555
93,qtd_sagt-ud-test_Case=Abl,0.3460493692617235,0.2849546098008048,0.2711832946335408,1.3690534975757436
94,qtd_sagt-ud-dev_Case=Abl,0.27392113649309674,0.20524416786503996,0.19042234694663934,1.3159986632464675
95,qtd_sagt-ud-train_Case=Abl,0.3973903449494492,0.32999284490393826,0.3118879392442304,1.423460244283413
96,krl_kkpp-ud-test_Case=Abl,0.23573790265496575,0.15976448716164893,0.15738108082803226,1.2165525060596438
97,eu_bdt-ud-train_Case=Abl,0.7436178383858145,0.6625687677210705,0.6346395173674951,1.779667587408437
98,eu_bdt-ud-test_Case=Abl,0.8640978604135938,0.7801618224034053,0.7502984419356213,1.8991050523865183
99,eu_bdt-ud-dev_Case=Abl,0.8273501348026389,0.748336817032909,0.71983699931028,1.8603226612578245
100,fi_ftb-ud-dev_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
101,fi_ftb-ud-train_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
102,fi_ftb-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
103,eme_tudet-ud-test_Case=Abl,0.06992847487543039,0.14764091406575905,0.18107715222230703,1.042499666933067
104,tr_tourism-ud-train_Case=Abl,3.3696197595710373,3.2909769301388394,3.2650790027127137,4.334114853669353
105,tr_tourism-ud-dev_Case=Abl,18.204815013895775,18.129763270468825,18.104181045847458,19.119675297218684
106,tr_tourism-ud-test_Case=Abl,3.592365358327478,3.5126625708861354,3.4869355990815465,4.552620613847279
107,aqz_tudet-ud-test_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
108,tr_imst-ud-train_Case=Abl,1.4230386841759608,1.3381252088942397,1.310500983432607,2.45594317326027
109,tr_imst-ud-dev_Case=Abl,1.3762701370520043,1.2931980662872635,1.2661590500509912,2.40092957204441
110,tr_imst-ud-test_Case=Abl,1.1660899318624478,1.0819212200624688,1.0548669930447379,2.1970411055274233
111,gu_gujtb-ud-test_Case=Abl,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
112,bxr_bdt-ud-train_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
113,bxr_bdt-ud-test_Case=Abl,50.68216026828569,50.61143889392575,50.587186048310535,51.53154373779229
114,bej_nsc-ud-test_Case=Abl,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
115,tr_boun-ud-dev_Case=Abl,0.5024719691598905,0.4218514427755109,0.3974854993298671,1.5505580865874455
116,tr_boun-ud-test_Case=Abl,0.5140006608948436,0.4317825259217399,0.4075452539976892,1.561174437723088
117,tr_boun-ud-train_Case=Abl,0.5589846185031309,0.4745483461318918,0.44916712650957524,1.606603082099346
118,tr_penn-ud-dev_Case=Abl,1.514902204512306,1.443356446340741,1.4196167811053744,2.476170913018999
119,tr_penn-ud-test_Case=Abl,0.8449199668252654,0.7699249210798185,0.7457210320083008,1.8598483555317864
120,tr_penn-ud-train_Case=Abl,1.3987300985646787,1.324541779533565,1.300086203561359,2.3789509973157035
