,Treebank,kmr_mg-ud-train_Case=Con,kmr_mg-ud-test_Case=Con
29,sa_vedic-ud-train_Case=Dat,9.113257055483583,7.085852533810444
30,sa_vedic-ud-dev_Case=Dat,9.572330566359236,7.532361536061235
31,es_ancora-ud-train_Case=Dat,11.973930014828047,9.907268912419791
32,es_ancora-ud-test_Case=Dat,11.973930014828047,9.907268912419791
33,es_ancora-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
34,hr_set-ud-dev_Case=Dat,7.522634055961212,5.599795284883677
35,hr_set-ud-train_Case=Dat,7.973009315874427,5.958983264659621
36,hr_set-ud-test_Case=Dat,7.2143667306681305,5.218407162193638
37,orv_rnc-ud-dev_Case=Dat,8.474033880948042,6.468216557909817
38,orv_rnc-ud-train_Case=Dat,8.122178680980156,6.138688370604502
39,orv_rnc-ud-test_Case=Dat,8.466989057729064,6.472476525824102
40,la_circse-ud-test_Case=Dat,11.973930014828047,9.907268912419791
41,is_pud-ud-test_Case=Dat,72.56665212065388,74.26552789980899
42,grc_perseus-ud-dev_Case=Dat,5.974046376101062,5.902454353032398
43,grc_perseus-ud-train_Case=Dat,5.51099559194484,4.449068644478767
44,grc_perseus-ud-test_Case=Dat,8.003770251000011,8.579503310884496
45,tr_atis-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
46,tr_atis-ud-train_Case=Dat,11.973930014828047,9.907268912419791
47,tr_atis-ud-test_Case=Dat,11.973930014828047,9.907268912419791
48,pt_pud-ud-test_Case=Dat,10.80851421758961,8.749749626219646
49,hi_pud-ud-test_Case=Dat,11.973930014828047,9.907268912419791
50,la_perseus-ud-test_Case=Dat,11.973930014828047,9.907268912419791
51,la_perseus-ud-train_Case=Dat,11.973930014828047,9.907268912419791
52,tr_kenet-ud-dev_Case=Dat,7.456021374035568,6.491376381427717
53,tr_kenet-ud-test_Case=Dat,1102.6605892113855,1104.3030701603723
54,tr_kenet-ud-train_Case=Dat,16.989437810162823,17.949913679499467
55,sk_snk-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
56,sk_snk-ud-test_Case=Dat,11.973930014828047,9.907268912419791
57,sk_snk-ud-train_Case=Dat,11.973930014828047,9.907268912419791
58,lt_hse-ud-train_Case=Dat,6.8185179841370225,4.804498787451202
59,lt_hse-ud-test_Case=Dat,8.458230705452923,6.364397757173528
60,lt_hse-ud-dev_Case=Dat,8.917278572684445,6.920271730756265
61,hit_hittb-ud-test_Case=Dat,8.214617353937122,6.273325841653818
62,sa_ufal-ud-test_Case=Dat,8.874902190384347,6.934454687452105
63,be_hse-ud-train_Case=Dat,10.412613827999143,8.349293960730293
64,be_hse-ud-dev_Case=Dat,10.532316340672644,8.467094779207324
65,be_hse-ud-test_Case=Dat,9.476824161870155,7.407288984851576
66,gub_tudet-ud-test_Case=Dat,23.23162356214764,24.07981884483014
67,cs_pud-ud-test_Case=Dat,11.973930014828047,9.907268912419791
68,orv_ruthenian-ud-test_Case=Dat,9.676334873500481,7.642881953989427
69,orv_ruthenian-ud-train_Case=Dat,8.779852537781641,6.775689407842663
70,orv_ruthenian-ud-dev_Case=Dat,8.855036794174769,6.844437676341752
71,ml_ufal-ud-test_Case=Dat,5.404788126640816,4.3184127936446846
72,apu_ufpa-ud-test_Case=Dat,11.973930014828047,9.907268912419791
73,egy_ujaen-ud-test_Case=Dat,11.973930014828047,9.907268912419791
74,de_pud-ud-test_Case=Dat,11.973930014828047,9.907268912419791
75,gl_treegal-ud-train_Case=Dat,10.365431032708054,8.318403311968815
76,gl_treegal-ud-test_Case=Dat,9.963145756055233,7.93689502343512
77,ro_nonstandard-ud-test_Case=Dat,9.488600268729632,7.360342574660296
78,ro_nonstandard-ud-dev_Case=Dat,9.863954666463643,7.745773637139913
79,ro_nonstandard-ud-train_Case=Dat,9.610992610327704,7.489464509739584
80,ro_simonero-ud-test_Case=Dat,20.356202985822282,21.21528420437357
81,ro_simonero-ud-train_Case=Dat,7.083784299369935,6.551803613332067
82,ro_simonero-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
83,sq_tsa-ud-test_Case=Dat,7.640353394968063,5.701257954741504
84,pt_petrogold-ud-train_Case=Dat,11.062323444918793,9.000443983578798
85,pt_petrogold-ud-test_Case=Dat,11.062323444918793,9.000443983578798
86,pt_petrogold-ud-dev_Case=Dat,11.062323444918793,9.000443983578798
87,mr_ufal-ud-dev_Case=Dat,7.73789377027108,5.972928520685527
88,mr_ufal-ud-test_Case=Dat,6.661456297237114,6.999528081334753
89,mr_ufal-ud-train_Case=Dat,7.53923261051067,5.786519721063135
90,pt_gsd-ud-dev_Case=Dat,10.216408370851275,8.17691913253885
91,pt_gsd-ud-test_Case=Dat,11.062323444918793,9.000443983578798
92,pt_gsd-ud-train_Case=Dat,11.062323444918793,9.000443983578798
93,si_stb-ud-test_Case=Dat,11.973930014828047,9.907268912419791
94,ro_tuecl-ud-test_Case=Dat,9.829344881219237,7.729101879849062
95,lt_alksnis-ud-test_Case=Dat,11.973930014828047,9.907268912419791
96,lt_alksnis-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
97,lt_alksnis-ud-train_Case=Dat,11.973930014828047,9.907268912419791
98,cu_proiel-ud-train_Case=Dat,11.973930014828047,9.907268912419791
99,cu_proiel-ud-test_Case=Dat,11.973930014828047,9.907268912419791
100,cu_proiel-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
101,hy_bsut-ud-train_Case=Dat,43.654268440339536,45.80800628209494
102,hy_bsut-ud-test_Case=Dat,52.790368439706874,54.977911350169414
103,hy_bsut-ud-dev_Case=Dat,27.31588744864952,29.461843180464538
104,mdf_jr-ud-test_Case=Dat,11.973930014828047,9.907268912419791
105,mdf_jr-ud-train_Case=Dat,11.973930014828047,9.907268912419791
106,la_llct-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
107,la_llct-ud-test_Case=Dat,11.973930014828047,9.907268912419791
108,la_llct-ud-train_Case=Dat,11.973930014828047,9.907268912419791
109,es_pud-ud-test_Case=Dat,11.973930014828047,9.907268912419791
110,hsb_ufal-ud-test_Case=Dat,5.436502143433364,4.776130076047348
111,hsb_ufal-ud-train_Case=Dat,7.640353394968063,5.619371403211679
112,sr_set-ud-test_Case=Dat,11.973930014828047,9.907268912419791
113,sr_set-ud-train_Case=Dat,1109.1255001125887,1110.7814507586836
114,sr_set-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
115,myv_jr-ud-test_Case=Dat,11.973930014828047,9.907268912419791
116,myv_jr-ud-train_Case=Dat,11.973930014828047,9.907268912419791
117,tr_framenet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
118,tr_framenet-ud-train_Case=Dat,894.9231112224111,896.5559899015776
119,tr_framenet-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
120,ky_ktmu-ud-train_Case=Dat,11.973930014828047,9.907268912419791
121,ky_ktmu-ud-test_Case=Dat,11.973930014828047,9.907268912419791
122,la_proiel-ud-test_Case=Dat,11.973930014828047,9.907268912419791
123,la_proiel-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
124,la_proiel-ud-train_Case=Dat,11.973930014828047,9.907268912419791
125,kpv_ikdp-ud-test_Case=Dat,11.973930014828047,9.907268912419791
126,kpv_lattice-ud-test_Case=Dat,11.973930014828047,9.907268912419791
127,kpv_lattice-ud-train_Case=Dat,11.973930014828047,9.907268912419791
128,tt_nmctt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
129,tr_gb-ud-test_Case=Dat,11.973930014828047,9.907268912419791
130,grc_proiel-ud-test_Case=Dat,11.973930014828047,9.907268912419791
131,grc_proiel-ud-train_Case=Dat,11.973930014828047,9.907268912419791
132,grc_proiel-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
133,nds_lsdc-ud-train_Case=Dat,14.49446559456306,15.579313554166152
134,nds_lsdc-ud-test_Case=Dat,17.187386363260703,18.42593452363877
135,fo_oft-ud-test_Case=Dat,1157.7447365460143,1159.4971729690799
136,ru_taiga-ud-train_Case=Dat,9.887794246795687,7.821744459619028
137,ru_taiga-ud-dev_Case=Dat,9.71415875151423,7.642032396240423
138,ru_taiga-ud-test_Case=Dat,9.759401665133389,7.687738988222375
139,tpn_tudet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
140,ga_idt-ud-train_Case=Dat,11.973930014828047,9.907268912419791
141,ga_idt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
142,ga_idt-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
143,ro_art-ud-test_Case=Dat,10.230381922768782,8.147663817729144
144,ceb_gja-ud-test_Case=Dat,11.973930014828047,9.907268912419791
145,cs_cltt-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
146,cs_cltt-ud-train_Case=Dat,11.973930014828047,9.907268912419791
147,cs_cltt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
148,tl_trg-ud-test_Case=Dat,11.973930014828047,9.907268912419791
149,hy_armtdp-ud-train_Case=Dat,35.31021473041495,37.435063488210744
150,hy_armtdp-ud-dev_Case=Dat,81.65815942084416,83.82326536659771
151,hy_armtdp-ud-test_Case=Dat,67.59820245619437,69.75252517656855
152,mk_mtb-ud-test_Case=Dat,10.645486784966147,8.591658094897966
153,is_gc-ud-test_Case=Dat,58.319341144330885,59.93340227872545
154,is_gc-ud-train_Case=Dat,62.17972014831183,63.79628030104982
155,is_gc-ud-dev_Case=Dat,82.51296194470835,84.16578426467464
156,ota_boun-ud-train_Case=Dat,10.42185204270335,11.346363413202464
157,ota_boun-ud-test_Case=Dat,19.163405519664586,20.487709290362897
158,ru_syntagrus-ud-train_Case=Dat,8.971556387205085,6.901766440614826
159,ru_syntagrus-ud-dev_Case=Dat,9.022226497175321,6.949601691863915
160,ru_syntagrus-ud-test_Case=Dat,9.068692741371855,7.009283556075491
161,grc_ptnk-ud-train_Case=Dat,9.293882417199702,7.265915609681352
162,grc_ptnk-ud-dev_Case=Dat,8.534998535442172,6.550846952454608
163,grc_ptnk-ud-test_Case=Dat,9.683850244378812,7.643907041146497
164,sjo_xdt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
165,pt_bosque-ud-dev_Case=Dat,11.062323444918793,9.000443983578798
166,pt_bosque-ud-test_Case=Dat,10.967766295236475,8.906771309272498
167,pt_bosque-ud-train_Case=Dat,11.021529360815,8.959982929842186
168,orv_birchbark-ud-train_Case=Dat,9.181229912106653,7.127639367702262
169,orv_birchbark-ud-dev_Case=Dat,9.351847159172982,7.294571341938486
170,orv_birchbark-ud-test_Case=Dat,9.247789138712108,7.1863378319105795
171,nl_lassysmall-ud-train_Case=Dat,11.973930014828047,9.907268912419791
172,is_icepahc-ud-dev_Case=Dat,8.284534311841059,9.046072312475701
173,is_icepahc-ud-train_Case=Dat,9.451516880566482,10.349578987480538
174,is_icepahc-ud-test_Case=Dat,11.425016912000654,12.542884008818294
175,de_lit-ud-test_Case=Dat,11.973930014828047,9.907268912419791
176,ltg_cairo-ud-test_Case=Dat,8.739279146474267,6.817803492055509
177,ru_poetry-ud-test_Case=Dat,9.838152440603189,7.787336792401496
178,ru_poetry-ud-dev_Case=Dat,10.007207971670171,7.9452275840195155
179,ru_poetry-ud-train_Case=Dat,9.962946922736045,7.912931426150203
180,fo_farpahc-ud-test_Case=Dat,9.741805673373792,10.175964158985739
181,fo_farpahc-ud-train_Case=Dat,7.3215029570614085,6.230594000408977
182,fo_farpahc-ud-dev_Case=Dat,11.821800732763084,12.634355859154596
183,is_modern-ud-dev_Case=Dat,71.24371317292963,72.87325946925134
184,is_modern-ud-train_Case=Dat,45.874256571632856,47.44229317417285
185,is_modern-ud-test_Case=Dat,36.80229644558392,38.272539019125915
186,wbp_ufal-ud-test_Case=Dat,9.880536422684752,7.8594960419181215
187,koi_uh-ud-train_Case=Dat,11.973930014828047,9.907268912419791
188,koi_uh-ud-test_Case=Dat,11.973930014828047,9.907268912419791
189,cs_fictree-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
190,cs_fictree-ud-train_Case=Dat,11.973930014828047,9.907268912419791
191,cs_fictree-ud-test_Case=Dat,11.973930014828047,9.907268912419791
192,la_udante-ud-train_Case=Dat,11.973930014828047,9.907268912419791
193,la_udante-ud-test_Case=Dat,11.973930014828047,9.907268912419791
194,la_udante-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
195,hyw_armtdp-ud-test_Case=Dat,34.454891422500346,36.51253952966627
196,hyw_armtdp-ud-dev_Case=Dat,24.47282894391487,26.480041515835005
197,hyw_armtdp-ud-train_Case=Dat,31.174013398396553,33.24133079383108
198,ro_rrt-ud-test_Case=Dat,4.643063487478159,2.7766464023134017
199,ro_rrt-ud-train_Case=Dat,4.585455094959421,3.279614918613759
200,ro_rrt-ud-dev_Case=Dat,4.643652841641024,2.666571105677521
201,el_gdt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
202,el_gdt-ud-train_Case=Dat,11.973930014828047,9.907268912419791
203,el_gdt-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
204,ha_southernautogramm-ud-test_Case=Dat,10.88763692727133,8.82735580222684
205,ca_ancora-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
206,ca_ancora-ud-test_Case=Dat,11.973930014828047,9.907268912419791
207,ca_ancora-ud-train_Case=Dat,11.973930014828047,9.907268912419791
208,gd_arcosg-ud-test_Case=Dat,11.973930014828047,9.907268912419791
209,gd_arcosg-ud-train_Case=Dat,11.973930014828047,9.907268912419791
210,gd_arcosg-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
211,got_proiel-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
212,got_proiel-ud-train_Case=Dat,11.973930014828047,9.907268912419791
213,got_proiel-ud-test_Case=Dat,11.973930014828047,9.907268912419791
214,sl_sst-ud-train_Case=Dat,7.960596869798829,6.091978260939659
215,sl_sst-ud-test_Case=Dat,7.77816623164864,5.884559022733803
216,sl_sst-ud-dev_Case=Dat,6.590692089774959,4.87699251310789
217,de_gsd-ud-train_Case=Dat,11.973930014828047,9.907268912419791
218,de_gsd-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
219,de_gsd-ud-test_Case=Dat,11.973930014828047,9.907268912419791
220,ka_glc-ud-test_Case=Dat,9.024931033824538,9.870650989945032
221,arr_tudet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
222,aln_gps-ud-test_Case=Dat,9.215690339076248,7.173658244318403
223,kk_ktb-ud-test_Case=Dat,160.8996840684696,162.48108469114948
224,kk_ktb-ud-train_Case=Dat,11.973930014828047,9.907268912419791
225,ha_northernautogramm-ud-test_Case=Dat,10.62426468043789,8.569422337638043
226,cs_pdt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
227,cs_pdt-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
228,cs_pdt-ud-train_Case=Dat,11.973930014828047,9.907268912419791
229,gl_pud-ud-test_Case=Dat,10.714783647531423,8.657818933780554
230,gn_oldtudet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
231,ta_mwtt-ud-test_Case=Dat,6.7767986542319525,5.427454465449939
232,ota_dudu-ud-test_Case=Dat,21.595717167994213,22.7507270904122
233,ug_udt-ud-test_Case=Dat,11.973930014828047,9.907268912419791
234,ug_udt-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
235,ug_udt-ud-train_Case=Dat,613.6223390653245,615.0753327245436
236,lv_lvtb-ud-test_Case=Dat,8.655539056634835,6.619511284495979
237,lv_lvtb-ud-train_Case=Dat,8.559686089096289,6.521792430268504
238,lv_lvtb-ud-dev_Case=Dat,8.55882518698185,6.520997331854035
239,ta_ttb-ud-train_Case=Dat,11.973930014828047,9.907268912419791
240,ta_ttb-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
241,ta_ttb-ud-test_Case=Dat,11.973930014828047,9.907268912419791
242,sga_dipwbg-ud-test_Case=Dat,11.973930014828047,9.907268912419791
243,xum_ikuvina-ud-test_Case=Dat,9.770811122931402,7.742167523370566
244,ru_pud-ud-test_Case=Dat,8.287535743024293,6.183139210786305
245,la_ittb-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
246,la_ittb-ud-test_Case=Dat,11.973930014828047,9.907268912419791
247,la_ittb-ud-train_Case=Dat,11.973930014828047,9.907268912419791
248,nl_alpino-ud-train_Case=Dat,11.973930014828047,9.907268912419791
249,qtd_sagt-ud-test_Case=Dat,33.53376519725303,34.94848055157522
250,qtd_sagt-ud-dev_Case=Dat,37.605222746019976,39.105651122669975
251,qtd_sagt-ud-train_Case=Dat,10.767534713433436,11.530518685135785
252,ga_cadhan-ud-test_Case=Dat,11.973930014828047,9.907268912419791
253,pl_pud-ud-test_Case=Dat,10.269356812824864,8.208447850763497
254,orv_torot-ud-test_Case=Dat,11.973930014828047,9.907268912419791
255,orv_torot-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
256,orv_torot-ud-train_Case=Dat,11.973930014828047,9.907268912419791
257,cs_cac-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
258,cs_cac-ud-train_Case=Dat,11.973930014828047,9.907268912419791
259,cs_cac-ud-test_Case=Dat,11.973930014828047,9.907268912419791
260,yrl_complin-ud-test_Case=Dat,11.062323444918793,9.000443983578798
261,eu_bdt-ud-train_Case=Dat,10.545391767255376,8.484248150417232
262,eu_bdt-ud-test_Case=Dat,10.503348672367938,8.441390418261115
263,eu_bdt-ud-dev_Case=Dat,10.62089341169952,8.556516348173187
264,eme_tudet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
265,pl_lfg-ud-test_Case=Dat,10.747307436568038,8.687650509505591
266,pl_lfg-ud-train_Case=Dat,10.836109215891419,8.774845794530034
267,pl_lfg-ud-dev_Case=Dat,10.914381691379175,8.852271462291018
268,tr_tourism-ud-train_Case=Dat,11.973930014828047,9.907268912419791
269,tr_tourism-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
270,tr_tourism-ud-test_Case=Dat,11.973930014828047,9.907268912419791
271,cs_poetry-ud-test_Case=Dat,11.973930014828047,9.907268912419791
272,ru_gsd-ud-test_Case=Dat,7.4262444028112355,5.476444750900272
273,ru_gsd-ud-dev_Case=Dat,7.652024232271548,5.584302082374212
274,ru_gsd-ud-train_Case=Dat,7.435242344384155,5.388771312542003
275,aqz_tudet-ud-test_Case=Dat,11.973930014828047,9.907268912419791
276,tr_imst-ud-train_Case=Dat,5.938822962059802,4.763310245416907
277,tr_imst-ud-dev_Case=Dat,6.414086431697193,6.214278816929285
278,tr_imst-ud-test_Case=Dat,6.285161240654036,5.1123791250065995
279,lv_cairo-ud-test_Case=Dat,8.739279146474267,6.817803492055509
280,bg_btb-ud-train_Case=Dat,10.389024445177482,8.340628888897324
281,bg_btb-ud-test_Case=Dat,10.501009178723077,8.449731346330642
282,bg_btb-ud-dev_Case=Dat,10.363713140983164,8.317442525291652
283,gu_gujtb-ud-test_Case=Dat,10.394309340531803,8.358495055337668
284,bxr_bdt-ud-train_Case=Dat,11.973930014828047,9.907268912419791
285,bxr_bdt-ud-test_Case=Dat,23.207697477824514,24.305109018966427
286,bej_nsc-ud-test_Case=Dat,11.062323444918793,9.000443983578798
287,es_coser-ud-test_Case=Dat,11.973930014828047,9.907268912419791
288,tr_boun-ud-dev_Case=Dat,30.40308073763415,31.74043465619544
289,tr_boun-ud-test_Case=Dat,19.008225013068632,20.220198614510938
290,tr_boun-ud-train_Case=Dat,22.353532919505227,23.598961719419304
291,tr_penn-ud-dev_Case=Dat,11.973930014828047,9.907268912419791
292,tr_penn-ud-test_Case=Dat,332.2594994879755,333.89010053126384
293,tr_penn-ud-train_Case=Dat,265.05216038974805,266.7115305097098
