,Treebank,hu_szeged-ud-dev_Case=Del,hu_szeged-ud-test_Case=Del,hu_szeged-ud-train_Case=Del
58,la_proiel-ud-train_Case=Abl,1.3189468889798597,1.4726241001266376,1.3321221885679135
59,kpv_ikdp-ud-test_Case=Abl,4.419373733633631,4.598018805705142,4.43103445687626
60,kpv_lattice-ud-test_Case=Abl,1.8308063392537868,1.9545466263674676,1.8412602199392847
61,tt_nmctt-ud-test_Case=Abl,0.3943576259476322,0.46974896151169915,0.40095745567654767
62,tr_gb-ud-test_Case=Abl,1.3011509817225717,1.446342962608808,1.3132806032929636
63,fi_pud-ud-test_Case=Abl,0.5975249555716181,0.720818456617723,0.6075297521038439
64,hy_armtdp-ud-train_Case=Abl,0.28968142522828555,0.4243621280424617,0.298698926155867
65,hy_armtdp-ud-dev_Case=Abl,0.2445325675678956,0.28630854528120275,0.24529946264500258
66,hy_armtdp-ud-test_Case=Abl,0.5161626264204319,0.6555903218150497,0.5268023863358733
67,ota_boun-ud-train_Case=Abl,0.5710139589318605,0.7374760963119124,0.5840923417522486
68,ota_boun-ud-test_Case=Abl,0.3329165663193476,0.4643667623379553,0.3433696303114267
69,et_edt-ud-dev_Case=Abl,0.21995096690624666,0.33972907634997895,0.22694599541754185
70,et_edt-ud-train_Case=Abl,0.24346042117844138,0.3572644047426695,0.25056691551264276
71,et_edt-ud-test_Case=Abl,0.21904896712569352,0.3637652289278591,0.2274823456402859
72,sjo_xdt-ud-test_Case=Abl,13.806028384480687,13.939497947364341,13.825646849332914
73,la_udante-ud-train_Case=Abl,1.2821086290649022,1.4321470098175015,1.2948113021682353
74,la_udante-ud-test_Case=Abl,1.7046962250989592,1.8559506755849935,1.717270628222847
75,la_udante-ud-dev_Case=Abl,1.2353280585156758,1.3844245723289326,1.247897178852969
76,hyw_armtdp-ud-test_Case=Abl,0.17589574528398505,0.25391555113948816,0.18088749285770078
77,hyw_armtdp-ud-dev_Case=Abl,0.3508875919025165,0.49191333714028135,0.3608547109560672
78,hyw_armtdp-ud-train_Case=Abl,0.3856272764889367,0.5208171294281331,0.39604464183131793
79,arr_tudet-ud-test_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
80,aln_gps-ud-test_Case=Abl,0.37865738492959333,0.4790701960524238,0.38688113161406534
81,kk_ktb-ud-test_Case=Abl,0.7362093749927126,0.8588270209240946,0.7455177275549961
82,kk_ktb-ud-train_Case=Abl,0.5853679020503421,0.7264691437124694,0.5954728373106574
83,gn_oldtudet-ud-test_Case=Abl,0.2939723678960656,0.10649955403405117,0.28019779169211134
84,ta_mwtt-ud-test_Case=Abl,0.2939723678960656,0.10649955403405117,0.28019779169211134
85,ota_dudu-ud-test_Case=Abl,0.44790320823880836,0.5632941390202284,0.4562241029349123
86,ug_udt-ud-test_Case=Abl,0.4047485311360502,0.507121005469302,0.41242049364725675
87,ug_udt-ud-dev_Case=Abl,0.5357076777958132,0.6751311416244214,0.5468763712504855
88,ug_udt-ud-train_Case=Abl,0.5475416509021405,0.6622888867411866,0.556067579548973
89,xum_ikuvina-ud-test_Case=Abl,1.3961493091403026,1.5436180504573358,1.4063816369141482
90,la_ittb-ud-dev_Case=Abl,1.269284960320282,1.418035675280136,1.2819171775174347
91,la_ittb-ud-test_Case=Abl,1.346543849675766,1.4956757595607542,1.3592379033085136
92,la_ittb-ud-train_Case=Abl,1.2267000048266472,1.377307263347888,1.239313652582604
93,qtd_sagt-ud-test_Case=Abl,0.2693869662287959,0.33665772146080847,0.2729996483684585
94,qtd_sagt-ud-dev_Case=Abl,0.18950608297892058,0.26107665438320754,0.19204436727979204
95,qtd_sagt-ud-train_Case=Abl,0.29424772324717213,0.38535068814594403,0.30001773364184003
96,krl_kkpp-ud-test_Case=Abl,0.10423146132940957,0.19790968133462683,0.09225401058564234
97,eu_bdt-ud-train_Case=Abl,0.5848179024069589,0.7239399711827297,0.6001921701585813
98,eu_bdt-ud-test_Case=Abl,0.6949962252317777,0.8416513159368003,0.7101249672668907
99,eu_bdt-ud-dev_Case=Abl,0.6702370179249381,0.8086234717332467,0.6862646330195353
100,fi_ftb-ud-dev_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
101,fi_ftb-ud-train_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
102,fi_ftb-ud-test_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
103,eme_tudet-ud-test_Case=Abl,0.2627901101170069,0.08699425509813738,0.24961389938349204
104,tr_tourism-ud-train_Case=Abl,3.210790529875846,3.3551194162050972,3.2230142446741885
105,tr_tourism-ud-dev_Case=Abl,18.05118757647625,18.191890147207356,18.063764424466854
106,tr_tourism-ud-test_Case=Abl,3.4323152062022317,3.5772874005573043,3.4441405768834947
107,aqz_tudet-ud-test_Case=Abl,0.2939723678960656,0.10649955403405117,0.28019779169211134
108,tr_imst-ud-train_Case=Abl,1.2526530244660252,1.4066989308262001,1.2654021822254538
109,tr_imst-ud-dev_Case=Abl,1.2106946571711485,1.3604792461320592,1.2230091537532615
110,tr_imst-ud-test_Case=Abl,0.9985336765390221,1.1496554846848241,1.0108611631313884
111,gu_gujtb-ud-test_Case=Abl,0.2939723678960656,0.10649955403405117,0.28019779169211134
112,bxr_bdt-ud-train_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
113,bxr_bdt-ud-test_Case=Abl,50.537420434738564,50.6693290598208,50.54833396223879
114,bej_nsc-ud-test_Case=Abl,1.259531560972737,1.08869426309121,1.2452843148017878
115,tr_boun-ud-dev_Case=Abl,0.3573712416224623,0.4873744115398633,0.36743988130517957
116,tr_boun-ud-test_Case=Abl,0.3642981689004181,0.49806054024443885,0.37450713495980614
117,tr_boun-ud-train_Case=Abl,0.4001038699317901,0.5418423718281221,0.41083214663494433
118,tr_penn-ud-dev_Case=Abl,1.3713616741188956,1.502338633786214,1.3837317495481498
119,tr_penn-ud-test_Case=Abl,0.6971282091824016,0.8318990047063316,0.7109608504633902
120,tr_penn-ud-train_Case=Abl,1.252150195243189,1.3854778178813343,1.2637180224619662
