,Treebank,sl_ssj-ud-test_Case=Ins,sl_ssj-ud-dev_Case=Ins,sl_ssj-ud-train_Case=Ins,xcl_caval-ud-train_Case=Ins,xcl_caval-ud-dev_Case=Ins,xcl_caval-ud-test_Case=Ins,hu_szeged-ud-dev_Case=Ins,hu_szeged-ud-test_Case=Ins,hu_szeged-ud-train_Case=Ins,xav_xdt-ud-test_Case=Ins,tr_pud-ud-test_Case=Ins,fi_ood-ud-test_Case=Ins,pl_pdb-ud-test_Case=Ins,pl_pdb-ud-train_Case=Ins,pl_pdb-ud-dev_Case=Ins,sah_yktdt-ud-test_Case=Ins,uk_iu-ud-dev_Case=Ins,uk_iu-ud-train_Case=Ins,uk_iu-ud-test_Case=Ins,sa_vedic-ud-test_Case=Ins,sa_vedic-ud-train_Case=Ins,sa_vedic-ud-dev_Case=Ins,hr_set-ud-dev_Case=Ins,hr_set-ud-train_Case=Ins,hr_set-ud-test_Case=Ins,orv_rnc-ud-dev_Case=Ins,orv_rnc-ud-train_Case=Ins,orv_rnc-ud-test_Case=Ins,tr_atis-ud-dev_Case=Ins,tr_atis-ud-train_Case=Ins,tr_atis-ud-test_Case=Ins,hi_pud-ud-test_Case=Ins,tr_kenet-ud-dev_Case=Ins,tr_kenet-ud-test_Case=Ins,tr_kenet-ud-train_Case=Ins,sk_snk-ud-dev_Case=Ins,sk_snk-ud-test_Case=Ins,sk_snk-ud-train_Case=Ins,lt_hse-ud-train_Case=Ins,lt_hse-ud-test_Case=Ins,lt_hse-ud-dev_Case=Ins,hit_hittb-ud-test_Case=Ins,sa_ufal-ud-test_Case=Ins,be_hse-ud-train_Case=Ins,be_hse-ud-dev_Case=Ins,be_hse-ud-test_Case=Ins,cs_pud-ud-test_Case=Ins,orv_ruthenian-ud-test_Case=Ins,orv_ruthenian-ud-train_Case=Ins,orv_ruthenian-ud-dev_Case=Ins,ml_ufal-ud-test_Case=Ins,egy_ujaen-ud-test_Case=Ins,mr_ufal-ud-dev_Case=Ins,mr_ufal-ud-test_Case=Ins,mr_ufal-ud-train_Case=Ins,si_stb-ud-test_Case=Ins,lt_alksnis-ud-test_Case=Ins,lt_alksnis-ud-dev_Case=Ins,lt_alksnis-ud-train_Case=Ins,cu_proiel-ud-train_Case=Ins,cu_proiel-ud-test_Case=Ins,cu_proiel-ud-dev_Case=Ins,olo_kkpp-ud-test_Case=Ins,hy_bsut-ud-train_Case=Ins,hy_bsut-ud-test_Case=Ins,hy_bsut-ud-dev_Case=Ins,hsb_ufal-ud-test_Case=Ins,hsb_ufal-ud-train_Case=Ins,fi_tdt-ud-train_Case=Ins,fi_tdt-ud-test_Case=Ins,fi_tdt-ud-dev_Case=Ins,sr_set-ud-test_Case=Ins,sr_set-ud-train_Case=Ins,sr_set-ud-dev_Case=Ins,tr_framenet-ud-test_Case=Ins,tr_framenet-ud-train_Case=Ins,tr_framenet-ud-dev_Case=Ins,ky_ktmu-ud-train_Case=Ins,ky_ktmu-ud-test_Case=Ins,kpv_ikdp-ud-test_Case=Ins,kpv_lattice-ud-test_Case=Ins,abq_atb-ud-test_Case=Ins,tr_gb-ud-test_Case=Ins,ru_taiga-ud-train_Case=Ins,ru_taiga-ud-dev_Case=Ins,ru_taiga-ud-test_Case=Ins,fi_pud-ud-test_Case=Ins,cs_cltt-ud-dev_Case=Ins,cs_cltt-ud-train_Case=Ins,cs_cltt-ud-test_Case=Ins,hy_armtdp-ud-train_Case=Ins,hy_armtdp-ud-dev_Case=Ins,hy_armtdp-ud-test_Case=Ins,ota_boun-ud-train_Case=Ins,ota_boun-ud-test_Case=Ins,ru_syntagrus-ud-train_Case=Ins,ru_syntagrus-ud-dev_Case=Ins,ru_syntagrus-ud-test_Case=Ins,sjo_xdt-ud-test_Case=Ins,orv_birchbark-ud-train_Case=Ins,orv_birchbark-ud-dev_Case=Ins,orv_birchbark-ud-test_Case=Ins,ru_poetry-ud-test_Case=Ins,ru_poetry-ud-dev_Case=Ins,ru_poetry-ud-train_Case=Ins,myu_tudet-ud-test_Case=Ins,wbp_ufal-ud-test_Case=Ins,koi_uh-ud-test_Case=Ins,cs_fictree-ud-dev_Case=Ins,cs_fictree-ud-train_Case=Ins,cs_fictree-ud-test_Case=Ins,hyw_armtdp-ud-test_Case=Ins,hyw_armtdp-ud-dev_Case=Ins,hyw_armtdp-ud-train_Case=Ins,sl_sst-ud-train_Case=Ins,sl_sst-ud-test_Case=Ins,sl_sst-ud-dev_Case=Ins,ka_glc-ud-test_Case=Ins,arr_tudet-ud-test_Case=Ins,kk_ktb-ud-test_Case=Ins,kk_ktb-ud-train_Case=Ins,cs_pdt-ud-test_Case=Ins,cs_pdt-ud-dev_Case=Ins,cs_pdt-ud-train_Case=Ins,ta_mwtt-ud-test_Case=Ins,ota_dudu-ud-test_Case=Ins,ta_ttb-ud-train_Case=Ins,ta_ttb-ud-dev_Case=Ins,ta_ttb-ud-test_Case=Ins,ru_pud-ud-test_Case=Ins,qtd_sagt-ud-test_Case=Ins,qtd_sagt-ud-dev_Case=Ins,qtd_sagt-ud-train_Case=Ins,krl_kkpp-ud-test_Case=Ins,pl_pud-ud-test_Case=Ins,orv_torot-ud-test_Case=Ins,orv_torot-ud-dev_Case=Ins,orv_torot-ud-train_Case=Ins,cs_cac-ud-dev_Case=Ins,cs_cac-ud-train_Case=Ins,cs_cac-ud-test_Case=Ins,eu_bdt-ud-train_Case=Ins,eu_bdt-ud-test_Case=Ins,eu_bdt-ud-dev_Case=Ins,fi_ftb-ud-dev_Case=Ins,fi_ftb-ud-train_Case=Ins,fi_ftb-ud-test_Case=Ins,am_att-ud-test_Case=Ins,pl_lfg-ud-test_Case=Ins,pl_lfg-ud-train_Case=Ins,pl_lfg-ud-dev_Case=Ins,tr_tourism-ud-train_Case=Ins,tr_tourism-ud-dev_Case=Ins,tr_tourism-ud-test_Case=Ins,ab_abnc-ud-test_Case=Ins,cs_poetry-ud-test_Case=Ins,ru_gsd-ud-test_Case=Ins,ru_gsd-ud-dev_Case=Ins,ru_gsd-ud-train_Case=Ins,tr_imst-ud-train_Case=Ins,tr_imst-ud-dev_Case=Ins,tr_imst-ud-test_Case=Ins,tr_boun-ud-dev_Case=Ins,tr_boun-ud-test_Case=Ins,tr_boun-ud-train_Case=Ins,tr_penn-ud-dev_Case=Ins,tr_penn-ud-test_Case=Ins,tr_penn-ud-train_Case=Ins
10,nyq_aha-ud-test_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
11,mdf_jr-ud-test_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
12,mdf_jr-ud-train_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
13,myv_jr-ud-test_Case=Tem,1.099176934149668,1.1240398933081646,1.1205178337571553,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,3333.649718318415,2.472066162365221,2.472066162365221,2.417654066946534,2.7013518077025416,2.774785099390031,2.472066162365221,2.472066162365221,2.472066162365221,2.211737313465778,2.0160562191035583,1.9028442728007489,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,1.5634719199411433,2.472066162365221,2.472066162365221,1988.5536899409526,3.2129402232798374,3.623195702314502,1.7673869802148237,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,622.5119365209883,2.415943820073373,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,1.5634719199411433,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,6.902933694725947,5.679985434286137,5.9214936322022425,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,425.10599985310853,2.472066162365221,173.5850736030543,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,1.9383416519012402,1.8260977472758857,2.190644565216163,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,99.66833889344088,2.472066162365221,63.34561284466878,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,3.8748498091161006,3.3755825901804344,7.541669753376268,2.472066162365221,2.472066162365221,109.14414525958068,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,1.5634719199411433,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.169356268067647,2.024085807471874,1.8368575606092687,294.4097673500509,2.472066162365221,2.472066162365221,1.0587605278156147,1.1245935784245762,1.05451989400083,5.0483429715594825,1.2692955176439848,2.472066162365221,2.472066162365221,2.4285890636743916,2.5503001767623763,2.464662331257105,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,17.15452645157475,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,3.627911530686003,3.277771601712598,3.4751756147043893,23.380355767266188,27.231390179554023,37.22749818769981,2.472066162365221,2.472066162365221,2.472066162365221,6.253887679764572,2.472066162365221,2.472066162365221,2.472066162365221,168.64294958415678,55.24289798496977,2.472066162365221,2.472066162365221,2.6282845771708407,2.472066162365221,466.62023578542374,1582.007620433957,168.03240428229574,52.79520180218401,2.472066162365221,2.472066162365221,2.472066162365221,737.3190926894844,2.472066162365221,2.472066162365221,65.41661358808888
14,myv_jr-ud-train_Case=Tem,2.7869221877881154,2.766817404030361,2.781767433014277,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3332.5648030708526,4.301162633521313,4.301162633521313,2.938667480394859,3.0821784501902667,3.127698194194476,4.301162633521313,4.301162633521313,4.301162633521313,2.8584901943710586,2.791363024361589,2.7623070314601925,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3.5355339059327378,4.301162633521313,4.301162633521313,1987.6640812773169,3.3499448021594014,3.6139387976580335,2.713121905703209,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,621.459974575998,2.8988525982903055,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3.5355339059327378,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,6.410721761016029,5.33023051478266,5.5322521772826105,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,424.1361809607853,4.301162633521313,172.60793724507573,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,2.790099234724849,2.766568563822411,2.8636187770022743,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,98.63569333664158,4.301162633521313,62.42996075603444,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3.823102913804804,3.478920975886429,6.989903085948542,4.301162633521313,4.301162633521313,108.1642269884087,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3.5355339059327378,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,2.8590017436518163,2.804732880438393,2.739209024256643,293.46294484994183,4.301162633521313,4.301162633521313,2.790994187391937,2.7930333873691127,2.7486037663438982,4.8331670912799405,3.24037034920393,4.301162633521313,4.301162633521313,2.9125714517178447,2.9656658644764886,2.926919118338858,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,16.492422502470642,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,3.6723702806216627,3.3999990226397205,3.5392910310924535,22.55990835359734,26.37825809260346,36.35328354481608,4.301162633521313,4.301162633521313,4.301162633521313,6.123724356957945,4.301162633521313,4.301162633521313,4.301162633521313,167.6260719577954,54.300092080953235,4.301162633521313,4.301162633521313,3.0961994843946234,4.301162633521313,465.55934100821133,1580.9381708340147,167.04939389294412,51.86895881824591,4.301162633521313,4.301162633521313,4.301162633521313,736.3949348006137,4.301162633521313,4.301162633521313,64.49401350340804
15,kfm_aha-ud-test_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
16,soj_aha-ud-test_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
17,he_htb-ud-train_Case=Tem,6.002756334063923,5.935103536236062,5.981331929901309,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,3328.458182852836,8.299096336348915,8.299096336348915,4.759685092185052,4.616895554554928,4.615005167168993,8.299096336348915,8.299096336348915,8.299096336348915,4.907216758805115,5.04067591647296,5.104209947060708,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,7.3739406018763125,8.299096336348915,8.299096336348915,1984.336507500681,4.255428138161101,4.024041075137587,5.218161773401476,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,617.3676983775553,4.637068361625483,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,7.3739406018763125,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,4.470259842825901,4.284452448016749,4.1558641900510445,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,420.40144504984755,8.299096336348915,168.87680420945915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,5.136215179603668,5.242500041165621,4.933336852476223,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,94.92957916266141,8.299096336348915,58.8943262688917,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,4.111691805882836,4.239332350206834,4.654279383484019,8.299096336348915,8.299096336348915,104.36175065607131,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,7.3739406018763125,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,5.011089816369182,5.105818609534556,5.19347559255868,289.8385326349828,8.299096336348915,8.299096336348915,6.049908721791378,6.0254330296889265,5.928778196193038,4.333584968324257,6.846531968814577,8.299096336348915,8.299096336348915,4.673726655122779,4.5768823512107675,4.641401834844117,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,13.88794441233115,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,4.188736564205133,4.232516215529807,4.1966532455146845,19.314912483183967,23.008150729687078,32.94812713391541,8.299096336348915,8.299096336348915,8.299096336348915,4.937104414532874,8.299096336348915,8.299096336348915,8.299096336348915,163.7959859093012,50.61002865045622,8.299096336348915,8.299096336348915,4.851683439750216,8.299096336348915,461.40695161646624,1576.7860111632142,163.23360050349112,48.24345090844514,8.299096336348915,8.299096336348915,8.299096336348915,732.9337453003511,8.299096336348915,8.299096336348915,60.889403383876605
18,lzh_kyoto-ud-dev_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
19,lzh_kyoto-ud-train_Case=Tem,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
