,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
36,sa_ufal-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
37,be_hse-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
38,be_hse-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
39,be_hse-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
40,cs_pud-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
41,orv_ruthenian-ud-test_Case=Voc,5.530993107630625,5.536153543688811,5.52420040580144,5.45905875119325,5.436314542625897,5.403863293538429
42,orv_ruthenian-ud-train_Case=Voc,7.265333204667168,7.2705794010121005,7.2583370540450565,7.191555138224448,7.168165933849333,7.134924239307479
43,orv_ruthenian-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
44,ml_ufal-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
45,egy_ujaen-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
46,ro_nonstandard-ud-test_Case=Voc,21.17381687651742,21.17844350803602,21.166757071839598,21.105668882006942,21.084742649892988,21.053976029800644
47,ro_nonstandard-ud-dev_Case=Voc,70.84520197114561,70.85030299452123,70.83953001217384,70.77653894692875,70.75411015064113,70.72236626306139
48,ro_nonstandard-ud-train_Case=Voc,34.74639420154533,34.75167944675192,34.74135828243683,34.67321442611653,34.64840240161156,34.614748844883316
49,ro_simonero-ud-train_Case=Voc,1.336063836363855,1.3286965099158512,1.3229223169899749,1.2755535013059536,1.2488119858792428,1.221035496798188
50,mr_ufal-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
51,mr_ufal-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
52,ro_tuecl-ud-test_Case=Voc,5.013337353831692,5.016243085161959,5.003899713791136,4.928477845902426,4.908188763557118,4.87454592292569
53,lt_alksnis-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
54,lt_alksnis-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
55,lt_alksnis-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
56,vi_tuecl-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
57,cu_proiel-ud-train_Case=Voc,16.191698422377765,16.196361676799274,16.18551338939846,16.121476749832762,16.098337797862808,16.066214716071684
58,cu_proiel-ud-test_Case=Voc,16.91365034379775,16.918154222127306,16.907100036062527,16.84031327667439,16.816357444109784,16.783446986549976
59,cu_proiel-ud-dev_Case=Voc,20.753387931901006,20.758142886970987,20.745204994215293,20.68055626560569,20.657060449934647,20.623961698061986
60,la_llct-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
61,la_llct-ud-train_Case=Voc,4.896859241970288,4.903689608226187,4.890100859875294,4.812705448753076,4.785174745282739,4.744183530119544
62,sr_set-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
63,la_proiel-ud-test_Case=Voc,10.35577796603954,10.360465955313051,10.34954522767803,10.285344261421868,10.262684008717907,10.230919238525049
64,la_proiel-ud-dev_Case=Voc,14.84302427422196,14.847878580538136,14.83545968945792,14.774507922558419,14.751930421761063,14.720180721622748
65,la_proiel-ud-train_Case=Voc,15.227023497885014,15.231911561297906,15.220714392069063,15.15462967622709,15.130954522673235,15.098225766727023
66,grc_proiel-ud-test_Case=Voc,11.07862013748088,11.082506091348545,11.070863215923094,11.001196409890136,10.977853367934287,10.943700303512054
67,grc_proiel-ud-train_Case=Voc,20.3410004951266,20.345634981332296,20.334826903251113,20.270187047553527,20.24717125273261,20.214991862132326
68,grc_proiel-ud-dev_Case=Voc,13.969088923860356,13.973924695723957,13.961160852367508,13.896835493546504,13.875418621469246,13.843663126698882
69,ru_taiga-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
70,ru_taiga-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
71,ru_taiga-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
72,tpn_tudet-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
73,ga_idt-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
74,ga_idt-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
75,ga_idt-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
76,ro_art-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
77,ru_syntagrus-ud-train_Case=Voc,32.54316815934746,32.54688435151366,32.53605028120707,32.4754616312573,32.45378463568357,32.422866607315775
78,ru_syntagrus-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
79,ru_syntagrus-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
80,grc_ptnk-ud-train_Case=Voc,33.9536927062878,33.957442485689164,33.946610223688204,33.886089133074854,33.86446924590314,33.8336008918067
81,grc_ptnk-ud-dev_Case=Voc,8.036200664511425,8.041737623455745,8.028775408983691,7.958008160183742,7.9335357355398415,7.89793733647765
82,grc_ptnk-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
83,orv_birchbark-ud-train_Case=Voc,13.542267945964364,13.546850067238127,13.536067503406967,13.477252036263906,13.456950648656047,13.427421845394258
84,orv_birchbark-ud-dev_Case=Voc,37.45899732662706,37.46360771753072,37.451822550387035,37.39184685647218,37.37027054263988,37.339368838023745
85,orv_birchbark-ud-test_Case=Voc,22.572170245794762,22.576885898662287,22.56601700470843,22.50560011940792,22.4845860992699,22.45424135239194
86,ltg_cairo-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
87,ru_poetry-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
88,ru_poetry-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
89,ru_poetry-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
90,cs_fictree-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
91,cs_fictree-ud-train_Case=Voc,420.6709254165508,420.6761823135727,420.66261898621997,420.59077315759805,420.56475831456504,420.5284309032562
92,cs_fictree-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
93,la_udante-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
94,la_udante-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
95,la_udante-ud-dev_Case=Voc,11.495018284575195,11.502680874134294,11.488284424244801,11.415116901615638,11.38437652658574,11.346078408507884
96,ro_rrt-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
97,ro_rrt-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
98,el_gdt-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
99,el_gdt-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
100,el_gdt-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
101,gd_arcosg-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
102,gd_arcosg-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
103,gd_arcosg-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
104,got_proiel-ud-dev_Case=Voc,13.551906046159345,13.557061907587036,13.54659084259911,13.483350882492383,13.460815661363572,13.429499924605597
105,got_proiel-ud-train_Case=Voc,82.64959480312226,82.65466007235004,82.64310894920473,82.5798914101134,82.55705791530397,82.52501084017456
106,got_proiel-ud-test_Case=Voc,43.00159693897556,43.00555502702629,42.994251697318155,42.93108972884479,42.90782940641144,42.875358110339405
107,cs_pdt-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
108,cs_pdt-ud-dev_Case=Voc,44.325297926486726,44.32861049466885,44.31572471245532,44.22221364418381,44.19447802683016,44.15291742199637
109,cs_pdt-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
110,lv_lvtb-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
111,lv_lvtb-ud-train_Case=Voc,81.22180763977005,81.22713602113696,81.21258188723053,81.1451866868823,81.1164646269177,81.07953457984598
112,lv_lvtb-ud-dev_Case=Voc,18.177289524393544,18.18432137871809,18.160246911901684,18.10394296887858,18.07508946167892,18.03777142428386
113,la_ittb-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
114,la_ittb-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
115,la_ittb-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
116,ga_cadhan-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
117,pl_pud-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
118,orv_torot-ud-test_Case=Voc,6.057186724815717,6.0619092203426845,6.0505687927705925,5.9935299960923665,5.973368069339985,5.944366429570587
119,orv_torot-ud-dev_Case=Voc,7.564581387648401,7.568766447157504,7.557160559696658,7.49717695289445,7.475440822914589,7.444601851227676
120,orv_torot-ud-train_Case=Voc,10.433425385564322,10.437574845817295,10.425744827244808,10.365268536643645,10.343054341488601,10.311718840477514
121,cs_cac-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
122,cs_cac-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
123,cs_cac-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
124,pl_lfg-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
125,pl_lfg-ud-train_Case=Voc,93.68395163445854,93.69086275183182,93.67891444901397,93.611056472393,93.58645203302176,93.55051595684841
126,pl_lfg-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
127,cs_poetry-ud-test_Case=Voc,46.29325403992619,46.30081461935052,46.284327934471285,46.21531789529599,46.185796797122975,46.146641798792494
128,ru_gsd-ud-train_Case=Voc,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
129,lv_cairo-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
130,bg_btb-ud-train_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
131,bg_btb-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
132,bg_btb-ud-dev_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
133,bej_nsc-ud-test_Case=Voc,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
