,Treebank,kpv_ikdp-ud-test_Case=Prp,kpv_lattice-ud-test_Case=Prp
57,la_proiel-ud-dev_Case=Abl,1.6250649173880125,19.45780341568655
58,la_proiel-ud-train_Case=Abl,1.5677670543941407,19.496680214852574
59,kpv_ikdp-ud-test_Case=Abl,4.69041575982343,17.0
60,kpv_lattice-ud-test_Case=Abl,2.0245407953653998,18.80865311761492
61,tt_nmctt-ud-test_Case=Abl,0.5315528914927409,20.189064811182774
62,tr_gb-ud-test_Case=Abl,1.5273088474063334,19.505498077749827
63,fi_pud-ud-test_Case=Abl,0.7991694907840263,20.02064364287522
64,hy_armtdp-ud-train_Case=Abl,0.5094081406735885,20.33308274549971
65,hy_armtdp-ud-dev_Case=Abl,0.34999890075894746,20.483618810684057
66,hy_armtdp-ud-test_Case=Abl,0.737259697875463,20.18249304586334
67,ota_boun-ud-train_Case=Abl,0.8270922757788645,20.030649983850005
68,ota_boun-ud-test_Case=Abl,0.5467389605332817,20.259224525951772
69,et_edt-ud-dev_Case=Abl,0.437070031055995,20.344614987243443
70,et_edt-ud-train_Case=Abl,0.4439966880337181,20.31239595309429
71,et_edt-ud-test_Case=Abl,0.4560038470305008,20.321812307236176
72,sjo_xdt-ud-test_Case=Abl,14.000714267493642,17.556195487633417
73,la_udante-ud-train_Case=Abl,1.5255438587204564,19.568315371654748
74,la_udante-ud-test_Case=Abl,1.9497913088598344,19.301922679609813
75,la_udante-ud-dev_Case=Abl,1.4775338403664497,19.584661761670368
76,hyw_armtdp-ud-test_Case=Abl,0.33052721868725343,20.468465635010247
77,hyw_armtdp-ud-dev_Case=Abl,0.5762016576278494,20.289757375078636
78,hyw_armtdp-ud-train_Case=Abl,0.6027830343127235,20.26915778276248
79,arr_tudet-ud-test_Case=Abl,1.0,21.494185260204677
80,aln_gps-ud-test_Case=Abl,0.5647624381722354,20.21702370579461
81,kk_ktb-ud-test_Case=Abl,0.9323935000250103,19.80095176935246
82,kk_ktb-ud-train_Case=Abl,0.8081220356417685,19.9698752717023
83,gn_oldtudet-ud-test_Case=Abl,0.0,20.71231517720798
84,ta_mwtt-ud-test_Case=Abl,0.0,20.71231517720798
85,ota_dudu-ud-test_Case=Abl,0.6382847385042254,20.104357368122592
86,ug_udt-ud-test_Case=Abl,0.5792266156024102,20.160865642928684
87,ug_udt-ud-dev_Case=Abl,0.7570703768841809,20.028641713528373
88,ug_udt-ud-train_Case=Abl,0.7352160228214442,19.989436701349298
89,xum_ikuvina-ud-test_Case=Abl,1.623738241667633,19.693441746649402
90,la_ittb-ud-dev_Case=Abl,1.5125579561047746,19.547024540039658
91,la_ittb-ud-test_Case=Abl,1.5884201963539495,19.442391038301405
92,la_ittb-ud-train_Case=Abl,1.4703182551689247,19.56985087228601
93,qtd_sagt-ud-test_Case=Abl,0.4046988552428869,20.33937307177654
94,qtd_sagt-ud-dev_Case=Abl,0.3365943859240105,20.419313096356284
95,qtd_sagt-ud-train_Case=Abl,0.45816212899272757,20.306471128172426
96,krl_kkpp-ud-test_Case=Abl,0.282842712474619,20.539717622206982
97,eu_bdt-ud-train_Case=Abl,0.8097317868014416,20.068008682907475
98,eu_bdt-ud-test_Case=Abl,0.9309135298189625,19.97665137103814
99,eu_bdt-ud-dev_Case=Abl,0.8932407601955861,19.997193970558076
100,fi_ftb-ud-dev_Case=Abl,1.0,21.494185260204677
101,fi_ftb-ud-train_Case=Abl,1.0,21.494185260204677
102,fi_ftb-ud-test_Case=Abl,1.0,21.494185260204677
103,eme_tudet-ud-test_Case=Abl,0.05892556509887901,20.680187109619897
104,tr_tourism-ud-train_Case=Abl,3.4328634643395466,18.198237714477283
105,tr_tourism-ud-dev_Case=Abl,18.26616797694534,15.664615069935685
106,tr_tourism-ud-test_Case=Abl,3.655505175757629,18.36001064316858
107,aqz_tudet-ud-test_Case=Abl,0.0,20.71231517720798
108,tr_imst-ud-train_Case=Abl,1.4909703586443053,19.402888704604788
109,tr_imst-ud-dev_Case=Abl,1.443137078762504,19.39577997894737
110,tr_imst-ud-test_Case=Abl,1.2333317746802706,19.611009548254525
111,gu_gujtb-ud-test_Case=Abl,0.0,20.71231517720798
112,bxr_bdt-ud-train_Case=Abl,1.0,21.494185260204677
113,bxr_bdt-ud-test_Case=Abl,50.73953093988946,30.157917700000443
114,bej_nsc-ud-test_Case=Abl,1.0,21.494185260204677
115,tr_boun-ud-dev_Case=Abl,0.5691558741494286,20.261678539578
116,tr_boun-ud-test_Case=Abl,0.5807457490158667,20.261719216912468
117,tr_boun-ud-train_Case=Abl,0.6263108795402875,20.212747881711074
118,tr_penn-ud-dev_Case=Abl,1.5748839956592573,19.17583942724069
119,tr_penn-ud-test_Case=Abl,0.9084234082589916,19.86914642272149
120,tr_penn-ud-train_Case=Abl,1.4604461325328297,19.29216705646159
