,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
22,cpg_tuecl-ud-test_Case=Voc,24.170976627168194,23.96813205418117,24.003273276611157,25.39685019840059,23.580977503063778,24.576411454889016
23,la_circse-ud-test_Case=Voc,51.784274747370084,51.565214575008476,51.60182676845014,53.06913729592119,51.15071684085506,52.21110992882645
24,grc_perseus-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
25,grc_perseus-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
26,grc_perseus-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
27,qpm_philotis-ud-train_Case=Voc,88.06334525656959,87.86716121983987,87.90002953644444,89.23564310296643,87.48464150923864,88.45337754998393
28,qpm_philotis-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
29,qpm_philotis-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
30,la_perseus-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
31,la_perseus-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
32,sk_snk-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
33,lt_hse-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
34,ess_sli-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
35,hit_hittb-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
36,sa_ufal-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
37,be_hse-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
38,be_hse-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
39,be_hse-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
40,cs_pud-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
41,orv_ruthenian-ud-test_Case=Voc,5.22680059352224,5.042785688486077,5.0748302617155305,6.442049363362563,4.723610906922796,5.612486080160912
42,orv_ruthenian-ud-train_Case=Voc,6.951218917890908,6.7586749810891185,6.7915292775014375,8.18535277187245,6.408002808988148,7.3484692283495345
43,orv_ruthenian-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
44,ml_ufal-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
45,egy_ujaen-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
46,ro_nonstandard-ud-test_Case=Voc,20.884936091727827,20.705252118189186,20.73547673373313,21.99747460252856,20.35807920430827,21.24983660067897
47,ro_nonstandard-ud-dev_Case=Voc,70.55012008809372,70.3646195719127,70.39470997530854,71.67286794875729,69.99687493024243,70.92249290598858
48,ro_nonstandard-ud-train_Case=Voc,34.4411656145504,34.248164488528914,34.279559554645566,35.61385498182788,33.86961519316883,34.82881948425278
49,ro_simonero-ud-train_Case=Voc,1.1486707293408518,1.0269797953221864,1.0605988530821675,2.23606797749979,1.25,1.4142135623730951
50,mr_ufal-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
51,mr_ufal-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
52,ro_tuecl-ud-test_Case=Voc,4.724345927686122,4.5474924408953115,4.578600179594039,5.916079783099616,4.25,5.0990195135927845
53,lt_alksnis-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
54,lt_alksnis-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
55,lt_alksnis-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
56,vi_tuecl-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
57,cu_proiel-ud-train_Case=Voc,15.894327238051366,15.706880959502833,15.738123913235604,17.047292861502005,15.353520399004891,16.27104901384912
58,cu_proiel-ud-test_Case=Voc,16.6074602650575,16.41187977328732,16.44467054424191,17.792885568662104,16.0472088919893,16.995867266257154
59,cu_proiel-ud-dev_Case=Voc,20.44130604080402,20.24375233094495,20.27829169650899,21.63884630523281,19.870773109442474,20.836236712289928
60,la_llct-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
61,la_llct-ud-train_Case=Voc,4.5499626914763995,4.3309176849516735,4.3694181955064595,5.920251913225432,3.9511875070729534,4.993823345387607
62,sr_set-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
63,la_proiel-ud-test_Case=Voc,10.060235252385171,9.875571361811033,9.906704349788209,11.220021786471223,9.53684375927848,10.434983894999018
64,la_proiel-ud-dev_Case=Voc,14.546381757063239,14.361376394498002,14.394074685654214,15.69500982265807,14.01412977438604,14.922019523732928
65,la_proiel-ud-train_Case=Voc,14.922543069687105,14.729770732544798,14.76239280546788,16.103129009260556,14.368960083766984,15.308573759679756
66,grc_proiel-ud-test_Case=Voc,10.767750203475396,10.569339501596113,10.602793253000309,11.984364814206884,10.207227831296802,11.163556780883054
67,grc_proiel-ud-train_Case=Voc,20.044763178052204,19.857827914334152,19.888875557023795,21.18994636992963,19.500675043713073,20.420372301656784
68,grc_proiel-ud-dev_Case=Voc,13.671239072511964,13.486586700619743,13.518799297396505,14.828182626336917,13.136304655419652,14.049021318227117
69,ru_taiga-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
70,ru_taiga-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
71,ru_taiga-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
72,tpn_tudet-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
73,ga_idt-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
74,ga_idt-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
75,ga_idt-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
76,ro_art-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
77,ru_syntagrus-ud-train_Case=Voc,32.253983388791596,32.069139176161244,32.09957841535132,33.36165463522455,31.71848829941301,32.61901286060018
78,ru_syntagrus-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
79,ru_syntagrus-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
80,grc_ptnk-ud-train_Case=Voc,33.66481017983681,33.480288043862465,33.51064874938381,34.77067730142742,33.12948082901391,34.02939905434711
81,grc_ptnk-ud-dev_Case=Voc,7.6693835765623595,7.450706062738842,7.47009299018412,9.0,6.968679932383177,8.12403840463596
82,grc_ptnk-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
83,orv_birchbark-ud-train_Case=Voc,13.264405167381026,13.09311603477186,13.12163439827516,14.348344852281743,12.769592789122134,13.615248804190102
84,orv_birchbark-ud-dev_Case=Voc,37.16797456592615,36.98515796535445,37.01616612393797,38.27822125206737,36.63037977174441,37.535168694024655
85,orv_birchbark-ud-test_Case=Voc,22.286642736052563,22.10892777816238,22.1381264817217,23.385358667337133,21.76436307361187,22.646743695286524
86,ltg_cairo-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
87,ru_poetry-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
88,ru_poetry-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
89,ru_poetry-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
90,cs_fictree-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
91,cs_fictree-ud-train_Case=Voc,420.3421060411521,420.13218715958914,420.16866317597805,421.5934060205401,419.72021931281796,420.76121494263225
92,cs_fictree-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
93,la_udante-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
94,la_udante-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
95,la_udante-ud-dev_Case=Voc,11.14986297872958,10.93410661645477,10.97577386167568,12.484990989183773,10.52675163571365,11.59202311936963
96,ro_rrt-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
97,ro_rrt-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
98,el_gdt-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
99,el_gdt-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
100,el_gdt-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
101,gd_arcosg-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
102,gd_arcosg-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
103,gd_arcosg-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
104,got_proiel-ud-dev_Case=Voc,13.26195477463426,13.082036825357127,13.111963224650172,14.393053880257655,12.74058475895043,13.629380029920656
105,got_proiel-ud-train_Case=Voc,82.35079099667335,82.162646749197,82.1941782271913,83.48652585896721,81.79127398445387,82.72847151978574
106,got_proiel-ud-test_Case=Voc,42.69985688240393,42.50603511071497,42.53835876830878,43.8520238985614,42.13742398391245,43.08131845707603
107,cs_pdt-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
108,cs_pdt-ud-dev_Case=Voc,43.97995124043581,43.75324392735545,43.791246351570464,45.332107826572546,43.31353714486961,44.429719783046124
109,cs_pdt-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
110,lv_lvtb-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
111,lv_lvtb-ud-train_Case=Voc,80.88563599991726,80.6688995472646,80.70952915073667,82.16446920658588,80.25934525025731,81.3142054010245
112,lv_lvtb-ud-dev_Case=Voc,17.825153887445435,17.606003355863212,17.65883765559087,19.157244060668017,17.206466807569765,18.275666882497067
113,la_ittb-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
114,la_ittb-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
115,la_ittb-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
116,ga_cadhan-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
117,pl_pud-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
118,orv_torot-ud-test_Case=Voc,5.787102518148055,5.6259042483063215,5.654914667023449,6.883474574822095,5.352076440244685,6.13043409737208
119,orv_torot-ud-dev_Case=Voc,7.278207499446324,7.1009783561420905,7.132317636437207,8.417718703168957,6.792056141347695,7.641756977563603
120,orv_torot-ud-train_Case=Voc,10.14191757329412,9.959156919519797,9.991248883846126,11.284882428655225,9.629771544538324,10.511490311627014
121,cs_cac-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
122,cs_cac-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
123,cs_cac-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
124,pl_lfg-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
125,pl_lfg-ud-train_Case=Voc,93.366586338178,93.1661402415062,93.19860357664614,94.57536677169166,92.76751856118607,93.7683315410912
126,pl_lfg-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
127,cs_poetry-ud-test_Case=Voc,45.9427481884912,45.72030570946204,45.76372382481845,47.275786614291256,45.2941773299836,46.389654018972806
128,ru_gsd-ud-train_Case=Voc,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
129,lv_cairo-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
130,bg_btb-ud-train_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
131,bg_btb-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
132,bg_btb-ud-dev_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
133,bej_nsc-ud-test_Case=Voc,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
