,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
25,orv_rnc-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
26,orv_rnc-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
27,orv_rnc-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
28,tr_atis-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
29,tr_atis-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
30,tr_atis-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
31,hi_pud-ud-test_Case=Ins,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
32,tr_kenet-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
33,tr_kenet-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
34,tr_kenet-ud-train_Case=Ins,1989.5305457927336,1989.5344085224285,1989.5226046888488,1989.456443685674,1989.4336285746695,1989.4003983566854
35,sk_snk-ud-dev_Case=Ins,4.233548277519503,4.238938223062649,4.225475925466631,4.139100859268554,4.106218991972221,4.064158238341651
36,sk_snk-ud-test_Case=Ins,4.680402820758437,4.685714842426792,4.671589556610572,4.586455446332078,4.554084835552241,4.512345148826993
37,sk_snk-ud-train_Case=Ins,2.6382220352627996,2.643821083546015,2.6303382262595028,2.5451358628862697,2.514235899083994,2.4734074473151506
38,lt_hse-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
39,lt_hse-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
40,lt_hse-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
41,hit_hittb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
42,sa_ufal-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
43,be_hse-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
44,be_hse-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
45,be_hse-ud-test_Case=Ins,623.7049287097849,623.7090654392701,623.696912780836,623.6068575240497,623.575431043329,623.5329238652123
46,cs_pud-ud-test_Case=Ins,3.4056891887741654,3.4105359888145474,3.397420132114426,3.306614353865557,3.275094534773205,3.232414980394205
47,orv_ruthenian-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
48,orv_ruthenian-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
49,orv_ruthenian-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
50,ml_ufal-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
51,egy_ujaen-ud-test_Case=Ins,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
52,mr_ufal-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
53,mr_ufal-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
54,mr_ufal-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
55,si_stb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
56,lt_alksnis-ud-test_Case=Ins,7.985278107167924,7.990320264576058,7.97887540943993,7.897907116173833,7.868289837609419,7.8288483428595805
57,lt_alksnis-ud-dev_Case=Ins,6.706151943475328,6.711859506748223,6.700781085238211,6.621961493793874,6.592705204376621,6.554329213982598
58,lt_alksnis-ud-train_Case=Ins,6.992239272111651,6.996947104805749,6.985522125529861,6.9051446809541845,6.8754039655247725,6.836070023649122
59,cu_proiel-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
60,cu_proiel-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
61,cu_proiel-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
62,olo_kkpp-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
63,hy_bsut-ud-train_Case=Ins,426.1980673845582,426.20168350612664,426.1883453110988,426.1114725476594,426.08633537475566,426.0486701141817
64,hy_bsut-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
65,hy_bsut-ud-dev_Case=Ins,174.6812167659055,174.68597565903713,174.6728214917857,174.59682097299924,174.5708875372335,174.53301122929588
66,hsb_ufal-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
67,hsb_ufal-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
68,fi_tdt-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
69,fi_tdt-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
70,fi_tdt-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
71,sr_set-ud-test_Case=Ins,2.8219109198363017,2.827008511496311,2.8155654450482372,2.730136509686669,2.6994950877785873,2.658493391745372
72,sr_set-ud-train_Case=Ins,2.6877578076962485,2.6926970610546044,2.681515050380266,2.5954052143050794,2.565120902089978,2.5241248607572704
73,sr_set-ud-dev_Case=Ins,3.121370665655564,3.12586870079993,3.114775248020154,3.0293786407412973,2.9986576257033573,2.9575756453478435
74,tr_framenet-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
75,tr_framenet-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
76,tr_framenet-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
77,ky_ktmu-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
78,ky_ktmu-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
79,kpv_ikdp-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
80,kpv_lattice-ud-test_Case=Ins,100.82230576267392,100.82684714721739,100.81322174701265,100.73937324824381,100.71236226770614,100.67412833927906
81,abq_atb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
82,tr_gb-ud-test_Case=Ins,64.38133878498145,64.38520740148593,64.37150661742764,64.29530375038088,64.27155993693007,64.23500582026506
83,ru_taiga-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
84,ru_taiga-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
85,ru_taiga-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
86,fi_pud-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
87,cs_cltt-ud-dev_Case=Ins,4.894921578007134,4.900454689450324,4.890531993159858,4.802284541628653,4.768671716544908,4.7268608808330645
88,cs_cltt-ud-train_Case=Ins,4.398375250623689,4.403011341416542,4.392812047201175,4.302810661862399,4.269027530631699,4.226558829104888
89,cs_cltt-ud-test_Case=Ins,8.631672811197967,8.637112811980932,8.62798944952278,8.540626086243094,8.506500025431762,8.464803721210748
90,hy_armtdp-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
91,hy_armtdp-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
92,hy_armtdp-ud-test_Case=Ins,110.27756402451452,110.28225783560823,110.26904023599688,110.19252584009683,110.16585841728363,110.12724388907297
93,ota_boun-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
94,ota_boun-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
95,ru_syntagrus-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
96,ru_syntagrus-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
97,ru_syntagrus-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
98,sjo_xdt-ud-test_Case=Ins,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
99,orv_birchbark-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
100,orv_birchbark-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
101,orv_birchbark-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
102,ru_poetry-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
103,ru_poetry-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
104,ru_poetry-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
105,myu_tudet-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
106,wbp_ufal-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
107,koi_uh-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
108,cs_fictree-ud-dev_Case=Ins,3.0805371033353097,3.0860633114073117,3.0745210649362162,2.9918962788014474,2.961777636633894,2.9226285641340204
109,cs_fictree-ud-train_Case=Ins,2.9110964799953227,2.916786909868744,2.9050092183727987,2.8223813942651117,2.792546149678483,2.753263869857222
110,cs_fictree-ud-test_Case=Ins,2.715836478534058,2.7212487676883117,2.708746213390511,2.624917582710996,2.5956252582670816,2.5561987311718664
111,hyw_armtdp-ud-test_Case=Ins,295.49071447221843,295.4950078782902,295.482082764028,295.4105978506001,295.3848517245475,295.3481850073636
112,hyw_armtdp-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
113,hyw_armtdp-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
114,sl_sst-ud-train_Case=Ins,1.5564040998581963,1.561193217850064,1.5494999375156804,1.4656875790359933,1.4379178633234793,1.3999367682480848
115,sl_sst-ud-test_Case=Ins,1.6333724899273572,1.6389232736540265,1.6273191164480463,1.548677470612305,1.519973413946773,1.482632858679715
116,sl_sst-ud-dev_Case=Ins,1.6492802747205848,1.6532484654049808,1.6421864043126961,1.5521231554905819,1.5228324625022467,1.4823696115261733
117,ka_glc-ud-test_Case=Ins,6.00452748527274,6.010143527625845,6.000970570752845,5.918081084614179,5.887015892254277,5.847745895845069
118,arr_tudet-ud-test_Case=Ins,0.6403644078486109,0.6450731330395126,0.636929362131845,0.5963289052740157,0.5823044212971521,0.5662662043340815
119,kk_ktb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
120,kk_ktb-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
121,cs_pdt-ud-test_Case=Ins,3.411469496482817,3.4168823138896274,3.404269864922576,3.3176320443906455,3.2854010579460686,3.2434596643859686
122,cs_pdt-ud-dev_Case=Ins,3.549638053434481,3.5550461143257523,3.542357456005378,3.4558189159924093,3.423379706901945,3.381296391149195
123,cs_pdt-ud-train_Case=Ins,3.4526886328075466,3.4581055237535145,3.44553455699652,3.3585793547064187,3.3262588521160508,3.2841796991977796
124,ta_mwtt-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
125,ota_dudu-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
126,ta_ttb-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
127,ta_ttb-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
128,ta_ttb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
129,ru_pud-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
130,qtd_sagt-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
131,qtd_sagt-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
132,qtd_sagt-ud-train_Case=Ins,18.07248217676213,18.07722275020884,18.065470781795344,17.99987800412173,17.978108844317134,17.945611768298544
133,krl_kkpp-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
134,pl_pud-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
135,orv_torot-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
136,orv_torot-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
137,orv_torot-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
138,cs_cac-ud-dev_Case=Ins,4.673330402305309,4.67745983065128,4.667374010207198,4.579589332931627,4.545940508913882,4.504066995298643
139,cs_cac-ud-train_Case=Ins,4.312472225512593,4.317546035444242,4.30581290973021,4.2193357005860275,4.186312732040872,4.144417172355141
140,cs_cac-ud-test_Case=Ins,4.507104664300093,4.512454772904411,4.501164150528451,4.416385030738707,4.383266944242613,4.341770459233734
141,eu_bdt-ud-train_Case=Ins,24.41665170544203,24.422077232553683,24.41007365124478,24.33687322170063,24.310232389207485,24.2734968219653
142,eu_bdt-ud-test_Case=Ins,28.28433871553018,28.289613809381628,28.27727515379544,28.203018473567827,28.17625755800088,28.139013901700906
143,eu_bdt-ud-dev_Case=Ins,38.275332173207815,38.28046725919581,38.268623419490496,38.195363753273746,38.168530358966585,38.131787700753264
144,fi_ftb-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
145,fi_ftb-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
146,fi_ftb-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
147,am_att-ud-test_Case=Ins,6.999257962768965,7.003792233378949,6.993259541325896,6.935923639623916,6.916119505352016,6.887443185274717
148,pl_lfg-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
149,pl_lfg-ud-train_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
150,pl_lfg-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
151,tr_tourism-ud-train_Case=Ins,169.7300804751179,169.7342353206769,169.72021129923445,169.6369018383268,169.612156176624,169.57354812877432
152,tr_tourism-ud-dev_Case=Ins,56.351751659195905,56.35660391008738,56.343146197712365,56.269186260767796,56.24211900651338,56.20444445355803
153,tr_tourism-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
154,ab_abnc-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
155,cs_poetry-ud-test_Case=Ins,3.5549742299809695,3.55982243384069,3.548650998662007,3.4685101717872158,3.4391994158859376,3.400786007612545
156,ru_gsd-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
157,ru_gsd-ud-dev_Case=Ins,467.8126942321645,467.81721165066944,467.8052955748804,467.7144106117295,467.6825836203674,467.6395575574732
158,ru_gsd-ud-train_Case=Ins,1583.1964589054692,1583.2008581400016,1583.1885390323723,1583.0973270891259,1583.0659080490173,1583.0228982339736
159,tr_imst-ud-train_Case=Ins,169.13968949221922,169.14256813939502,169.12941060284044,169.04551201369642,169.01943090646432,168.97998956571865
160,tr_imst-ud-dev_Case=Ins,53.84568969655856,53.84856564417004,53.835157634494436,53.75175498268704,53.72829878630257,53.69035006821249
161,tr_imst-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
162,tr_boun-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
163,tr_boun-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
164,tr_boun-ud-train_Case=Ins,738.3353980858393,738.3395001550506,738.327069282014,738.2580490836078,738.234184376604,738.1994011055207
165,tr_penn-ud-dev_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
166,tr_penn-ud-test_Case=Ins,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
167,tr_penn-ud-train_Case=Ins,66.45175751382239,66.4544875832761,66.44094379481434,66.35802930021137,66.3351688364357,66.2976435048113
