,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
10,fi_tdt-ud-test_Case=Ade,1.1683050445112035,0.8601006881385777,0.8398139716598373,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269,2.160771997383269
11,fi_tdt-ud-dev_Case=Ade,1.1583591491274834,0.8519940595749598,0.8408314506624581,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107,2.171466165088107
12,fi_pud-ud-test_Case=Ade,1.1855419708343466,0.9892483268482064,1.0378460039459476,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595,2.3950690043825595
13,et_edt-ud-dev_Case=Ade,1.225534572682177,0.7466228653912228,0.5620979682456405,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293,1.7767514466365293
14,et_edt-ud-train_Case=Ade,1.2185045062912747,0.7486652324096621,0.5799121757902378,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596,1.8041476170465596
15,et_edt-ud-test_Case=Ade,1.265718232162738,0.7499006444606511,0.5169898615934707,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763,1.6708159613082763
16,krl_kkpp-ud-test_Case=Ade,1.2968436241184467,0.775394556822525,0.5080304434252375,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224,1.6152048534938224
17,fi_ftb-ud-dev_Case=Ade,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,fi_ftb-ud-train_Case=Ade,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,fi_ftb-ud-test_Case=Ade,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
