,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
10,nyq_aha-ud-test_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
11,mdf_jr-ud-test_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
12,mdf_jr-ud-train_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
13,myv_jr-ud-test_Case=Tem,1.1711224435462664,1.4288690166235207,1.465211399233723,1.59136260228752,2.2863739127566687,2.2780128190219027,3.5383562960473296,2.472066162365221,1.0858813572372743,2.1642614855367586,2.260776661041756,2.31638970585208,3.498755296659657,2.680232162415123,3.8020341566312896,10.07394880096402,2.472066162365221,2.472066162365221,1.2371082704371867,7.271085673315014,2.767736856975066,2.443964324676774,1.8515595360363484,1.3146843962443593,2.472066162365221,2.472066162365221,2.472066162365221,1.1680943645290156,2.472066162365221
14,myv_jr-ud-train_Case=Tem,3.2161700825671518,3.4217441946079683,3.452882853500825,2.691312486744705,3.0078808052806063,2.969229955832361,3.7655925828480172,4.301162633521313,3.0388639123118066,2.9633173977824243,3.24037034920393,2.8922155034897963,3.5376253192513594,3.0658114749605856,3.8370744709827784,9.388290579226869,4.301162633521313,4.301162633521313,3.2571840970834196,6.731878030548519,3.187216200297372,3.013426333551878,2.8311703609207246,3.3175552504074703,4.301162633521313,4.301162633521313,4.301162633521313,2.9017236257093817,4.301162633521313
15,kfm_aha-ud-test_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
16,soj_aha-ud-test_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
17,he_htb-ud-train_Case=Tem,6.925947588597534,7.222649560006817,7.264805572071423,5.426393747988117,5.226394941222166,5.162907344210039,4.961571071747335,8.299096336348915,6.619968247041426,5.300353761778547,5.947688626685159,4.8464648280409035,4.083901864377966,4.6340263270723865,4.421841918297535,6.466451886467569,8.299096336348915,8.299096336348915,6.986403197471642,4.563939685682256,4.846899835619561,4.970000615820242,5.413092328543941,7.074449767025902,8.299096336348915,8.299096336348915,8.299096336348915,6.250599971202765,8.299096336348915
18,lzh_kyoto-ud-dev_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
19,lzh_kyoto-ud-train_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
20,lzh_kyoto-ud-test_Case=Tem,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
21,gu_gujtb-ud-test_Case=Tem,3.9171099039980994,4.128155358833611,4.159615366833814,3.229987317888688,3.434726617763852,3.395675521144204,3.9990233182615977,5.0,3.7252585172586565,3.4141250709369158,3.7416573867739413,3.2838741506862976,3.697112258676282,3.38514401466171,3.993796842997963,9.134549797335389,5.0,5.0,3.961141702985434,6.564366617649343,3.5115629540370326,3.3964654174352247,3.3350993352141955,4.0215469046341905,5.0,5.0,5.0,3.5524639336663224,5.0
