,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
10,fi_tdt-ud-test_Case=Par,17.34909233759137,17.760050675603377,17.64318675548408,17.337543078533358,17.536231065995906,17.574282346656435,16.785094578226243,17.760050675603377,16.891400178789205,15.734694928399342,17.607844486270235,17.54653864846024,17.530427552812682,17.760050675603377,17.760050675603377
11,fi_tdt-ud-dev_Case=Par,15.77719632105895,16.189549170238305,16.072324913211478,15.763818160893669,15.96367319529329,16.001739269183663,15.20091426429329,16.189549170238305,15.315056008314528,14.14998646195514,16.036155704789124,15.974806748355334,15.958382043361231,16.189549170238305,16.189549170238305
12,ru_taiga-ud-train_Case=Par,45.35838087993643,45.760244754590204,45.646551226668684,45.35377602802218,45.537072808866405,45.581575225084094,44.87761134463375,45.760244754590204,44.87761134463375,43.728755775034955,45.61350316708428,45.554989713505286,45.54005369105766,45.760244754590204,45.760244754590204
13,ru_taiga-ud-dev_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
14,ru_taiga-ud-test_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
15,fi_pud-ud-test_Case=Par,20.51639596680644,20.92150278882548,20.806696343893126,20.5052215167578,20.69889969139321,20.736754995813396,19.907773567989913,20.92150278882548,20.05367689250363,18.90669186767901,20.77104111907828,20.711148362766917,20.694777451661437,20.92150278882548,20.92150278882548
16,et_edt-ud-dev_Case=Par,90.30720231447292,90.70458532680671,90.59209119573548,90.29827227460414,90.48483642488043,90.52598930961443,89.7262079191094,90.70458532680671,89.83071353064943,88.69305865765287,90.55854004452549,90.50017947523398,90.48480256185213,90.70458532680671,90.70458532680671
17,et_edt-ud-train_Case=Par,78.9999365125329,79.39432365368505,79.28266501932725,78.99093009191765,79.17619466771268,79.21655193894078,78.421067151121,79.39432365368505,78.5277232763045,77.39895310680467,79.24916887707454,79.1911341100426,79.17575897422508,79.39432365368505,79.39432365368505
18,et_edt-ud-test_Case=Par,80.5273334084453,80.92028140181397,80.80900577516705,80.51899909261188,80.70309578585872,80.74414775508015,79.9576657099563,80.92028140181397,80.05737224790525,78.93386956206538,80.77596518774371,80.71829517081737,80.70328731290459,80.92028140181397,80.92028140181397
19,ru_syntagrus-ud-train_Case=Par,83.01000237216694,83.39964028699404,83.28955099864301,82.99346359804487,83.18278067004012,83.21406131177591,82.53787009609589,83.39964028699404,82.53787009609589,81.41246707917877,83.25303847523917,83.19445268975412,83.17587245395804,83.39964028699404,83.39964028699404
20,ru_syntagrus-ud-dev_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
21,ru_syntagrus-ud-test_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
22,ru_poetry-ud-dev_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
23,ru_poetry-ud-train_Case=Par,11.10777727762772,11.489125293076057,11.380874551437406,11.084448565445193,11.27497228377968,11.299557513460428,10.677078252031311,11.489125293076057,10.677078252031311,9.602295643889176,11.337775775949195,11.283983570024175,11.263751592631632,11.489125293076057,11.489125293076057
24,krl_kkpp-ud-test_Case=Par,33.93275849036491,34.33674920080543,34.22190092742394,33.926384539193606,34.11864285289579,34.15883017628598,33.3251841890569,34.33674920080543,33.478203707140416,32.34404214430071,34.189650220897214,34.129063657760625,34.11440025411724,34.33674920080543,34.33674920080543
25,eu_bdt-ud-train_Case=Par,27.786495159908256,28.186599209553464,28.07334763120035,27.777340135441335,27.96398353239395,28.004274227338943,27.202653822743105,28.186599209553464,27.31271453004992,26.168940686100633,28.038706629040888,27.97966419435087,27.963713627101825,28.186599209553464,28.186599209553464
26,eu_bdt-ud-test_Case=Par,16.400150556370054,16.803571049035977,16.68909740585818,16.38947833214956,16.579656208739674,16.619265928433784,15.835403373454053,16.803571049035977,15.93612248948909,14.790675496158148,16.654018203916976,16.59413474280287,16.57806080156879,16.803571049035977,16.803571049035977
27,eu_bdt-ud-dev_Case=Par,9.97205533714168,10.372927896023123,10.25883685236514,9.961905250152592,10.150385482521685,10.189773269800504,9.449335470201191,10.372927896023123,9.5303936102799,8.409803308747753,10.223602170473647,10.164093227401548,10.148648255152636,10.372927896023123,10.372927896023123
28,fi_ftb-ud-dev_Case=Par,8.096307546514915,8.493845726204494,8.380299126374469,8.067652134620282,8.274170930205907,8.297561611445838,7.575859170478089,8.493845726204494,7.6753744317375725,6.57040071428102,8.340191353951436,8.278645388808606,8.258224974816146,8.493845726204494,8.493845726204494
29,fi_ftb-ud-train_Case=Par,10.002073165424749,10.403091508297827,10.288712566165362,9.974642921513219,10.18198768116729,10.206117601234457,9.457328737900566,10.403091508297827,9.566533006670424,8.438415360704248,10.248848666784582,10.186713826093506,10.166204106575355,10.403091508297827,10.403091508297827
30,fi_ftb-ud-test_Case=Par,10.278516567377205,10.675569145685767,10.562303611356283,10.255297287206236,10.456619763818027,10.484630457600222,9.740896766591906,10.675569145685767,9.846839989932072,8.735767925372793,10.524266347449124,10.463441979683717,10.444528721338934,10.675569145685767,10.675569145685767
31,ru_gsd-ud-dev_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
32,ru_gsd-ud-train_Case=Par,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
