,Treebank,hu_szeged-ud-dev_Case=Cau,hu_szeged-ud-test_Case=Cau,hu_szeged-ud-train_Case=Cau,egy_ujaen-ud-test_Case=Cau,mdf_jr-ud-test_Case=Cau,wbp_ufal-ud-test_Case=Cau,eu_bdt-ud-train_Case=Cau,eu_bdt-ud-test_Case=Cau,eu_bdt-ud-dev_Case=Cau
55,lt_alksnis-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
56,vi_tuecl-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
57,cu_proiel-ud-train_Case=Voc,14.603160588344396,17.71082583620973,14.750189444297293,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005
58,cu_proiel-ud-test_Case=Voc,14.726150350048426,17.600244175616496,14.401560980591166,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104
59,cu_proiel-ud-dev_Case=Voc,17.09235970633015,18.920014327393105,15.836196638301198,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281
60,la_llct-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
61,la_llct-ud-train_Case=Voc,12.112640066588128,17.614528234905173,15.23316719254566,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432
62,sr_set-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
63,la_proiel-ud-test_Case=Voc,12.445436468396313,17.05546507395471,14.325579297962866,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223
64,la_proiel-ud-dev_Case=Voc,13.976170195491084,17.416467303484175,14.548768561863461,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807
65,la_proiel-ud-train_Case=Voc,13.885631562478133,17.225778082732738,14.185465468413632,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556
66,grc_proiel-ud-test_Case=Voc,12.19118534023661,16.632047378479896,13.587678241701193,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884
67,grc_proiel-ud-train_Case=Voc,17.25535164793309,19.32564342595507,16.467221463138504,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963
68,grc_proiel-ud-dev_Case=Voc,13.523128336298521,17.201017411769573,14.400520823914668,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917
69,ru_taiga-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
70,ru_taiga-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
71,ru_taiga-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
72,tpn_tudet-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
73,ga_idt-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
74,ga_idt-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
75,ga_idt-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
76,ro_art-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
77,ru_syntagrus-ud-train_Case=Voc,27.53179979587241,27.676705006196094,25.199206336708304,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455,33.36165463522455
78,ru_syntagrus-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
79,ru_syntagrus-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
80,grc_ptnk-ud-train_Case=Voc,28.809720581775867,28.809720581775867,26.40075756488817,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742,34.77067730142742
81,grc_ptnk-ud-dev_Case=Voc,9.695359714832659,14.89966442575134,12.68857754044952,9.0,9.0,9.0,9.0,9.0,9.0
82,grc_ptnk-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
83,orv_birchbark-ud-train_Case=Voc,13.88794441233115,17.74471752381536,15.112081259707413,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743,14.348344852281743
84,orv_birchbark-ud-dev_Case=Voc,31.97221015541813,31.60520350968949,29.53340857778225,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737,38.27822125206737
85,orv_birchbark-ud-test_Case=Voc,19.284060775676892,20.973197181164345,18.435699064586622,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133,23.385358667337133
86,ltg_cairo-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
87,ru_poetry-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
88,ru_poetry-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
89,ru_poetry-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
90,cs_fictree-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
91,cs_fictree-ud-train_Case=Voc,411.7304943770864,408.47276531000205,407.4346573378362,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401,421.5934060205401
92,cs_fictree-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
93,la_udante-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
94,la_udante-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
95,la_udante-ud-dev_Case=Voc,11.440061188647551,15.68040178056672,12.644168616401792,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773,12.484990989183773
96,ro_rrt-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
97,ro_rrt-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
98,el_gdt-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
99,el_gdt-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
100,el_gdt-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
101,gd_arcosg-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
102,gd_arcosg-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
103,gd_arcosg-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
104,got_proiel-ud-dev_Case=Voc,13.541048703848606,17.37124060048677,14.641038214552957,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655,14.393053880257655
105,got_proiel-ud-train_Case=Voc,75.43871685016919,73.39618518697004,72.05900360121558,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721,83.48652585896721
106,got_proiel-ud-test_Case=Voc,36.76955262170047,35.874782229304195,33.62290885690886,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614,43.8520238985614
107,cs_pdt-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
108,cs_pdt-ud-dev_Case=Voc,36.27671429443411,34.55430508634199,31.937438845342623,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546,45.332107826572546
109,cs_pdt-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
110,lv_lvtb-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
111,lv_lvtb-ud-train_Case=Voc,72.91090453423274,70.31358332498779,68.5054742338158,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588,82.16446920658588
112,lv_lvtb-ud-dev_Case=Voc,14.2828568570857,16.186414056238647,12.727922061357855,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017,19.157244060668017
113,la_ittb-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
114,la_ittb-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
115,la_ittb-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
116,ga_cadhan-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
117,pl_pud-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
118,orv_torot-ud-test_Case=Voc,12.758613648128946,18.091864347146636,15.863445051088018,6.883474574822095,6.883474574822095,6.883474574822095,6.883474574822095,6.883474574822095,6.883474574822095
119,orv_torot-ud-dev_Case=Voc,12.422541069653137,17.55464840073343,15.069464403105032,8.417718703168957,8.417718703168957,8.417718703168957,8.417718703168957,8.417718703168957,8.417718703168957
120,orv_torot-ud-train_Case=Voc,12.572305164243236,17.148261053029753,14.388686031541786,11.284882428655225,11.284882428655225,11.284882428655225,11.284882428655225,11.284882428655225,11.284882428655225
121,cs_cac-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
122,cs_cac-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
123,cs_cac-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
124,pl_lfg-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
125,pl_lfg-ud-train_Case=Voc,85.75255098246349,83.3636611480086,82.04571896205188,94.57536677169166,94.57536677169166,94.57536677169166,94.57536677169166,94.57536677169166,94.57536677169166
126,pl_lfg-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
127,cs_poetry-ud-test_Case=Voc,38.36665218650175,36.46916505762094,34.351128074635334,47.275786614291256,47.275786614291256,47.275786614291256,47.275786614291256,47.275786614291256,47.275786614291256
128,ru_gsd-ud-train_Case=Voc,14.89966442575134,20.54263858417414,18.841443681416774,1.0,1.0,1.0,1.0,1.0,1.0
129,lv_cairo-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
130,bg_btb-ud-train_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
131,bg_btb-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
132,bg_btb-ud-dev_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
133,bej_nsc-ud-test_Case=Voc,15.652475842498529,21.283796653792763,19.697715603592208,0.0,0.0,0.0,0.0,0.0,0.0
