,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
17,fi_pud-ud-test_Case=Abe,1.4142135623730951,32.977264895682296,8.06584473193412,10.093775186750552,1.3020416659999787,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
18,et_edt-ud-dev_Case=Abe,2.874966451763469,31.65594360356517,6.907034220435948,8.882409828807795,2.7161390364692486,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007,3.7916412290559007
19,et_edt-ud-train_Case=Abe,3.8746047519032274,30.92151087367407,6.382646928836172,8.287259962493659,3.7131415187165335,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619,4.787656304765619
20,et_edt-ud-test_Case=Abe,3.409545424246464,31.424512724941337,6.799975692712996,8.732006292044087,3.2584025994342687,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562,4.286607049870562
21,koi_uh-ud-test_Case=Abe,1.224744871391589,32.95451410656816,8.03479005573073,10.068976984811375,1.0933034802834938,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
22,sme_giella-ud-train_Case=Abe,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,sme_giella-ud-test_Case=Abe,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,arr_tudet-ud-test_Case=Abe,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,krl_kkpp-ud-test_Case=Abe,1.4142135623730951,32.977264895682296,8.06584473193412,10.093775186750552,1.3020416659999787,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
26,fi_ftb-ud-dev_Case=Abe,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,fi_ftb-ud-train_Case=Abe,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,fi_ftb-ud-test_Case=Abe,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ab_abnc-ud-test_Case=Abe,0.0,33.81567683782183,8.85045640136127,10.89923797472796,0.2651650429449553,1.0,1.0,1.0,1.0,1.0,1.0,1.0
