,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
12,mr_ufal-ud-train_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
13,olo_kkpp-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
14,mdf_jr-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
15,vep_vwt-ud-test_Case=Com,9.700193297043105,9.968701018688442,10.00511868995066,8.437501926718413,8.232179268590066,8.21335398442496,7.897289883244758,10.908712114635714,9.450191662023558,8.300978857941995,8.831760866327848,7.975895593513417,7.289045034487913,7.778123166934296,7.540524128482808,8.01498596380555,10.908712114635714,10.908712114635714,9.772645347064552,6.980492298346351,7.9007584111320845,8.038555725108127,8.417419374454347,9.840706589104236,10.908712114635714,10.908712114635714,10.908712114635714,9.144397191723465,10.908712114635714
16,es_pud-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
17,fi_tdt-ud-train_Case=Com,1.6001833440871325,1.8683271283432679,1.9056179028957339,1.4921880751987637,2.141761624724576,2.114092655278392,3.329267822614137,2.9067128499108295,1.406979685970872,2.061088725575364,2.272281960083838,2.1149838107488854,3.1937495561657228,2.443570488996354,3.5816147536479486,9.755751835586583,2.9067128499108295,2.9067128499108295,1.6695699190296096,6.942782320156918,2.5417658138627766,2.239655566033562,1.735715568520557,1.7190556801171124,2.9067128499108295,2.9067128499108295,2.9067128499108295,1.4082845259827466,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
19,fi_tdt-ud-dev_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
20,myv_jr-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
21,myv_jr-ud-train_Case=Com,2.084166500066633,2.318404623873926,2.3542302351299456,1.7275827655000482,2.2766337484298598,2.242902638301083,3.3715259898152943,3.3166247903554,1.8952141659173711,2.2150056433336687,2.449489742783178,2.211772489577932,3.1706867454653764,2.485799670126296,3.4569369712420985,9.562426470305537,3.3166247903554,3.3166247903554,2.1059035204970735,6.809084840390546,2.6257781215863716,2.344202544985143,1.9487776172547346,2.199887763691481,3.3166247903554,3.3166247903554,3.3166247903554,1.794435844492636,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
23,kpv_lattice-ud-test_Case=Com,18.089188760140683,18.340528890956225,18.375592507454012,16.808815138182222,16.550923274080205,16.523637984563145,16.042667717683365,19.235384061671343,17.833126707430342,16.632986803337516,17.11724276862369,16.303499615353015,15.504818872983446,16.077910311977735,15.645082135972388,13.46996659238619,19.235384061671343,19.235384061671343,18.150980288998042,13.983756810866476,16.178385744234685,16.347039568755378,16.770195347488475,18.21646250436235,19.235384061671343,19.235384061671343,19.235384061671343,17.52198618878579,19.235384061671343
24,fi_pud-ud-test_Case=Com,0.4823265376162594,0.3908679799852857,0.40573664145874494,2.2308920584384513,2.944817500861248,2.930216340213384,4.228602179076307,1.3743685418725535,0.8192690730516788,2.806861632183215,2.6246692913372702,3.068910852717954,4.364024224190651,3.4681535272950206,4.5782654175180255,10.957290824935797,1.3743685418725535,1.3743685418725535,0.38134492639531303,8.156301399853522,3.5060933447045377,3.1585722511316567,2.468516974954214,0.41573970964154905,1.3743685418725535,1.3743685418725535,1.3743685418725535,1.3324997394204456,1.3743685418725535
25,et_edt-ud-dev_Case=Com,4.115593890854922,4.373928248193378,4.409709011516024,3.1499601557954833,3.254085947358538,3.226877559713487,3.69723442287895,5.331827029066583,3.8930768788083134,3.2596952425713597,3.739753536941346,3.0503241472730136,3.2259265924542673,3.080191466108069,3.617141236365033,8.545894563713881,5.331827029066583,5.331827029066583,4.177723427891461,5.983763752707224,3.2196521949421837,3.160905476147601,3.229578429053874,4.250590705066712,5.331827029066583,5.331827029066583,5.331827029066583,3.6349874231206956,5.331827029066583
26,et_edt-ud-train_Case=Com,3.984248650117451,4.2377265629912895,4.273135929366372,3.060453355968023,3.19001282893409,3.1605787255562197,3.6768721477964643,5.189646676477866,3.7651314295900327,3.1894010160512596,3.649718515854928,2.995963423606477,3.236968087925612,3.0442379123265004,3.6175343625531506,8.647239211508005,5.189646676477866,5.189646676477866,4.044069391517845,6.070729730409395,3.1817900701838133,3.107713183847523,3.147149853807524,4.116129185877165,5.189646676477866,5.189646676477866,5.189646676477866,3.5170104029590448,5.189646676477866
27,et_edt-ud-test_Case=Com,3.6476984105143178,3.8965440899091996,3.9315820689687278,2.8031867133662156,2.9917942594551357,2.9607254908306166,3.5826232820609887,4.845626776316869,3.4334422161737383,2.9782914268252756,3.407217503098902,2.8158828781708896,3.193390886312255,2.903936507993206,3.569504520011453,8.83308126656891,4.845626776316869,4.845626776316869,3.706262788422042,6.211854552267474,3.0401323831502047,2.9325929464947635,2.9073152186171036,3.776065826830477,4.845626776316869,4.845626776316869,4.845626776316869,3.2100048463239927,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
29,wbp_ufal-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
30,koi_uh-ud-test_Case=Com,6.733776800577815,6.955213871621777,6.987302770025069,5.761201156302125,5.726896798334637,5.691024082012025,5.765603827874406,7.810249675906654,6.515288143423645,5.75814640314051,6.164414002968976,5.519013056083608,5.318272620751879,5.449697239296876,5.555133133618978,8.63944442658207,7.810249675906654,7.810249675906654,6.783525999543245,6.646940512883967,5.569738186941499,5.599726206538273,5.792437779424731,6.8439393753042195,7.810249675906654,7.810249675906654,7.810249675906654,6.278534860936905,7.810249675906654
31,sme_giella-ud-train_Case=Com,14.72932873555343,14.979847573768344,15.014989177485276,13.45969618981044,13.225517427476696,13.192912251412476,12.770510463564094,15.880412463157246,14.468958680780121,13.306483382171264,13.790848414800301,12.972425734516488,12.217200383357087,12.75976880668298,12.384528638053887,10.943148541439069,15.880412463157246,15.880412463157246,14.790600546338979,11.004905930786258,12.864342254965566,13.02077154295971,13.428341554372958,14.85202214273851,15.880412463157246,15.880412463157246,15.880412463157246,14.166906860708869,15.880412463157246
32,sme_giella-ud-test_Case=Com,6.545427122285599,6.790578874532506,6.825395821336212,5.44767553067641,5.3718485989102955,5.336521156135954,5.354402407526293,7.707374917435497,6.308041155537482,5.421550650067485,5.8897659039751415,5.14201840801404,4.828080613376657,5.045693073711907,5.1150332501928215,8.149543342380749,7.707374917435497,7.707374917435497,6.603727877127974,6.113372644261987,5.172570127012136,5.221626350281381,5.466100432206566,6.669424977376129,7.707374917435497,7.707374917435497,7.707374917435497,6.041507973519882,7.707374917435497
33,arr_tudet-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
34,ta_mwtt-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
35,ta_ttb-ud-train_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
36,ta_ttb-ud-dev_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
37,ta_ttb-ud-test_Case=Com,2.5186802099512358,2.715695122800054,2.7463430230034995,2.2480008293802234,2.7013602015976153,2.6649654437396615,3.6561164505524166,3.605551275463989,2.3647064796066926,2.62797450520358,2.8284271247461903,2.635524919196898,3.5158138098542886,2.8877673036448073,3.8073439257039863,9.687104830649867,3.605551275463989,3.605551275463989,2.554966319436701,6.967456820494443,2.997602347662335,2.7614306443679504,2.4306714400275906,2.6152449546532934,3.605551275463989,3.605551275463989,3.605551275463989,2.2847319317591728,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,1.159202311936963,1.3070322617798436,1.335065541462291,1.9168196013361787,2.5685301124914828,2.5414924106653136,3.7904073000140763,2.23606797749979,1.1428571428571428,2.481179155159901,2.449489742783178,2.6610386571493,3.8499980788437527,3.0363135542957354,4.128113650815537,10.403845442911962,2.23606797749979,2.23606797749979,1.1683587615888809,7.615773105863908,3.0783971357867124,2.7436907587863675,2.1321820886551297,1.227262335243029,2.23606797749979,2.23606797749979,2.23606797749979,1.349073756323204,2.23606797749979
39,eu_bdt-ud-train_Case=Com,38.619898080882834,38.88730155490635,38.92413789811035,37.209247836890384,36.89028302764036,36.86048419085919,36.219659237460775,39.816070178314234,38.33134792255668,36.99657454113525,37.507591824115345,36.62677304393222,35.65532479254398,36.35444004672759,35.79398345542137,31.867320425650963,39.816070178314234,39.816070178314234,38.6883594612516,33.32873074284847,36.44344606714426,36.65421644486382,37.14979076249397,38.74622641920623,39.816070178314234,39.816070178314234,39.816070178314234,38.006768403067944,39.816070178314234
40,eu_bdt-ud-test_Case=Com,29.370419264589632,29.638329162683167,29.67524520164539,27.9695692270734,27.65861410556145,27.628467195023422,27.01194116086028,30.571410028180104,29.085474942103144,27.762697295311764,28.277395762536393,27.394324131153713,26.44098908911161,27.126438108318688,26.592052984115558,22.97791209932801,30.571410028180104,30.571410028180104,29.43906153139954,24.250689878763442,27.218026625199418,27.42381019889665,27.911447958001304,29.497122688723053,30.571410028180104,30.571410028180104,30.571410028180104,28.760176942741115,30.571410028180104
41,eu_bdt-ud-dev_Case=Com,38.0841994795742,38.353074626857925,38.3905248726818,36.63322484987239,36.31510199150019,36.27319806632969,35.62467105111288,39.29694644625712,37.77356002198752,36.43530224932957,36.94928957368463,36.040354330227615,35.03974919528733,35.7598825501427,35.20873412489699,31.19278762791168,39.29694644625712,39.29694644625712,38.150999765746825,32.64234561536176,35.84352587438124,36.06037403439826,36.569354285409794,38.196575698113676,39.29694644625712,39.29694644625712,39.29694644625712,37.45757600272607,39.29694644625712
42,fi_ftb-ud-dev_Case=Com,0.38640077064565426,0.5137011669140813,0.5397118572802425,2.080253371358266,2.7844034359860754,2.7865281676353,4.075566593193584,1.5456030825826172,0.743070787348916,2.646407418033403,2.5276251480171834,2.906650860928337,4.173308316086613,3.295667189238353,4.425124445081022,10.790221911012251,1.5456030825826172,1.5456030825826172,0.4153982857850801,7.984517847216902,3.3387476688613207,2.9973103397219845,2.3139386880287303,0.4779069592801459,1.5456030825826172,1.5456030825826172,1.5456030825826172,1.228368384845885,1.5456030825826172
43,fi_ftb-ud-train_Case=Com,0.38117059772901496,0.5180518885854698,0.5516785185580463,1.9611864091335514,2.6935938316888928,2.673391492867398,3.9895084288875653,1.614826143444763,0.5699689813783242,2.569172662051003,2.461024799832261,2.8083700686095763,4.080624800094491,3.199095249024042,4.343293582717242,10.70088257871044,1.614826143444763,1.614826143444763,0.32278818045059166,7.890311408487204,3.2270826653562272,2.8842549799846346,2.2034071989036748,0.3473313031491614,1.614826143444763,1.614826143444763,1.614826143444763,1.0705282903741786,1.614826143444763
44,fi_ftb-ud-test_Case=Com,0.41683330001332675,0.5671566509057852,0.5986651818838307,1.962332568196461,2.6987147356639594,2.685258319956938,3.9933929809123465,1.6370705543744901,0.59795570104161,2.5760920014626807,2.4657656011875906,2.803288075125396,4.064218230174802,3.187977415227404,4.331014425098723,10.699532700076205,1.6370705543744901,1.6370705543744901,0.40167308292807646,7.8767782984946555,3.2344989520904748,2.891195058785791,2.208281505525962,0.4049081590730801,1.6370705543744901,1.6370705543744901,1.6370705543744901,1.1575836902790224,1.6370705543744901
45,bxr_bdt-ud-test_Case=Com,0.6043489085832663,0.8471716027570247,0.8859901310944125,1.7103075957300402,2.455712290511575,2.4378287345736234,3.752277201142644,1.959507443590762,0.6286036269525054,2.3229118410924685,2.296961701433274,2.5392564233171844,3.8008906868263885,2.9285982318006316,4.068423050237337,10.404353824836825,1.959507443590762,1.959507443590762,0.6135159391115671,7.604044161057047,2.9803488619359606,2.639165847294133,1.9770666040794036,0.723615947013023,1.959507443590762,1.959507443590762,1.959507443590762,0.819997984274886,1.959507443590762
46,bej_nsc-ud-test_Case=Com,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
