,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
82,grc_ptnk-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
83,orv_birchbark-ud-train_Case=Voc,13.433706777945003,13.486932880677456,13.466182885253996
84,orv_birchbark-ud-dev_Case=Voc,37.34543089940127,37.401670171628886,37.379648864720295
85,orv_birchbark-ud-test_Case=Voc,22.461235795359087,22.5157169307095,22.49442280008233
86,ltg_cairo-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
87,ru_poetry-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
88,ru_poetry-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
89,ru_poetry-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
90,cs_fictree-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
91,cs_fictree-ud-train_Case=Voc,420.5450186764905,420.6095779881504,420.5839896498579
92,cs_fictree-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
93,la_udante-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
94,la_udante-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
95,la_udante-ud-dev_Case=Voc,11.366316904184407,11.432820675716325,11.405455841943466
96,ro_rrt-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
97,ro_rrt-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
98,el_gdt-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
99,el_gdt-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
100,el_gdt-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
101,gd_arcosg-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
102,gd_arcosg-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
103,gd_arcosg-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
104,got_proiel-ud-dev_Case=Voc,13.439379437171594,13.495071137050894,13.473249324226364
105,got_proiel-ud-train_Case=Voc,82.5347726876497,82.5919616728165,82.56949568747815
106,got_proiel-ud-test_Case=Voc,42.87882173946478,42.940199165730014,42.91676184607555
107,cs_pdt-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
108,cs_pdt-ud-dev_Case=Voc,44.19447356061255,44.265218587204686,44.237878687470996
109,cs_pdt-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
110,lv_lvtb-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
111,lv_lvtb-ud-train_Case=Voc,81.08855063254786,81.15729986226694,81.13009521621302
112,lv_lvtb-ud-dev_Case=Voc,18.046568235612757,18.11564224272064,18.08555975752507
113,la_ittb-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
114,la_ittb-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
115,la_ittb-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
116,ga_cadhan-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
117,pl_pud-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
118,orv_torot-ud-test_Case=Voc,5.950864247262375,6.0029499263104045,5.982231384626984
119,orv_torot-ud-dev_Case=Voc,7.448247220198684,7.505718638519811,7.483155584857878
120,orv_torot-ud-train_Case=Voc,10.315250053446597,10.373955024282512,10.351041353837969
121,cs_cac-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
122,cs_cac-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
123,cs_cac-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
124,pl_lfg-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
125,pl_lfg-ud-train_Case=Voc,93.56223492081193,93.62298307590747,93.5992607774467
126,pl_lfg-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
127,cs_poetry-ud-test_Case=Voc,46.16170957930585,46.22936228713594,46.20172796405954
128,ru_gsd-ud-train_Case=Voc,0.2858773475129578,0.20286823403356452,0.23092293421550486
129,lv_cairo-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
130,bg_btb-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
131,bg_btb-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
132,bg_btb-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
133,bej_nsc-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
