,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
12,olo_kkpp-ud-train_Case=All,0.5713547768171151,0.6594780076723941,0.6412820000205025,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,85.84579197607766,1.5811388300841898,20.36806384248041,6.123205924485212,39.31434463487862,39.22425608506655,30.615041955725797,1.5811388300841898
13,vep_vwt-ud-test_Case=All,0.22870257289834192,0.20805602846257223,0.2066291242862131,1.2092238098144703,1.2092238098144703,1.2092238098144703,1.2092238098144703,86.08171828107419,1.2092238098144703,20.63487399262128,6.485147867022221,39.60465349037557,39.515005038342565,30.905449103499777,1.2092238098144703
14,fi_tdt-ud-train_Case=All,0.5572829797731729,0.7017364048609896,0.6570225706276799,1.734535185874498,1.734535185874498,1.734535185874498,1.734535185874498,85.62012469399282,1.734535185874498,20.146254046476354,5.970790000940523,39.11837196034008,39.02918040855363,30.419315977041638,1.734535185874498
15,fi_tdt-ud-test_Case=All,0.5720667231553067,0.7139653452597154,0.6639379606774992,1.7503098632872058,1.7503098632872058,1.7503098632872058,1.7503098632872058,85.61316840898766,1.7503098632872058,20.1343520097079,5.955528031029023,39.106830242067865,39.01775123093822,30.407764364885693,1.7503098632872058
16,fi_tdt-ud-dev_Case=All,0.2533727628818029,0.3468679908538158,0.31268733650960767,1.3901779182917564,1.3901779182917564,1.3901779182917564,1.3901779182917564,85.92038589068122,1.3901779182917564,20.452853329776904,6.291059445951708,39.43656707891626,39.34724015717043,30.737542700003907,1.3901779182917564
17,tpn_tudet-ud-test_Case=All,0.7675106146614508,0.9099855140418135,0.8824760456078472,1.9002923751652299,1.9002923751652299,1.9002923751652299,1.9002923751652299,85.55667387436498,1.9002923751652299,20.076858492144137,5.837889377245204,39.00753370773022,38.91934798529213,30.30976344570221,1.9002923751652299
18,fi_pud-ud-test_Case=All,0.4655859382652305,0.6008487857241334,0.5660142288621322,1.6361461644880222,1.6361461644880222,1.6361461644880222,1.6361461644880222,85.72069373629643,1.6361461644880222,20.235623153448284,6.070762015492458,39.21583733527705,39.126813541186145,30.517170924233696,1.6361461644880222
19,et_edt-ud-dev_Case=All,0.29933359423399963,0.41037180432132137,0.3712345000666074,1.4444051062310876,1.4444051062310876,1.4444051062310876,1.4444051062310876,85.86951599745454,1.4444051062310876,20.41168636512482,6.248997947250033,39.382334073578804,39.29311762512962,30.683160276997096,1.4444051062310876
20,et_edt-ud-train_Case=All,0.3346026210537651,0.45293602285528384,0.41315507321873124,1.487667600355589,1.487667600355589,1.487667600355589,1.487667600355589,85.83692230440522,1.487667600355589,20.366590529992973,6.203751915883629,39.34512578786551,39.255913973374426,30.64611675607577,1.487667600355589
21,et_edt-ud-test_Case=All,0.39942945843434013,0.5256223404267094,0.4896263386724565,1.5561603904098478,1.5561603904098478,1.5561603904098478,1.5561603904098478,85.78154701958763,1.5561603904098478,20.30229748182319,6.139446349817029,39.286117453440276,39.19680849802505,30.587159697727596,1.5561603904098478
22,wbp_ufal-ud-test_Case=All,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
23,arr_tudet-ud-test_Case=All,0.5713547768171151,0.6594780076723941,0.6412820000205025,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,85.641695452624,1.5811388300841898,20.376244944167002,6.228837186699674,39.332721105263765,39.245122347423546,30.634066190144512,1.5811388300841898
24,gn_oldtudet-ud-test_Case=All,0.48532173872869594,0.6594780076723941,0.6412820000205025,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,85.84579197607766,1.5811388300841898,20.238089013382172,6.146492095444774,39.200599958874385,39.11006533466578,30.50150264357591,1.5811388300841898
25,eu_bdt-ud-train_Case=All,0.3662755424280586,0.49654823144869653,0.46355515981404743,1.5255948231765961,1.5255948231765961,1.5255948231765961,1.5255948231765961,85.75335731039566,1.5255948231765961,20.353920397060904,6.19160081797215,39.31287426435417,39.223573871327154,30.613302748504744,1.5255948231765961
26,eu_bdt-ud-test_Case=All,0.41659779045053097,0.5458130433870729,0.5189876052307024,1.5624731402650052,1.5624731402650052,1.5624731402650052,1.5624731402650052,85.72782222903037,1.5624731402650052,20.335229755958743,6.172063435115871,39.28515473655032,39.19526250359787,30.58518560864873,1.5624731402650052
27,eu_bdt-ud-dev_Case=All,0.47769447041156543,0.6240601104602452,0.5911825996499581,1.6540550354272934,1.6540550354272934,1.6540550354272934,1.6540550354272934,85.63123770583486,1.6540550354272934,20.24103575307316,6.074935261314541,39.19427886474325,39.10449199094949,30.494264418707033,1.6540550354272934
28,fi_ftb-ud-dev_Case=All,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
29,fi_ftb-ud-train_Case=All,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
30,fi_ftb-ud-test_Case=All,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
31,eme_tudet-ud-test_Case=All,0.28995597244333604,0.33453575365202765,0.32261840538114656,1.3166487815058465,1.3166487815058465,1.3166487815058465,1.3166487815058465,86.0234135666616,1.3166487815058465,20.548843943103204,6.353722675589796,39.518799870248486,39.4291785562308,30.819618505408396,1.3166487815058465
32,aqz_tudet-ud-test_Case=All,1.4273910321482615,1.6123518766192284,1.5794978169619964,2.634059909139933,2.634059909139933,2.634059909139933,2.634059909139933,84.83018621827469,2.634059909139933,19.208408652539724,5.063372641274705,38.20445388400665,38.1166684657998,29.508080165005456,2.634059909139933
33,gu_gujtb-ud-test_Case=All,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
